step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,
3820,249.565,-8657.47,-8125.23,0,1,-0.0744307,1.60315,
3830,250.433,-8677.36,-8143.27,0,1,-0.0731348,1.60728,
3840,249.409,-8692.04,-8160.13,0,1,-0.071585,1.61142,
3850,248.825,-8707.95,-8177.29,0,1,-0.0698808,1.61555,
3860,248.573,-8724.75,-8194.63,0,1,-0.068252,1.61968,
3870,245.953,-8734.37,-8209.83,0,1,-0.0667422,1.62382,
3880,237.668,-8729.02,-8222.15,0,1,-0.0652693,1.62795,
3890,225.244,-8706.09,-8225.71,0,1,-0.0639157,1.63208,
3900,214.895,-8677.68,-8219.38,0,1,-0.062762,1.63621,
3910,210.606,-8652.02,-8202.87,-1,0,-0.061571,1.64034,
3920,211.239,-8635.04,-8184.54,-1,0,-0.0601038,1.64447,
3930,216.086,-8628.77,-8167.92,-1,0,-0.0585505,1.6486,
3940,224.214,-8634.78,-8156.6,-1,0,-0.0572281,1.65273,
3950,235.281,-8654.36,-8152.58,-1,0,-0.0560885,1.65686,
3960,246.146,-8683,-8158.05,-1,0,-0.0549332,1.66099,
3970,253.835,-8712.23,-8170.88,-1,0,-0.053809,1.66512,
3980,254.758,-8730.73,-8187.41,-1,0,-0.0529076,1.66925,
3990,247.648,-8730.6,-8202.45,-1,0,-0.0522663,1.67337,
4000,235.771,-8712.01,-8209.18,-1,0,-0.0517613,1.6775,
4010,225.733,-8683.16,-8201.74,-1,0,-0.0512204,1.68163,
4020,224.347,-8668.42,-8189.96,-1,0,-0.0505278,1.68575,
4030,227.227,-8663.76,-8179.16,-1,0,-0.0496558,1.68988,
4040,228.174,-8656.79,-8170.17,-1,0,-0.0485909,1.694,
4050,227.199,-8644.63,-8160.09,-1,0,-0.047393,1.69812,
4060,226.236,-8632.65,-8150.16,-1,0,-0.0462037,1.70225,
4070,224.12,-8616.84,-8138.86,-1,0,-0.0451561,1.70637,
4080,222.425,-8599.89,-8125.53,-1,0,-0.0442636,1.71049,
4090,222.943,-8587.13,-8111.66,-1,0,-0.0435296,1.71462,
4100,225.711,-8579.94,-8098.57,-1,0,-0.0430692,1.71874,
4110,231.24,-8577.55,-8084.39,-1,0,-0.0429561,1.72286,
4120,235.875,-8577.51,-8074.47,-1,0,-0.0430425,1.72698,
4130,239.386,-8578,-8067.47,-1,0,-0.0430693,1.7311,
4140,246.167,-8590.18,-8065.19,-1,0,-0.0429443,1.73522,
4150,257.949,-8622.61,-8072.49,-1,0,-0.0426647,1.73934,
4160,269.561,-8666.42,-8091.53,-1,0,-0.0421296,1.74345,
4170,274.998,-8701.22,-8114.74,-1,0,-0.0412876,1.74757,
4180,274.491,-8723.46,-8138.06,-1,0,-0.0404423,1.75169,
4190,270.17,-8736.36,-8160.17,-1,0,-0.0400343,1.75581,
4200,262.754,-8737.24,-8176.87,-1,0,-0.0401862,1.75992,
4210,257.533,-8733.21,-8183.98,-1,0,-0.0406667,1.76404,
4220,249.75,-8719.32,-8186.68,-1,0,-0.0412284,1.76815,
4230,239.019,-8690.69,-8180.94,-1,0,-0.0417993,1.77227,
4240,231.158,-8659.98,-8167,-1,0,-0.0424435,1.77638,
4250,228.74,-8637.07,-8149.25,-1,0,-0.0432289,1.7805,
4260,228.697,-8618.26,-8130.52,-1,0,-0.0439995,1.78461,
4270,230.807,-8603.82,-8111.58,-1,0,-0.0444645,1.78872,
4280,234.922,-8597.19,-8096.18,-1,0,-0.0446461,1.79283,
4290,242.443,-8601.93,-8084.88,-1,0,-0.0450925,1.79694,
4300,248.767,-8610.67,-8080.13,-1,0,-0.0462518,1.80106,
4310,252.934,-8613.59,-8074.17,-1,0,-0.047919,1.80517,
4320,256.154,-8616.68,-8070.39,-1,0,-0.0496271,1.80928,
4330,258.163,-8620.5,-8069.92,-1,0,-0.0512689,1.81339,
4340,258.149,-8619.85,-8069.3,-1,0,-0.0529314,1.81749,
4350,259.319,-8623.07,-8070.03,-1,0,-0.0544497,1.8216,
4360,258.761,-8623.35,-8071.5,-1,0,-0.0556102,1.82571,
4370,252.343,-8608.51,-8070.34,-1,0,-0.0565051,1.82982,
4380,246.067,-8587.7,-8062.92,-1,0,-0.0573167,1.83392,
4390,249.823,-8586.66,-8053.87,-1,0,-0.0580493,1.83803,
4400,259.856,-8605.57,-8051.38,-1,0,-0.05875,1.84213,
4410,269.061,-8626.13,-8052.31,-1,0,-0.0595858,1.84624,
4420,267.333,-8626.66,-8056.53,-1,0,-0.0604718,1.85034,
4430,258.087,-8607.5,-8057.09,-1,0,-0.0611166,1.85445,
4440,244.671,-8569.38,-8047.57,-1,0,-0.0615283,1.85855,
4450,235.24,-8530.12,-8028.43,-1,0,-0.0619389,1.86265,
4460,235.552,-8507.46,-8005.1,-1,0,-0.0622198,1.86676,
4470,245.706,-8509.42,-7985.41,-1,0,-0.0620091,1.87086,
4480,257.56,-8524.5,-7975.21,-1,0,-0.061399,1.87496,
4490,267.602,-8544.34,-7973.63,-1,0,-0.0607781,1.87906,
4500,275.409,-8566.69,-7979.34,-1,0,-0.060147,1.88316,
4510,282.381,-8588.36,-7986.14,-1,0,-0.0592624,1.88726,
4520,281.494,-8596.63,-7996.3,-1,0,-0.0581901,1.89136,
4530,273.376,-8586.47,-8003.45,-1,0,-0.057074,1.89545,
4540,262.342,-8561.46,-8001.97,-1,0,-0.0558215,1.89955,
4550,254.459,-8535.7,-7993.02,-1,0,-0.0545729,1.90365,
4560,251.571,-8515.35,-7978.84,-1,0,-0.0538625,1.90774,
4570,251.778,-8500.69,-7963.73,-1,0,-0.0539433,1.91184,
4580,250.703,-8483.78,-7949.11,-1,0,-0.0545528,1.91594,
4590,246.196,-8456.65,-7931.6,-1,0,-0.0556305,1.92003,
4600,243.374,-8430.65,-7911.61,-1,0,-0.0574597,1.92412,
4610,249.442,-8419.05,-7887.08,-1,0,-0.0599455,1.92822,
4620,257.065,-8416.45,-7868.22,-1,0,-0.0625837,1.93231,
4630,260.325,-8409.87,-7854.68,-1,0,-0.0651955,1.9364,
4640,265.501,-8409.47,-7843.25,-1,0,-0.0679073,1.9405,
4650,274.505,-8423.71,-7838.28,-1,0,-0.0705368,1.94459,
4660,285.766,-8450.61,-7841.16,-1,0,-0.0727738,1.94868,
4670,295.79,-8483.45,-7852.63,-1,0,-0.0747146,1.95277,
4680,300.153,-8512.08,-7871.95,-1,0,-0.0766279,1.95686,
4690,297.858,-8525.92,-7890.69,-1,0,-0.0785087,1.96095,
4700,299.959,-8556.56,-7916.84,-1,0,-0.0803209,1.96503,
4710,306.415,-8588.85,-7935.37,-1,0,-0.0822688,1.96912,
4720,306.063,-8609.44,-7956.71,-1,0,-0.0843856,1.97321,
4730,291.663,-8593,-7970.98,-1,0,-0.0863025,1.97729,
4740,270.749,-8548.56,-7971.15,-1,0,-0.0877735,1.98138,
4750,258.538,-8507.99,-7956.62,-1,0,-0.0889301,1.98547,
4760,257.491,-8486.61,-7937.46,-1,0,-0.0898989,1.98955,
4770,266.154,-8487.93,-7920.31,-1,0,-0.0906697,1.99363,
4780,273.638,-8494.66,-7911.08,-1,0,-0.0913904,1.99772,
4790,275.392,-8492.93,-7905.61,-1,0,-0.0921354,2.0018,
4800,272.426,-8480.45,-7899.45,-1,0,-0.0926894,2.00588,
4810,275.298,-8475.03,-7887.91,-1,0,-0.0931394,2.00997,
4820,286.735,-8492.09,-7880.58,-1,0,-0.0941141,2.01405,
4830,304.457,-8535.94,-7886.63,-1,0,-0.0957914,2.01813,
4840,313.452,-8572.23,-7903.74,-1,0,-0.0974728,2.02221,
4850,309.775,-8583.55,-7922.9,-1,0,-0.0986955,2.02629,
4860,300.934,-8578.9,-7937.11,-1,0,-0.0996616,2.03036,
4870,287.962,-8557.01,-7942.88,-1,0,-0.100331,2.03444,
4880,272.738,-8519.45,-7937.79,-1,0,-0.100355,2.03852,
4890,254.065,-8461.23,-7919.39,-1,0,-0.100068,2.0426,
4900,244.78,-8410.89,-7888.85,-1,0,-0.100193,2.04667,
4910,249.356,-8382.67,-7850.87,-1,0,-0.10065,2.05075,
4920,265.487,-8386.89,-7820.69,-1,0,-0.100907,2.05482,
4930,281.633,-8405.44,-7804.81,-1,0,-0.101203,2.0589,
4940,283.589,-8401.73,-7796.93,-1,0,-0.101975,2.06297,
4950,277.994,-8381.73,-7788.86,-1,0,-0.102741,2.06705,
4960,281.028,-8376.97,-7777.63,-1,0,-0.102921,2.07112,
4970,292.916,-8396.98,-7772.28,-1,0,-0.102877,2.07519,
4980,311.828,-8443.88,-7778.86,-1,0,-0.102996,2.07926,
4990,328.016,-8499.42,-7799.87,-1,0,-0.102773,2.08333,
5000,338.024,-8551.76,-7830.87,-1,0,-0.101864,2.0874,
5010,355.491,-8595.52,-7837.37,-1,0,-0.100799,2.09147,
5020,366.503,-8625.27,-7843.64,-1,0,-0.100066,2.09554,
5030,366.146,-8632.15,-7851.28,-1,0,-0.0995474,2.09961,
5040,351.267,-8607.69,-7858.56,-1,0,-0.0992182,2.10368,
5050,323.848,-8555.34,-7864.68,-1,0,-0.0992894,2.10774,
5060,287.906,-8479.57,-7865.56,-1,0,-0.0996217,2.11181,
5070,275.204,-8450.25,-7863.33,-1,0,-0.0997709,2.11587,
5080,292.007,-8484.3,-7861.55,-1,0,-0.099529,2.11994,
5090,306.759,-8515.97,-7861.75,-1,0,-0.0988651,2.124,
5100,318.445,-8542.83,-7863.69,-1,0,-0.0977085,2.12807,
5110,329.947,-8569.58,-7865.91,-2,-1,-0.096153,2.13213,
5120,333.428,-8581.22,-7870.12,-2,-1,-0.0944661,2.13619,
5130,329.564,-8578.36,-7875.51,-2,-1,-0.092773,2.14025,
5140,326.084,-8574.12,-7878.69,-2,-1,-0.0910138,2.14431,
5150,320.671,-8564.95,-7881.06,-2,-1,-0.0892265,2.14838,
5160,315.559,-8555.48,-7882.5,-2,-1,-0.0875346,2.15244,
5170,313.634,-8553.14,-7884.26,-2,-1,-0.0860437,2.15649,
5180,315.488,-8558.86,-7886.03,-2,-1,-0.084783,2.16055,
5190,321.075,-8572.65,-7887.91,-2,-1,-0.083682,2.16461,
5200,320.792,-8574.22,-7890.08,-2,-1,-0.0825378,2.16867,
5210,314.045,-8561.67,-7891.91,-2,-1,-0.0812461,2.17272,
5220,299.741,-8532.65,-7893.4,-2,-1,-0.0798757,2.17678,
5230,280.266,-8489.47,-7891.76,-2,-1,-0.0784287,2.18084,
5240,261.849,-8447.44,-7889,-2,-1,-0.0768019,2.18489,
5250,253.517,-8424.96,-7884.29,-2,-1,-0.0751321,2.18894,
5260,256.479,-8426.51,-7879.53,-2,-1,-0.0737439,2.193,
5270,261.732,-8433.14,-7874.95,-2,-1,-0.072651,2.19705,
5280,267.417,-8441.02,-7870.71,-2,-1,-0.0716113,2.2011,
5290,273.529,-8451.45,-7868.1,-2,-1,-0.0705728,2.20515,
5300,273.969,-8450.1,-7865.81,-2,-1,-0.0696188,2.2092,
5310,275.512,-8451.39,-7863.81,-2,-1,-0.0686805,2.21325,
5320,282.218,-8463.87,-7861.99,-1,0,-0.0678193,2.2173,
5330,292.264,-8483.62,-7860.31,-1,0,-0.0672953,2.22135,
5340,308.902,-8519.17,-7860.39,-1,0,-0.067078,2.2254,
5350,326.702,-8559.52,-7862.77,-1,0,-0.0668063,2.22945,
5360,335.352,-8584.04,-7868.84,-1,0,-0.066428,2.23349,
5370,330.22,-8583.08,-7878.83,-1,0,-0.0661955,2.23754,
5380,314.91,-8556.66,-7885.06,-1,0,-0.0661541,2.24159,
5390,296.997,-8519.41,-7886.01,-1,0,-0.0662886,2.24563,
5400,285.76,-8494.63,-7885.2,-1,0,-0.0668277,2.24967,
5410,289.241,-8501.46,-7884.6,-1,0,-0.0677666,2.25372,
5420,295.249,-8512.92,-7883.25,-1,0,-0.0686728,2.25776,
5430,292.965,-8507.51,-7882.72,-1,0,-0.0693996,2.2618,
5440,287.393,-8494.11,-7881.19,-1,0,-0.0702472,2.26584,
5450,281.42,-8480.21,-7880.03,-1,0,-0.0711779,2.26988,
5460,276.736,-8467.76,-7877.57,-1,0,-0.0717726,2.27392,
5470,270.152,-8451.11,-7874.96,-1,0,-0.0720246,2.27796,
5480,256.331,-8417.03,-7870.36,-1,0,-0.0723303,2.282,
5490,246.416,-8390.7,-7865.18,-1,0,-0.0727609,2.28604,
5500,256.697,-8407.66,-7860.21,-1,0,-0.0730153,2.29008,
5510,280.044,-8453.38,-7856.13,-1,0,-0.0728876,2.29411,
5520,296.649,-8488.12,-7855.47,-1,0,-0.0724229,2.29815,
5530,299.938,-8495.05,-7855.38,-1,0,-0.0717654,2.30218,
5540,296.681,-8488.06,-7855.34,-1,0,-0.07108,2.30622,
5550,303.347,-8502.17,-7855.24,-1,0,-0.0704038,2.31025,
5560,311.889,-8522.13,-7856.97,-1,0,-0.0695989,2.31428,
5570,310.904,-8521.57,-7858.51,-1,0,-0.0685003,2.31832,
5580,297.532,-8493.48,-7858.94,-1,0,-0.0670342,2.32235,
5590,278.172,-8450.97,-7857.72,-1,0,-0.0652809,2.32638,
5600,264.513,-8418.99,-7854.87,-1,0,-0.0635509,2.33041,
5610,265.027,-8415.63,-7850.42,-1,0,-0.0622181,2.33444,
5620,272.798,-8429.4,-7847.62,-1,0,-0.0612835,2.33847,
5630,276.905,-8435.77,-7845.22,-1,0,-0.0604661,2.3425,
5640,276.344,-8432.12,-7842.77,-1,0,-0.0597117,2.34652,
5650,274.585,-8425.81,-7840.21,-1,0,-0.0591274,2.35055,
5660,275.175,-8423.99,-7837.13,-1,0,-0.058532,2.35458,
5670,277.402,-8426.64,-7835.03,-1,0,-0.0576873,2.3586,
5680,281.03,-8432.15,-7832.81,-1,0,-0.0567682,2.36263,
5690,289.031,-8447,-7830.59,-1,0,-0.0559601,2.36665,
5700,291.194,-8450.38,-7829.36,-1,0,-0.0550101,2.37067,
5710,291.17,-8448.29,-7827.32,-1,0,-0.0536803,2.3747,
5720,293.749,-8453.68,-7827.21,-1,0,-0.052249,2.37872,
5730,295.302,-8457.5,-7827.71,-1,0,-0.0510731,2.38274,
5740,300.922,-8468.79,-7827.02,-1,0,-0.0502311,2.38676,
5750,305.548,-8478.46,-7826.83,-1,0,-0.0497344,2.39078,
5760,309.105,-8485.79,-7826.57,-1,0,-0.049572,2.3948,
5770,306.165,-8481.17,-7828.22,-1,0,-0.0495391,2.39881,
5780,296.553,-8461.11,-7828.66,-1,0,-0.0494722,2.40283,
5790,293.048,-8453.09,-7828.11,-1,0,-0.049556,2.40685,
5800,295.64,-8457.6,-7827.1,-1,0,-0.0499468,2.41086,
5810,297.038,-8460.51,-7827.02,-1,0,-0.0504547,2.41488,
5820,305.603,-8478.63,-7826.88,-1,0,-0.0508117,2.41889,
5830,319.525,-8509.92,-7828.47,-1,0,-0.0509619,2.42291,
5840,321.399,-8515.74,-7830.3,-1,0,-0.0509352,2.42692,
5850,318.434,-8511.29,-7832.18,-1,0,-0.0508753,2.43093,
5860,317.39,-8511.82,-7834.93,-1,0,-0.0511018,2.43495,
5870,310.628,-8498.54,-7836.07,-1,0,-0.0517474,2.43896,
5880,307.921,-8494.98,-7838.29,-1,0,-0.0525971,2.44297,
5890,305.998,-8492.83,-7840.24,-1,0,-0.0535657,2.44698,
5900,299.992,-8480.21,-7840.42,-1,0,-0.0548454,2.45098,
5910,291.788,-8463.35,-7841.06,-1,0,-0.0562332,2.45499,
5920,286.055,-8449.82,-7839.76,-1,0,-0.0571249,2.459,
5930,286.433,-8449.38,-7838.51,-1,0,-0.0573668,2.46301,
5940,291.301,-8458.51,-7837.26,-1,0,-0.0574003,2.46701,
5950,304.156,-8485.38,-7836.71,-1,0,-0.0573871,2.47102,
5960,310.892,-8500.58,-7837.55,-1,0,-0.0570713,2.47502,
5970,297.149,-8472.24,-7838.52,-1,0,-0.0564393,2.47902,
5980,276.195,-8426.69,-7837.66,-1,0,-0.0557403,2.48303,
5990,268.274,-8407.42,-7835.28,-1,0,-0.0549869,2.48703,
6000,272.958,-8413.79,-7831.66,-1,0,-0.0541398,2.49103,
6010,277.922,-8422.89,-7830.17,-1,0,-0.0535525,2.49503,
6020,276.354,-8418.96,-7829.59,-1,0,-0.0535758,2.49903,
6030,270.133,-8403.67,-7827.57,-1,0,-0.0540559,2.50303,
6040,265.382,-8390.2,-7824.23,-1,0,-0.0545361,2.50703,
6050,271.94,-8401.99,-7822.03,-1,0,-0.0547541,2.51102,
6060,278.951,-8415.91,-7821,-1,0,-0.054654,2.51502,
6070,285.817,-8429.98,-7820.43,-1,0,-0.0543156,2.51902,
6080,293.771,-8445.81,-7819.29,-1,0,-0.0537861,2.52301,
6090,302.464,-8464.12,-7819.06,-1,0,-0.0529798,2.52701,
6100,315.839,-8493.51,-7819.93,-1,0,-0.0519344,2.531,
6110,321.883,-8508.35,-7821.87,-1,0,-0.0510885,2.53499,
6120,319.642,-8505.88,-7824.19,-1,0,-0.0507097,2.53899,
6130,313.403,-8494.71,-7826.32,-1,0,-0.0503252,2.54298,
6140,299.44,-8465.52,-7826.91,-1,0,-0.0494465,2.54697,
6150,278.506,-8420.5,-7826.54,-1,0,-0.0483674,2.55096,
6160,268.253,-8395.94,-7823.85,-1,0,-0.0475724,2.55495,
6170,281.433,-8421.14,-7820.93,-1,0,-0.0468669,2.55894,
6180,302.433,-8465.73,-7820.74,-1,0,-0.045888,2.56292,
6190,320.95,-8508.25,-7823.77,-1,0,-0.0447275,2.56691,
6200,336.677,-8547.95,-7829.93,-1,0,-0.0435713,2.5709,
6210,341.495,-8568.1,-7839.8,-1,0,-0.0423346,2.57488,
6220,330.794,-8549.47,-7844,-1,0,-0.0411007,2.57887,
6230,308.293,-8504.48,-7847,-1,0,-0.0402054,2.58285,
6240,294.88,-8476.37,-7847.49,-1,0,-0.0397202,2.58683,
6250,292.692,-8471.94,-7847.73,-1,0,-0.0394029,2.59081,
6260,291.013,-8467.34,-7846.71,-1,0,-0.0390798,2.5948,
6270,284.668,-8452.74,-7845.64,-1,0,-0.0386397,2.59878,
6280,278.487,-8437.59,-7843.67,-1,0,-0.0378906,2.60276,
6290,275.467,-8429.32,-7841.84,-1,0,-0.0369289,2.60673,
6300,276.579,-8429.03,-7839.17,-1,0,-0.0362582,2.61071,
6310,284.782,-8444.84,-7837.49,-1,0,-0.0362459,2.61469,
6320,291.667,-8459.31,-7837.28,-1,0,-0.0366243,2.61867,
6330,288.833,-8452.73,-7836.74,-1,0,-0.0369324,2.62264,
6340,287.943,-8449.09,-7835,0,1,-0.0370395,2.62662,
6350,286.485,-8445.26,-7834.29,0,1,-0.0371587,2.63059,
6360,284.174,-8438.54,-7832.49,0,1,-0.0375872,2.63457,
6370,284.667,-8437.91,-7830.81,0,1,-0.0385518,2.63854,
6380,297.398,-8464.35,-7830.1,0,1,-0.0400407,2.64251,
6390,308.554,-8489.3,-7831.26,0,1,-0.0417847,2.64648,
6400,309.152,-8491.65,-7832.33,0,1,-0.0435336,2.65045,
6410,311.657,-8497.57,-7832.91,0,1,-0.0451856,2.65442,
6420,313.929,-8503.83,-7834.32,0,1,-0.0466976,2.65839,
6430,315.018,-8507.04,-7835.21,0,1,-0.0480573,2.66236,
6440,315.75,-8511.44,-7838.05,0,1,-0.0493801,2.66633,
6450,311.014,-8503.55,-7840.26,0,1,-0.0507241,2.67029,
6460,313.681,-8510.8,-7841.82,0,1,-0.0519786,2.67426,
6470,318.764,-8522.81,-7842.99,0,1,-0.0529996,2.67822,
6480,315.694,-8519.1,-7845.83,0,1,-0.053801,2.68219,
6490,309.171,-8506.46,-7847.1,0,1,-0.0544011,2.68615,
6500,310.188,-8509.38,-7847.85,0,1,-0.054864,2.69011,
6510,300.209,-8489.91,-7849.66,0,1,-0.0555274,2.69407,
6520,283.078,-8452.38,-7848.67,0,1,-0.0567576,2.69803,
6530,272.004,-8426.44,-7846.35,0,1,-0.0583898,2.70199,
6540,273.375,-8426.61,-7843.59,0,1,-0.0597809,2.70595,
6550,283.685,-8446.27,-7841.26,0,1,-0.0606674,2.70991,
6560,289.273,-8457.13,-7840.2,0,1,-0.061399,2.71387,
6570,289.974,-8457.37,-7838.95,0,1,-0.06232,2.71783,
6580,297.316,-8472.05,-7837.97,0,1,-0.0633174,2.72178,
6590,303.62,-8485.45,-7837.93,0,1,-0.0642041,2.72574,
6600,307.934,-8495.56,-7838.83,0,1,-0.0649482,2.72969,
6610,302.065,-8483.47,-7839.26,0,1,-0.0655072,2.73364,
6620,293.76,-8465.61,-7839.12,0,1,-0.065833,2.7376,
6630,288.619,-8453.37,-7837.84,0,1,-0.066129,2.74155,
6640,287.762,-8451.06,-7837.36,0,1,-0.0668111,2.7455,
6650,293.897,-8463.83,-7837.04,0,1,-0.0681189,2.74945,
6660,290.285,-8456.26,-7837.18,0,1,-0.0698706,2.7534,
6670,282.259,-8437.31,-7835.34,0,1,-0.0715708,2.75735,
6680,277.066,-8422.94,-7832.05,0,1,-0.0728009,2.76129,
6690,274.29,-8414.71,-7829.74,0,1,-0.0733964,2.76524,
6700,280.259,-8425.39,-7827.69,0,1,-0.0733727,2.76919,
6710,286.243,-8436.5,-7826.04,0,1,-0.0728931,2.77313,
6720,292.265,-8447.74,-7824.43,0,1,-0.0723325,2.77708,
6730,290.808,-8443.41,-7823.21,0,1,-0.0719091,2.78102,
6740,292.175,-8445.1,-7821.99,0,1,-0.0714069,2.78496,
6750,308.717,-8481.07,-7822.68,0,1,-0.0705962,2.7889,
6760,321.616,-8509.66,-7823.76,0,1,-0.069637,2.79284,
6770,319.346,-8506.61,-7825.55,0,1,-0.0687919,2.79678,
6780,317.713,-8505.05,-7827.47,0,1,-0.0680826,2.80072,
6790,323.671,-8520.51,-7830.23,0,1,-0.0674724,2.80466,
6800,324.27,-8525.45,-7833.89,0,1,-0.0669705,2.8086,
6810,311.953,-8500.69,-7835.4,0,1,-0.0664702,2.81254,
6820,304.493,-8485.18,-7835.8,0,1,-0.0657035,2.81647,
6830,310.494,-8499.17,-7836.99,0,1,-0.064492,2.82041,
6840,313.12,-8506.9,-7839.11,0,1,-0.062843,2.82434,
6850,303.043,-8486.14,-7839.85,0,1,-0.0609886,2.82827,
6860,286.866,-8451.67,-7839.88,0,1,-0.0593762,2.83221,
6870,270.961,-8415.53,-7837.65,0,1,-0.0582601,2.83614,
6880,260.074,-8389.39,-7834.73,0,1,-0.0573355,2.84007,
6890,257.01,-8378.9,-7830.79,0,1,-0.0562767,2.844,
6900,273.595,-8410.01,-7826.53,0,1,-0.0553043,2.84793,
6910,302.756,-8470.22,-7824.54,0,1,-0.0547709,2.85186,
6920,328.578,-8526.32,-7825.57,0,1,-0.0546563,2.85578,
6930,347.769,-8572.41,-7830.74,0,1,-0.0547756,2.85971,
6940,346.81,-8574.97,-7835.34,0,1,-0.0549778,2.86364,
6950,331.4,-8545.32,-7838.55,0,1,-0.0549753,2.86756,
6960,315.054,-8512.79,-7840.88,0,1,-0.0545366,2.87148,
6970,296.104,-8473.16,-7841.67,0,1,-0.0538262,2.87541,
6980,279.968,-8438.23,-7841.15,0,1,-0.0532452,2.87933,
6990,271.154,-8417.32,-7839.04,0,1,-0.0529983,2.88325,
7000,275.086,-8423.63,-7836.96,0,1,-0.0531065,2.88717,
7010,287,-8448.71,-7836.64,-1,0,-0.0536102,2.89109,
7020,280.144,-8433.71,-7836.26,-1,0,-0.0544804,2.89501,
7030,267.295,-8405.07,-7835.02,-1,0,-0.0554134,2.89893,
7040,267.634,-8403.28,-7832.5,-1,0,-0.056107,2.90284,
7050,268.197,-8401.74,-7829.76,-1,0,-0.056668,2.90676,
7060,263.853,-8389.85,-7827.13,-1,0,-0.0574583,2.91068,
7070,263.538,-8386.23,-7824.19,-1,0,-0.0585641,2.91459,
7080,273.073,-8403.73,-7821.35,-1,0,-0.0596854,2.9185,
7090,295.435,-8449.47,-7819.4,-1,0,-0.060447,2.92242,
7100,318.219,-8498.66,-7820.01,-1,0,-0.0606244,2.92633,
7110,330.771,-8527.87,-7822.44,-1,0,-0.0602235,2.93024,
7120,334.484,-8539.7,-7826.36,-1,0,-0.0595195,2.93415,
7130,336.472,-8547.77,-7830.18,-1,0,-0.0589605,2.93806,
7140,340.26,-8560.03,-7834.37,-1,0,-0.0588488,2.94197,
7150,337.281,-8557.81,-7838.5,-1,0,-0.0591586,2.94587,
7160,319.512,-8523.95,-7842.54,-1,0,-0.0596165,2.94978,
7170,298.579,-8480.05,-7843.27,-1,0,-0.0599758,2.95369,
7180,285.053,-8450.6,-7842.67,-1,0,-0.0602463,2.95759,
7190,283.395,-8445.82,-7841.43,-1,0,-0.060651,2.96149,
7200,279.167,-8434.61,-7839.24,-1,0,-0.06133,2.9654,
7210,276.15,-8425.78,-7836.85,-1,0,-0.0621244,2.9693,
7220,283.026,-8438.79,-7835.18,-1,0,-0.0627966,2.9732,
7230,283.271,-8438.27,-7834.15,-1,0,-0.0631881,2.9771,
7240,281.177,-8432.17,-7832.51,-1,0,-0.0631031,2.981,
7250,282.545,-8434.01,-7831.44,-1,0,-0.0623568,2.9849,
7260,287.032,-8441.81,-7829.66,-1,0,-0.0611822,2.98879,
7270,286.141,-8438.46,-7828.22,-1,0,-0.0602256,2.99269,
7280,281.935,-8428.16,-7826.89,-1,0,-0.0598724,2.99659,
7290,295.057,-8454.73,-7825.47,-1,0,-0.059868,3.00048,
7300,314.772,-8498.18,-7826.87,-1,0,-0.0597415,3.00438,
7310,327.033,-8527.2,-7829.75,-1,0,-0.059354,3.00827,
7320,324.6,-8525.54,-7833.28,-1,0,-0.0588336,3.01216,
7330,304.458,-8484.98,-7835.68,-1,0,-0.0583762,3.01605,
7340,290.147,-8455.22,-7836.44,-1,0,-0.058107,3.01994,
7350,277.464,-8427.36,-7835.62,-1,0,-0.0580307,3.02383,
7360,257.993,-8384.15,-7833.94,-1,0,-0.0579797,3.02772,
7370,248.322,-8359.08,-7829.49,-1,0,-0.0577276,3.03161,
7380,256.489,-8371.87,-7824.86,-1,0,-0.057032,3.03549,
7390,274.845,-8406.62,-7820.47,-1,0,-0.0557876,3.03938,
7400,280.599,-8416.74,-7818.31,-1,0,-0.0542784,3.04326,
7410,272.256,-8396.7,-7816.07,-1,0,-0.0530282,3.04715,
7420,283.44,-8418.68,-7814.19,-1,0,-0.0522533,3.05103,
7430,305.47,-8466.16,-7814.69,-1,0,-0.0517784,3.05491,
7440,313.1,-8484.76,-7817.02,-1,0,-0.0515048,3.05879,
7450,307.806,-8474.03,-7817.58,-1,0,-0.051341,3.06268,
7460,298.52,-8454.51,-7817.86,-1,0,-0.0509576,3.06655,
7470,298.191,-8453.58,-7817.64,-1,0,-0.0501234,3.07043,
7480,304.679,-8467.04,-7817.26,-1,0,-0.0492338,3.07431,
7490,315.108,-8491.08,-7819.05,-2,-1,-0.0487837,3.07819,
7500,322.753,-8509.05,-7820.73,-2,-1,-0.0486412,3.08206,
7510,325.027,-8515.93,-7822.76,-2,-1,-0.0482685,3.08594,
7520,330.313,-8529.71,-7825.26,-2,-1,-0.0474405,3.08981,
7530,336.037,-8545.9,-7829.24,-2,-1,-0.0464035,3.09368,
7540,328.395,-8532.38,-7832.02,-2,-1,-0.0455533,3.09756,
7550,314.232,-8504.8,-7834.65,-2,-1,-0.0451178,3.10143,
7560,297.251,-8469.39,-7835.45,-2,-1,-0.0451695,3.1053,
7570,280.187,-8432.11,-7834.57,-2,-1,-0.0458382,3.10917,
7580,278.299,-8425.82,-7832.3,-2,-1,-0.0471156,3.11303,
7590,277.51,-8421.89,-7830.06,-2,-1,-0.0485979,3.1169,
7600,285.155,-8436.28,-7828.13,-2,-1,-0.049893,3.12077,
7610,298.847,-8464.75,-7827.41,-2,-1,-0.0511684,3.12463,
