step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
84,-0.367278,-3397.85,-15.8087,-0.441015,25.1593,10,-4199.27,801.421,645.242,1140.16,-6433.71,449.032,1079.16,-277.742
85,-0.380446,-3397.49,-15.4409,-0.454179,30.5576,10,-4199.47,801.984,645.455,1139.85,-6433.73,448.951,1079.76,-277.777
86,-0.393605,-3395.65,-13.6049,-0.467344,26.17,10,-4199.57,803.921,645.333,1139.91,-6433.68,448.863,1081.73,-277.808
87,-0.406778,-3395.27,-13.229,-0.480508,30.7208,10,-4199.44,804.164,645.249,1140.02,-6433.65,448.936,1081.97,-277.81
88,-0.419949,-3394.85,-12.7999,-0.493673,34.2247,10,-4199.32,804.475,645.557,1139.82,-6433.7,449.002,1082.29,-277.812
89,-0.433115,-3394.38,-12.3321,-0.506838,36.6397,10,-4199.24,804.866,645.672,1139.77,-6433.67,448.978,1082.7,-277.832
90,-0.446284,-3393.07,-11.02,-0.520002,32.0738,10,-4199.27,806.205,645.635,1139.84,-6433.62,448.875,1084.05,-277.845
91,-0.459449,-3392.14,-10.0907,-0.533167,29.6226,10,-4199.44,807.304,645.785,1139.67,-6433.7,448.81,1085.26,-277.959
92,-0.472614,-3393.38,-11.331,-0.546331,5.46288,10,-4199.41,806.034,645.926,1139.54,-6433.7,448.829,1084.04,-278.002
93,-0.485781,-3391.68,-9.63385,-0.559496,-9.08648,10,-4199.54,807.862,646.045,1139.34,-6433.74,448.809,1085.93,-278.067
94,-0.498953,-3391.03,-8.9869,-0.572661,-12.267,10,-4199.64,808.607,645.859,1139.53,-6433.75,448.727,1086.72,-278.117
95,-0.512129,-3391.1,-9.05631,-0.585825,-8.88593,10,-4199.65,808.552,645.783,1139.53,-6433.76,448.787,1086.68,-278.133
96,-0.525303,-3391.19,-9.14472,-0.59899,-4.38867,10,-4199.71,808.524,645.794,1139.48,-6433.87,448.881,1086.7,-278.174
97,-0.538476,-3391.21,-9.16545,-0.612155,1.39656,10,-4199.71,808.501,645.738,1139.51,-6433.82,448.86,1086.67,-278.169
98,-0.551642,-3394.03,-11.9831,-0.625319,-11.5241,10,-4199.63,805.599,645.653,1139.59,-6433.71,448.841,1083.75,-278.148
99,-0.564808,-3394.14,-12.0923,-0.638484,-4.98343,10,-4199.6,805.46,645.862,1139.29,-6433.67,448.923,1083.59,-278.128
100,-0.577965,-3394.16,-12.1116,-0.651648,2.21568,10,-4199.68,805.527,645.632,1139.31,-6433.6,448.974,1083.59,-278.067
