step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
82,-0.336986,-5131.19,-0.0471637,-0.407532,9.03653,-0.0705454,-5425.76,294.57,90.769,304.445,-6566.35,745.374,332.829,-38.2592,0,0
83,-0.349721,-5131.71,-0.562273,-0.420267,2.67275,-0.0705454,-5425.79,294.081,90.7314,304.459,-6566.35,745.373,332.335,-38.2544,0,0
84,-0.362457,-5131.38,-0.234343,-0.433002,2.38726,-0.0705454,-5425.78,294.402,90.7127,304.498,-6566.36,745.369,332.653,-38.251,0,0
85,-0.375192,-5131.2,-0.0532705,-0.445738,3.1743,-0.0705454,-5425.78,294.584,90.7137,304.498,-6566.36,745.369,332.835,-38.251,0,0
86,-0.387928,-5131.15,-0.00153517,-0.458473,4.92596,-0.0705454,-5425.78,294.636,90.7149,304.497,-6566.36,745.37,332.887,-38.2511,0,0
87,-0.400663,-5130.92,0.219048,-0.471208,5.36203,-0.0705454,-5425.78,294.86,90.7195,304.497,-6566.37,745.371,333.111,-38.2512,0,0
88,-0.413398,-5130.43,0.718529,-0.483944,3.52978,-0.0705454,-5425.79,295.36,90.7198,304.497,-6566.37,745.371,333.611,-38.2513,0,0
89,-0.426134,-5130.09,1.05681,-0.496679,3.0915,-0.0705454,-5425.79,295.698,90.72,304.497,-6566.37,745.371,333.95,-38.2513,0,0
90,-0.438869,-5129.34,1.8027,-0.509414,-0.0872896,-0.0705454,-5425.73,296.393,90.7191,304.734,-6566.55,745.364,334.615,-38.2212,0,0
91,-0.451604,-5128.77,2.37615,-0.52215,-2.12503,-0.0705454,-5425.73,296.967,90.7189,304.734,-6566.55,745.365,335.188,-38.2212,0,0
92,-0.46434,-5128.78,2.36434,-0.534885,0.279843,-0.0705454,-5425.73,296.955,90.7177,304.736,-6566.55,745.364,335.177,-38.2213,0,0
93,-0.477075,-5129.32,1.82173,-0.54762,-2.11916,-0.0705454,-5425.73,296.413,90.7172,304.737,-6566.55,745.365,334.634,-38.2213,0,0
94,-0.48981,-5130.09,1.05854,-0.560356,-5.14872,-0.0705454,-5425.74,295.65,90.7171,304.737,-6566.55,745.365,333.871,-38.2213,0,0
95,-0.502546,-5130.3,0.847603,-0.573091,-3.96813,-0.0705454,-5425.74,295.441,90.7151,304.743,-6566.56,745.367,333.663,-38.2215,0,0
96,-0.515281,-5130.33,0.812509,-0.585827,-1.49321,-0.0705454,-5425.74,295.407,90.7145,304.744,-6566.56,745.368,333.628,-38.2215,0,0
97,-0.528017,-5130.33,0.810842,-0.598562,1.27987,-0.0705454,-5425.74,295.406,90.7141,304.745,-6566.57,745.368,333.627,-38.2216,0,0
98,-0.540752,-5130.3,0.846253,-0.611297,4.32134,-0.0705454,-5425.74,295.442,90.7136,304.746,-6566.57,745.369,333.663,-38.2216,0,0
99,-0.553487,-5130.85,0.290694,-0.624033,3.03932,-0.0705454,-5425.74,294.887,90.7132,304.748,-6566.57,745.369,333.108,-38.2217,0,0
