step,T,Epot,Efull,SolventMolsThroughZ,
8.035e-012,303.339,-9879.09,-5691.11,0,
8.04e-012,298.928,-9820.67,-5693.6,0,
8.045e-012,296.461,-9786.28,-5693.27,0,
8.05e-012,298.51,-9814.15,-5692.84,0,
8.055e-012,297.289,-9797.41,-5692.96,0,
8.06e-012,295.526,-9774.09,-5693.99,0,
8.065e-012,300.282,-9837.86,-5692.1,0,
8.07e-012,303.396,-9887.11,-5698.35,0,
8.075e-012,291.191,-9716.44,-5696.19,0,
8.08e-012,297.196,-9799.81,-5696.65,0,
8.085e-012,289.712,-9694.87,-5695.03,0,
8.09e-012,293.841,-9746.71,-5689.88,0,
8.095e-012,296.439,-9780.67,-5687.97,0,
8.1e-012,293.629,-9740.51,-5686.59,0,
8.105e-012,294.727,-9752.12,-5683.05,0,
8.11e-012,289.503,-9676.81,-5679.85,0,
8.115e-012,298.126,-9796.46,-5680.46,0,
8.12e-012,287.277,-9640.9,-5674.68,0,
8.125e-012,291.855,-9699.22,-5669.8,0,
8.13e-012,299.519,-9804.34,-5669.1,0,
8.135e-012,299.833,-9811.16,-5671.6,0,
8.14e-012,298.622,-9797.97,-5675.12,0,
8.145e-012,301.963,-9845.73,-5676.76,0,
8.15e-012,294.732,-9746,-5676.86,0,
8.155e-012,295.62,-9756.8,-5675.4,0,
8.16e-012,297.375,-9779.44,-5673.81,0,
8.165e-012,303.283,-9864.01,-5676.82,0,
8.17e-012,295.069,-9757.55,-5683.76,0,
8.175e-012,294.657,-9750.25,-5682.14,0,
8.18e-012,299.766,-9822.88,-5684.24,0,
8.185e-012,300.497,-9838.22,-5689.48,0,
8.19e-012,303.16,-9876.35,-5690.86,0,
8.195e-012,298.72,-9816.09,-5691.89,0,
8.2e-012,303.922,-9889.94,-5693.93,0,
8.205e-012,300.45,-9842.2,-5694.12,0,
8.21e-012,305.606,-9916.1,-5696.84,0,
8.215e-012,306.738,-9936.13,-5701.22,0,
8.22e-012,298.645,-9825.95,-5702.79,0,
8.225e-012,305.408,-9923.37,-5706.83,0,
8.23e-012,307.349,-9956.7,-5713.36,0,
8.235e-012,298.723,-9842.99,-5718.75,0,
8.24e-012,300.72,-9872.11,-5720.3,0,
8.245e-012,309.607,-9996.84,-5722.33,0,
8.25e-012,303.428,-9916.25,-5727.04,0,
8.255e-012,310.961,-10023.1,-5729.91,0,
8.26e-012,302.377,-9910,-5735.31,0,
8.265e-012,297.007,-9837.3,-5736.75,0,
8.27e-012,295.829,-9818.58,-5734.29,0,
8.275e-012,301.611,-9900.69,-5736.57,0,
8.28e-012,293.662,-9790.93,-5736.57,0,
8.285e-012,294.853,-9803.19,-5732.38,0,
8.29e-012,293.082,-9776.3,-5729.94,0,
8.295e-012,297.57,-9836.05,-5727.73,0,
8.3e-012,295.946,-9812.92,-5727.01,0,
8.305e-012,299.685,-9864.77,-5727.25,0,
8.31e-012,295.479,-9805.55,-5726.1,0,
8.315e-012,298.706,-9849.67,-5725.66,0,
8.32e-012,300.814,-9877.96,-5724.85,0,
8.325e-012,300.603,-9877.64,-5727.45,0,
8.33e-012,301.532,-9891.87,-5728.84,0,
8.335e-012,295.069,-9805.11,-5731.31,0,
8.34e-012,298.687,-9853.29,-5729.55,0,
8.345e-012,296.106,-9816.22,-5728.11,0,
8.35e-012,296.838,-9824.4,-5726.18,0,
8.355e-012,295.447,-9804.76,-5725.74,0,
8.36e-012,294.07,-9780.51,-5720.5,0,
8.365e-012,302.663,-9900.16,-5721.53,0,
8.37e-012,301.133,-9881.96,-5724.45,0,
8.375e-012,298.183,-9841.71,-5724.92,0,
8.38e-012,300.156,-9870.17,-5726.13,0,
8.385e-012,297.641,-9834.32,-5725.02,0,
8.39e-012,299.718,-9864.09,-5726.11,0,
8.395e-012,297.275,-9828.35,-5724.1,0,
8.4e-012,303.614,-9919.27,-5727.5,0,
8.405e-012,295.678,-9812.48,-5730.27,0,
8.41e-012,298.648,-9851.66,-5728.45,0,
8.415e-012,293.089,-9774.64,-5728.19,0,
8.42e-012,292.664,-9763.94,-5723.35,0,
8.425e-012,297.496,-9826.91,-5719.6,0,
8.43e-012,303.069,-9905.22,-5720.97,0,
8.435e-012,301.102,-9880.72,-5723.62,0,
8.44e-012,301.114,-9883.64,-5726.38,0,
8.445e-012,293.519,-9776.9,-5724.51,0,
8.45e-012,295.773,-9806.64,-5723.12,0,
8.455e-012,293.299,-9768.62,-5719.25,0,
8.46e-012,299.053,-9846.08,-5717.28,0,
8.465e-012,306.075,-9950.11,-5724.36,0,
8.47e-012,300.28,-9876.82,-5731.08,0,
8.475e-012,306.531,-9970.43,-5738.4,0,
8.48e-012,299.169,-9871.16,-5740.77,0,
8.485e-012,305.23,-9957.33,-5743.25,0,
8.49e-012,297.875,-9860.22,-5747.68,0,
8.495e-012,296.02,-9833.1,-5746.18,0,
8.5e-012,297.987,-9861.31,-5747.23,0,
8.505e-012,305.775,-9977.27,-5755.67,0,
8.51e-012,292.91,-9803.67,-5759.68,0,
8.515e-012,300.186,-9901.53,-5757.09,0,
8.52e-012,301.9,-9926.03,-5757.93,0,
8.525e-012,301.191,-9914.64,-5756.33,0,
8.53e-012,296.678,-9852.95,-5756.94,0,
8.535e-012,301.496,-9918.49,-5755.96,0,
8.54e-012,289.947,-9754.99,-5751.91,0,
8.545e-012,297.471,-9856.38,-5749.43,0,
8.55e-012,295.129,-9822.47,-5747.86,0,
8.555e-012,296.756,-9842.9,-5745.82,0,
8.56e-012,293.754,-9799.21,-5743.56,0,
8.565e-012,293.194,-9786.23,-5738.33,0,
8.57e-012,297.578,-9844.72,-5736.28,0,
8.575e-012,301.936,-9904.94,-5736.33,0,
8.58e-012,293.987,-9790.86,-5732.01,0,
8.585e-012,309.555,-10008.4,-5734.58,0,
8.59e-012,301.066,-9893.96,-5737.37,0,
8.595e-012,299.706,-9876.33,-5738.51,0,
8.6e-012,294.951,-9809.33,-5737.16,0,
8.605e-012,292.407,-9771.72,-5734.68,0,
8.61e-012,291.092,-9750.18,-5731.29,0,
8.615e-012,290.285,-9733.46,-5725.71,0,
8.62e-012,306.526,-9958.49,-5726.51,0,
8.625e-012,304.002,-9928.69,-5731.57,0,
8.63e-012,291.963,-9761.36,-5730.45,0,
8.635e-012,302.926,-9909.63,-5727.36,0,
8.64e-012,294.03,-9787.25,-5727.8,0,
8.645e-012,294.792,-9792.53,-5722.57,0,
8.65e-012,300.099,-9863.65,-5720.41,0,
8.655e-012,291.244,-9740.44,-5719.46,0,
8.66e-012,294.238,-9777.39,-5715.08,0,
8.665e-012,285.85,-9656,-5709.49,0,
8.67e-012,285.77,-9647.72,-5702.31,0,
8.675e-012,289.507,-9691.47,-5694.47,0,
8.68e-012,284.833,-9621.6,-5689.12,0,
8.685e-012,288.104,-9660.83,-5683.2,0,
8.69e-012,287.705,-9646.62,-5674.5,0,
8.695e-012,292.887,-9711.98,-5668.3,0,
8.7e-012,298.302,-9784.08,-5665.65,0,
8.705e-012,300.005,-9805.82,-5663.88,0,
8.71e-012,303.574,-9858.7,-5667.49,0,
8.715e-012,300.521,-9820.64,-5671.57,0,
8.72e-012,291.806,-9698.93,-5670.19,0,
8.725e-012,308.011,-9926.34,-5673.86,0,
8.73e-012,302.082,-9849.62,-5679.01,0,
8.735e-012,302.472,-9858.78,-5682.78,0,
8.74e-012,297.494,-9795.45,-5688.17,0,
8.745e-012,306.688,-9927.87,-5693.67,0,
8.75e-012,295.476,-9778.05,-5698.63,0,
8.755e-012,306.516,-9930.33,-5698.49,0,
8.76e-012,305.718,-9922.59,-5701.78,0,
8.765e-012,306.176,-9932.99,-5705.86,0,
8.77e-012,306.656,-9947.33,-5713.57,0,
8.775e-012,301.472,-9879.51,-5717.31,0,
8.78e-012,292.242,-9752.66,-5717.89,0,
8.785e-012,296.354,-9806.45,-5714.92,0,
8.79e-012,296.718,-9815.03,-5718.46,0,
8.795e-012,295.17,-9793.84,-5718.65,0,
8.8e-012,300.338,-9863.57,-5717.03,0,
8.805e-012,296.434,-9808.84,-5716.2,0,
8.81e-012,306.445,-9949.21,-5718.36,0,
8.815e-012,313.982,-10059,-5724.07,0,
8.82e-012,305.035,-9942.57,-5731.18,0,
8.825e-012,307.017,-9972.85,-5734.09,0,
8.83e-012,309.302,-10009.1,-5738.82,0,
8.835e-012,306.363,-9976.35,-5746.63,0,
8.84e-012,297.18,-9853.37,-5750.43,0,
8.845e-012,295.173,-9828.07,-5752.84,0,
8.85e-012,289.963,-9751.95,-5748.65,0,
8.855e-012,292.252,-9779.19,-5744.28,0,
8.86e-012,295.84,-9825.5,-5741.06,0,
8.865e-012,306.217,-9971.44,-5743.74,0,
8.87e-012,304.952,-9960.61,-5750.37,0,
8.875e-012,297.061,-9851.75,-5750.46,0,
8.88e-012,301.944,-9919,-5750.28,0,
8.885e-012,302.561,-9928.05,-5750.83,0,
8.89e-012,299.31,-9882.89,-5750.54,0,
8.895e-012,306.879,-9987.58,-5750.73,0,
8.9e-012,304.67,-9960.97,-5754.62,0,
8.905e-012,303.297,-9943.28,-5755.89,0,
8.91e-012,308.489,-10020.1,-5761.03,0,
8.915e-012,293.844,-9818.35,-5761.47,0,
8.92e-012,298.276,-9878.12,-5760.05,0,
8.925e-012,292.396,-9797.34,-5760.44,0,
8.93e-012,293.058,-9801.78,-5755.75,0,
8.935e-012,304.188,-9956.89,-5757.19,0,
8.94e-012,298.324,-9875.75,-5757.02,0,
8.945e-012,306.231,-9987.93,-5760.02,0,
8.95e-012,296.69,-9856.3,-5760.13,0,
8.955e-012,297.47,-9866.85,-5759.91,0,
8.96e-012,293.939,-9820.86,-5762.66,0,
8.965e-012,286.091,-9706.86,-5757.01,0,
8.97e-012,293.543,-9802.15,-5749.43,0,
8.975e-012,293.963,-9807,-5748.47,0,
8.98e-012,290.632,-9755.21,-5742.67,0,
8.985e-012,296.607,-9837.87,-5742.84,0,
8.99e-012,289.367,-9738.2,-5743.14,0,
8.995e-012,297.951,-9854.71,-5741.13,0,
9e-012,299.844,-9884.68,-5744.97,0,
9.005e-012,296.152,-9830.68,-5741.93,0,
9.01e-012,302.329,-9916.83,-5742.8,0,
9.015e-012,298.803,-9868.52,-5743.17,0,
9.02e-012,303.988,-9941.97,-5745.04,0,
9.025e-012,298.673,-9875.34,-5751.79,0,
9.03e-012,301.429,-9915.99,-5754.38,0,
9.035e-012,300.743,-9912.92,-5760.79,0,
9.04e-012,301.549,-9925.46,-5762.2,0,
9.045e-012,300.767,-9917.29,-5764.82,0,
9.05e-012,301.368,-9928.27,-5767.51,0,
9.055e-012,303.701,-9966.91,-5773.94,0,
9.06e-012,302.886,-9963.29,-5781.56,0,
9.065e-012,301.431,-9947.31,-5785.69,0,
9.07e-012,299.268,-9921.1,-5789.33,0,
9.075e-012,305.287,-10007.4,-5792.57,0,
9.08e-012,291.212,-9810.2,-5789.66,0,
9.085e-012,303.352,-9976.03,-5787.89,0,
9.09e-012,301.264,-9952.91,-5793.59,0,
9.095e-012,292.679,-9831.04,-5790.25,0,
9.1e-012,300.367,-9937.29,-5790.35,0,
9.105e-012,299.812,-9929.13,-5789.86,0,
9.11e-012,299.876,-9933.59,-5793.43,0,
9.115e-012,294.83,-9862.21,-5791.71,0,
9.12e-012,296.378,-9885.33,-5793.47,0,
9.125e-012,296.148,-9881.37,-5792.67,0,
9.13e-012,288.878,-9778.44,-5790.12,0,
9.135e-012,293.614,-9841.3,-5787.6,0,
9.14e-012,298.321,-9904.82,-5786.14,0,
9.145e-012,296.09,-9871.95,-5784.05,0,
9.15e-012,295.773,-9864.72,-5781.21,0,
9.155e-012,297.734,-9890.2,-5779.61,0,
9.16e-012,295.838,-9863.26,-5778.84,0,
9.165e-012,303.337,-9969.86,-5781.92,0,
9.17e-012,296.841,-9884.49,-5786.23,0,
9.175e-012,305.206,-10004.6,-5790.8,0,
9.18e-012,301.971,-9964.34,-5795.26,0,
9.185e-012,294.592,-9865.11,-5797.9,0,
9.19e-012,296.339,-9887.86,-5796.53,0,
9.195e-012,301.422,-9960.28,-5798.78,0,
9.2e-012,296.457,-9893.07,-5800.12,0,
9.205e-012,299.62,-9937.19,-5800.56,0,
9.21e-012,297.135,-9901.66,-5799.34,0,
9.215e-012,295.321,-9874.89,-5797.62,0,
9.22e-012,294.841,-9867.67,-5797.02,0,
9.225e-012,282.661,-9694.14,-5791.65,0,
9.23e-012,304.883,-10001.6,-5792.31,0,
9.235e-012,301.274,-9958.89,-5799.42,0,
9.24e-012,300.772,-9959.81,-5807.29,0,
9.245e-012,308.188,-10074.7,-5819.77,0,
9.25e-012,296.136,-9912.01,-5823.49,0,
9.255e-012,304.512,-10029.2,-5825.06,0,
9.26e-012,305.923,-10054.2,-5830.54,0,
9.265e-012,297.009,-9932.72,-5832.14,0,
9.27e-012,300.895,-9988.62,-5834.39,0,
9.275e-012,294.996,-9907.11,-5834.32,0,
9.28e-012,298.615,-9957.25,-5834.5,0,
9.285e-012,293.93,-9891.71,-5833.64,0,
9.29e-012,294.74,-9899.54,-5830.29,0,
9.295e-012,299.126,-9962.16,-5832.36,0,
9.3e-012,296.589,-9929.73,-5834.95,0,
9.305e-012,300.466,-9985.91,-5837.6,0,
9.31e-012,294.749,-9909.74,-5840.37,0,
9.315e-012,287.453,-9801.77,-5833.13,0,
9.32e-012,302.29,-10002,-5828.5,0,
9.325e-012,301.468,-9992.44,-5830.31,0,
9.33e-012,298.148,-9944.82,-5828.51,0,
9.335e-012,299.096,-9954.79,-5825.39,0,
9.34e-012,296.135,-9913.09,-5824.58,0,
9.345e-012,298.749,-9948.1,-5823.49,0,
9.35e-012,295.747,-9905.43,-5822.28,0,
9.355e-012,297.343,-9927.93,-5822.74,0,
9.36e-012,294.645,-9887.39,-5819.46,0,
9.365e-012,290.315,-9824.92,-5816.75,0,
9.37e-012,306.996,-10056,-5817.49,0,
9.375e-012,302.515,-9997.08,-5820.48,0,
9.38e-012,296.527,-9915.04,-5821.12,0,
9.385e-012,293.665,-9869.74,-5815.32,0,
9.39e-012,294.724,-9880.27,-5811.24,0,
9.395e-012,298.689,-9932.45,-5808.68,0,
9.4e-012,297.387,-9912.64,-5806.84,0,
9.405e-012,297.739,-9917.34,-5806.69,0,
9.41e-012,290.42,-9815.02,-5805.41,0,
9.415e-012,292.591,-9841.48,-5801.9,0,
9.42e-012,291.16,-9817.65,-5797.83,0,
9.425e-012,293.946,-9851.89,-5793.59,0,
9.43e-012,299.487,-9930.5,-5795.72,0,
9.435e-012,297.022,-9898.72,-5797.96,0,
9.44e-012,297.376,-9902.9,-5797.25,0,
9.445e-012,295.271,-9872.12,-5795.53,0,
9.45e-012,295.08,-9866.77,-5792.82,0,
9.455e-012,299.569,-9926.36,-5790.43,0,
9.46e-012,297.032,-9892.55,-5791.66,0,
9.465e-012,289.984,-9792.16,-5788.57,0,
9.47e-012,293.922,-9842.85,-5784.89,0,
9.475e-012,290.084,-9784.56,-5779.58,0,
9.48e-012,301.773,-9946.88,-5780.52,0,
9.485e-012,296.434,-9874.81,-5782.17,0,
9.49e-012,301.602,-9948.31,-5784.33,0,
9.495e-012,292.123,-9818.33,-5785.21,0,
9.5e-012,295.574,-9860.76,-5779.99,0,
9.505e-012,298.061,-9896.22,-5781.13,0,
9.51e-012,299.433,-9920.86,-5786.81,0,
9.515e-012,298.022,-9899.8,-5785.24,0,
9.52e-012,297.493,-9893.44,-5786.18,0,
9.525e-012,293.702,-9839.63,-5784.7,0,
9.53e-012,299,-9919.29,-5791.22,0,
9.535e-012,299.077,-9926.58,-5797.45,0,
9.54e-012,298.898,-9925.15,-5798.49,0,
9.545e-012,301.174,-9964.74,-5806.66,0,
9.55e-012,301.413,-9969.86,-5808.48,0,
9.555e-012,298.191,-9923.48,-5806.58,0,
9.56e-012,301.796,-9976.42,-5809.75,0,
9.565e-012,298.801,-9933.92,-5808.61,0,
9.57e-012,304.22,-10008.7,-5808.55,0,
9.575e-012,295.202,-9882.4,-5806.77,0,
9.58e-012,296.762,-9902.32,-5805.15,0,
9.585e-012,286.478,-9753.78,-5798.59,0,
9.59e-012,291.661,-9814.91,-5788.17,0,
9.595e-012,294.085,-9843.5,-5783.29,0,
9.6e-012,287.649,-9747.54,-5776.19,0,
9.605e-012,287.828,-9741.43,-5767.6,0,
9.61e-012,295.987,-9849.16,-5762.69,0,
9.615e-012,292.078,-9791.16,-5758.66,0,
9.62e-012,304.161,-9957.43,-5758.11,0,
9.625e-012,300.686,-9914.12,-5762.77,0,
9.63e-012,292.2,-9798.82,-5764.64,0,
9.635e-012,293.239,-9813.3,-5764.77,0,
9.64e-012,294.856,-9831.89,-5761.04,0,
9.645e-012,295.276,-9836.22,-5759.56,0,
9.65e-012,300.213,-9903.37,-5758.56,0,
9.655e-012,292.062,-9791.08,-5758.79,0,
9.66e-012,297.711,-9864.19,-5753.92,0,
9.665e-012,297.002,-9853.82,-5753.34,0,
9.67e-012,294.047,-9809.94,-5750.25,0,
9.675e-012,296.036,-9834.98,-5747.83,0,
9.68e-012,293.143,-9789.38,-5742.17,0,
9.685e-012,295.858,-9826.65,-5741.96,0,
9.69e-012,290.105,-9741.13,-5735.86,0,
9.695e-012,296.052,-9821,-5733.64,0,
9.7e-012,300.826,-9889.56,-5736.28,0,
9.705e-012,292.821,-9779.39,-5736.64,0,
9.71e-012,290.589,-9746.99,-5735.05,0,
9.715e-012,292.368,-9768.95,-5732.45,0,
9.72e-012,285.59,-9668.86,-5725.94,0,
9.725e-012,295.834,-9803.94,-5719.57,0,
9.73e-012,306.269,-9951.64,-5723.21,0,
9.735e-012,294.108,-9785.42,-5724.9,0,
9.74e-012,298.69,-9849.48,-5725.7,0,
9.745e-012,293.51,-9777.45,-5725.18,0,
9.75e-012,302.852,-9917.71,-5736.46,0,
9.755e-012,299.059,-9869.21,-5740.33,0,
9.76e-012,297.159,-9843.58,-5740.93,0,
9.765e-012,300.415,-9889.57,-5741.96,0,
9.77e-012,302.786,-9930.36,-5750.02,0,
9.775e-012,302.899,-9938.97,-5757.07,0,
9.78e-012,306.183,-9991.95,-5764.7,0,
9.785e-012,306.737,-10004.4,-5769.53,0,
9.79e-012,301.24,-9931.11,-5772.11,0,
9.795e-012,299.26,-9903.77,-5772.11,0,
9.8e-012,302.455,-9954.41,-5778.64,0,
9.805e-012,300.654,-9931.6,-5780.69,0,
9.81e-012,295.948,-9867.98,-5782.05,0,
9.815e-012,300.644,-9928.58,-5777.82,0,
9.82e-012,306.801,-10019.9,-5784.1,0,
9.825e-012,291.318,-9807.09,-5785.09,0,
9.83e-012,297.75,-9895.65,-5784.85,0,
9.835e-012,287.244,-9747.55,-5781.79,0,
9.84e-012,303.289,-9966.59,-5779.31,0,
9.845e-012,300.274,-9926.71,-5781.05,0,
9.85e-012,305.927,-10009.7,-5786.01,0,
9.855e-012,302.864,-9970.72,-5789.31,0,
9.86e-012,291.958,-9824.6,-5793.76,0,
9.865e-012,287.509,-9757.95,-5788.52,0,
9.87e-012,302.569,-9964.18,-5786.84,0,
9.875e-012,301.661,-9959.6,-5794.8,0,
9.88e-012,306.276,-10033.3,-5804.82,0,
9.885e-012,289.187,-9800.08,-5807.49,0,
9.89e-012,302.929,-9991.79,-5809.49,0,
9.895e-012,302.288,-9988.68,-5815.22,0,
9.9e-012,297.336,-9924.19,-5819.1,0,
9.905e-012,298.028,-9933.03,-5818.37,0,
9.91e-012,300.532,-9972.37,-5823.14,0,
9.915e-012,287.53,-9791.99,-5822.27,0,
9.92e-012,303.135,-10005.1,-5819.92,0,
9.925e-012,297.447,-9926.24,-5819.61,0,
9.93e-012,302.796,-10004,-5823.55,0,
9.935e-012,291.212,-9845.29,-5824.74,0,
9.94e-012,292.877,-9863.16,-5819.63,0,
9.945e-012,293.299,-9864.53,-5815.18,0,
9.95e-012,294.769,-9880.82,-5811.17,0,
9.955e-012,299.025,-9937.53,-5809.12,0,
9.96e-012,302.041,-9980.65,-5810.6,0,
9.965e-012,298.787,-9937.09,-5811.97,0,
9.97e-012,294.223,-9872.16,-5810.04,0,
9.975e-012,298.231,-9930.81,-5813.36,0,
9.98e-012,304.261,-10018.1,-5817.38,0,
9.985e-012,300.139,-9964.24,-5820.45,0,
9.99e-012,301.178,-9979.38,-5821.24,0,
9.995e-012,300.676,-9975.91,-5824.7,0,
1e-011,294.193,-9886.76,-5825.07,0,
1.0005e-011,309.309,-10102.2,-5831.8,0,
1.001e-011,299.828,-9976.01,-5836.51,0,
1.0015e-011,306.63,-10074.9,-5841.44,0,
1.002e-011,293.431,-9891.89,-5840.71,0,
1.0025e-011,288.931,-9825.95,-5836.9,0,
1.003e-011,292.401,-9866.22,-5829.26,0,
1.0035e-011,291.259,-9844.57,-5823.38,0,
1.004e-011,294.438,-9882.64,-5817.56,0,
1.0045e-011,290.87,-9828.34,-5812.52,0,
1.005e-011,284.421,-9729.15,-5802.36,0,
1.0055e-011,304.037,-9998.65,-5801.05,0,
1.006e-011,295.058,-9872.69,-5799.05,0,
1.0065e-011,304.892,-10009.6,-5800.17,0,
1.007e-011,305.081,-10016.9,-5804.91,0,
1.0075e-011,295.443,-9882.69,-5803.74,0,
1.008e-011,301.931,-9974.46,-5805.92,0,
1.0085e-011,305.051,-10021.7,-5810.12,0,
1.009e-011,302.503,-9994.19,-5817.76,0,
1.0095e-011,296.658,-9914.57,-5818.84,0,
1.01e-011,304.696,-10024.5,-5817.76,0,
1.0105e-011,302.791,-10003.1,-5822.68,0,
1.011e-011,297.566,-9931.17,-5822.9,0,
1.0115e-011,305.723,-10044.5,-5823.58,0,
1.012e-011,305.144,-10044.3,-5831.43,0,
1.0125e-011,291.35,-9855.82,-5833.38,0,
1.013e-011,299.656,-9971.65,-5834.52,0,
1.0135e-011,294.788,-9905.42,-5835.5,0,
1.014e-011,293.117,-9880.26,-5833.42,0,
1.0145e-011,294.211,-9892.04,-5830.09,0,
1.015e-011,300.26,-9978.78,-5833.32,0,
1.0155e-011,299.77,-9974.2,-5835.5,0,
1.016e-011,299.429,-9970.21,-5836.22,0,
1.0165e-011,293.44,-9887.99,-5836.69,0,
1.017e-011,295.381,-9910.48,-5832.38,0,
1.0175e-011,293.68,-9882.53,-5827.92,0,
1.018e-011,309.83,-10107.7,-5830.06,0,
1.0185e-011,298.687,-9955.93,-5832.19,0,
1.019e-011,309.302,-10104.8,-5834.54,0,
1.0195e-011,304.851,-10049.6,-5840.71,0,
1.02e-011,300.561,-9992.59,-5842.97,0,
1.0205e-011,297.547,-9954.28,-5846.28,0,
1.021e-011,298.308,-9962.12,-5843.61,0,
1.0215e-011,296.836,-9942.71,-5844.52,0,
1.022e-011,293.949,-9899.9,-5841.57,0,
1.0225e-011,292.168,-9867.53,-5833.78,0,
1.023e-011,311.188,-10132.7,-5836.34,0,
1.0235e-011,297.479,-9949.73,-5842.66,0,
1.024e-011,298.66,-9965.22,-5841.85,0,
1.0245e-011,301.052,-9996.6,-5840.2,0,
1.025e-011,305.374,-10057.1,-5841,0,
1.0255e-011,299.734,-9982.05,-5843.85,0,
1.026e-011,294.841,-9912.68,-5842.03,0,
1.0265e-011,295.873,-9925.7,-5840.81,0,
1.027e-011,297.415,-9951.95,-5845.76,0,
1.0275e-011,289.862,-9845.17,-5843.26,0,
1.028e-011,292.77,-9883.32,-5841.27,0,
1.0285e-011,294.906,-9906.82,-5835.28,0,
1.029e-011,310.043,-10117.3,-5836.8,0,
1.0295e-011,304.688,-10050,-5843.41,0,
1.03e-011,299.474,-9976.4,-5841.79,0,
1.0305e-011,313.004,-10166.3,-5844.87,0,
1.031e-011,296.775,-9946.21,-5848.86,0,
1.0315e-011,295.818,-9943.67,-5859.54,0,
1.032e-011,295.309,-9938.74,-5861.63,0,
1.0325e-011,309.181,-10134.7,-5866.02,0,
1.033e-011,300.765,-10023.9,-5871.49,0,
1.0335e-011,295.848,-9955.54,-5870.99,0,
1.034e-011,307.958,-10127.8,-5876.08,0,
1.0345e-011,305.474,-10102.1,-5884.68,0,
1.035e-011,300.111,-10031.5,-5888.06,0,
1.0355e-011,299.968,-10033,-5891.59,0,
1.036e-011,300.73,-10041.2,-5889.21,0,
1.0365e-011,306.111,-10119.4,-5893.15,0,
1.037e-011,296.297,-9984.42,-5893.68,0,
1.0375e-011,296.587,-9987.84,-5893.09,0,
1.038e-011,301.806,-10061.4,-5894.55,0,
1.0385e-011,296.937,-9996.94,-5897.36,0,
1.039e-011,289.212,-9884.87,-5891.94,0,
1.0395e-011,294.502,-9958.01,-5892.05,0,
1.04e-011,303.07,-10077.5,-5893.25,0,
1.0405e-011,297.655,-10010,-5900.5,0,
1.041e-011,294.731,-9968.07,-5898.94,0,
1.0415e-011,311.261,-10199.5,-5902.2,0,
1.042e-011,309.421,-10184,-5912.1,0,
1.0425e-011,294.021,-9970.47,-5911.15,0,
1.043e-011,302.315,-10084.6,-5910.81,0,
1.0435e-011,299.706,-10049.3,-5911.48,0,
1.044e-011,307.996,-10166.4,-5914.1,0,
1.0445e-011,299.825,-10057.3,-5917.86,0,
1.045e-011,306.629,-10154.6,-5921.19,0,
1.0455e-011,293.254,-9971.6,-5922.87,0,
1.046e-011,297.449,-10031.4,-5924.71,0,
1.0465e-011,294.964,-9999.49,-5927.15,0,
1.047e-011,303.921,-10125.3,-5929.25,0,
1.0475e-011,301.48,-10092.1,-5929.82,0,
1.048e-011,291.761,-9957.97,-5929.85,0,
1.0485e-011,282.191,-9812.81,-5916.81,0,
1.049e-011,300.52,-10060.4,-5911.34,0,
1.0495e-011,294.38,-9974.01,-5909.72,0,
1.05e-011,297.747,-10018.3,-5907.51,0,
1.0505e-011,294.648,-9976.15,-5908.18,0,
1.051e-011,295.257,-9979.4,-5903.01,0,
1.0515e-011,301.938,-10072.8,-5904.19,0,
1.052e-011,302.464,-10083.1,-5907.16,0,
1.0525e-011,306.272,-10140.6,-5912.15,0,
1.053e-011,299.528,-10052.2,-5916.79,0,
1.0535e-011,299.296,-10048,-5915.84,0,
1.054e-011,300.943,-10071.1,-5916.22,0,
1.0545e-011,303.442,-10113.1,-5923.74,0,
1.055e-011,304.574,-10132.8,-5927.81,0,
1.0555e-011,296.001,-10015.8,-5929.1,0,
1.056e-011,285.254,-9856.58,-5918.3,0,
1.0565e-011,307.821,-10164.6,-5914.71,0,
1.057e-011,293.621,-9967.82,-5914.01,0,
1.0575e-011,305.006,-10124.3,-5913.27,0,
1.058e-011,297.895,-10026.1,-5913.25,0,
1.0585e-011,303.064,-10097.4,-5913.2,0,
1.059e-011,301.982,-10084.8,-5915.61,0,
1.0595e-011,294.948,-9986.05,-5913.92,0,
1.06e-011,304.437,-10119.8,-5916.71,0,
1.0605e-011,304.068,-10119.2,-5921.18,0,
1.061e-011,297.648,-10033.7,-5924.33,0,
1.0615e-011,307.247,-10166.9,-5925,0,
1.062e-011,300.72,-10080.1,-5928.29,0,
1.0625e-011,301.993,-10100.6,-5931.19,0,
1.063e-011,300.127,-10078.4,-5934.78,0,
1.0635e-011,290.069,-9937.29,-5932.53,0,
1.064e-011,299.34,-10060.5,-5927.74,0,
1.0645e-011,298.888,-10054.4,-5927.89,0,
1.065e-011,301.631,-10091.4,-5926.97,0,
1.0655e-011,300.886,-10083,-5928.92,0,
1.066e-011,291.873,-9958.84,-5929.17,0,
1.0665e-011,297.729,-10040.3,-5929.82,0,
1.067e-011,290.34,-9935.43,-5926.92,0,
1.0675e-011,292.639,-9959.93,-5919.68,0,
1.068e-011,297.882,-10031.8,-5919.16,0,
1.0685e-011,289.858,-9918.17,-5916.32,0,
1.069e-011,295.474,-9993.29,-5913.91,0,
1.0695e-011,294.02,-9967.6,-5908.29,0,
1.07e-011,312.745,-10229.3,-5911.45,0,
1.0705e-011,291.505,-9937.2,-5912.61,0,
1.071e-011,301.487,-10073.1,-5910.74,0,
