step,T,Epot,Efull,SolventMolsThroughZ,
8e-012,301.524,-9382.23,-5219.32,0,
8.005e-012,299.191,-9351.59,-5220.88,0,
8.01e-012,302,-9395.05,-5225.56,0,
8.015e-012,309.202,-9501.8,-5232.88,0,
8.02e-012,300.897,-9391.26,-5237,0,
8.025e-012,306.069,-9467.62,-5241.95,0,
8.03e-012,288.298,-9219.45,-5239.13,0,
8.035e-012,306.88,-9473.97,-5237.1,0,
8.04e-012,305.578,-9460.92,-5242.03,0,
8.045e-012,302.889,-9426.95,-5245.19,0,
8.05e-012,306.391,-9479.58,-5249.47,0,
8.055e-012,304.562,-9462.96,-5258.11,0,
8.06e-012,295.472,-9337.05,-5257.69,0,
8.065e-012,295,-9331.36,-5258.51,0,
8.07e-012,292.242,-9288.68,-5253.92,0,
8.075e-012,299.082,-9380.69,-5251.5,0,
8.08e-012,295.536,-9330.62,-5250.37,0,
8.085e-012,295.824,-9331.13,-5246.91,0,
8.09e-012,299.609,-9384.43,-5247.96,0,
8.095e-012,295.948,-9338.26,-5252.33,0,
8.1e-012,301.528,-9415.67,-5252.71,0,
8.105e-012,296.023,-9340.57,-5253.61,0,
8.11e-012,299.413,-9386.81,-5253.04,0,
8.115e-012,287.712,-9224.31,-5252.09,0,
8.12e-012,290.133,-9253.02,-5247.38,0,
8.125e-012,294.298,-9310.64,-5247.49,0,
8.13e-012,292.287,-9278.95,-5243.57,0,
8.135e-012,295.402,-9318.88,-5240.49,0,
8.14e-012,292.215,-9271.74,-5237.34,0,
8.145e-012,302.248,-9409.05,-5236.15,0,
8.15e-012,296.337,-9327.94,-5236.63,0,
8.155e-012,296.284,-9324.87,-5234.31,0,
8.16e-012,294.665,-9299.88,-5231.66,0,
8.165e-012,292.425,-9265.7,-5228.41,0,
8.17e-012,288.945,-9210.86,-5221.61,0,
8.175e-012,290.22,-9221.84,-5215,0,
8.18e-012,293.316,-9260.19,-5210.6,0,
8.185e-012,301.25,-9373.33,-5214.21,0,
8.19e-012,295.64,-9299.96,-5218.28,0,
8.195e-012,306.481,-9454.85,-5223.5,0,
8.2e-012,298.03,-9344.47,-5229.8,0,
8.205e-012,287.584,-9193.21,-5222.76,0,
8.21e-012,306.19,-9447.64,-5220.3,0,
8.215e-012,302.702,-9402.65,-5223.47,0,
8.22e-012,302.572,-9403.1,-5225.71,0,
8.225e-012,293.51,-9275.93,-5223.66,0,
8.23e-012,298.431,-9343.1,-5222.88,0,
8.235e-012,297.039,-9328.36,-5227.37,0,
8.24e-012,296.738,-9328.6,-5231.76,0,
8.245e-012,299.667,-9375.73,-5238.46,0,
8.25e-012,296.922,-9339.68,-5240.3,0,
8.255e-012,290.926,-9257.37,-5240.78,0,
8.26e-012,292.877,-9282.06,-5238.52,0,
8.265e-012,300.089,-9379.93,-5236.83,0,
8.27e-012,299.467,-9371.2,-5236.69,0,
8.275e-012,304.612,-9443.41,-5237.85,0,
8.28e-012,303.749,-9433.81,-5240.18,0,
8.285e-012,306.191,-9470.31,-5242.96,0,
8.29e-012,304.896,-9457.69,-5248.23,0,
8.295e-012,304.662,-9457.2,-5250.96,0,
8.3e-012,306.085,-9482.79,-5256.9,0,
8.305e-012,302.728,-9438.61,-5259.07,0,
8.31e-012,304.069,-9460.9,-5262.86,0,
8.315e-012,300.478,-9415.05,-5266.57,0,
8.32e-012,306.051,-9496.28,-5270.87,0,
8.325e-012,300.182,-9418.34,-5273.96,0,
8.33e-012,298.973,-9400.63,-5272.93,0,
8.335e-012,299.682,-9410.62,-5273.13,0,
8.34e-012,291.693,-9297.24,-5270.06,0,
8.345e-012,295.867,-9349.3,-5264.49,0,
8.35e-012,300.363,-9412.39,-5265.51,0,
8.355e-012,303.622,-9459.94,-5268.05,0,
8.36e-012,305.17,-9487.07,-5273.82,0,
8.365e-012,295.313,-9349.62,-5272.46,0,
8.37e-012,297.676,-9381.95,-5272.16,0,
8.375e-012,297.454,-9378.79,-5272.07,0,
8.38e-012,299.964,-9411.94,-5270.57,0,
8.385e-012,302.574,-9450.01,-5272.6,0,
8.39e-012,297.526,-9382.1,-5274.39,0,
8.395e-012,301.634,-9443.65,-5279.23,0,
8.4e-012,306.464,-9514.93,-5283.81,0,
8.405e-012,308.945,-9553.99,-5288.62,0,
8.41e-012,302.972,-9477,-5294.1,0,
8.415e-012,293.117,-9340.97,-5294.14,0,
8.42e-012,298.987,-9419.52,-5291.64,0,
8.425e-012,301.456,-9452.94,-5290.96,0,
8.43e-012,306.764,-9529.6,-5294.33,0,
8.435e-012,300.587,-9448.87,-5298.89,0,
8.44e-012,299.9,-9440.4,-5299.91,0,
8.445e-012,296.508,-9393.45,-5299.79,0,
8.45e-012,294.179,-9364.15,-5302.64,0,
8.455e-012,298.104,-9423.97,-5308.27,0,
8.46e-012,301.194,-9481.01,-5322.66,0,
8.465e-012,292.876,-9364.37,-5320.86,0,
8.47e-012,299.229,-9450.31,-5319.09,0,
8.475e-012,291.259,-9337.75,-5316.57,0,
8.48e-012,296.159,-9404.15,-5315.31,0,
8.485e-012,293.106,-9361.4,-5314.71,0,
8.49e-012,306.727,-9550.6,-5315.85,0,
8.495e-012,306.721,-9556.27,-5321.6,0,
8.5e-012,302.411,-9507.92,-5332.76,0,
8.505e-012,294.248,-9404.23,-5341.76,0,
8.51e-012,292.903,-9388.71,-5344.82,0,
8.515e-012,295.252,-9420.17,-5343.85,0,
8.52e-012,297.945,-9456.28,-5342.79,0,
8.525e-012,295.717,-9426.56,-5343.82,0,
8.53e-012,303.284,-9531.39,-5344.17,0,
8.535e-012,300.316,-9492.96,-5346.72,0,
8.54e-012,298.256,-9465.99,-5348.2,0,
8.545e-012,296.427,-9439.96,-5347.42,0,
8.55e-012,291.789,-9382.14,-5353.64,0,
8.555e-012,291.3,-9370.13,-5348.37,0,
8.56e-012,303.098,-9534.94,-5350.3,0,
8.565e-012,301.019,-9509.75,-5353.81,0,
8.57e-012,298.452,-9475.24,-5354.74,0,
8.575e-012,300.486,-9505.36,-5356.78,0,
8.58e-012,306.154,-9587.92,-5361.09,0,
8.585e-012,294.582,-9434.82,-5367.75,0,
8.59e-012,299.599,-9503.41,-5367.06,0,
8.595e-012,292.223,-9400.19,-5365.68,0,
8.6e-012,291.145,-9382.39,-5362.77,0,
8.605e-012,295.562,-9440.05,-5359.46,0,
8.61e-012,299.055,-9489.97,-5361.15,0,
8.615e-012,299.563,-9498.2,-5362.37,0,
8.62e-012,293.687,-9413.98,-5359.27,0,
8.625e-012,304.714,-9567.11,-5360.15,0,
8.63e-012,303.12,-9551.16,-5366.22,0,
8.635e-012,297.639,-9478.26,-5368.98,0,
8.64e-012,294.884,-9439.98,-5368.73,0,
8.645e-012,290.991,-9382.54,-5365.04,0,
8.65e-012,292.326,-9393.91,-5357.98,0,
8.655e-012,300.97,-9515.08,-5359.82,0,
8.66e-012,297.175,-9463.72,-5360.85,0,
8.665e-012,301.368,-9522.07,-5361.32,0,
8.67e-012,296.476,-9456.52,-5363.3,0,
8.675e-012,293.815,-9416.96,-5360.49,0,
8.68e-012,303.582,-9555.87,-5364.53,0,
8.685e-012,302.821,-9553.19,-5372.37,0,
8.69e-012,295.416,-9454.73,-5376.14,0,
8.695e-012,297.938,-9495.28,-5381.88,0,
8.7e-012,296.773,-9480.66,-5383.34,0,
8.705e-012,301.389,-9547.69,-5386.65,0,
8.71e-012,298.458,-9508.53,-5387.95,0,
8.715e-012,298.684,-9510.6,-5386.89,0,
8.72e-012,304.972,-9600.9,-5390.38,0,
8.725e-012,296.767,-9497.19,-5399.95,0,
8.73e-012,296.404,-9495.69,-5403.46,0,
8.735e-012,295.155,-9478.74,-5403.76,0,
8.74e-012,297.423,-9507.93,-5401.63,0,
8.745e-012,295.472,-9480.02,-5400.66,0,
8.75e-012,293.128,-9446.33,-5399.33,0,
8.755e-012,298.942,-9525.07,-5397.8,0,
8.76e-012,294.645,-9463.75,-5395.81,0,
8.765e-012,286.325,-9343.6,-5390.53,0,
8.77e-012,294.313,-9446.87,-5383.51,0,
8.775e-012,291.466,-9403.81,-5379.77,0,
8.78e-012,289.196,-9368.53,-5375.82,0,
8.785e-012,296.475,-9464.56,-5371.35,0,
8.79e-012,290.098,-9373.16,-5368,0,
8.795e-012,291.568,-9386.76,-5361.29,0,
8.8e-012,291.206,-9376.72,-5356.26,0,
8.805e-012,294.485,-9419.03,-5353.3,0,
8.81e-012,297.537,-9461,-5353.13,0,
8.815e-012,290.035,-9353.03,-5348.73,0,
8.82e-012,286.884,-9301.2,-5340.41,0,
8.825e-012,296.862,-9433.1,-5334.55,0,
8.83e-012,295.567,-9415.62,-5334.95,0,
8.835e-012,299.948,-9477.22,-5336.07,0,
8.84e-012,294.796,-9405.21,-5335.18,0,
8.845e-012,287.551,-9304.42,-5334.41,0,
8.85e-012,286.403,-9282.82,-5328.67,0,
8.855e-012,287.683,-9292.81,-5320.98,0,
8.86e-012,284.023,-9233.41,-5312.12,0,
8.865e-012,289.331,-9301.69,-5307.12,0,
8.87e-012,285.123,-9234.08,-5297.61,0,
8.875e-012,292.154,-9324.87,-5291.32,0,
8.88e-012,287.636,-9254.9,-5283.73,0,
8.885e-012,298.698,-9403.54,-5279.64,0,
8.89e-012,300.05,-9423.34,-5280.78,0,
8.895e-012,293.316,-9329.35,-5279.76,0,
8.9e-012,296.522,-9369.45,-5275.59,0,
8.905e-012,299.153,-9407.23,-5277.05,0,
8.91e-012,297.145,-9379.15,-5276.7,0,
8.915e-012,294.75,-9345.29,-5275.9,0,
8.92e-012,287.585,-9242.13,-5271.66,0,
8.925e-012,286.934,-9225.45,-5263.97,0,
8.93e-012,294.785,-9328.71,-5258.84,0,
8.935e-012,297.387,-9366.88,-5261.09,0,
8.94e-012,304.145,-9463.06,-5263.95,0,
8.945e-012,299.233,-9402.13,-5270.85,0,
8.95e-012,294.884,-9342.18,-5270.93,0,
8.955e-012,293.318,-9317.26,-5267.64,0,
8.96e-012,297.633,-9375.48,-5266.29,0,
8.965e-012,300.47,-9413.9,-5265.54,0,
8.97e-012,296.391,-9358.37,-5266.33,0,
8.975e-012,295.324,-9341.31,-5263.99,0,
8.98e-012,299.333,-9394.65,-5261.99,0,
8.985e-012,299.542,-9398.22,-5262.68,0,
8.99e-012,298.287,-9379.55,-5261.33,0,
8.995e-012,298.49,-9382.13,-5261.11,0,
9e-012,301.331,-9421.5,-5261.25,0,
9.005e-012,303.596,-9454.93,-5263.41,0,
9.01e-012,301.214,-9425.1,-5266.46,0,
9.015e-012,301.909,-9437.32,-5269.09,0,
9.02e-012,298.582,-9393.58,-5271.29,0,
9.025e-012,295.021,-9342.26,-5269.12,0,
9.03e-012,293.409,-9317.44,-5266.57,0,
9.035e-012,294.814,-9332.73,-5262.46,0,
9.04e-012,289.932,-9259.67,-5256.8,0,
9.045e-012,299.802,-9393.06,-5253.92,0,
9.05e-012,303.921,-9451.68,-5255.68,0,
9.055e-012,306.512,-9490.77,-5258.99,0,
9.06e-012,298.376,-9379.84,-5260.39,0,
9.065e-012,293.905,-9314.63,-5256.9,0,
9.07e-012,302.761,-9437.43,-5257.44,0,
9.075e-012,303.782,-9457.54,-5263.44,0,
9.08e-012,299.034,-9396.46,-5267.92,0,
9.085e-012,300.808,-9420.44,-5267.41,0,
9.09e-012,305.478,-9487.15,-5269.64,0,
9.095e-012,304.48,-9477.51,-5273.79,0,
9.1e-012,299.872,-9414.86,-5274.76,0,
9.105e-012,299.943,-9414.94,-5273.86,0,
9.11e-012,303.345,-9463.62,-5275.57,0,
9.115e-012,302.079,-9448.37,-5277.79,0,
9.12e-012,308.743,-9543.47,-5280.89,0,
9.125e-012,314.062,-9624.53,-5288.51,0,
9.13e-012,308.344,-9553.49,-5296.41,0,
9.135e-012,298.523,-9419.33,-5297.85,0,
9.14e-012,293.196,-9345.63,-5297.69,0,
9.145e-012,293.539,-9345.2,-5292.52,0,
9.15e-012,294.875,-9361.37,-5290.26,0,
9.155e-012,296.364,-9377.55,-5285.87,0,
9.16e-012,296.111,-9371.28,-5283.1,0,
9.165e-012,307.67,-9531.64,-5283.87,0,
9.17e-012,305.174,-9502.34,-5289.04,0,
9.175e-012,294.201,-9348.84,-5287.03,0,
9.18e-012,301.338,-9446.57,-5286.22,0,
9.185e-012,306.515,-9519.19,-5287.37,0,
9.19e-012,302.466,-9468.08,-5292.16,0,
9.195e-012,300.938,-9447.6,-5292.77,0,
9.2e-012,306.706,-9529.18,-5294.73,0,
9.205e-012,305.12,-9513.71,-5301.15,0,
9.21e-012,289.819,-9300.75,-5299.44,0,
9.215e-012,300.196,-9445.17,-5300.59,0,
9.22e-012,299.217,-9431.34,-5300.27,0,
9.225e-012,301.609,-9465.81,-5301.72,0,
9.23e-012,299.651,-9441.05,-5304,0,
9.235e-012,292.083,-9338.16,-5305.59,0,
9.24e-012,295.33,-9377.48,-5300.08,0,
9.245e-012,296.495,-9393.63,-5300.14,0,
9.25e-012,294.044,-9359.32,-5299.68,0,
9.255e-012,290.914,-9309.65,-5293.22,0,
9.26e-012,300.582,-9440.04,-5290.14,0,
9.265e-012,295.82,-9373.51,-5289.34,0,
9.27e-012,292.486,-9322.41,-5284.27,0,
9.275e-012,297.958,-9395.11,-5281.42,0,
9.28e-012,302.002,-9451.49,-5281.97,0,
9.285e-012,295.337,-9361.19,-5283.7,0,
9.29e-012,290.623,-9290.59,-5278.19,0,
9.295e-012,298.683,-9398.97,-5275.29,0,
9.3e-012,300.397,-9425.63,-5278.28,0,
9.305e-012,299.061,-9406.58,-5277.67,0,
9.31e-012,306.214,-9507,-5279.34,0,
9.315e-012,299.327,-9415.06,-5282.48,0,
9.32e-012,301.659,-9448.02,-5283.24,0,
9.325e-012,293.047,-9330.13,-5284.24,0,
9.33e-012,293.237,-9330.5,-5282.01,0,
9.335e-012,303.467,-9471.97,-5282.22,0,
9.34e-012,292.974,-9329.95,-5285.07,0,
9.345e-012,290.657,-9292.07,-5279.18,0,
9.35e-012,293.939,-9332.32,-5274.13,0,
9.355e-012,297.243,-9375.49,-5271.67,0,
9.36e-012,303.312,-9461.42,-5273.82,0,
9.365e-012,302.072,-9447.71,-5277.24,0,
9.37e-012,302.261,-9451.12,-5278.03,0,
9.375e-012,305.452,-9498.23,-5281.08,0,
9.38e-012,299.58,-9418.71,-5282.64,0,
9.385e-012,304.927,-9495.33,-5285.43,0,
9.39e-012,297.213,-9393.88,-5290.48,0,
9.395e-012,289.548,-9286.8,-5289.22,0,
9.4e-012,295.237,-9361.44,-5285.33,0,
9.405e-012,295.713,-9364.18,-5281.49,0,
9.41e-012,303.385,-9469.49,-5280.89,0,
9.415e-012,314.273,-9626.62,-5287.69,0,
9.42e-012,299.016,-9420.53,-5292.23,0,
9.425e-012,305.431,-9510.17,-5293.31,0,
9.43e-012,299.077,-9424.31,-5295.18,0,
9.435e-012,300.182,-9440.1,-5295.72,0,
9.44e-012,295.903,-9382,-5296.69,0,
9.445e-012,295.905,-9387.91,-5302.57,0,
9.45e-012,299.327,-9432.31,-5299.73,0,
9.455e-012,302.779,-9483.84,-5303.61,0,
9.46e-012,298.416,-9425.43,-5305.43,0,
9.465e-012,304.642,-9513.64,-5307.68,0,
9.47e-012,312.062,-9621.52,-5313.12,0,
9.475e-012,304.732,-9527.61,-5320.41,0,
9.48e-012,309.533,-9598.96,-5325.47,0,
9.485e-012,301.333,-9490.76,-5330.47,0,
9.49e-012,303.165,-9516.92,-5331.35,0,
9.495e-012,291.749,-9359.33,-5331.37,0,
9.5e-012,302.508,-9507.34,-5330.84,0,
9.505e-012,295.332,-9410.41,-5332.99,0,
9.51e-012,299.771,-9472.81,-5334.11,0,
9.515e-012,305.929,-9561.12,-5337.38,0,
9.52e-012,309.539,-9618.34,-5344.77,0,
9.525e-012,294.166,-9406.63,-5345.31,0,
9.53e-012,299.807,-9480.92,-5341.71,0,
9.535e-012,296.588,-9438.13,-5343.37,0,
9.54e-012,294.51,-9405.03,-5338.96,0,
9.545e-012,301.133,-9495.17,-5337.65,0,
9.55e-012,300.973,-9493.93,-5338.63,0,
9.555e-012,290.43,-9344.69,-5334.95,0,
9.56e-012,292.692,-9369.69,-5328.72,0,
9.565e-012,300.34,-9472.4,-5325.83,0,
9.57e-012,302.897,-9510.86,-5328.98,0,
9.575e-012,299.816,-9469.48,-5330.15,0,
9.58e-012,308.84,-9600.26,-5336.34,0,
9.585e-012,294.336,-9403.26,-5339.58,0,
9.59e-012,292.934,-9378.46,-5334.14,0,
9.595e-012,293.701,-9384.68,-5329.76,0,
9.6e-012,293.134,-9371.62,-5324.53,0,
9.605e-012,298.733,-9446.77,-5322.4,0,
9.61e-012,301.823,-9489.29,-5322.25,0,
9.615e-012,300.698,-9474.58,-5323.07,0,
9.62e-012,306.914,-9561.89,-5324.56,0,
9.625e-012,310.065,-9614.11,-5333.28,0,
9.63e-012,304.043,-9534.99,-5337.31,0,
9.635e-012,306.516,-9574.97,-5343.13,0,
9.64e-012,306.472,-9578.78,-5347.55,0,
9.645e-012,307.144,-9594.72,-5354.22,0,
9.65e-012,302.038,-9526.77,-5356.76,0,
9.655e-012,307.474,-9605.85,-5360.79,0,
9.66e-012,298.37,-9482.17,-5362.8,0,
9.665e-012,296.889,-9463.44,-5364.53,0,
9.67e-012,295.26,-9436.81,-5360.38,0,
9.675e-012,301.725,-9527.4,-5361.71,0,
9.68e-012,294.901,-9431.62,-5360.15,0,
9.685e-012,296,-9444.96,-5358.3,0,
9.69e-012,294.011,-9416.05,-5356.86,0,
9.695e-012,297.735,-9464.08,-5353.48,0,
9.7e-012,307.487,-9602.31,-5357.07,0,
9.705e-012,300.8,-9513.49,-5360.57,0,
9.71e-012,302.647,-9540.98,-5362.57,0,
9.715e-012,300.186,-9511.32,-5366.87,0,
9.72e-012,306.458,-9607.29,-5376.25,0,
9.725e-012,307.001,-9621.82,-5383.29,0,
9.73e-012,295.457,-9464.17,-5385.02,0,
9.735e-012,285.745,-9323.31,-5378.25,0,
9.74e-012,288.386,-9350.79,-5369.26,0,
9.745e-012,294.251,-9424.52,-5362.01,0,
9.75e-012,297.434,-9465.71,-5359.26,0,
9.755e-012,300.138,-9506.46,-5362.68,0,
9.76e-012,295.261,-9439.7,-5363.26,0,
9.765e-012,298.684,-9486.16,-5362.46,0,
9.77e-012,299.971,-9505.18,-5363.71,0,
9.775e-012,304.508,-9570.57,-5366.46,0,
9.78e-012,297.717,-9478.07,-5367.72,0,
9.785e-012,300.99,-9523.49,-5367.95,0,
9.79e-012,310.986,-9667.45,-5373.9,0,
9.795e-012,304.99,-9591.75,-5380.99,0,
9.8e-012,302.19,-9556.08,-5383.96,0,
9.805e-012,303.926,-9585.3,-5389.22,0,
9.81e-012,307.095,-9632.7,-5392.87,0,
9.815e-012,306.214,-9628.03,-5400.36,0,
9.82e-012,302.636,-9583.59,-5405.32,0,
9.825e-012,298.349,-9524.16,-5405.08,0,
9.83e-012,295.865,-9487.25,-5402.47,0,
9.835e-012,296.571,-9491.78,-5397.25,0,
9.84e-012,308.091,-9652.02,-5398.44,0,
9.845e-012,301.131,-9560.68,-5403.19,0,
9.85e-012,290.945,-9419.45,-5402.59,0,
9.855e-012,296.786,-9503.01,-5405.51,0,
9.86e-012,302.321,-9577.76,-5403.84,0,
9.865e-012,302.332,-9580.54,-5406.47,0,
9.87e-012,297.35,-9512.05,-5406.76,0,
9.875e-012,297.55,-9513.55,-5405.5,0,
9.88e-012,298.75,-9531.21,-5406.59,0,
9.885e-012,300.195,-9551.29,-5406.72,0,
9.89e-012,301.509,-9570.86,-5408.15,0,
9.895e-012,301.351,-9570.57,-5410.05,0,
9.9e-012,291.114,-9426.44,-5407.25,0,
9.905e-012,292.59,-9443.76,-5404.19,0,
9.91e-012,295.856,-9488.15,-5403.48,0,
9.915e-012,295.964,-9491.76,-5405.61,0,
9.92e-012,294.562,-9468.39,-5401.6,0,
9.925e-012,300.659,-9552.02,-5401.05,0,
9.93e-012,301.031,-9559.95,-5403.84,0,
9.935e-012,294.438,-9467.09,-5402.01,0,
9.94e-012,292.558,-9436.4,-5397.27,0,
9.945e-012,296.098,-9483.41,-5395.4,0,
9.95e-012,292.557,-9430.04,-5390.92,0,
9.955e-012,294.478,-9454.06,-5388.43,0,
9.96e-012,288.342,-9363.04,-5382.13,0,
9.965e-012,296.297,-9467.7,-5376.95,0,
9.97e-012,296.318,-9467.6,-5376.57,0,
9.975e-012,297.25,-9479.33,-5375.42,0,
9.98e-012,303.545,-9569.49,-5378.67,0,
9.985e-012,303.293,-9572.17,-5384.82,0,
9.99e-012,291.137,-9402.25,-5382.73,0,
9.995e-012,292.357,-9413.29,-5376.94,0,
1e-011,290.625,-9382.73,-5370.3,0,
1.0005e-011,296.657,-9463.23,-5367.52,0,
1.001e-011,288.567,-9348.43,-5364.41,0,
1.0015e-011,293.247,-9405.23,-5356.59,0,
1.002e-011,296.225,-9444.39,-5354.64,0,
1.0025e-011,296.805,-9451.18,-5353.42,0,
1.003e-011,300.412,-9501.7,-5354.13,0,
1.0035e-011,301.325,-9515.71,-5355.55,0,
1.004e-011,296.894,-9453.85,-5354.86,0,
1.0045e-011,309.021,-9624.53,-5358.11,0,
1.005e-011,299.582,-9496.19,-5360.09,0,
1.0055e-011,308.661,-9625.7,-5364.25,0,
1.006e-011,305.756,-9590.89,-5369.55,0,
1.0065e-011,297.955,-9484.89,-5371.26,0,
1.007e-011,293.105,-9414.32,-5367.65,0,
1.0075e-011,300.171,-9511.06,-5366.83,0,
1.008e-011,295.414,-9449.88,-5371.32,0,
1.0085e-011,294.727,-9441.82,-5372.74,0,
1.009e-011,288.299,-9346.6,-5366.28,0,
1.0095e-011,294.169,-9422.96,-5361.59,0,
1.01e-011,296.239,-9447.51,-5357.56,0,
1.0105e-011,293.975,-9411.78,-5353.09,0,
1.011e-011,304.83,-9564.73,-5356.17,0,
1.0115e-011,296.102,-9443.44,-5355.39,0,
1.012e-011,300.35,-9501.19,-5354.48,0,
1.0125e-011,305.143,-9569.47,-5356.59,0,
1.013e-011,296.639,-9453.09,-5357.61,0,
1.0135e-011,294.995,-9426.56,-5353.78,0,
1.014e-011,299.843,-9493.66,-5353.95,0,
1.0145e-011,295.346,-9430.91,-5353.29,0,
1.015e-011,294.353,-9415.32,-5351.41,0,
1.0155e-011,290.249,-9354.56,-5347.31,0,
1.016e-011,299.138,-9477.29,-5347.32,0,
1.0165e-011,293.506,-9396.37,-5344.16,0,
1.017e-011,291.985,-9371.87,-5340.66,0,
1.0175e-011,297.294,-9441.26,-5336.75,0,
1.018e-011,290.682,-9344.93,-5331.69,0,
1.0185e-011,288.572,-9308.35,-5324.26,0,
1.019e-011,292.337,-9351.97,-5315.9,0,
1.0195e-011,296.086,-9401.55,-5313.72,0,
1.02e-011,295.421,-9389.07,-5310.42,0,
1.0205e-011,293.736,-9361.91,-5306.53,0,
1.021e-011,310.274,-9599.96,-5316.24,0,
1.0215e-011,314.31,-9668.84,-5329.4,0,
1.022e-011,302.132,-9508.38,-5337.08,0,
1.0225e-011,301.941,-9506.76,-5338.08,0,
1.023e-011,299.335,-9472,-5339.32,0,
1.0235e-011,308.368,-9602.08,-5344.68,0,
1.024e-011,303.839,-9543.45,-5348.57,0,
1.0245e-011,303.813,-9547.71,-5353.2,0,
1.025e-011,301.94,-9527.38,-5358.72,0,
1.0255e-011,291.03,-9378.46,-5360.44,0,
1.026e-011,302.144,-9530.98,-5359.51,0,
1.0265e-011,295.479,-9438.85,-5359.4,0,
1.027e-011,294.272,-9419.87,-5357.08,0,
1.0275e-011,284.155,-9274.35,-5351.24,0,
1.028e-011,293.493,-9394.94,-5342.91,0,
1.0285e-011,299.451,-9475.37,-5341.07,0,
1.029e-011,312.292,-9657.34,-5345.76,0,
1.0295e-011,293.792,-9403.63,-5347.47,0,
1.03e-011,297.656,-9454.48,-5344.97,0,
1.0305e-011,290.98,-9358.41,-5341.06,0,
1.031e-011,294.403,-9401.95,-5337.35,0,
1.0315e-011,300.103,-9480.59,-5337.3,0,
1.032e-011,290.91,-9353.97,-5337.6,0,
1.0325e-011,298.094,-9449.67,-5334.11,0,
1.033e-011,296.624,-9427.25,-5331.99,0,
1.0335e-011,294.532,-9395.51,-5329.13,0,
1.034e-011,300.52,-9480.84,-5331.79,0,
1.0345e-011,291.166,-9350.65,-5330.75,0,
1.035e-011,298.321,-9445.49,-5326.8,0,
1.0355e-011,302.794,-9508.02,-5327.57,0,
1.036e-011,304.006,-9527.21,-5330.03,0,
1.0365e-011,306.847,-9569.5,-5333.09,0,
1.037e-011,298.695,-9459.01,-5335.15,0,
1.0375e-011,299.892,-9473.83,-5333.45,0,
1.038e-011,303.929,-9531.73,-5335.61,0,
1.0385e-011,299.09,-9473.09,-5343.78,0,
1.039e-011,297.898,-9459.85,-5346.99,0,
1.0395e-011,292.029,-9377.04,-5345.22,0,
1.04e-011,296.272,-9431.23,-5340.84,0,
1.0405e-011,306.045,-9568.31,-5342.98,0,
1.041e-011,290.715,-9361.65,-5347.97,0,
1.0415e-011,291.53,-9370.32,-5345.39,0,
1.042e-011,286.347,-9298.66,-5345.28,0,
1.0425e-011,291.069,-9371.33,-5352.76,0,
1.043e-011,285.059,-9283.77,-5348.17,0,
1.0435e-011,294.892,-9415.56,-5344.2,0,
1.044e-011,299.363,-9478.61,-5345.53,0,
1.0445e-011,290.051,-9344.94,-5340.42,0,
1.045e-011,295.208,-9411.43,-5335.72,0,
1.0455e-011,307.561,-9586.79,-5340.52,0,
1.046e-011,298.751,-9469.44,-5344.81,0,
1.0465e-011,297.324,-9449.18,-5344.25,0,
1.047e-011,293.129,-9385.3,-5338.29,0,
1.0475e-011,306.417,-9571.29,-5340.83,0,
1.048e-011,301.908,-9513.34,-5345.13,0,
1.0485e-011,300.839,-9500.4,-5346.94,0,
1.049e-011,305.499,-9572.86,-5355.07,0,
1.0495e-011,302.881,-9541.3,-5359.66,0,
1.05e-011,302.351,-9535.72,-5361.39,0,
1.0505e-011,304.429,-9572.01,-5368.99,0,
1.051e-011,302.49,-9550.04,-5373.79,0,
1.0515e-011,303.676,-9570.75,-5378.12,0,
1.052e-011,299.107,-9509.69,-5380.15,0,
1.0525e-011,303.561,-9573.76,-5382.72,0,
1.053e-011,308.688,-9653.32,-5391.5,0,
1.0535e-011,299.894,-9538.13,-5397.72,0,
1.054e-011,293.738,-9456.61,-5401.2,0,
1.0545e-011,300.151,-9552.52,-5408.56,0,
1.055e-011,309.974,-9694.9,-5415.32,0,
1.0555e-011,302.503,-9597.58,-5421.15,0,
1.056e-011,288.561,-9401.55,-5417.6,0,
1.0565e-011,294.265,-9475.78,-5413.09,0,
1.057e-011,290.409,-9417.31,-5407.84,0,
1.0575e-011,290.675,-9415.25,-5402.13,0,
1.058e-011,293.686,-9454.9,-5400.2,0,
1.0585e-011,290.77,-9410.86,-5396.43,0,
1.059e-011,299.14,-9527.69,-5397.69,0,
1.0595e-011,292.898,-9437.79,-5393.97,0,
1.06e-011,301.094,-9550.67,-5393.7,0,
1.0605e-011,298.063,-9508.7,-5393.57,0,
1.061e-011,301.882,-9562.44,-5394.58,0,
1.0615e-011,296.116,-9482.58,-5394.33,0,
1.062e-011,309.987,-9675.29,-5395.53,0,
1.0625e-011,308.909,-9669.31,-5404.44,0,
1.063e-011,294.518,-9472.87,-5406.68,0,
1.0635e-011,296.802,-9500.78,-5403.06,0,
1.064e-011,293.46,-9456.46,-5404.87,0,
1.0645e-011,288.876,-9386.74,-5398.45,0,
1.065e-011,294.248,-9456.39,-5393.93,0,
1.0655e-011,301.975,-9562.86,-5393.72,0,
1.066e-011,305.572,-9614.91,-5396.1,0,
1.0665e-011,297.396,-9505.06,-5399.14,0,
1.067e-011,297.461,-9504.2,-5397.39,0,
1.0675e-011,297.584,-9505.38,-5396.87,0,
