step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,
1.6375e-011,315.798,-7906.43,-7284.14,5,6,-0.00979695,
1.638e-011,283.031,-7842.91,-7285.18,5,6,-0.00955076,
1.6385e-011,279.429,-7833.38,-7282.75,5,6,-0.0088676,
1.639e-011,292.213,-7857.23,-7281.42,5,6,-0.00755178,
1.6395e-011,292.926,-7857.7,-7280.48,5,6,-0.0070583,
1.64e-011,322.735,-7917.24,-7281.28,5,6,-0.00830819,
1.6405e-011,303.211,-7881.86,-7284.38,4,5,-0.0100719,
1.641e-011,304.833,-7887.51,-7286.83,4,5,-0.0106307,
1.6415e-011,283.452,-7845.73,-7287.17,4,5,-0.0107086,
1.642e-011,282.491,-7843.77,-7287.11,4,5,-0.0113748,
1.6425e-011,301.022,-7879.2,-7286.02,4,5,-0.0125348,
1.643e-011,279.321,-7835.42,-7285.01,4,5,-0.0138831,
1.6435e-011,287.526,-7848.92,-7282.34,4,5,-0.015037,
1.644e-011,319.414,-7912.56,-7283.14,4,5,-0.0153466,
1.6445e-011,306.623,-7888.8,-7284.59,4,5,-0.0149594,
1.645e-011,301.041,-7878.23,-7285.02,4,5,-0.0153788,
1.6455e-011,309.563,-7896.22,-7286.22,4,5,-0.0166656,
1.646e-011,286.845,-7851.91,-7286.67,4,5,-0.0175489,
1.6465e-011,259.611,-7795.25,-7283.68,4,5,-0.0171735,
1.647e-011,284.459,-7840.38,-7279.85,4,5,-0.0169393,
1.6475e-011,296.17,-7863.75,-7280.13,4,5,-0.0178555,
1.648e-011,291.795,-7854.25,-7279.25,4,5,-0.019153,
1.6485e-011,312.836,-7897.26,-7280.81,4,5,-0.0195057,
1.649e-011,309.229,-7889.9,-7280.55,4,5,-0.0191178,
1.6495e-011,313.187,-7900.01,-7282.87,4,5,-0.0190278,
1.65e-011,292.203,-7858.65,-7282.85,4,5,-0.0191797,
1.6505e-011,284.32,-7842.3,-7282.03,4,5,-0.0194558,
1.651e-011,284.866,-7840.51,-7279.17,4,5,-0.0201884,
1.6515e-011,285.992,-7841.81,-7278.25,4,5,-0.0212498,
1.652e-011,302.507,-7873.83,-7277.72,4,5,-0.0213419,
1.6525e-011,301.289,-7871.94,-7278.24,4,5,-0.0208432,
1.653e-011,303.164,-7876.11,-7278.71,4,5,-0.0208361,
1.6535e-011,311.12,-7893.47,-7280.4,4,5,-0.0216231,
1.654e-011,315.09,-7903.03,-7282.13,4,5,-0.0218772,
1.6545e-011,289.193,-7852.5,-7282.64,4,5,-0.0210941,
1.655e-011,306.634,-7886.84,-7282.6,4,5,-0.0198446,
1.6555e-011,294.662,-7863.78,-7283.14,4,5,-0.0190368,
1.656e-011,280.265,-7834.22,-7281.95,4,5,-0.0191681,
1.6565e-011,277.098,-7824.98,-7278.94,4,5,-0.0194715,
1.657e-011,321.113,-7911.87,-7279.1,4,5,-0.0199233,
1.6575e-011,288.81,-7849.3,-7280.19,4,5,-0.0205939,
1.658e-011,308.212,-7887.9,-7280.56,4,5,-0.0213605,
1.6585e-011,297.496,-7866.14,-7279.91,4,5,-0.0210822,
1.659e-011,312.832,-7897.51,-7281.06,4,5,-0.0203318,
1.6595e-011,313.567,-7900.54,-7282.64,4,5,-0.0198816,
1.66e-011,303.244,-7882.58,-7285.03,4,5,-0.0195995,
1.6605e-011,273.104,-7821.61,-7283.44,4,5,-0.0189221,
1.661e-011,290.72,-7854.65,-7281.78,4,5,-0.0184876,
1.6615e-011,299.378,-7871.2,-7281.27,4,5,-0.0186938,
1.662e-011,314.677,-7902.43,-7282.35,4,5,-0.0190044,
1.6625e-011,295.671,-7866.11,-7283.48,4,5,-0.0195861,
1.663e-011,288.171,-7850.55,-7282.7,4,5,-0.0207165,
1.6635e-011,299.499,-7872.19,-7282.02,4,5,-0.022032,
1.664e-011,304.244,-7881.72,-7282.19,4,5,-0.0223242,
1.6645e-011,312.136,-7898.14,-7283.07,4,5,-0.0222091,
1.665e-011,299.949,-7874.84,-7283.77,4,5,-0.0224175,
1.6655e-011,295.824,-7866.57,-7283.63,4,5,-0.0230457,
1.666e-011,304.225,-7883.37,-7283.88,4,5,-0.0231974,
1.6665e-011,298.634,-7872.53,-7284.06,4,5,-0.0229766,
1.667e-011,302.781,-7880.19,-7283.55,4,5,-0.0229775,
1.6675e-011,303.859,-7883.03,-7284.27,4,5,-0.0229952,
1.668e-011,315.275,-7907.02,-7285.76,4,5,-0.0227102,
1.6685e-011,278.412,-7834.4,-7285.78,4,5,-0.0224358,
1.669e-011,288.491,-7853.18,-7284.69,4,5,-0.0224013,
1.6695e-011,277.102,-7828.6,-7282.56,4,5,-0.0215283,
1.67e-011,310.924,-7894.15,-7281.46,4,5,-0.0203281,
1.6705e-011,291.311,-7855.08,-7281.04,4,5,-0.020399,
1.671e-011,290.203,-7851.91,-7280.05,4,5,-0.0216104,
1.6715e-011,296.427,-7863.28,-7279.16,4,5,-0.0215057,
1.672e-011,312.769,-7896.89,-7280.56,4,5,-0.0202679,
1.6725e-011,275.634,-7821.59,-7278.44,4,5,-0.0200123,
1.673e-011,311.127,-7890.76,-7277.68,4,5,-0.02039,
1.6735e-011,306.997,-7883.23,-7278.28,4,5,-0.0195609,
1.674e-011,300.418,-7871.75,-7279.76,4,5,-0.0177761,
1.6745e-011,283.328,-7837.3,-7278.99,4,5,-0.0169842,
1.675e-011,295.969,-7860.4,-7277.18,4,5,-0.01689,
1.6755e-011,310.434,-7889.01,-7277.29,4,5,-0.0168182,
1.676e-011,297.167,-7864.09,-7278.51,4,5,-0.0163974,
1.6765e-011,283.338,-7835.84,-7277.51,4,5,-0.016278,
1.677e-011,301.022,-7869.46,-7276.29,4,5,-0.0165788,
1.6775e-011,302.104,-7871.01,-7275.7,4,5,-0.0174032,
1.678e-011,303.37,-7873.08,-7275.27,4,5,-0.0180739,
1.6785e-011,320.796,-7909.53,-7277.39,4,5,-0.0184263,
1.679e-011,284.894,-7839.37,-7277.98,4,5,-0.0188142,
1.6795e-011,290.004,-7847.41,-7275.95,4,5,-0.0189452,
1.68e-011,297.978,-7863.02,-7275.84,4,5,-0.0187222,
1.6805e-011,293.954,-7854.8,-7275.55,4,5,-0.0184283,
1.681e-011,301.026,-7867.6,-7274.41,4,5,-0.0187435,
1.6815e-011,305.076,-7876.68,-7275.52,4,5,-0.0185031,
1.682e-011,294.573,-7856.45,-7275.98,4,5,-0.0170623,
1.6825e-011,278.681,-7823.78,-7274.63,4,5,-0.0151854,
1.683e-011,291.531,-7846.57,-7272.1,4,5,-0.0148316,
1.6835e-011,300.427,-7862.81,-7270.8,4,5,-0.0155988,
1.684e-011,304.496,-7871.58,-7271.56,4,5,-0.0156861,
1.6845e-011,312.221,-7889.39,-7274.14,4,5,-0.0148094,
1.685e-011,297.409,-7861.82,-7275.77,4,5,-0.0148027,
1.6855e-011,292.646,-7852.18,-7275.51,4,5,-0.0160922,
1.686e-011,304.428,-7876.05,-7276.16,4,5,-0.0168744,
1.6865e-011,273.109,-7813.8,-7275.62,4,5,-0.0172023,
1.687e-011,289.269,-7842.98,-7272.96,4,5,-0.0181756,
1.6875e-011,293.09,-7849.61,-7272.06,4,5,-0.0191926,
1.688e-011,299.459,-7861.12,-7271.02,4,5,-0.0186276,
1.6885e-011,301.14,-7864.75,-7271.34,4,5,-0.01823,
1.689e-011,318.848,-7900.89,-7272.59,4,5,-0.0190906,
1.6895e-011,275.563,-7815.52,-7272.51,4,5,-0.0195403,
1.69e-011,288.219,-7838.48,-7270.53,4,5,-0.0183303,
1.6905e-011,291.798,-7847.51,-7272.51,4,5,-0.0174622,
1.691e-011,285.967,-7835.43,-7271.92,4,5,-0.0178419,
1.6915e-011,307.245,-7878.36,-7272.92,4,5,-0.0176925,
1.692e-011,296.738,-7858.53,-7273.79,4,5,-0.0169043,
1.6925e-011,277.851,-7820.41,-7272.9,4,5,-0.0172235,
1.693e-011,294.984,-7851.73,-7270.45,4,5,-0.0188213,
1.6935e-011,286.33,-7834.97,-7270.74,4,5,-0.0196377,
1.694e-011,275.312,-7810.71,-7268.19,4,5,-0.0195265,
1.6945e-011,309.549,-7878.33,-7268.35,4,5,-0.0195691,
1.695e-011,314.302,-7888.55,-7269.21,4,5,-0.0203295,
1.6955e-011,295.785,-7854.24,-7271.38,4,5,-0.0209214,
1.696e-011,286.077,-7833.39,-7269.66,4,5,-0.021377,
1.6965e-011,315.902,-7892.62,-7270.13,4,5,-0.0216982,
1.697e-011,311.773,-7885.62,-7271.26,4,5,-0.0217533,
1.6975e-011,273.031,-7808.21,-7270.19,4,5,-0.0217087,
1.698e-011,304.848,-7870,-7269.29,4,5,-0.0223631,
1.6985e-011,283.367,-7827.74,-7269.36,4,5,-0.0238043,
1.699e-011,305.609,-7871.15,-7268.94,4,5,-0.0241921,
1.6995e-011,314.083,-7889.99,-7271.08,4,5,-0.0233263,
1.7e-011,293.664,-7851.01,-7272.34,4,5,-0.0224668,
1.7005e-011,289.008,-7842.42,-7272.92,4,5,-0.0225493,
1.701e-011,309.74,-7883.31,-7272.96,4,5,-0.0225683,
1.7015e-011,303.146,-7871.85,-7274.49,4,5,-0.0225257,
1.702e-011,281.473,-7827.92,-7273.27,4,5,-0.0227144,
1.7025e-011,287.258,-7838.7,-7272.64,4,5,-0.0231615,
1.703e-011,283.838,-7833.6,-7274.28,4,5,-0.0239823,
1.7035e-011,323.628,-7913.58,-7275.86,4,5,-0.0255496,
1.704e-011,304.684,-7876.95,-7276.56,4,5,-0.0270306,
1.7045e-011,298.668,-7866.21,-7277.67,4,5,-0.0270305,
1.705e-011,282.962,-7833.79,-7276.21,4,5,-0.026119,
1.7055e-011,295.753,-7858.52,-7275.72,4,5,-0.0255962,
1.706e-011,281.494,-7829.51,-7274.82,4,5,-0.0264726,
1.7065e-011,288.586,-7841.99,-7273.32,4,5,-0.0277796,
1.707e-011,307.526,-7878.93,-7272.94,4,5,-0.0282581,
1.7075e-011,332.69,-7931.54,-7275.96,4,5,-0.0272445,
1.708e-011,331.82,-7933.27,-7279.41,4,5,-0.0263168,
1.7085e-011,297.285,-7867.84,-7282.03,4,5,-0.026663,
1.709e-011,287.066,-7847.42,-7281.75,4,5,-0.0273226,
1.7095e-011,287.528,-7849.06,-7282.47,4,5,-0.0272956,
1.71e-011,281.18,-7834.88,-7280.8,4,5,-0.0270387,
1.7105e-011,286.653,-7844.79,-7279.93,4,5,-0.0272872,
1.711e-011,293.758,-7857.57,-7278.71,4,5,-0.0271265,
1.7115e-011,313.181,-7895.43,-7278.29,4,5,-0.0266643,
1.712e-011,301.862,-7875.32,-7280.49,4,5,-0.0265294,
1.7125e-011,297.29,-7865.96,-7280.14,4,5,-0.0270167,
1.713e-011,329.651,-7931.97,-7282.38,4,5,-0.0271792,
1.7135e-011,286.721,-7848.08,-7283.09,4,5,-0.027321,
1.714e-011,276.82,-7826.74,-7281.26,4,5,-0.0281769,
1.7145e-011,285.432,-7841.35,-7278.89,4,5,-0.0292633,
1.715e-011,294.923,-7859.11,-7277.95,4,5,-0.0292868,
1.7155e-011,312.936,-7896.05,-7279.4,4,5,-0.028771,
1.716e-011,291.089,-7853.83,-7280.22,4,5,-0.0293991,
1.7165e-011,291.722,-7853.41,-7278.56,4,5,-0.0301457,
1.717e-011,318.676,-7907.87,-7279.9,4,5,-0.0295535,
1.7175e-011,288.889,-7848.79,-7279.52,4,5,-0.0281969,
1.718e-011,298.082,-7866.2,-7278.81,4,5,-0.0279154,
1.7185e-011,312.058,-7894.6,-7279.67,4,5,-0.0278908,
1.719e-011,316.89,-7906.51,-7282.07,4,5,-0.02736,
1.7195e-011,308.439,-7892.26,-7284.47,4,5,-0.0272353,
1.72e-011,290.454,-7857,-7284.65,4,5,-0.027994,
1.7205e-011,289.939,-7853.76,-7282.42,4,5,-0.0284506,
1.721e-011,305.593,-7884.5,-7282.32,4,5,-0.0285513,
1.7215e-011,301.563,-7877.21,-7282.97,3,4,-0.0290335,
1.722e-011,287.703,-7850.24,-7283.31,3,4,-0.0293377,
1.7225e-011,281.072,-7836.02,-7282.16,3,4,-0.0290374,
1.723e-011,304.583,-7881.4,-7281.21,3,4,-0.0288475,
1.7235e-011,299.993,-7872.77,-7281.62,3,4,-0.0293912,
1.724e-011,280.967,-7834.62,-7280.96,3,4,-0.0299106,
1.7245e-011,296.617,-7864.17,-7279.67,3,4,-0.0301982,
1.725e-011,299.88,-7871.23,-7280.3,3,4,-0.0300606,
1.7255e-011,288.821,-7848.82,-7279.68,3,4,-0.0296363,
1.726e-011,295.543,-7861.05,-7278.67,3,4,-0.0293297,
1.7265e-011,291.162,-7851.89,-7278.14,3,4,-0.0297468,
1.727e-011,299.322,-7868.12,-7278.29,3,4,-0.0302038,
1.7275e-011,286.314,-7841.64,-7277.45,3,4,-0.0301285,
1.728e-011,278.324,-7823.95,-7275.5,3,4,-0.0298221,
1.7285e-011,288.821,-7842.55,-7273.42,3,4,-0.0297092,
1.729e-011,327.101,-7918.75,-7274.18,3,4,-0.0299816,
1.7295e-011,301.83,-7871.14,-7276.38,3,4,-0.030841,
1.73e-011,275.525,-7817.82,-7274.89,3,4,-0.0321027,
1.7305e-011,299.533,-7865.93,-7275.69,3,4,-0.0328389,
1.731e-011,303.895,-7875.35,-7276.51,3,4,-0.0325971,
1.7315e-011,295.859,-7859.35,-7276.35,3,4,-0.0320128,
1.732e-011,307.284,-7883.9,-7278.39,3,4,-0.0322614,
1.7325e-011,264.07,-7797.22,-7276.86,3,4,-0.0329679,
1.733e-011,305.825,-7879.38,-7276.74,3,4,-0.0329965,
1.7335e-011,289.649,-7847.46,-7276.7,3,4,-0.0325665,
1.734e-011,299.18,-7867.01,-7277.46,3,4,-0.032753,
1.7345e-011,278.237,-7824.73,-7276.45,3,4,-0.0329209,
1.735e-011,312.861,-7892.5,-7275.99,3,4,-0.0319353,
1.7355e-011,304.96,-7878.05,-7277.11,3,4,-0.031007,
1.736e-011,294.996,-7858.25,-7276.95,3,4,-0.0314389,
1.7365e-011,304.986,-7877.49,-7276.51,3,4,-0.0321902,
1.737e-011,282.377,-7833.02,-7276.59,3,4,-0.032315,
1.7375e-011,263.143,-7790.44,-7271.91,3,4,-0.0329907,
1.738e-011,287.849,-7837.36,-7270.15,3,4,-0.0339177,
1.7385e-011,301.264,-7863.87,-7270.22,3,4,-0.0336743,
1.739e-011,307.251,-7876.87,-7271.42,3,4,-0.0326815,
1.7395e-011,299.311,-7861.21,-7271.41,3,4,-0.0324827,
1.74e-011,287.824,-7838.07,-7270.91,3,4,-0.0320198,
1.7405e-011,319.156,-7901.49,-7272.58,3,4,-0.0301868,
1.741e-011,311.772,-7889.46,-7275.11,3,4,-0.028549,
1.7415e-011,265.399,-7798.54,-7275.57,3,4,-0.0281835,
1.742e-011,300.135,-7864.76,-7273.33,3,4,-0.0278085,
1.7425e-011,304.993,-7875.87,-7274.87,3,4,-0.0269241,
1.743e-011,279.067,-7824.35,-7274.44,3,4,-0.0269273,
1.7435e-011,274.823,-7814.65,-7273.1,3,4,-0.0272426,
1.744e-011,305.054,-7872.73,-7271.61,3,4,-0.0266352,
1.7445e-011,291.048,-7845.14,-7271.62,3,4,-0.0256321,
1.745e-011,322.074,-7906.37,-7271.71,3,4,-0.0256472,
1.7455e-011,291.885,-7847.58,-7272.41,3,4,-0.0255326,
1.746e-011,317.128,-7897.12,-7272.21,3,4,-0.0243053,
1.7465e-011,287.717,-7839.09,-7272.13,3,4,-0.0235196,
1.747e-011,304.683,-7872.41,-7272.02,3,4,-0.0248742,
1.7475e-011,272.117,-7807.77,-7271.56,3,4,-0.0268481,
1.748e-011,312.921,-7886.47,-7269.85,3,4,-0.0274147,
1.7485e-011,311.055,-7885.83,-7272.89,3,4,-0.0274312,
1.749e-011,298.131,-7861.9,-7274.43,3,4,-0.0278914,
1.7495e-011,277.754,-7819.89,-7272.57,3,4,-0.0280018,
1.75e-011,321.628,-7906.64,-7272.86,3,4,-0.0273592,
1.7505e-011,283.087,-7832.64,-7274.8,3,4,-0.0275802,
1.751e-011,274.998,-7813.21,-7271.32,3,4,-0.0285691,
1.7515e-011,283.803,-7828.77,-7269.53,3,4,-0.0292194,
1.752e-011,299.229,-7857.59,-7267.95,3,4,-0.0300577,
1.7525e-011,323.647,-7908.68,-7270.92,3,4,-0.0320414,
1.753e-011,304.019,-7871.46,-7272.38,3,4,-0.0338397,
1.7535e-011,295.841,-7856.66,-7273.69,3,4,-0.0342651,
1.754e-011,318.197,-7899.98,-7272.96,3,4,-0.03404,
1.7545e-011,292.631,-7850.43,-7273.79,3,4,-0.0340372,
1.755e-011,295.167,-7854.1,-7272.46,3,4,-0.0341267,
1.7555e-011,308.857,-7882.8,-7274.19,3,4,-0.0340016,
1.756e-011,272.203,-7808.98,-7272.6,3,4,-0.0336139,
1.7565e-011,312.29,-7887.33,-7271.95,3,4,-0.0329856,
1.757e-011,286.531,-7835.85,-7271.23,3,4,-0.0326801,
1.7575e-011,299.066,-7860.22,-7270.9,3,4,-0.0327336,
1.758e-011,275.597,-7813.02,-7269.94,3,4,-0.0321764,
1.7585e-011,316.169,-7893.11,-7270.09,3,4,-0.030818,
1.759e-011,291.074,-7843.82,-7270.25,3,4,-0.0300709,
1.7595e-011,309.516,-7880.42,-7270.51,3,4,-0.0304245,
1.76e-011,282.131,-7826.1,-7270.15,3,4,-0.0308913,
1.7605e-011,289.15,-7838.73,-7268.95,3,4,-0.0310158,
1.761e-011,280.8,-7819.77,-7266.44,3,4,-0.0314124,
1.7615e-011,310.502,-7878.37,-7266.51,3,4,-0.0318641,
1.762e-011,274.275,-7805.51,-7265.04,3,4,-0.0312247,
1.7625e-011,303.387,-7862.96,-7265.12,3,4,-0.029969,
1.763e-011,287.468,-7831.5,-7265.03,3,4,-0.0294026,
1.7635e-011,296.808,-7853.29,-7268.42,3,4,-0.0294057,
1.764e-011,298.382,-7857.87,-7269.9,3,4,-0.0285302,
1.7645e-011,326.889,-7916.87,-7272.72,3,4,-0.027529,
1.765e-011,302.196,-7869.79,-7274.3,3,4,-0.0278043,
1.7655e-011,302.11,-7869.05,-7273.73,3,4,-0.0283936,
1.766e-011,295.353,-7857.14,-7275.13,3,4,-0.0277069,
1.7665e-011,311.705,-7891.8,-7277.57,3,4,-0.0270108,
1.767e-011,282.669,-7835.1,-7278.09,3,4,-0.0273913,
1.7675e-011,314.858,-7898.21,-7277.77,3,4,-0.0273691,
1.768e-011,293.697,-7857.26,-7278.52,3,4,-0.0266602,
1.7685e-011,305.131,-7879.63,-7278.36,3,4,-0.0269785,
1.769e-011,296.164,-7862.27,-7278.67,3,4,-0.0281513,
1.7695e-011,313.415,-7896.89,-7279.3,3,4,-0.0282202,
1.77e-011,310.989,-7893.78,-7280.96,3,4,-0.0279057,
1.7705e-011,297.29,-7868.17,-7282.35,3,4,-0.0282977,
1.771e-011,282.301,-7835.86,-7279.57,3,4,-0.0284625,
1.7715e-011,327.683,-7925.94,-7280.23,4,5,-0.0272785,
1.772e-011,312.401,-7898.95,-7283.35,4,5,-0.0261072,
1.7725e-011,284.179,-7842.75,-7282.76,4,5,-0.025579,
1.773e-011,306.64,-7886.15,-7281.9,4,5,-0.0248313,
1.7735e-011,293.993,-7861.14,-7281.82,4,5,-0.0236637,
1.774e-011,299.162,-7870.6,-7281.09,4,5,-0.0227861,
1.7745e-011,300.61,-7873.28,-7280.92,4,5,-0.0222893,
1.775e-011,311.091,-7894.54,-7281.52,4,5,-0.0215206,
1.7755e-011,292.532,-7858.88,-7282.43,4,5,-0.0206542,
1.776e-011,318.693,-7912.54,-7284.54,4,5,-0.0197394,
1.7765e-011,303.885,-7884.46,-7285.64,4,5,-0.0186133,
1.777e-011,290.877,-7859.51,-7286.32,4,5,-0.017118,
1.7775e-011,316.706,-7910.5,-7286.42,4,5,-0.0163061,
1.778e-011,294.293,-7867.94,-7288.03,4,5,-0.0164383,
1.7785e-011,278.741,-7835.11,-7285.84,4,5,-0.0165931,
1.779e-011,310.596,-7898.29,-7286.25,4,5,-0.0164053,
1.7795e-011,313.662,-7906.4,-7288.32,4,5,-0.0170004,
1.78e-011,300.563,-7881.75,-7289.48,4,5,-0.0183757,
1.7805e-011,287.785,-7855.95,-7288.86,4,5,-0.0185414,
1.781e-011,297.958,-7875.35,-7288.21,4,5,-0.017456,
1.7815e-011,300.602,-7880.86,-7288.51,4,5,-0.0166997,
1.782e-011,310.44,-7901.1,-7289.37,4,5,-0.0167116,
1.7825e-011,301.539,-7884.06,-7289.86,4,5,-0.0164888,
1.783e-011,311.702,-7904.2,-7289.98,4,5,-0.0166278,
1.7835e-011,285.257,-7852.75,-7290.64,4,5,-0.0171511,
1.784e-011,298.793,-7878.26,-7289.48,4,5,-0.0171165,
1.7845e-011,280.292,-7841.26,-7288.93,4,5,-0.0166904,
1.785e-011,295.01,-7868.46,-7287.13,4,5,-0.0166747,
1.7855e-011,261.938,-7802.16,-7286,4,5,-0.0165366,
1.786e-011,287.176,-7849.22,-7283.32,4,5,-0.015764,
1.7865e-011,306.748,-7888.65,-7284.19,4,5,-0.0155867,
1.787e-011,323.623,-7924.7,-7286.99,4,5,-0.0159463,
1.7875e-011,292.001,-7862.97,-7287.57,4,5,-0.0161688,
1.788e-011,310.964,-7900.71,-7287.94,4,5,-0.0165023,
1.7885e-011,265.855,-7810.8,-7286.92,4,5,-0.0173426,
1.789e-011,291.636,-7858.85,-7284.17,4,5,-0.0171631,
1.7895e-011,294.138,-7863.09,-7283.48,4,5,-0.0159841,
1.79e-011,302.62,-7880.17,-7283.84,4,5,-0.0155294,
1.7905e-011,304.335,-7883.78,-7284.07,4,5,-0.0162251,
1.791e-011,324.843,-7925.2,-7285.08,4,5,-0.0164995,
1.7915e-011,303.29,-7886.3,-7288.65,4,5,-0.0158967,
1.792e-011,291.051,-7862.83,-7289.31,4,5,-0.0158048,
1.7925e-011,290.004,-7860.71,-7289.24,4,5,-0.0164616,
1.793e-011,292.484,-7864.45,-7288.1,4,5,-0.0170787,
1.7935e-011,283.078,-7844.71,-7286.89,4,5,-0.0169194,
1.794e-011,281.4,-7839.84,-7285.33,4,5,-0.0164042,
1.7945e-011,299.783,-7874.27,-7283.54,4,5,-0.0155902,
1.795e-011,316.52,-7908.75,-7285.03,4,5,-0.014786,
1.7955e-011,287.204,-7851.34,-7285.4,4,5,-0.0147537,
1.796e-011,305.796,-7887.79,-7285.21,4,5,-0.0158315,
1.7965e-011,312.708,-7902.79,-7286.59,4,5,-0.0163956,
1.797e-011,303.151,-7885.74,-7288.37,4,5,-0.0155352,
1.7975e-011,288.581,-7856.46,-7287.8,4,5,-0.0146152,
1.798e-011,295.91,-7869.9,-7286.8,4,5,-0.0146603,
1.7985e-011,310.673,-7899.83,-7287.64,4,5,-0.0146474,
1.799e-011,279.092,-7837.73,-7287.77,4,5,-0.0140451,
1.7995e-011,317.685,-7912.61,-7286.6,4,5,-0.0139674,
1.8e-011,297.965,-7874.61,-7287.46,4,5,-0.0140763,
1.8005e-011,306.838,-7892.13,-7287.5,4,5,-0.013869,
1.801e-011,313.388,-7906.15,-7288.6,4,5,-0.0141012,
1.8015e-011,293.126,-7867.19,-7289.57,4,5,-0.0153191,
1.802e-011,277.852,-7835.16,-7287.64,4,5,-0.0160006,
1.8025e-011,293.926,-7866.24,-7287.05,4,5,-0.0157334,
1.803e-011,285.496,-7849.29,-7286.71,4,5,-0.0154316,
1.8035e-011,291.244,-7861.15,-7287.24,4,5,-0.015231,
1.804e-011,298.913,-7876.6,-7287.58,4,5,-0.0149728,
1.8045e-011,302.814,-7884.37,-7287.66,4,5,-0.0153406,
1.805e-011,305.156,-7888.98,-7287.66,4,5,-0.0162418,
1.8055e-011,305.065,-7889.15,-7288.01,4,5,-0.0162921,
1.806e-011,305.317,-7891.3,-7289.66,4,5,-0.0158552,
1.8065e-011,291.502,-7863.03,-7288.62,4,5,-0.0162355,
1.807e-011,281.625,-7842.07,-7287.12,4,5,-0.0172333,
1.8075e-011,277.616,-7832.1,-7285.05,4,5,-0.0172074,
1.808e-011,288.338,-7851.92,-7283.74,4,5,-0.0162503,
1.8085e-011,313.462,-7901.13,-7283.44,4,5,-0.0152905,
1.809e-011,297.057,-7869.29,-7283.93,4,5,-0.0148643,
1.8095e-011,313.101,-7901.75,-7284.78,4,5,-0.0150793,
1.81e-011,302.033,-7880.62,-7285.45,4,5,-0.0164455,
1.8105e-011,301.86,-7881.62,-7286.8,4,5,-0.0185341,
1.811e-011,290.422,-7859.6,-7287.31,4,5,-0.0200447,
1.8115e-011,310.362,-7901.13,-7289.54,4,5,-0.0206076,
1.812e-011,273.192,-7829.78,-7291.44,4,5,-0.0211546,
1.8125e-011,302.88,-7886.36,-7289.53,4,5,-0.0221416,
1.813e-011,297.535,-7877,-7290.7,4,5,-0.022601,
1.8135e-011,291.905,-7864.76,-7289.55,4,5,-0.0226726,
1.814e-011,290.31,-7861.23,-7289.17,4,5,-0.0229231,
1.8145e-011,292.903,-7865.42,-7288.24,4,5,-0.0229492,
1.815e-011,298.073,-7876.06,-7288.7,4,5,-0.0223251,
1.8155e-011,311.693,-7903,-7288.8,4,5,-0.0225629,
1.816e-011,298.934,-7879.52,-7290.46,4,5,-0.0237281,
1.8165e-011,288.642,-7857.81,-7289.03,4,5,-0.0237541,
1.817e-011,309.247,-7898.61,-7289.23,4,5,-0.0223147,
1.8175e-011,291.954,-7865.28,-7289.97,4,5,-0.0218501,
1.818e-011,267.533,-7814.68,-7287.5,4,5,-0.0224368,
1.8185e-011,284.247,-7844.88,-7284.76,4,5,-0.0222143,
1.819e-011,305.749,-7888.05,-7285.56,4,5,-0.0217495,
1.8195e-011,309.91,-7897.1,-7286.41,4,5,-0.02221,
1.82e-011,307.051,-7894.02,-7288.97,4,5,-0.0224211,
1.8205e-011,288.859,-7857.75,-7288.54,4,5,-0.021424,
1.821e-011,307.157,-7893.9,-7288.64,4,5,-0.02085,
1.8215e-011,277.091,-7833.37,-7287.35,4,5,-0.0212177,
1.822e-011,291.353,-7860.34,-7286.22,4,5,-0.0210409,
1.8225e-011,273.468,-7822.09,-7283.21,4,5,-0.0201061,
1.823e-011,320.783,-7915.13,-7283.02,4,5,-0.0199374,
1.8235e-011,279.789,-7834.33,-7283,4,5,-0.0205691,
1.824e-011,292.89,-7859.69,-7282.54,4,5,-0.0205064,
1.8245e-011,290.836,-7855.13,-7282.03,4,5,-0.0193149,
1.825e-011,345.602,-7965.89,-7284.87,4,5,-0.018258,
1.8255e-011,297.97,-7873.42,-7286.26,4,5,-0.0182173,
1.826e-011,300.445,-7879.37,-7287.33,4,5,-0.0184174,
1.8265e-011,273.519,-7824.43,-7285.45,4,5,-0.018446,
1.827e-011,313.332,-7902.25,-7284.81,4,5,-0.0188657,
1.8275e-011,312.671,-7902.76,-7286.63,5,6,-0.0199591,
1.828e-011,297.274,-7874.05,-7288.26,5,6,-0.0208929,
1.8285e-011,292.615,-7864.2,-7287.59,5,6,-0.0215095,
1.829e-011,300.911,-7881.4,-7288.44,5,6,-0.0217534,
1.8295e-011,274.123,-7826.89,-7286.72,5,6,-0.021264,
1.83e-011,315.772,-7909.05,-7286.81,5,6,-0.0203649,
1.8305e-011,290.05,-7858.42,-7286.87,5,6,-0.0199433,
1.831e-011,297.154,-7871.66,-7286.11,5,6,-0.0196447,
1.8315e-011,304.392,-7885.66,-7285.84,5,6,-0.0189654,
1.832e-011,323.943,-7925.61,-7287.26,5,6,-0.0186467,
1.8325e-011,269.921,-7819.03,-7287.14,5,6,-0.0185884,
1.833e-011,309.604,-7895.23,-7285.14,5,6,-0.0177667,
1.8335e-011,300.402,-7879.08,-7287.13,5,6,-0.0168199,
1.834e-011,294.255,-7867.86,-7288.02,5,6,-0.0172349,
