step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,
131450,288.352,-7838.97,-7270.76,2,3,-0.0133964,6.15318,
131460,299.919,-7861.77,-7270.77,2,3,-0.0136074,6.15572,
131470,297.065,-7856.14,-7270.76,2,3,-0.0127125,6.15827,
131480,289.722,-7842.53,-7271.62,2,3,-0.0117371,6.16081,
131490,277.038,-7815.41,-7269.49,2,3,-0.0114287,6.16335,
131500,299.421,-7859.03,-7269.01,2,3,-0.0114038,6.16589,
131510,313.708,-7886.9,-7268.72,2,3,-0.0108788,6.16843,
131520,303.161,-7868.07,-7270.68,2,3,-0.0109351,6.17096,
131530,309.985,-7881.92,-7271.08,2,3,-0.0119748,6.1735,
131540,294.107,-7850.62,-7271.07,2,3,-0.013029,6.17603,
131550,290.582,-7843.71,-7271.11,2,3,-0.0131781,6.17856,
131560,293.594,-7850.15,-7271.61,2,3,-0.0132211,6.18109,
131570,309.777,-7882.98,-7272.55,2,3,-0.0139853,6.18361,
131580,290.116,-7845,-7273.32,2,3,-0.0140811,6.18614,
131590,283.101,-7830.46,-7272.6,2,3,-0.0133061,6.18866,
131600,292.657,-7848.03,-7271.34,2,3,-0.0132182,6.19118,
131610,313.341,-7889.33,-7271.88,2,3,-0.0146814,6.1937,
131620,306.232,-7876.23,-7272.79,2,3,-0.0155729,6.19622,
131630,295.04,-7855.96,-7274.57,2,3,-0.0157118,6.19873,
131640,281.625,-7828.6,-7273.65,2,3,-0.0158244,6.20125,
131650,302.505,-7869.04,-7272.94,2,3,-0.0162139,6.20376,
131660,287.03,-7837.88,-7272.28,2,3,-0.016267,6.20627,
131670,300.07,-7862.65,-7271.35,2,3,-0.0166948,6.20878,
131680,302.663,-7870.64,-7274.23,2,3,-0.0170865,6.21128,
131690,308.568,-7883.1,-7275.05,2,3,-0.0165251,6.21379,
131700,286.842,-7839.38,-7274.14,2,3,-0.0157716,6.21629,
131710,301.868,-7869.04,-7274.2,2,3,-0.0159632,6.21879,
131720,296.471,-7858.59,-7274.38,2,3,-0.0168223,6.22129,
131730,317.14,-7899.84,-7274.91,2,3,-0.0173884,6.22378,
131740,292.271,-7851.17,-7275.24,2,3,-0.0178976,6.22628,
131750,307.527,-7882.06,-7276.06,2,3,-0.0177776,6.22877,
131760,281.148,-7830.68,-7276.66,2,3,-0.0176882,6.23126,
131770,312.974,-7893.54,-7276.81,2,3,-0.0184399,6.23375,
131780,284.563,-7838.01,-7277.27,2,3,-0.0198027,6.23624,
131790,286.688,-7841.66,-7276.73,2,3,-0.0197624,6.23872,
131800,301.097,-7869.88,-7276.55,2,3,-0.0186181,6.24121,
131810,297.526,-7863.16,-7276.87,2,3,-0.0183202,6.24369,
131820,300.954,-7869.23,-7276.19,2,3,-0.0192663,6.24617,
131830,305.489,-7879.03,-7277.05,2,3,-0.0202608,6.24864,
131840,292.578,-7853.66,-7277.13,2,3,-0.0206212,6.25112,
131850,280.134,-7828.73,-7276.71,2,3,-0.0210396,6.25359,
131860,289.356,-7844.76,-7274.57,2,3,-0.0212506,6.25607,
131870,306.906,-7879.46,-7274.68,2,3,-0.0213603,6.25854,
131880,295.467,-7857.29,-7275.06,2,3,-0.0216636,6.261,
131890,296.113,-7857.39,-7273.89,2,3,-0.0226061,6.26347,
131900,309.212,-7884,-7274.68,2,3,-0.022706,6.26594,
131910,310.602,-7888.23,-7276.17,2,3,-0.021667,6.2684,
131920,300.353,-7870,-7278.14,2,3,-0.0211995,6.27086,
131930,286.419,-7840.46,-7276.06,2,3,-0.022323,6.27332,
131940,303.287,-7874,-7276.36,2,3,-0.0231579,6.27578,
131950,286.466,-7839.96,-7275.47,2,3,-0.0227427,6.27823,
131960,303.457,-7873.02,-7275.05,2,3,-0.0227415,6.28068,
131970,287.023,-7839.9,-7274.31,2,3,-0.0232739,6.28313,
131980,311.08,-7888.52,-7275.53,2,3,-0.0230754,6.28558,
131990,276.183,-7818.83,-7274.6,2,3,-0.0224772,6.28803,
132000,316.059,-7898.37,-7275.57,2,3,-0.0229186,6.29048,
132010,286.761,-7840.19,-7275.12,2,3,-0.023132,6.29292,
132020,329.086,-7925.36,-7276.88,2,3,-0.022368,6.29536,
132030,284.649,-7838.44,-7277.52,2,3,-0.0221536,6.2978,
132040,305.281,-7878.74,-7277.17,2,3,-0.0234697,6.30024,
132050,288.607,-7845.98,-7277.27,2,3,-0.0245281,6.30268,
132060,317.211,-7903.98,-7278.91,2,3,-0.024743,6.30511,
132070,263.188,-7794.91,-7276.29,2,3,-0.0254561,6.30754,
132080,315.914,-7899.45,-7276.93,2,3,-0.0270245,6.30998,
132090,260.103,-7787.06,-7274.51,2,3,-0.0280295,6.3124,
132100,325.616,-7914.96,-7273.33,2,3,-0.0278423,6.31483,
132110,304.973,-7874.68,-7273.72,2,3,-0.0275566,6.31726,
132120,318.357,-7903.13,-7275.8,2,3,-0.0275655,6.31968,
132130,275.64,-7817.04,-7273.88,2,3,-0.0274907,6.3221,
132140,307.864,-7880.52,-7273.86,2,3,-0.0269703,6.32452,
132150,267.497,-7799.31,-7272.2,2,3,-0.026841,6.32694,
132160,320.148,-7901.83,-7270.97,2,3,-0.0273025,6.32935,
132170,290.285,-7843.63,-7271.61,2,3,-0.0278787,6.33176,
132180,313.897,-7891.01,-7272.46,2,3,-0.0280695,6.33418,
132190,268.188,-7799.97,-7271.5,2,3,-0.028037,6.33659,
132200,296.717,-7854.75,-7270.05,2,3,-0.0279706,6.33899,
132210,302.169,-7864.76,-7269.33,2,3,-0.0283654,6.3414,
132220,320.53,-7902.89,-7271.27,2,3,-0.0292537,6.3438,
132230,274.616,-7811.15,-7270.01,2,3,-0.0291938,6.34621,
132240,327.07,-7915.25,-7270.74,2,3,-0.0279728,6.34861,
132250,265.955,-7795.37,-7271.29,2,3,-0.027158,6.351,
132260,308.313,-7877.4,-7269.85,2,3,-0.0274026,6.3534,
132270,284.936,-7831.27,-7269.8,2,3,-0.0269131,6.35579,
132280,307.703,-7876.41,-7270.07,2,3,-0.0258511,6.35819,
132290,293.999,-7849.65,-7270.31,2,3,-0.0256087,6.36058,
132300,311.424,-7885.65,-7271.98,2,3,-0.0256904,6.36297,
132310,273.733,-7812.03,-7272.63,2,3,-0.0250777,6.36535,
132320,305.967,-7873.94,-7271.02,2,3,-0.024941,6.36774,
132330,290.025,-7842.74,-7271.23,2,3,-0.0259489,6.37012,
132340,299.709,-7861.16,-7270.57,2,3,-0.0260889,6.3725,
132350,314.103,-7891.42,-7272.47,2,3,-0.0250113,6.37488,
132360,313.081,-7891.91,-7274.97,2,3,-0.0243704,6.37726,
132370,282.573,-7831.45,-7274.63,2,3,-0.0248938,6.37963,
132380,289.92,-7843.71,-7272.41,2,3,-0.0253073,6.38201,
132390,297.158,-7857.27,-7271.71,2,3,-0.0251982,6.38438,
132400,316.028,-7896,-7273.26,2,3,-0.0251406,6.38675,
132410,285.106,-7835.31,-7273.5,2,3,-0.0254579,6.38912,
132420,296.203,-7857.13,-7273.45,2,3,-0.0256467,6.39148,
132430,293.572,-7851.03,-7272.54,2,3,-0.0251014,6.39384,
132440,290.723,-7845.62,-7272.74,2,3,-0.024383,6.39621,
132450,315.336,-7894.22,-7272.84,2,3,-0.0241054,6.39857,
132460,299.277,-7864.54,-7274.81,2,3,-0.0242069,6.40092,
132470,291.02,-7846.96,-7273.49,2,3,-0.023887,6.40328,
132480,306.07,-7877.24,-7274.11,2,3,-0.0235672,6.40563,
132490,303.957,-7873.48,-7274.52,2,3,-0.023402,6.40799,
132500,286.707,-7840.06,-7275.09,2,3,-0.0233365,6.41034,
132510,294.109,-7851.91,-7272.36,2,3,-0.0230042,6.41269,
132520,296.97,-7859.25,-7274.06,2,3,-0.0225487,6.41503,
132530,297.722,-7858.58,-7271.91,2,3,-0.0219019,6.41738,
132540,304.711,-7873.26,-7272.81,2,3,-0.0213959,6.41972,
132550,312.323,-7888.17,-7272.73,2,3,-0.0206469,6.42206,
132560,304.614,-7875,-7274.74,2,3,-0.0193369,6.4244,
132570,303.495,-7873.45,-7275.4,2,3,-0.0184521,6.42673,
132580,273.852,-7814.09,-7274.45,2,3,-0.0191924,6.42907,
132590,290.961,-7845.67,-7272.32,2,3,-0.0201355,6.4314,
132600,289.395,-7841.05,-7270.78,2,3,-0.0193535,6.43373,
132610,325.099,-7912.53,-7271.91,2,3,-0.0182635,6.43606,
132620,301.71,-7868.38,-7273.85,2,3,-0.01811,6.43839,
132630,273.671,-7812.38,-7273.1,2,3,-0.0178803,6.44071,
132640,284.002,-7830.81,-7271.17,2,3,-0.016286,6.44304,
132650,296.366,-7853.66,-7269.66,2,3,-0.0151106,6.44536,
132660,303.298,-7867.6,-7269.93,2,3,-0.0150303,6.44768,
132670,305.289,-7872.45,-7270.87,2,3,-0.0154067,6.45,
132680,292.161,-7847.37,-7271.65,2,3,-0.0153269,6.45231,
132690,276.888,-7814.57,-7268.95,2,3,-0.0152574,6.45462,
132700,311.58,-7883.51,-7269.53,2,3,-0.0152745,6.45694,
132710,298.825,-7858.25,-7269.4,2,3,-0.0154577,6.45925,
132720,319.962,-7901.11,-7270.61,2,3,-0.0157902,6.46155,
132730,289.059,-7840.48,-7270.87,2,3,-0.0162061,6.46386,
132740,299.738,-7862.07,-7271.43,2,3,-0.0167854,6.46616,
132750,271.33,-7802.25,-7267.58,2,3,-0.017095,6.46847,
132760,308.156,-7873.99,-7266.75,2,3,-0.0170263,6.47077,
132770,288.748,-7834.83,-7265.85,2,3,-0.0166193,6.47306,
132780,322.333,-7902.95,-7267.78,2,3,-0.0167506,6.47536,
132790,295.265,-7850.62,-7268.79,2,3,-0.0169168,6.47765,
132800,296.316,-7853.45,-7269.55,2,3,-0.0165654,6.47995,
132810,298.236,-7856.01,-7268.32,2,3,-0.0158538,6.48224,
132820,302.054,-7863.83,-7268.63,2,3,-0.0157887,6.48452,
132830,310.823,-7881.5,-7269.01,2,3,-0.0160206,6.48681,
132840,280.271,-7820.88,-7268.6,2,3,-0.0155685,6.48909,
132850,308.455,-7875.47,-7267.65,2,3,-0.0143502,6.49138,
132860,289.748,-7838.66,-7267.7,2,3,-0.0136332,6.49366,
132870,304.46,-7865.75,-7265.8,2,3,-0.0141517,6.49594,
132880,293.931,-7846.23,-7267.02,2,3,-0.0148886,6.49821,
132890,314.992,-7887.87,-7267.16,2,3,-0.0149731,6.50049,
132900,293.337,-7846.18,-7268.15,2,3,-0.0149424,6.50276,
132910,300.661,-7861.29,-7268.82,2,3,-0.0155356,6.50503,
132920,274.433,-7808.18,-7267.4,2,3,-0.0159949,6.5073,
132930,296.239,-7850.52,-7266.77,2,3,-0.0162356,6.50957,
132940,299.282,-7856.09,-7266.34,2,3,-0.0170953,6.51183,
132950,302.945,-7863.93,-7266.97,2,3,-0.0184062,6.51409,
132960,304.107,-7867.15,-7267.9,2,3,-0.0188282,6.51635,
132970,287.714,-7833.7,-7266.75,2,3,-0.0186893,6.51861,
132980,296.413,-7849.61,-7265.52,2,3,-0.0189779,6.52087,
132990,312.579,-7882.46,-7266.51,2,3,-0.0194858,6.52313,
133000,283.566,-7826,-7267.22,2,3,-0.0194242,6.52538,
133010,311.37,-7882.52,-7268.95,2,3,-0.018956,6.52763,
133020,293.015,-7848.31,-7270.91,2,3,-0.0187355,6.52988,
133030,294.127,-7848.39,-7268.8,2,3,-0.018964,6.53213,
133040,295.97,-7851.88,-7268.66,2,3,-0.0195585,6.53437,
133050,294.739,-7849.27,-7268.48,2,3,-0.0197345,6.53661,
133060,297.161,-7853.15,-7267.58,2,3,-0.0195959,6.53886,
133070,302.296,-7863.89,-7268.21,2,3,-0.0197811,6.5411,
133080,283.999,-7827.1,-7267.47,2,3,-0.0206528,6.54333,
133090,299.335,-7857.96,-7268.11,2,3,-0.0208778,6.54557,
133100,299.792,-7859.62,-7268.87,2,3,-0.02015,6.5478,
133110,309.378,-7880.11,-7270.47,2,3,-0.0195529,6.55003,
133120,322.706,-7907.28,-7271.38,2,3,-0.0197768,6.55226,
133130,301.232,-7866.38,-7272.79,2,3,-0.0200352,6.55449,
133140,295.565,-7854.26,-7271.84,2,3,-0.0196771,6.55672,
133150,295.38,-7854.67,-7272.61,2,3,-0.0195738,6.55894,
133160,326.044,-7916.8,-7274.32,2,3,-0.0199785,6.56116,
133170,282.645,-7831.87,-7274.9,2,3,-0.020233,6.56338,
133180,285.762,-7837.39,-7274.29,2,3,-0.0197239,6.5656,
133190,292.189,-7849.73,-7273.96,2,3,-0.0196443,6.56781,
133200,308.8,-7883.54,-7275.04,2,3,-0.0200631,6.57003,
133210,299.167,-7864.59,-7275.08,2,3,-0.020245,6.57224,
133220,302.334,-7871.51,-7275.75,2,3,-0.0201856,6.57445,
133230,300.899,-7871.89,-7278.95,2,3,-0.0211051,6.57666,
133240,297.029,-7864.09,-7278.79,2,3,-0.0222363,6.57886,
133250,315.418,-7901.03,-7279.49,2,3,-0.0221165,6.58107,
133260,295.561,-7861.93,-7279.51,2,3,-0.0215598,6.58327,
133270,297.958,-7866,-7278.86,2,3,-0.0216279,6.58547,
133280,289.778,-7849.06,-7278.04,2,3,-0.0217686,6.58767,
133290,298.51,-7866.26,-7278.03,2,3,-0.0213304,6.58986,
133300,285.088,-7838.9,-7277.13,2,3,-0.0214563,6.59206,
133310,304.688,-7876.83,-7276.43,2,3,-0.0218326,6.59425,
133320,287.964,-7845.04,-7277.59,2,3,-0.0216249,6.59644,
133330,307.619,-7883.62,-7277.45,2,3,-0.0211709,6.59863,
133340,301.401,-7872.77,-7278.85,2,3,-0.0213949,6.60081,
133350,293.544,-7856.27,-7277.83,2,3,-0.0214413,6.603,
133360,295.513,-7860.52,-7278.2,2,3,-0.0209237,6.60518,
133370,297.266,-7863.07,-7277.3,2,3,-0.0205582,6.60736,
133380,306.712,-7882.26,-7277.87,2,3,-0.0206401,6.60954,
133390,306.197,-7880.46,-7277.09,2,3,-0.0206395,6.61171,
133400,287.357,-7843.37,-7277.12,2,3,-0.0202374,6.61389,
133410,290.152,-7847.91,-7276.16,2,3,-0.0198096,6.61606,
133420,287.432,-7841.97,-7275.58,2,3,-0.0194651,6.61823,
133430,309.116,-7883.5,-7274.38,2,3,-0.0196009,6.6204,
133440,296.905,-7860.14,-7275.08,2,3,-0.0198999,6.62256,
133450,299.182,-7865.54,-7275.99,2,3,-0.0203053,6.62473,
133460,306.479,-7881,-7277.07,2,3,-0.0205065,6.62689,
133470,287.937,-7843.91,-7276.51,2,3,-0.020179,6.62905,
133480,302.963,-7873.6,-7276.6,2,3,-0.0194769,6.63121,
133490,294.998,-7857.26,-7275.96,2,3,-0.0193419,6.63336,
133500,322.445,-7912.25,-7276.86,2,3,-0.0196998,6.63552,
133510,275.638,-7819.88,-7276.72,2,3,-0.0196635,6.63767,
133520,298.244,-7862.53,-7274.83,2,3,-0.0198208,6.63982,
133530,296.02,-7857.51,-7274.19,2,3,-0.0206542,6.64197,
133540,315.07,-7896.56,-7275.7,2,3,-0.0214081,6.64411,
133550,297.207,-7861.52,-7275.86,2,3,-0.0214084,6.64626,
133560,320.752,-7909.32,-7277.26,2,3,-0.0216197,6.6484,
133570,268.209,-7804.71,-7276.19,2,3,-0.0220289,6.65054,
133580,288,-7841.4,-7273.88,2,3,-0.0224991,6.65268,
133590,282.98,-7829.41,-7271.78,2,3,-0.0234428,6.65481,
133600,310.361,-7883.69,-7272.11,2,3,-0.024476,6.65695,
133610,304.017,-7872.27,-7273.2,2,3,-0.0241118,6.65908,
133620,319.86,-7905.48,-7275.18,2,3,-0.0225355,6.66121,
133630,302.574,-7873.17,-7276.93,2,3,-0.0216873,6.66334,
133640,301.887,-7871.77,-7276.89,2,3,-0.0216074,6.66547,
133650,293.953,-7855.79,-7276.55,2,3,-0.021525,6.66759,
133660,299.153,-7866.16,-7276.67,2,3,-0.0213897,6.66971,
133670,272.598,-7812.93,-7275.77,2,3,-0.0216607,6.67183,
133680,276.581,-7817.89,-7272.88,2,3,-0.0218636,6.67395,
133690,279.916,-7822.28,-7270.7,2,3,-0.0218817,6.67607,
133700,301.977,-7864.6,-7269.54,2,3,-0.0220705,6.67818,
133710,300.236,-7861.73,-7270.1,2,3,-0.0224462,6.68029,
133720,311.313,-7883.29,-7269.83,2,3,-0.0224995,6.6824,
133730,304.197,-7870.43,-7271,2,3,-0.0221807,6.68451,
133740,285.622,-7833.56,-7270.73,2,3,-0.0219349,6.68662,
133750,285.056,-7830.95,-7269.24,2,3,-0.0222294,6.68872,
133760,301.006,-7861.64,-7268.49,2,3,-0.0225212,6.69082,
133770,317.134,-7895.15,-7270.23,2,3,-0.0218984,6.69292,
133780,292.891,-7847.08,-7269.92,2,3,-0.020944,6.69502,
133790,306.445,-7874.14,-7270.28,2,3,-0.0210422,6.69712,
133800,296.706,-7855.78,-7271.11,2,3,-0.021671,6.69921,
133810,297.167,-7856.33,-7270.75,2,3,-0.0215147,6.7013,
133820,280.906,-7822.58,-7269.04,2,3,-0.0207363,6.70339,
133830,302.495,-7864.08,-7268,2,3,-0.0203671,6.70548,
133840,292.481,-7844.74,-7268.4,2,3,-0.0199824,6.70757,
133850,319.649,-7899.05,-7269.17,2,3,-0.0191352,6.70965,
133860,295.908,-7853.76,-7270.66,2,3,-0.0184618,6.71173,
133870,305.018,-7870.84,-7269.8,2,3,-0.0182416,6.71381,
133880,283.72,-7828.81,-7269.73,2,3,-0.018243,6.71589,
133890,329.372,-7919.77,-7270.73,2,3,-0.0179693,6.71797,
133900,302.171,-7868.19,-7272.75,2,3,-0.0178546,6.72004,
133910,292.145,-7848.11,-7272.43,2,3,-0.0180927,6.72211,
133920,279.079,-7820.75,-7270.81,2,3,-0.0189081,6.72418,
133930,298.609,-7858.7,-7270.27,2,3,-0.0196114,6.72625,
133940,296.706,-7855.84,-7271.17,2,3,-0.0202405,6.72832,
133950,297.232,-7856.56,-7270.85,2,3,-0.0207593,6.73038,
133960,283.702,-7828.21,-7269.17,2,3,-0.0207355,6.73244,
133970,317.063,-7893.93,-7269.15,2,3,-0.0195726,6.7345,
133980,293.592,-7847.96,-7269.42,2,3,-0.018296,6.73656,
133990,303.722,-7869.06,-7270.56,2,3,-0.0181087,6.73861,
134000,281.062,-7823.55,-7269.7,2,3,-0.0185487,6.74067,
134010,293.388,-7848.18,-7270.05,2,3,-0.0188857,6.74272,
134020,283.376,-7827.11,-7268.7,2,3,-0.0188555,6.74477,
134030,301.764,-7861.4,-7266.76,2,3,-0.019247,6.74682,
134040,322.025,-7903.47,-7268.91,2,3,-0.0199471,6.74886,
134050,304.366,-7870.1,-7270.33,2,3,-0.020761,6.75091,
134060,278.662,-7818.77,-7269.65,2,3,-0.0207088,6.75295,
134070,280.992,-7821.17,-7267.47,2,3,-0.0199479,6.75499,
134080,316.727,-7891.34,-7267.22,2,3,-0.0191733,6.75702,
134090,273.995,-7807.9,-7267.98,2,3,-0.0188599,6.75906,
134100,312.181,-7881.79,-7266.63,2,3,-0.0183757,6.76109,
134110,267.082,-7792.89,-7266.59,2,3,-0.017672,6.76312,
134120,287.515,-7830.78,-7264.22,2,3,-0.0173785,6.76515,
134130,299.11,-7853.48,-7264.08,2,3,-0.0174611,6.76718,
134140,313.83,-7882.64,-7264.22,2,3,-0.017386,6.76921,
134150,301.984,-7862.1,-7267.03,2,3,-0.0170138,6.77123,
134160,300.358,-7859.85,-7267.99,2,3,-0.0170853,6.77325,
134170,283.509,-7827.09,-7268.43,2,3,-0.017212,6.77527,
134180,294.501,-7845.36,-7265.03,2,3,-0.0168689,6.77729,
134190,299.745,-7856.76,-7266.11,2,3,-0.0157514,6.7793,
134200,301.91,-7859.85,-7264.92,2,3,-0.0155124,6.78131,
134210,295.356,-7848.88,-7266.87,2,3,-0.0163668,6.78333,
134220,280.568,-7818.3,-7265.43,2,3,-0.0169813,6.78533,
134230,324.592,-7906.89,-7267.27,2,3,-0.0161043,6.78734,
134240,297.484,-7853.34,-7267.13,2,3,-0.0153109,6.78935,
134250,313.513,-7886.77,-7268.98,2,3,-0.0158142,6.79135,
134260,270.5,-7800.07,-7267.04,2,3,-0.016576,6.79335,
134270,296.318,-7849.84,-7265.93,2,3,-0.0168342,6.79535,
134280,287.924,-7832.06,-7264.69,2,3,-0.0168925,6.79735,
134290,329.47,-7916.88,-7267.64,2,3,-0.0172499,6.79934,
134300,271.413,-7801.17,-7266.34,2,3,-0.0170697,6.80133,
134310,315.065,-7887.56,-7266.71,2,3,-0.0169798,6.80332,
134320,289.084,-7836.64,-7266.99,2,3,-0.0169902,6.80531,
134330,289.571,-7836.84,-7266.23,2,3,-0.0174564,6.8073,
134340,305.071,-7867.09,-7265.94,2,3,-0.0177128,6.80928,
134350,320.385,-7900.31,-7268.98,2,3,-0.0179793,6.81126,
134360,287.205,-7834.55,-7268.6,2,3,-0.018342,6.81325,
134370,309.926,-7880.95,-7270.23,2,3,-0.0194451,6.81522,
134380,290.486,-7842.05,-7269.63,2,3,-0.0207947,6.8172,
134390,303.881,-7867.86,-7269.05,2,3,-0.020926,6.81917,
134400,286.519,-7834.21,-7269.61,2,3,-0.0204867,6.82115,
134410,318.535,-7900.03,-7272.34,2,3,-0.0208577,6.82312,
134420,272.943,-7809.97,-7272.13,2,3,-0.022001,6.82508,
134430,300.273,-7862.83,-7271.13,2,3,-0.0216803,6.82705,
134440,290.865,-7844.32,-7271.16,2,3,-0.0206605,6.82901,
134450,324.416,-7911.88,-7272.6,2,3,-0.0201857,6.83098,
134460,299.679,-7863.9,-7273.37,2,3,-0.020438,6.83294,
134470,324.93,-7915.33,-7275.04,2,3,-0.0200172,6.83489,
134480,279.334,-7826.3,-7275.87,2,3,-0.0193841,6.83685,
134490,295.474,-7856.62,-7274.38,2,3,-0.0194821,6.8388,
134500,278.242,-7822.26,-7273.98,2,3,-0.0201183,6.84075,
134510,318.057,-7901.35,-7274.61,2,3,-0.020424,6.8427,
134520,298.936,-7865.99,-7276.92,2,3,-0.0202314,6.84465,
134530,320.55,-7911.56,-7279.9,2,3,-0.0207929,6.8466,
134540,309.352,-7890.47,-7280.88,2,3,-0.0217233,6.84854,
134550,303.766,-7880.33,-7281.75,2,3,-0.0222005,6.85048,
134560,282.074,-7836.81,-7280.97,2,3,-0.0221382,6.85242,
134570,285.273,-7840.94,-7278.8,2,3,-0.0231266,6.85436,
134580,302.874,-7875.79,-7278.97,2,3,-0.0242728,6.85629,
134590,309.342,-7888.32,-7278.75,2,3,-0.0242289,6.85823,
134600,305.885,-7884.39,-7281.63,2,3,-0.0237477,6.86016,
134610,272.967,-7817.55,-7279.66,2,3,-0.024202,6.86209,
134620,303.332,-7877.75,-7280.02,2,3,-0.0246972,6.86401,
134630,288.201,-7847.07,-7279.16,2,3,-0.0244389,6.86594,
134640,334.154,-7939.1,-7280.64,2,3,-0.0243983,6.86786,
134650,286.563,-7845.27,-7280.58,2,3,-0.0244192,6.86978,
134660,283.821,-7839.74,-7280.45,2,3,-0.0242798,6.8717,
134670,278.804,-7827.12,-7277.72,2,3,-0.0242065,6.87362,
134680,310.866,-7890.61,-7278.03,2,3,-0.024533,6.87553,
134690,290.242,-7850.9,-7278.97,2,3,-0.0242552,6.87744,
134700,313.11,-7895.09,-7278.09,2,3,-0.023877,6.87935,
134710,312.221,-7895.52,-7280.27,2,3,-0.0240089,6.88126,
134720,300.314,-7872.29,-7280.51,2,3,-0.024473,6.88317,
134730,276.372,-7823.38,-7278.78,2,3,-0.024795,6.88507,
134740,313.165,-7895.75,-7278.64,2,3,-0.0250774,6.88697,
134750,296.394,-7863.76,-7279.71,2,3,-0.0254467,6.88887,
134760,280.025,-7831.46,-7279.66,2,3,-0.0251754,6.89077,
134770,277.097,-7822.89,-7276.86,2,3,-0.024739,6.89267,
134780,309.804,-7886.67,-7276.19,2,3,-0.024451,6.89456,
134790,279.415,-7826.1,-7275.5,2,3,-0.0245052,6.89645,
134800,330.793,-7927.99,-7276.15,2,3,-0.0239861,6.89834,
134810,282.463,-7834.08,-7277.48,2,3,-0.0232416,6.90023,
134820,287.457,-7841.74,-7275.29,2,3,-0.0231286,6.90212,
134830,288.293,-7841.53,-7273.44,2,3,-0.0240764,6.904,
134840,298.716,-7862.22,-7273.59,2,3,-0.0244542,6.90588,
134850,279.156,-7822.6,-7272.51,2,3,-0.0236127,6.90776,
134860,307.113,-7878.11,-7272.93,2,3,-0.0234272,6.90964,
134870,312.613,-7889.81,-7273.79,2,3,-0.0243422,6.91151,
134880,316.903,-7900.28,-7275.81,2,3,-0.0247835,6.91339,
134890,280.394,-7828.47,-7275.95,2,3,-0.0241105,6.91526,
134900,295.43,-7856.62,-7274.46,2,3,-0.0242751,6.91713,
134910,291.627,-7849.01,-7274.35,2,3,-0.0248537,6.91899,
134920,289.769,-7844.23,-7273.22,2,3,-0.0245119,6.92086,
134930,314.894,-7894.61,-7274.1,2,3,-0.0233061,6.92272,
134940,281.847,-7828.81,-7273.42,2,3,-0.0227561,6.92458,
134950,304.748,-7873.19,-7272.67,2,3,-0.0225532,6.92644,
134960,323.26,-7910.77,-7273.77,2,3,-0.0219507,6.92829,
134970,303.899,-7875.71,-7276.86,2,3,-0.0209357,6.93015,
134980,290.582,-7848.58,-7275.98,2,3,-0.0200758,6.932,
134990,290.648,-7848.35,-7275.62,2,3,-0.0198361,6.93385,
135000,280.808,-7827.03,-7273.69,2,3,-0.0199275,6.9357,
135010,312.583,-7890.27,-7274.32,2,3,-0.0199745,6.93755,
135020,285.255,-7837.57,-7275.46,2,3,-0.0197738,6.93939,
135030,276.838,-7818.94,-7273.42,2,3,-0.0199946,6.94123,
135040,312.752,-7889.19,-7272.9,2,3,-0.0203373,6.94307,
135050,293.673,-7852.43,-7273.74,2,3,-0.0204243,6.94491,
135060,300.703,-7864.63,-7272.08,2,3,-0.0200158,6.94674,
135070,310.632,-7885.66,-7273.54,2,3,-0.0194613,6.94858,
135080,287.732,-7839.75,-7272.76,2,3,-0.0185832,6.95041,
135090,304.243,-7872.6,-7273.07,2,3,-0.0176843,6.95224,
135100,270.151,-7805.52,-7273.18,2,3,-0.0169522,6.95407,
135110,312.139,-7887.13,-7272.05,2,3,-0.0166255,6.95589,
135120,322.819,-7908.79,-7272.66,2,3,-0.016634,6.95771,
135130,298.403,-7862.24,-7274.23,2,3,-0.0164781,6.95953,
135140,315.889,-7897.69,-7275.22,2,3,-0.0162669,6.96135,
135150,280.189,-7828.53,-7276.4,2,3,-0.0165826,6.96317,
135160,274.262,-7813.37,-7272.92,2,3,-0.0176778,6.96498,
135170,286.426,-7836.7,-7272.29,2,3,-0.0182361,6.9668,
135180,319.053,-7900.96,-7272.25,2,3,-0.0183175,6.96861,
135190,296.132,-7856.56,-7273.02,2,3,-0.0184243,6.97042,
135200,315.656,-7895.3,-7273.29,2,3,-0.0186313,6.97222,
135210,279.097,-7823.54,-7273.57,2,3,-0.0181344,6.97403,
135220,313.576,-7890.99,-7273.07,2,3,-0.017671,6.97583,
135230,290.208,-7845.38,-7273.51,2,3,-0.0176129,6.97763,
135240,286.837,-7837.82,-7272.6,2,3,-0.0177911,6.97943,
135250,309.156,-7882.57,-7273.36,2,3,-0.0182451,6.98122,
135260,303.146,-7872.21,-7274.85,2,3,-0.0189038,6.98302,
135270,297.236,-7859.57,-7273.86,2,3,-0.0193266,6.98481,
135280,286.462,-7837.47,-7272.99,2,3,-0.0191367,6.9866,
135290,305.305,-7874.73,-7273.12,2,3,-0.0186962,6.98838,
135300,294.579,-7854.66,-7274.18,2,3,-0.0173597,6.99017,
135310,315.511,-7895.68,-7273.95,2,3,-0.0157001,6.99195,
135320,309.724,-7885.85,-7275.53,2,3,-0.0146077,6.99373,
135330,296.196,-7859.9,-7276.23,2,3,-0.0140147,6.99551,
