step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
87,-0.538386,-3670.61,0.132392,-0.47333,7.29559,0.0650559,-4065.79,395.179,66.9103,192.679,-4932.06,606.685,395.125,0.0537074,0,0
88,-0.551178,-3670.5,0.234928,-0.486122,8.53303,0.0650559,-4065.78,395.281,66.9106,192.679,-4932.06,606.685,395.227,0.0537071,0,0
89,-0.563971,-3670.15,0.592037,-0.498915,6.44715,0.0650559,-4065.78,395.638,66.9109,192.678,-4932.06,606.685,395.584,0.0537068,0,0
90,-0.576764,-3669.83,0.908773,-0.511708,3.50552,0.0650559,-4065.78,395.954,66.9117,192.678,-4932.06,606.686,395.9,0.053706,0,0
91,-0.589556,-3669.79,0.945068,-0.524501,2.05635,0.0650559,-4065.78,395.989,66.9124,192.677,-4932.06,606.686,395.936,0.0537054,0,0
92,-0.602349,-3669.78,0.959373,-0.537293,0.13759,0.0650559,-4065.78,396.003,66.9132,192.676,-4932.06,606.686,395.949,0.0537047,0,0
93,-0.615142,-3669.81,0.933081,-0.550086,-1.80091,0.0650559,-4065.7,395.89,66.9781,192.672,-4932.08,606.73,395.836,0.0539451,0,0
94,-0.627934,-3669.84,0.899821,-0.562879,-3.29421,0.0650559,-4065.7,395.857,66.9777,192.672,-4932.08,606.731,395.803,0.0539447,0,0
95,-0.640727,-3670.4,0.33991,-0.575671,-8.46327,0.0650559,-4065.7,395.298,66.9774,192.672,-4932.08,606.731,395.244,0.0539445,0,0
96,-0.65352,-3670.51,0.229916,-0.588464,-8.53837,0.0650559,-4065.7,395.189,66.9761,192.671,-4932.08,606.732,395.135,0.0539434,0,0
97,-0.666313,-3670.61,0.126649,-0.601257,-7.40062,0.0650559,-4065.7,395.088,66.9745,192.67,-4932.08,606.733,395.034,0.0539421,0,0
98,-0.679105,-3670.69,0.0456782,-0.614049,-5.07032,0.0650559,-4065.7,395.009,66.9728,192.669,-4932.08,606.735,394.955,0.0539407,0,0
99,-0.691898,-3670.74,0.00121859,-0.626842,-1.73749,0.0650559,-4065.7,394.966,66.971,192.668,-4932.08,606.736,394.912,0.0539394,0,0
