step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
87,-0.418052,-3459.19,-1.01951,-0.491962,33.8381,-0.0739094,-4201.26,742.067,632.523,1148.24,-6434.06,452.04,1015.74,-273.677,0,0
88,-0.431348,-3458.72,-0.550884,-0.505258,36.4681,-0.0739094,-4201.26,742.534,632.526,1148.24,-6434.06,452.041,1016.21,-273.677,0,0
89,-0.444645,-3458.23,-0.0543193,-0.518554,38.0692,-0.0739094,-4201.25,743.029,632.531,1148.23,-6434.06,452.042,1016.71,-273.677,0,0
90,-0.457941,-3456.46,1.71517,-0.53185,29.5766,-0.0739094,-4201.25,744.797,632.535,1148.22,-6434.06,452.042,1018.47,-273.676,0,0
91,-0.471237,-3457.38,0.79288,-0.545147,7.32223,-0.0739094,-4201.25,743.872,632.541,1148.22,-6434.05,452.043,1017.55,-273.676,0,0
92,-0.484534,-3457.32,0.846719,-0.558443,0.382318,-0.0739094,-4201.25,743.924,632.548,1148.21,-6434.05,452.044,1017.6,-273.676,0,0
93,-0.49783,-3455.3,2.87535,-0.571739,-12.4223,-0.0739094,-4201.25,745.951,632.551,1148.2,-6434.05,452.045,1019.63,-273.675,0,0
94,-0.511126,-3455.44,2.7314,-0.585035,-9.06375,-0.0739094,-4201.25,745.806,632.555,1148.2,-6434.05,452.045,1019.48,-273.675,0,0
95,-0.524422,-3455.53,2.63944,-0.598332,-4.55506,-0.0739094,-4201.24,745.713,632.558,1148.2,-6434.04,452.046,1019.39,-273.675,0,0
96,-0.537719,-3455.5,2.67386,-0.611628,1.04471,-0.0739094,-4201.47,745.97,633.001,1147.51,-6434.03,452.052,1019.85,-273.884,0,0
97,-0.551015,-3458.32,-0.143552,-0.624924,-11.7834,-0.0739094,-4201.47,743.153,633.001,1147.51,-6434.03,452.052,1017.04,-273.884,0,0
98,-0.564311,-3458.43,-0.257148,-0.63822,-5.15828,-0.0739094,-4201.47,743.04,633.001,1147.51,-6434.03,452.052,1016.92,-273.884,0,0
99,-0.577607,-3458.45,-0.277801,-0.651517,2.12224,-0.0739094,-4201.47,743.019,633.001,1147.51,-6434.03,452.052,1016.9,-273.883,0,0
