step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
72,0.366427,-3424.66,33.5123,0.292518,34.79,-0.0739094,-4166.22,741.557,635.279,1217.25,-6452.98,434.229,1039.5,-297.942,0,0
73,0.379723,-3422.82,35.3481,0.305814,30.1271,-0.0739094,-4166.22,743.397,635.271,1217.26,-6452.98,434.231,1041.34,-297.941,0,0
74,0.39302,-3421.1,37.0727,0.31911,23.3646,-0.0739094,-4166.22,745.125,635.265,1217.26,-6452.98,434.231,1043.07,-297.941,0,0
75,0.406316,-3420.78,37.3881,0.332406,23.7667,-0.0739094,-4166.23,745.445,635.258,1217.26,-6452.98,434.233,1043.38,-297.94,0,0
76,0.419612,-3420.47,37.6984,0.345703,22.7607,-0.0739094,-4166.23,745.758,635.253,1217.27,-6452.98,434.234,1043.7,-297.939,0,0
77,0.432908,-3455.49,2.68543,0.358999,3.14288,-0.0739094,-4201.68,746.19,633.671,1146.39,-6434.28,452.544,1020.06,-273.871,0,0
78,0.446205,-3455.39,2.78427,0.372295,1.1683,-0.0739094,-4201.66,746.271,633.631,1146.42,-6434.26,452.551,1020.15,-273.874,0,0
79,0.459501,-3455.31,2.8621,0.385592,0.120258,-0.0739094,-4201.72,746.411,633.511,1146.44,-6434.23,452.554,1020.29,-273.88,0,0
80,0.472797,-3455.31,2.86559,0.398888,0.700093,-0.0739094,-4201.72,746.416,633.509,1146.45,-6434.23,452.555,1020.3,-273.881,0,0
81,0.486093,-3455.28,2.88925,0.412184,3.18843,-0.0739094,-4201.73,746.446,633.498,1146.45,-6434.23,452.556,1020.33,-273.881,0,0
82,0.49939,-3458.03,0.142285,0.42548,-11.6431,-0.0739094,-4201.73,743.702,633.493,1146.45,-6434.23,452.557,1017.58,-273.882,0,0
83,0.512686,-3458.15,0.0166648,0.438777,-7.00455,-0.0739094,-4201.74,743.585,633.477,1146.46,-6434.24,452.558,1017.47,-273.883,0,0
84,0.525982,-3458.21,-0.0385025,0.452073,-1.13482,-0.0739094,-4201.75,743.539,633.46,1146.47,-6434.24,452.56,1017.42,-273.884,0,0
85,0.539279,-3457.25,0.92337,0.465369,-3.03677,-0.0739094,-4201.76,744.515,633.435,1146.48,-6434.24,452.563,1018.4,-273.885,0,0
86,0.552575,-3456.15,2.02041,0.478665,-3.0996,-0.0739094,-4201.78,745.628,633.407,1146.5,-6434.25,452.567,1019.52,-273.887,0,0
87,0.565871,-3454.14,4.03047,0.491962,-8.20815,-0.0739094,-4201.78,747.639,633.405,1146.5,-6434.25,452.567,1021.53,-273.887,0,0
88,0.579167,-3454.2,3.96947,0.505258,-1.19655,-0.0739094,-4201.79,747.587,633.389,1146.51,-6434.25,452.569,1021.48,-273.888,0,0
89,0.592464,-3454.18,3.99213,0.518554,4.3498,-0.0739094,-4201.8,747.618,633.374,1146.51,-6434.26,452.571,1021.51,-273.889,0,0
90,0.60576,-3454.09,4.07851,0.53185,8.40617,-0.0739094,-4201.8,747.711,633.361,1146.52,-6434.26,452.572,1021.6,-273.89,0,0
91,0.619056,-3453.96,4.20998,0.545147,11.1845,-0.0739094,-4201.81,747.849,633.351,1146.53,-6434.26,452.573,1021.74,-273.891,0,0
92,0.632352,-3453.8,4.37208,0.558443,13.0939,-0.0739094,-4201.81,748.015,633.343,1146.53,-6434.26,452.574,1021.91,-273.891,0,0
93,0.645649,-3453.72,4.44912,0.571739,-23.1434,-0.0739094,-4201.25,747.523,632.943,1147.15,-6433.68,452.342,1021.46,-273.933,0,0
94,0.658945,-3454.02,4.15446,0.585035,-21.1516,-0.0739094,-4201.25,747.229,632.946,1147.14,-6433.68,452.341,1021.16,-273.933,0,0
95,0.672241,-3454.28,3.89005,0.598332,-18.4651,-0.0739094,-4201.25,746.965,632.95,1147.14,-6433.68,452.34,1020.9,-273.934,0,0
96,0.685537,-3454.5,3.66841,0.611628,-14.6604,-0.0739094,-4201.25,746.743,632.957,1147.14,-6433.68,452.338,1020.68,-273.934,0,0
97,0.698834,-3454.67,3.50625,0.624924,-9.49516,-0.0739094,-4201.25,746.582,632.964,1147.13,-6433.68,452.336,1020.52,-273.934,0,0
98,0.71213,-3457.52,0.647383,0.63822,-21.7969,-0.0739094,-4201.25,743.723,632.971,1147.12,-6433.68,452.334,1017.66,-273.934,0,0
99,0.725426,-3457.77,0.398217,0.651517,-15.5133,-0.0739094,-4201.25,743.475,632.98,1147.12,-6433.68,452.332,1017.41,-273.935,0,0
