step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
82,0.498414,-3375.97,1.08313,0.424659,9.18524,0.150115,100,-4216.75,840.779,628.53,1131.86,-6428.48,451.345,1115.44,-274.66
83,0.511685,-3377.84,-0.791176,0.43793,-1.18002,0.203232,100,-4216.78,838.936,628.476,1131.88,-6428.48,451.338,1113.59,-274.656
84,0.524956,-3377.84,-0.785929,0.4512,2.05184,0.209017,100,-4216.76,838.924,628.484,1131.9,-6428.47,451.326,1113.59,-274.671
85,0.538226,-3377.18,-0.131606,0.464471,-0.0270419,0.222452,100,-4216.68,839.5,628.508,1131.98,-6428.48,451.312,1114.2,-274.702
86,0.5515,-3375.31,1.74241,0.477742,-8.09432,0.168565,100,-4216.56,841.249,628.683,1131.92,-6428.45,451.287,1115.96,-274.706
87,0.564775,-3375.15,1.89812,0.491012,-4.67654,0.083826,100,-4216.54,841.382,628.716,1131.9,-6428.44,451.283,1116.1,-274.719
88,0.578045,-3375.19,1.86632,0.504283,-0.208736,0.0514108,100,-4216.52,841.334,628.714,1131.91,-6428.43,451.28,1116.05,-274.713
89,0.591314,-3375.16,1.88984,0.517553,3.64826,0.074233,100,-4216.51,841.344,628.739,1131.9,-6428.42,451.274,1116.06,-274.72
90,0.604583,-3375.09,1.96044,0.530824,6.8959,0.144197,100,-4216.48,841.393,628.75,1131.9,-6428.41,451.274,1116.11,-274.715
91,0.617852,-3374.98,2.07058,0.544095,9.63005,0.253851,100,-4216.48,841.494,628.774,1131.89,-6428.41,451.267,1116.22,-274.724
92,0.631122,-3372.99,4.05774,0.557365,-1.09589,0.310478,100,-4216.38,843.384,628.879,1131.88,-6428.38,451.248,1118.11,-274.724
93,0.644398,-3373.37,3.68241,0.570636,-0.431034,0.300346,100,-4216.38,843.009,628.896,1131.87,-6428.39,451.242,1117.74,-274.728
94,0.657667,-3374.99,2.06463,0.583906,-8.5829,0.240536,100,-4216.45,841.459,628.84,1131.9,-6428.42,451.241,1116.19,-274.727
95,0.670939,-3375.09,1.9674,0.597177,-6.01247,0.143692,100,-4216.45,841.368,628.855,1131.9,-6428.44,451.233,1116.1,-274.732
96,0.68421,-3375.15,1.90698,0.610448,-3.0083,0.0838361,100,-4216.48,841.338,628.829,1131.92,-6428.46,451.23,1116.07,-274.73
97,0.69748,-3375.16,1.88997,0.623718,0.538765,0.06745,100,-4216.48,841.317,628.85,1131.92,-6428.47,451.224,1116.05,-274.733
98,0.710751,-3375.13,1.9238,0.636989,4.65198,0.101892,100,-4216.51,841.381,628.83,1131.94,-6428.5,451.22,1116.11,-274.732
99,0.724021,-3377.02,0.0294141,0.650259,-4.59829,0.102248,100,-4216.56,839.54,628.84,1131.92,-6428.52,451.192,1114.28,-274.736
100,0.737297,-3377.06,-0.00652861,0.66353,-0.780411,0.0665591,100,-4216.57,839.516,628.827,1131.95,-6428.54,451.187,1114.25,-274.733
