step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,v_theor,v_pract
7.175e-012,308.644,-8450.82,-7858.02,2,1,0.0092,-228.563,-0.576288,0.0649506
7.18e-012,285.447,-8406.96,-7858.72,2,1,0.00877086,-226.659,-0.577426,0.063813
7.185e-012,283.485,-8400.96,-7856.48,2,1,0.00888721,-224.752,-0.578554,0.0626849
7.19e-012,305.077,-8442.7,-7856.75,2,1,0.00910218,-222.841,-0.579673,0.0615664
7.195e-012,304.156,-8441.3,-7857.12,2,1,0.00876539,-220.926,-0.580783,0.0604575
7.2e-012,312.746,-8458.4,-7857.72,2,1,0.00788605,-219.008,-0.581883,0.0593581
7.205e-012,295.622,-8425.16,-7857.37,2,1,0.00705399,-217.086,-0.582973,0.0582684
7.21e-012,322.472,-8477.48,-7858.12,2,1,0.00632404,-215.16,-0.584053,0.0571882
7.215e-012,340.463,-8514.72,-7860.81,2,1,0.005223,-213.231,-0.585124,0.0561177
7.22e-012,350.212,-8538.5,-7865.87,2,1,0.00398799,-211.298,-0.586186,0.0550569
7.225e-012,328.751,-8501.13,-7869.71,2,1,0.0033589,-209.362,-0.587237,0.0540057
7.23e-012,314.925,-8476.93,-7872.07,2,1,0.00301004,-207.422,-0.588279,0.0529642
7.235e-012,288.748,-8427,-7872.41,2,1,0.00181159,-205.479,-0.589312,0.0519325
7.24e-012,265.394,-8379.68,-7869.95,2,1,-0.000417549,-203.533,-0.590334,0.0509104
7.245e-012,266.668,-8378.27,-7866.09,2,1,-0.00284796,-201.583,-0.591347,0.0498981
7.25e-012,294.586,-8429.26,-7863.46,2,1,-0.00499931,-199.63,-0.59235,0.0488956
7.255e-012,311.733,-8462.13,-7863.4,2,1,-0.00705132,-197.674,-0.593343,0.0479028
7.26e-012,318.624,-8476.75,-7864.79,2,1,-0.00910417,-195.714,-0.594327,0.0469198
7.265e-012,303.041,-8448.3,-7866.26,2,1,-0.0109302,-193.751,-0.5953,0.0459467
7.27e-012,304.644,-8451.24,-7866.12,2,1,-0.0124043,-191.785,-0.596264,0.0449833
7.275e-012,326.904,-8495.92,-7868.05,2,1,-0.0138143,-189.816,-0.597218,0.0440298
7.28e-012,332.641,-8511.25,-7872.36,2,1,-0.0156828,-187.843,-0.598162,0.0430861
7.285e-012,322.002,-8493.78,-7875.33,2,1,-0.0180463,-185.868,-0.599097,0.0421524
7.29e-012,318.024,-8487.21,-7876.4,2,1,-0.0200648,-183.889,-0.600021,0.0412285
7.295e-012,333.017,-8519.01,-7879.4,2,1,-0.0209929,-181.907,-0.600935,0.0403145
7.3e-012,309.876,-8477.17,-7882,2,1,-0.0213728,-179.923,-0.60184,0.0394104
7.305e-012,306.99,-8471.99,-7882.37,2,1,-0.0223384,-177.935,-0.602735,0.0385162
7.31e-012,295.138,-8449.79,-7882.93,2,1,-0.0239751,-175.945,-0.603619,0.037632
7.315e-012,292.753,-8444.56,-7882.29,2,1,-0.0255562,-173.951,-0.604494,0.0367578
7.32e-012,301.33,-8461.98,-7883.23,2,1,-0.0269205,-171.955,-0.605359,0.0358935
7.325e-012,295.808,-8451.22,-7883.07,2,1,-0.0284839,-169.956,-0.606214,0.0350392
7.33e-012,298.837,-8457.09,-7883.13,2,1,-0.0303617,-167.954,-0.607058,0.034195
7.335e-012,300.316,-8460.37,-7883.57,2,1,-0.0323582,-165.949,-0.607893,0.0333607
7.34e-012,300.291,-8459.62,-7882.86,2,1,-0.0344541,-163.942,-0.608718,0.0325365
7.345e-012,296.817,-8452.68,-7882.6,2,1,-0.0367107,-161.932,-0.609533,0.0317223
7.35e-012,326.074,-8510.11,-7883.84,2,1,-0.0390849,-159.919,-0.610337,0.0309182
7.355e-012,319.6,-8500.71,-7886.87,2,1,-0.0414371,-157.904,-0.611132,0.0301241
7.36e-012,291.636,-8447.21,-7887.08,2,1,-0.0435563,-155.886,-0.611916,0.0293401
7.365e-012,271.887,-8407.05,-7884.85,2,1,-0.045437,-153.865,-0.612691,0.0285663
7.37e-012,281.858,-8423.59,-7882.24,2,1,-0.0472296,-151.842,-0.613455,0.0278025
7.375e-012,282.548,-8423.32,-7880.64,2,1,-0.0486223,-149.816,-0.614209,0.0270489
7.38e-012,278.059,-8412.69,-7878.64,2,1,-0.0491582,-147.788,-0.614953,0.0263054
7.385e-012,281.33,-8416.85,-7876.52,2,1,-0.0494787,-145.757,-0.615687,0.025572
7.39e-012,315.904,-8484.36,-7877.61,2,1,-0.0508961,-143.724,-0.616411,0.0248488
7.395e-012,304.528,-8464.79,-7879.89,2,1,-0.0533726,-141.689,-0.617124,0.0241358
7.4e-012,308.486,-8472.98,-7880.49,2,1,-0.0554647,-139.651,-0.617828,0.0234329
7.405e-012,290.159,-8438.49,-7881.2,2,1,-0.0564673,-137.611,-0.618521,0.0227403
7.41e-012,277.287,-8411.61,-7879.04,2,1,-0.0571352,-135.569,-0.619204,0.0220579
7.415e-012,279.829,-8414.88,-7877.43,2,1,-0.0580455,-133.525,-0.619876,0.0213856
7.42e-012,270.135,-8394,-7875.16,2,1,-0.0589086,-131.478,-0.620539,0.0207236
7.425e-012,280.125,-8412.94,-7874.92,2,1,-0.0598053,-129.429,-0.621191,0.0200719
7.43e-012,297.319,-8446.87,-7875.82,2,1,-0.0615378,-127.378,-0.621833,0.0194304
7.435e-012,321.594,-8496.11,-7878.44,2,1,-0.0641642,-125.325,-0.622465,0.0187991
7.44e-012,329.053,-8513.93,-7881.94,2,1,-0.0665898,-123.27,-0.623086,0.0181782
7.445e-012,314.352,-8489.29,-7885.53,2,1,-0.0682474,-121.212,-0.623698,0.0175675
7.45e-012,287.32,-8437.41,-7885.57,2,1,-0.0696779,-119.153,-0.624299,0.0169671
7.455e-012,299.558,-8460.49,-7885.14,2,1,-0.0711781,-117.092,-0.624889,0.016377
7.46e-012,304.729,-8470.22,-7884.94,2,1,-0.0723393,-115.029,-0.625469,0.0157972
7.465e-012,295.972,-8453.39,-7884.93,2,1,-0.0729887,-112.964,-0.626039,0.0152277
7.47e-012,289.306,-8439.81,-7884.15,2,1,-0.0734403,-110.897,-0.626599,0.0146686
7.475e-012,283.888,-8428.58,-7883.33,2,1,-0.0740478,-108.828,-0.627148,0.0141198
7.48e-012,302.168,-8463.44,-7883.08,2,1,-0.0750775,-106.758,-0.627687,0.0135813
7.485e-012,288.678,-8436.8,-7882.35,2,1,-0.0765192,-104.686,-0.628216,0.0130532
7.49e-012,294.135,-8446.78,-7881.85,2,1,-0.0777978,-102.612,-0.628734,0.0125355
7.495e-012,270.618,-8399.89,-7880.12,2,1,-0.0784133,-100.536,-0.629242,0.0120282
7.5e-012,273.67,-8403.23,-7877.61,2,1,-0.078808,-98.4585,-0.62974,0.0115312
7.505e-012,283.888,-8421.68,-7876.43,2,1,-0.0797347,-96.3795,-0.630227,0.0110446
7.51e-012,295.863,-8443.46,-7875.21,2,1,-0.0811788,-94.299,-0.630703,0.0105684
7.515e-012,298.833,-8451.09,-7877.14,2,1,-0.0827506,-92.2169,-0.63117,0.0101027
7.52e-012,295.17,-8444.62,-7877.7,2,1,-0.0843683,-90.1332,-0.631626,0.00964732
7.525e-012,283.209,-8420.46,-7876.51,2,1,-0.0858861,-88.0481,-0.632071,0.00920239
7.53e-012,309.871,-8470.67,-7875.52,2,1,-0.0870665,-85.9615,-0.632506,0.00876789
7.535e-012,310.107,-8472.68,-7877.07,2,1,-0.0881841,-83.8735,-0.632931,0.00834382
7.54e-012,289.204,-8432.63,-7877.17,2,1,-0.0897174,-81.7842,-0.633345,0.0079302
7.545e-012,298.533,-8450.33,-7876.95,2,1,-0.0915139,-79.6934,-0.633748,0.00752703
7.55e-012,320.032,-8492.96,-7878.29,2,1,-0.0931233,-77.6014,-0.634142,0.00713431
7.555e-012,317.235,-8490.27,-7880.97,2,1,-0.0947443,-75.5081,-0.634524,0.00675206
7.56e-012,299.396,-8456.4,-7881.36,2,1,-0.0967471,-73.4135,-0.634897,0.00638028
7.565e-012,284.171,-8426.9,-7881.11,2,1,-0.098667,-71.3177,-0.635259,0.00601898
7.57e-012,285.359,-8427.09,-7879.01,2,1,-0.0997867,-69.2208,-0.63561,0.00566816
7.575e-012,293.029,-8441.15,-7878.34,2,1,-0.100353,-67.1227,-0.635951,0.00532782
7.58e-012,293.148,-8441,-7877.97,1,1,-0.101315,-65.0235,-0.636281,0.00499798
7.585e-012,299.759,-8453.24,-7877.51,1,1,-0.103015,-62.9232,-0.636601,0.00467864
7.59e-012,277.184,-8409.42,-7877.05,1,1,-0.10481,-60.8219,-0.63691,0.0043698
7.595e-012,310.193,-8471.08,-7875.31,1,1,-0.105998,-58.7195,-0.637209,0.00407147
7.6e-012,327.023,-8505.95,-7877.85,1,1,-0.106685,-56.6162,-0.637498,0.00378366
7.605e-012,308.277,-8471.57,-7879.48,1,1,-0.107578,-54.512,-0.637775,0.00350636
7.61e-012,322.091,-8500,-7881.37,1,1,-0.109011,-52.4069,-0.638043,0.00323959
7.615e-012,317.982,-8494.32,-7883.59,1,1,-0.110522,-50.3009,-0.638299,0.00298335
7.62e-012,319.995,-8500.09,-7885.49,1,1,-0.1116,-48.1941,-0.638546,0.00273764
7.625e-012,292.679,-8449.23,-7887.09,1,1,-0.112513,-46.0865,-0.638781,0.00250246
7.63e-012,273.049,-8410.46,-7886.03,1,1,-0.113833,-43.9781,-0.639007,0.00227783
7.635e-012,280.238,-8421.81,-7883.57,1,1,-0.11538,-41.869,-0.639221,0.00206374
7.64e-012,302.752,-8464.03,-7882.55,1,1,-0.116487,-39.7592,-0.639425,0.00186019
7.645e-012,303.361,-8465.55,-7882.9,1,1,-0.117031,-37.6488,-0.639619,0.0016672
7.65e-012,297.535,-8453.95,-7882.49,1,1,-0.117429,-35.5377,-0.639802,0.00148476
7.655e-012,306.318,-8470.76,-7882.43,1,1,-0.117985,-33.426,-0.639974,0.00131288
7.66e-012,308.483,-8475.46,-7882.97,1,1,-0.119007,-31.3138,-0.640136,0.00115156
7.665e-012,319.249,-8497.37,-7884.21,1,1,-0.120872,-29.2011,-0.640287,0.0010008
7.67e-012,316.975,-8494.44,-7885.64,1,1,-0.123405,-27.0879,-0.640428,0.000860605
7.675e-012,309.298,-8480.15,-7886.1,1,1,-0.125974,-24.9742,-0.640558,0.000730978
7.68e-012,305.328,-8474.03,-7887.6,1,1,-0.128165,-22.8602,-0.640678,0.00061192
7.685e-012,283.202,-8431.41,-7887.47,1,1,-0.12956,-20.7457,-0.640787,0.000503434
7.69e-012,298.718,-8460.47,-7886.74,1,1,-0.129749,-18.631,-0.640885,0.000405521
7.695e-012,320.261,-8503.39,-7888.28,1,1,-0.129355,-16.5159,-0.640973,0.000318182
7.7e-012,300.351,-8466.6,-7889.73,1,1,-0.129682,-14.4005,-0.64105,0.00024142
7.705e-012,296.153,-8457.83,-7889.02,1,1,-0.130693,-12.2849,-0.641117,0.000175235
7.71e-012,296.752,-8458.8,-7888.84,1,1,-0.131113,-10.1691,-0.641173,0.000119629
7.715e-012,302.725,-8470.59,-7889.16,1,1,-0.130879,-8.05313,-0.641219,7.46026e-005
7.72e-012,287.487,-8441.07,-7888.91,1,1,-0.131244,-5.93703,-0.641254,4.01562e-005
7.725e-012,278.469,-8421.48,-7886.63,1,1,-0.132378,-3.82082,-0.641278,1.62906e-005
7.73e-012,305.123,-8473.34,-7887.31,1,1,-0.133248,-1.70456,-0.641292,3.00619e-006
7.735e-012,305.011,-8473.59,-7887.77,1,1,-0.133766,0.411734,-0.641295,3.03195e-007
7.74e-012,312.628,-8488.93,-7888.48,1,1,-0.134752,2.52802,-0.641288,8.18166e-006
7.745e-012,306.5,-8477.55,-7888.87,1,1,-0.136178,4.64427,-0.64127,2.66415e-005
7.75e-012,298.85,-8463.51,-7889.52,1,1,-0.137452,6.76043,-0.641241,5.56823e-005
7.755e-012,289.569,-8445.12,-7888.96,1,1,-0.138645,8.87649,-0.641202,9.53037e-005
7.76e-012,276.165,-8417.79,-7887.37,1,1,-0.139728,10.9924,-0.641153,0.000145505
7.765e-012,283.843,-8429.79,-7884.63,1,1,-0.139861,13.1081,-0.641092,0.000206285
7.77e-012,290.352,-8441.75,-7884.08,1,1,-0.13889,15.2236,-0.641022,0.000277644
7.775e-012,283.264,-8427.06,-7883.01,1,1,-0.13811,17.3389,-0.64094,0.000359579
7.78e-012,290.346,-8439.33,-7881.68,1,1,-0.138648,19.4539,-0.640848,0.00045209
7.785e-012,288.684,-8434.97,-7880.51,1,1,-0.14036,21.5685,-0.640746,0.000555175
7.79e-012,290.238,-8437.72,-7880.27,1,1,-0.142411,23.6828,-0.640633,0.000668832
7.795e-012,276.162,-8409.69,-7879.27,1,1,-0.143997,25.7967,-0.640509,0.000793059
7.8e-012,280.665,-8415.67,-7876.61,1,1,-0.144921,27.9102,-0.640375,0.000927855
7.805e-012,313.294,-8478.3,-7876.58,1,1,-0.145695,30.0232,-0.64023,0.00107322
7.81e-012,325.451,-8504.24,-7879.17,1,1,-0.14656,32.1358,-0.640074,0.00122914
7.815e-012,288.141,-8432.97,-7879.55,1,1,-0.146788,34.2478,-0.639908,0.00139563
7.82e-012,282.922,-8421.33,-7877.93,1,1,-0.146039,36.3592,-0.639732,0.00157268
7.825e-012,294.349,-8442.26,-7876.92,1,1,-0.145489,38.47,-0.639545,0.00176028
7.83e-012,296.411,-8446.03,-7876.72,1,1,-0.146129,40.5802,-0.639347,0.00195843
7.835e-012,289.728,-8433.17,-7876.7,1,1,-0.146949,42.6897,-0.639139,0.00216713
7.84e-012,281.021,-8415.79,-7876.05,1,1,-0.14651,44.7986,-0.63892,0.00238638
7.845e-012,264.23,-8380.23,-7872.74,1,1,-0.144976,46.9067,-0.638691,0.00261617
7.85e-012,274.288,-8396.7,-7869.89,1,1,-0.143251,49.014,-0.638451,0.0028565
7.855e-012,288.491,-8422.56,-7868.47,1,1,-0.141456,51.1205,-0.638201,0.00310736
7.86e-012,289.236,-8423.4,-7867.87,1,1,-0.139492,53.2261,-0.63794,0.00336876
7.865e-012,263.307,-8371.41,-7865.68,1,1,-0.13817,55.3309,-0.637669,0.00364068
7.87e-012,267.555,-8376.01,-7862.13,1,1,-0.138295,57.4348,-0.637387,0.00392312
7.875e-012,272.777,-8383.7,-7859.79,1,1,-0.139442,59.5377,-0.637094,0.00421607
7.88e-012,295.725,-8425.68,-7857.7,1,1,-0.140825,61.6396,-0.636791,0.00451954
7.885e-012,301.045,-8436.76,-7858.56,1,1,-0.142225,63.7405,-0.636478,0.00483352
7.89e-012,304.083,-8443.43,-7859.39,1,1,-0.143594,65.8404,-0.636154,0.005158
7.895e-012,290.151,-8416.95,-7859.67,1,1,-0.145039,67.9392,-0.635819,0.00549297
7.9e-012,276.244,-8388.22,-7857.65,1,1,-0.146949,70.0368,-0.635474,0.00583844
7.905e-012,274.111,-8382.84,-7856.37,1,1,-0.149229,72.1333,-0.635119,0.00619439
7.91e-012,282.329,-8396.84,-7854.59,1,1,-0.150853,74.2287,-0.634753,0.00656081
7.915e-012,285.336,-8401.37,-7853.34,1,1,-0.150932,76.3227,-0.634377,0.00693772
7.92e-012,264.547,-8358.35,-7850.25,1,1,-0.149835,78.4156,-0.63399,0.00732509
7.925e-012,293.356,-8411.98,-7848.54,1,1,-0.148414,80.5071,-0.633593,0.00772292
7.93e-012,289.896,-8404.93,-7848.14,1,1,-0.146785,82.5973,-0.633185,0.0081312
7.935e-012,286.812,-8398.18,-7847.32,1,1,-0.144803,84.6862,-0.632767,0.00854993
7.94e-012,292.073,-8406.9,-7845.93,1,1,-0.142826,86.7736,-0.632338,0.0089791
7.945e-012,297.561,-8417.43,-7845.92,1,1,-0.141391,88.8596,-0.631899,0.00941871
7.95e-012,285.341,-8392.15,-7844.11,1,1,-0.140886,90.9442,-0.631449,0.00986874
7.955e-012,290.913,-8402.22,-7843.48,1,1,-0.141354,93.0272,-0.630989,0.0103292
7.96e-012,282.285,-8383.55,-7841.38,1,1,-0.141981,95.1087,-0.630519,0.0108001
7.965e-012,297.409,-8411.59,-7840.37,1,1,-0.141754,97.1887,-0.630038,0.0112813
7.97e-012,292.793,-8401.89,-7839.54,1,1,-0.141,99.267,-0.629547,0.011773
7.975e-012,305.13,-8425.63,-7839.58,1,1,-0.141206,101.344,-0.629046,0.012275
7.98e-012,286.235,-8389.17,-7839.42,1,1,-0.14288,103.419,-0.628534,0.0127874
7.985e-012,312.852,-8439.29,-7838.41,1,1,-0.144788,105.492,-0.628012,0.0133102
7.99e-012,337.821,-8491.47,-7842.63,1,1,-0.146024,107.564,-0.627479,0.0138434
7.995e-012,318.471,-8456.45,-7844.78,1,1,-0.14712,109.633,-0.626936,0.0143869
8e-012,296.496,-8415.37,-7845.91,1,1,-0.148272,111.701,-0.626383,0.0149408
8.005e-012,291.516,-8404.75,-7844.85,1,1,-0.148596,113.768,-0.625819,0.015505
8.01e-012,286.769,-8395.3,-7844.51,1,1,-0.147656,115.832,-0.625245,0.0160795
8.015e-012,284.454,-8395.95,-7849.62,1,1,-0.146084,117.894,-0.624661,0.0166643
8.02e-012,296.768,-8419.88,-7849.89,1,1,-0.14456,119.955,-0.624066,0.0172594
8.025e-012,291.973,-8410.45,-7849.67,1,1,-0.143203,122.013,-0.623461,0.0178649
8.03e-012,333.293,-8491.98,-7851.84,1,1,-0.141837,124.07,-0.622846,0.0184806
8.035e-012,324.881,-8478.53,-7854.55,1,1,-0.14039,126.124,-0.62222,0.0191066
8.04e-012,304.231,-8440.22,-7855.9,1,1,-0.139013,128.176,-0.621585,0.0197429
8.045e-012,282.327,-8397.9,-7855.65,1,1,-0.137989,130.226,-0.620939,0.0203894
8.05e-012,306.558,-8444.06,-7855.27,1,1,-0.137533,132.274,-0.620282,0.0210461
8.055e-012,306.628,-8445.35,-7856.42,1,1,-0.137742,134.32,-0.619616,0.0217131
8.06e-012,287.766,-8409.24,-7856.55,2,1,-0.138671,136.364,-0.618939,0.0223904
8.065e-012,303.433,-8439.15,-7856.36,2,1,-0.139954,138.405,-0.618252,0.0230778
8.07e-012,299.024,-8430.5,-7856.18,2,1,-0.140605,140.444,-0.617555,0.0237754
8.075e-012,316.841,-8465.78,-7857.24,2,1,-0.140211,142.481,-0.616848,0.0244833
8.08e-012,306.897,-8448.36,-7858.92,2,1,-0.13956,144.516,-0.61613,0.0252013
8.085e-012,290.503,-8416.64,-7858.69,2,1,-0.139351,146.548,-0.615403,0.0259294
8.09e-012,319.897,-8473.35,-7858.94,2,1,-0.139308,148.577,-0.614665,0.0266678
8.095e-012,314.788,-8465.13,-7860.53,2,1,-0.138815,150.605,-0.613917,0.0274162
8.1e-012,314.37,-8466.22,-7862.42,2,1,-0.13764,152.629,-0.613159,0.0281748
8.105e-012,318.241,-8475.25,-7864.02,2,1,-0.136067,154.651,-0.612391,0.0289435
8.11e-012,318.636,-8477.73,-7865.75,2,1,-0.134755,156.671,-0.611612,0.0297223
8.115e-012,293,-8430.19,-7867.44,2,1,-0.134101,158.688,-0.610824,0.0305112
8.12e-012,285.522,-8414.15,-7865.76,2,1,-0.133656,160.703,-0.610025,0.0313102
8.125e-012,304.58,-8450.59,-7865.6,2,1,-0.132561,162.714,-0.609217,0.0321193
8.13e-012,278.771,-8400.07,-7864.65,2,1,-0.130826,164.723,-0.608398,0.0329384
8.135e-012,301.882,-8443.28,-7863.47,2,1,-0.129516,166.73,-0.60757,0.0337675
8.14e-012,334.332,-8508.13,-7865.99,2,1,-0.129147,168.733,-0.606731,0.0346067
8.145e-012,316.696,-8476.96,-7868.69,2,1,-0.128824,170.734,-0.605882,0.0354558
8.15e-012,325.118,-8494.78,-7870.34,2,1,-0.127747,172.732,-0.605024,0.036315
8.155e-012,312.597,-8472.94,-7872.55,2,1,-0.126423,174.727,-0.604155,0.0371841
8.16e-012,322.922,-8494.28,-7874.05,2,1,-0.125571,176.72,-0.603276,0.0380633
8.165e-012,301.176,-8454.39,-7875.93,2,1,-0.124884,178.709,-0.602388,0.0389523
8.17e-012,285.401,-8423.53,-7875.37,2,1,-0.123605,180.695,-0.601489,0.0398513
8.175e-012,253.572,-8359.58,-7872.56,2,1,-0.121613,182.679,-0.600581,0.0407603
8.18e-012,301.655,-8449.77,-7870.4,2,1,-0.119302,184.659,-0.599662,0.0416791
8.185e-012,320.298,-8488.36,-7873.18,2,1,-0.11686,186.637,-0.598734,0.0426078
8.19e-012,305.387,-8459.95,-7873.41,2,1,-0.114323,188.611,-0.597796,0.0435465
8.195e-012,307.671,-8465.06,-7874.13,2,1,-0.111862,190.582,-0.596848,0.0444949
8.2e-012,321.318,-8492.57,-7875.43,2,1,-0.109522,192.55,-0.59589,0.0454533
8.205e-012,332.315,-8516.59,-7878.33,2,1,-0.107169,194.515,-0.594923,0.0464214
8.21e-012,316.106,-8487.98,-7880.85,2,1,-0.104943,196.477,-0.593945,0.0473994
8.215e-012,308.518,-8473.87,-7881.32,2,1,-0.103245,198.435,-0.592958,0.0483872
8.22e-012,290.18,-8438.7,-7881.37,2,1,-0.10209,200.39,-0.591961,0.0493847
8.225e-012,286.335,-8429.7,-7879.75,2,1,-0.100953,202.342,-0.590954,0.050392
8.23e-012,297.176,-8450.15,-7879.37,2,1,-0.0995429,204.291,-0.589937,0.0514091
8.235e-012,286.557,-8429.51,-7879.13,2,1,-0.09805,206.236,-0.588911,0.0524359
8.24e-012,261.086,-8378.03,-7876.57,2,1,-0.0964676,208.177,-0.587875,0.0534724
8.245e-012,266.846,-8385.55,-7873.03,2,1,-0.0946531,210.116,-0.586829,0.0545186
8.25e-012,291.777,-8431.66,-7871.25,2,1,-0.0929343,212.051,-0.585774,0.0555745
8.255e-012,322.473,-8492.15,-7872.79,2,1,-0.0915784,213.982,-0.584709,0.0566401
8.26e-012,306.997,-8464.15,-7874.51,2,1,-0.0899621,215.91,-0.583634,0.0577153
8.265e-012,296.097,-8442.15,-7873.45,2,1,-0.0872554,217.834,-0.58255,0.0588002
8.27e-012,311.546,-8473.6,-7875.23,2,1,-0.0837543,219.755,-0.581456,0.0598946
8.275e-012,308.118,-8470.35,-7878.57,2,1,-0.080617,221.672,-0.580352,0.0609987
8.28e-012,303.565,-8463.67,-7880.63,2,1,-0.0782178,223.585,-0.579239,0.0621123
8.285e-012,281.202,-8419.85,-7879.76,2,1,-0.0760044,225.495,-0.578116,0.0632355
8.29e-012,291.982,-8440.16,-7879.36,2,1,-0.0740612,227.4,-0.576984,0.0643682
8.295e-012,295.542,-8446.01,-7878.38,2,1,-0.0731813,229.303,-0.575842,0.0655104
8.3e-012,313.006,-8480.07,-7878.9,2,1,-0.0732832,231.201,-0.574691,0.0666622
8.305e-012,296.475,-8449.59,-7880.16,2,1,-0.0735493,233.096,-0.57353,0.0678234
8.31e-012,297.752,-8452.03,-7880.15,2,1,-0.0739975,234.986,-0.57236,0.068994
8.315e-012,265.988,-8388.4,-7877.53,2,1,-0.0751358,236.873,-0.57118,0.0701742
8.32e-012,297.048,-8445.64,-7875.11,2,1,-0.0763101,238.756,-0.569991,0.0713637
8.325e-012,303.064,-8457.93,-7875.85,2,1,-0.0762777,240.635,-0.568793,0.0725627
8.33e-012,298.483,-8449.04,-7875.75,2,1,-0.0750135,242.51,-0.567585,0.073771
8.335e-012,303.711,-8459.85,-7876.53,2,1,-0.0732049,244.381,-0.566368,0.0749887
8.34e-012,295.792,-8444.73,-7876.62,2,1,-0.0708526,246.248,-0.565141,0.0762157
8.345e-012,308.654,-8469.82,-7877,2,1,-0.0678207,248.111,-0.563905,0.0774521
8.35e-012,284.101,-8422.96,-7877.3,2,1,-0.0645739,249.97,-0.56266,0.0786978
8.355e-012,286.872,-8427.49,-7876.5,2,1,-0.0614022,251.825,-0.561406,0.0799527
8.36e-012,288.933,-8430.03,-7875.1,2,1,-0.0582197,253.675,-0.560142,0.0812169
8.365e-012,316.529,-8483.97,-7876.02,2,1,-0.0554739,255.522,-0.558869,0.0824904
8.37e-012,320.501,-8492.79,-7877.22,2,1,-0.053847,257.364,-0.557587,0.0837731
8.375e-012,300.545,-8455.98,-7878.74,2,1,-0.0529543,259.202,-0.556295,0.085065
8.38e-012,273.021,-8401.87,-7877.49,1,1,-0.051703,261.036,-0.554995,0.086366
8.385e-012,291.824,-8435.92,-7875.43,1,1,-0.0499981,262.865,-0.553685,0.0876762
8.39e-012,296.66,-8445.36,-7875.58,1,1,-0.0488694,264.69,-0.552366,0.0889956
8.395e-012,295.351,-8442.48,-7875.21,1,1,-0.0486802,266.511,-0.551038,0.090324
8.4e-012,308.424,-8467.69,-7875.31,1,1,-0.0485764,268.327,-0.549701,0.0916616
8.405e-012,307.206,-8466.16,-7876.13,1,1,-0.0480715,270.139,-0.548355,0.0930082
8.41e-012,326.642,-8504.93,-7877.57,1,1,-0.0475033,271.946,-0.547,0.0943639
8.415e-012,324.124,-8503.35,-7880.82,1,1,-0.0467171,273.749,-0.545635,0.0957285
8.42e-012,286.155,-8430.86,-7881.25,1,1,-0.0451648,275.547,-0.544262,0.0971022
8.425e-012,275.945,-8408.5,-7878.51,1,1,-0.043098,277.341,-0.54288,0.0984849
8.43e-012,272.611,-8399.83,-7876.23,1,1,-0.0410404,279.13,-0.541489,0.0998765
8.435e-012,269.489,-8390.56,-7872.97,1,1,-0.0387816,280.915,-0.540089,0.101277
8.44e-012,265.445,-8380.18,-7870.36,1,1,-0.0361677,282.695,-0.53868,0.102687
8.445e-012,304.119,-8452.19,-7868.08,1,1,-0.0337796,284.47,-0.537262,0.104105
8.45e-012,341.762,-8527.21,-7870.8,1,1,-0.0318043,286.241,-0.535835,0.105532
8.455e-012,318.232,-8486.97,-7875.76,1,1,-0.0295565,288.007,-0.534399,0.106968
8.46e-012,297.671,-8449.73,-7878.01,1,1,-0.0268316,289.768,-0.532955,0.108413
8.465e-012,307.972,-8470.04,-7878.54,1,1,-0.024221,291.524,-0.531502,0.109867
8.47e-012,318.321,-8490.48,-7879.1,1,1,-0.0219548,293.276,-0.53004,0.111329
8.475e-012,330.373,-8515.73,-7881.2,1,1,-0.0198526,295.023,-0.528569,0.1128
8.48e-012,307.55,-8474.48,-7883.78,1,1,-0.0179734,296.764,-0.527089,0.11428
8.485e-012,318.852,-8497.35,-7884.95,1,1,-0.0163825,298.501,-0.525601,0.115769
8.49e-012,299.842,-8462.91,-7887.02,1,1,-0.0151343,300.233,-0.524104,0.117266
8.495e-012,290.974,-8445.35,-7886.49,1,1,-0.0145186,301.96,-0.522599,0.118772
8.5e-012,305.891,-8476.22,-7888.71,1,1,-0.014417,303.683,-0.521085,0.120287
8.505e-012,289.668,-8445.18,-7888.83,1,1,-0.0138957,305.4,-0.519562,0.12181
8.51e-012,294.907,-8454.3,-7887.88,1,1,-0.0121229,307.112,-0.518031,0.123341
8.515e-012,297.117,-8458.35,-7887.69,1,1,-0.00935248,308.819,-0.516491,0.124882
8.52e-012,307.11,-8477.9,-7888.05,1,1,-0.00654908,310.521,-0.514943,0.12643
8.525e-012,314.198,-8492.8,-7889.34,1,1,-0.00419847,312.217,-0.513386,0.127988
8.53e-012,303.989,-8474.17,-7890.31,1,1,-0.0019716,313.909,-0.51182,0.129554
8.535e-012,285.95,-8438.8,-7889.59,1,1,0.000652524,315.595,-0.510247,0.131128
8.54e-012,301.644,-8468.87,-7889.52,1,1,0.00374819,317.277,-0.508664,0.13271
8.545e-012,305.337,-8475.64,-7889.19,1,1,0.00658518,318.953,-0.507074,0.134301
8.55e-012,310.842,-8487.46,-7890.44,1,1,0.00818007,320.623,-0.505475,0.135901
8.555e-012,294.792,-8456.39,-7890.2,1,1,0.0084717,322.289,-0.503868,0.137508
8.56e-012,295.088,-8457.38,-7890.62,1,1,0.00820646,323.949,-0.502252,0.139124
8.565e-012,296.482,-8459.32,-7889.88,1,1,0.00792566,325.604,-0.500628,0.140749
