step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
123,-0.501764,-10552,-4.50596,-1.131,-14.9912,-4.00149,500,-11198.2,646.207,106.419,238.08,-11884.4,341.658,641.333,4.87424
124,-0.498764,-10552.1,-4.55156,-1.128,-14.9674,-4.04642,500,-11198.2,646.152,106.428,238.074,-11884.4,341.659,641.283,4.86901
125,-0.495764,-10552.1,-4.59689,-1.125,-14.8359,-4.09113,500,-11198.2,646.096,106.434,238.078,-11884.4,341.659,641.232,4.86348
126,-0.492764,-10552.2,-4.64134,-1.122,-14.6689,-4.13539,500,-11198.2,646.045,106.441,238.079,-11884.4,341.658,641.186,4.8585
127,-0.489764,-10552.2,-4.68486,-1.119,-14.4079,-4.179,500,-11198.2,645.995,106.444,238.083,-11884.4,341.656,641.141,4.85414
128,-0.486764,-10552.2,-4.72733,-1.116,-14.1103,-4.22178,500,-11198.2,645.945,106.447,238.089,-11884.4,341.655,641.103,4.84203
129,-0.483764,-10552.3,-4.76884,-1.113,-13.8242,-4.26368,500,-11198.2,645.89,106.453,238.099,-11884.4,341.652,641.06,4.82988
130,-0.480764,-10552.3,-4.8095,-1.11,-13.4889,-4.30465,500,-11198.2,645.841,106.458,238.106,-11884.4,341.651,641.021,4.81911
131,-0.477764,-10552.4,-4.84867,-1.107,-13.1015,-4.34454,500,-11198.2,645.8,106.457,238.105,-11884.4,341.648,640.988,4.81122
132,-0.474764,-10552.4,-4.88666,-1.104,-12.6903,-4.38322,500,-11198.2,645.763,106.461,238.1,-11884.4,341.646,640.962,4.80103
133,-0.471764,-10552.4,-4.92344,-1.101,-12.1565,-4.42049,500,-11198.2,645.719,106.462,238.108,-11884.4,341.646,640.933,4.78632
134,-0.468764,-10552.5,-4.95857,-1.098,-11.6008,-4.45613,500,-11198.2,645.692,106.455,238.112,-11884.4,341.646,640.916,4.77579
135,-0.465764,-10552.5,-4.99178,-1.095,-10.9265,-4.48992,500,-11198.2,645.655,106.458,238.111,-11884.4,341.648,640.897,4.75773
136,-0.462764,-10552.5,-5.0228,-1.092,-10.2095,-4.52162,500,-11198.2,645.629,106.453,238.115,-11884.4,341.646,640.883,4.74641
137,-0.459764,-10552.6,-5.05163,-1.089,-9.44272,-4.5511,500,-11198.2,645.6,106.449,238.125,-11884.4,341.646,640.871,4.72893
138,-0.456764,-10552.6,-5.07793,-1.086,-8.50005,-4.57802,500,-11198.2,645.572,106.446,238.131,-11884.4,341.645,640.862,4.71067
139,-0.453764,-10552.6,-5.10146,-1.083,-7.50622,-4.60203,500,-11198.2,645.541,106.445,238.143,-11884.4,341.646,640.851,4.6897
140,-0.450764,-10552.6,-5.12255,-1.08,-6.22243,-4.62262,500,-11198.1,645.504,106.446,238.169,-11884.4,341.642,640.839,4.66569
141,-0.447764,-10552.6,-5.13825,-1.077,-5.0861,-4.63958,500,-11198.1,645.436,106.442,238.129,-11884.3,341.688,640.874,4.56228
142,-0.444764,-10552.7,-5.15193,-1.074,-3.82759,-4.65295,500,-11198.1,645.452,106.438,238.197,-11884.4,341.644,640.833,4.61862
143,-0.441764,-10552.7,-5.16078,-1.071,-2.12735,-4.66188,500,-11198.1,645.388,106.446,238.216,-11884.4,341.66,640.846,4.54211
144,-0.438764,-10552.7,-5.16322,-1.068,-0.857878,-4.66636,500,-11198.1,645.42,106.43,238.23,-11884.4,341.643,640.819,4.60041
145,-0.435764,-10552.7,-5.16382,-1.065,1.3267,-4.66566,500,-11198,645.345,106.437,238.306,-11884.4,341.643,640.835,4.51065
146,-0.432764,-10552.7,-5.15675,-1.062,3.2644,-4.65877,500,-11198,645.317,106.432,238.355,-11884.4,341.641,640.841,4.47632
147,-0.429764,-10552.7,-5.14352,-1.059,5.60041,-4.64548,500,-11197.9,645.285,106.433,238.411,-11884.4,341.638,640.85,4.43524
148,-0.426764,-10552.6,-5.12258,-1.056,7.93117,-4.62518,500,-11197.9,645.234,106.441,238.43,-11884.4,341.662,640.874,4.36013
149,-0.423764,-10552.6,-5.0956,-1.053,10.4489,-4.59761,500,-11197.8,645.232,106.42,238.552,-11884.4,341.634,640.878,4.35351
150,-0.420764,-10552.6,-5.05979,-1.05,13.4382,-4.56178,500,-11197.8,645.212,106.412,238.611,-11884.4,341.637,640.915,4.29649
151,-0.417764,-10552.5,-4.98637,-1.047,16.5612,-4.51678,500,-11197.6,645.104,106.387,238.771,-11884.4,341.69,640.77,4.3341
152,-0.414764,-10552.4,-4.93141,-1.044,20.0941,-4.4618,500,-11197.5,645.06,106.378,238.87,-11884.4,341.702,640.807,4.25256
153,-0.411764,-10552.4,-4.86624,-1.041,23.3409,-4.39664,500,-11197.4,645.04,106.379,239.066,-11884.5,341.648,640.8,4.23967
154,-0.408764,-10552.3,-4.79063,-1.038,27.1099,-4.32097,500,-11197.3,645.006,106.376,239.219,-11884.5,341.629,640.822,4.18344
155,-0.405764,-10552.2,-4.70353,-1.035,31.1764,-4.23354,500,-11197.2,644.964,106.369,239.371,-11884.5,341.626,640.868,4.096
156,-0.402764,-10552.1,-4.6033,-1.032,35.6681,-4.13327,500,-11197,644.925,106.358,239.508,-11884.5,341.638,640.934,3.99136
157,-0.399764,-10552,-4.48919,-1.029,40.4398,-4.01911,500,-11196.9,644.891,106.348,239.656,-11884.5,341.649,641.009,3.88186
158,-0.396764,-10551.9,-4.36038,-1.026,45.4576,-3.89026,500,-11196.7,644.861,106.338,239.815,-11884.5,341.66,641.092,3.76854
159,-0.393764,-10551.7,-4.21611,-1.023,50.7474,-3.74595,500,-11196.6,644.835,106.328,239.984,-11884.5,341.67,641.185,3.6492
160,-0.390764,-10551.6,-4.05564,-1.02,56.2587,-3.58545,500,-11196.4,644.816,106.317,240.163,-11884.5,341.679,641.291,3.52517
161,-0.387764,-10551.4,-3.87846,-1.017,61.897,-3.40821,500,-11196.2,644.802,106.308,240.355,-11884.5,341.687,641.404,3.39833
162,-0.384764,-10551.2,-3.68418,-1.014,67.6505,-3.21389,500,-11196,644.793,106.298,240.562,-11884.5,341.692,641.524,3.26972
163,-0.381764,-10551,-3.47249,-1.011,73.4683,-3.00221,500,-11195.8,644.792,106.29,240.781,-11884.5,341.693,641.651,3.14148
164,-0.378764,-10550.8,-3.24332,-1.008,79.2886,-2.77308,500,-11195.6,644.8,106.283,241.013,-11884.5,341.69,641.785,3.01528
165,-0.375764,-10550.5,-2.99683,-1.005,84.9875,-2.52666,500,-11195.3,644.814,106.277,241.261,-11884.5,341.681,641.921,2.89336
166,-0.372764,-10550.2,-2.73344,-1.002,90.5505,-2.26336,500,-11195.1,644.838,106.273,241.52,-11884.5,341.665,642.06,2.77859
167,-0.369764,-10550,-2.49934,-0.999,77.5157,-2.01126,500,-11195,644.992,106.269,242.198,-11884.7,341.193,641.475,3.51724
168,-0.366764,-10549.8,-2.29693,-0.996,83.5135,-1.76971,500,-11195,645.196,106.278,242.273,-11884.7,341.13,641.847,3.34861
169,-0.363764,-10549.5,-2.04032,-0.993,86.8901,-1.51411,500,-11194.8,645.221,106.251,242.541,-11884.7,341.118,641.903,3.31768
170,-0.360764,-10549.3,-1.77393,-0.99,90.268,-1.24837,500,-11194.6,645.268,106.231,242.795,-11884.7,341.101,641.982,3.28558
171,-0.357764,-10549,-1.49751,-0.987,93.8062,-0.97226,500,-11194.3,645.343,106.212,243.036,-11884.7,341.079,642.092,3.25083
172,-0.354764,-10548.7,-1.21065,-0.984,97.3198,-0.685571,500,-11194.2,645.449,106.195,243.268,-11884.7,341.049,642.229,3.22043
173,-0.351764,-10548.4,-0.913923,-0.981,100.509,-0.388828,500,-11194,645.593,106.176,243.492,-11884.7,341.008,642.383,3.21036
174,-0.348764,-10548.1,-0.607384,-0.978,103.782,-0.0823916,500,-11193.9,645.756,106.158,243.707,-11884.7,340.966,642.554,3.20216
