t,temperature,ConvEKinTemp(ekin),sum_mom_xy,sum_vel[0],sum_vel[1],sum_vel[2],sum_vel_wk_up[0],sum_vel_wk_up[1],sum_vel_wk_up[2],sum_vel_wk_dw[0],sum_vel_wk_dw[1],sum_vel_wk_dw[2],sum_vel_up[0],sum_vel_up[1],sum_vel_up[2],sum_vel_dw[0],sum_vel_dw[1],sum_vel_dw[2],sum_f_wk_up[0],sum_f_wk_up[1],sum_f_wk_up[2],sum_f_wk_dw[0],sum_f_wk_dw[1],sum_f_wk_dw[2]
4292.000000,295.000000,295.741754,0.410365,-3.894858,-11.369869,7.239658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.697217,-34.560450,29.102919,12.802358,23.190581,-21.863262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4294.000000,295.000000,296.977296,0.397618,-5.472897,-40.163856,24.406891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.625961,-82.619296,36.500411,3.153064,42.455441,-12.093520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4296.000000,295.000000,296.439317,0.383199,17.363853,-10.512541,27.025806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.212740,-55.335248,3.713954,22.576593,44.822707,23.311852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4298.000000,295.000000,287.814269,0.361911,24.466668,29.092314,12.021256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.787031,-2.985271,-12.840773,49.253699,32.077585,24.862030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4300.000000,295.000000,290.910551,0.341790,0.836564,16.773467,5.368732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.286088,-6.749677,6.756654,53.122652,23.523144,-1.387922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4302.000000,295.000000,294.140976,0.340919,-9.978062,-33.191539,16.960218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.553344,-52.926115,21.425903,49.575283,19.734577,-4.465686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4304.000000,295.000000,301.525690,0.362892,22.042392,-58.675610,23.696304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-38.478447,-56.494719,6.249296,60.520839,-2.180891,17.447009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4306.000000,295.000000,296.664792,0.388810,63.472797,-40.403127,9.081387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.089189,-8.413058,-9.039392,74.561986,-31.990069,18.120779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4308.000000,295.000000,292.146796,0.398247,58.880405,-25.306246,-11.766230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.114898,16.276599,3.888544,57.765506,-41.582845,-15.654773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4310.000000,295.000000,295.635166,0.388954,14.328353,-48.996239,-19.706973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.716514,-26.803534,22.430200,21.044867,-22.192705,-42.137173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4312.000000,295.000000,298.012153,0.372798,-5.203840,-79.657946,-14.634306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.427824,-81.299993,15.017565,11.223984,1.642048,-29.651871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4314.000000,295.000000,301.448757,0.357920,15.890062,-72.079654,-5.708013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.963971,-85.613673,-0.503384,31.854034,13.534019,-5.204629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4316.000000,295.000000,303.084594,0.341399,20.078900,-34.890860,-7.459604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.516527,-58.844019,3.765883,40.595428,23.953159,-11.225487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4318.000000,295.000000,307.091056,0.323124,-19.248514,-18.774943,-25.238408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-41.605722,-51.761815,12.908800,22.357208,32.986872,-38.147208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4320.000000,295.000000,298.397218,0.311472,-48.291220,-46.297173,-28.151834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.257830,-74.218789,8.235827,8.966610,27.921617,-36.387661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4322.000000,295.000000,295.681063,0.313470,-13.514841,-70.702172,12.073097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-39.351018,-68.440085,11.110420,25.836177,-2.262088,0.962677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4324.000000,295.000000,294.607596,0.323434,42.006859,-45.014446,61.712365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.150541,-18.392810,35.075709,40.856317,-26.621636,26.636656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4326.000000,295.000000,299.354448,0.329177,32.440081,0.576843,64.827389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.183145,21.443321,49.415233,20.256936,-20.866478,15.412156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4328.000000,295.000000,297.693965,0.329449,-25.748159,8.333468,37.995517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.191345,1.737277,34.750730,-13.556814,6.596191,3.244787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4330.000000,295.000000,291.458390,0.329996,-39.020424,-26.503743,46.664935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.631841,-52.582495,22.626624,-15.388584,26.078753,24.038311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4332.000000,295.000000,292.067383,0.327178,1.190871,-54.767637,86.025567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.571496,-93.710708,31.147172,5.762367,38.943071,54.878396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4334.000000,295.000000,303.708093,0.310840,9.411241,-38.289781,78.605988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227768,-81.286523,35.158782,9.183472,42.996742,43.447205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4336.000000,295.000000,302.881614,0.283924,-37.137377,-13.507201,13.223505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.094628,-66.382485,9.784244,-11.042749,52.875285,3.439262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4338.000000,295.000000,295.926524,0.265293,-48.276176,-39.245302,-15.121797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-34.202067,-74.847045,0.328778,-14.074110,35.601743,-15.450575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4340.000000,295.000000,288.687575,0.270096,25.030682,-79.508356,42.386248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.133932,-77.759558,30.353445,17.896749,-1.748798,12.032803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4342.000000,295.000000,293.566434,0.291485,94.559139,-53.792399,98.260299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.879537,-27.773831,62.337496,36.679602,-26.018568,35.922802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4344.000000,295.000000,296.193520,0.310932,79.719122,13.520478,60.343325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.954437,32.417626,50.852842,22.764684,-18.897148,9.490482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4346.000000,295.000000,296.646367,0.324212,34.037168,24.169468,-8.092274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.068734,28.389009,15.910063,11.968434,-4.219541,-24.002337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4348.000000,295.000000,294.143271,0.342754,32.339423,-31.268368,11.539824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.903902,-32.802449,19.464127,27.435521,1.534081,-7.924303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4350.000000,295.000000,293.348682,0.372469,38.979756,-65.442045,78.806332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.063982,-67.787714,43.197403,28.915774,2.345669,35.608928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4352.000000,295.000000,301.512353,0.402594,-15.318033,-39.426694,56.175237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.402805,-53.699204,24.159798,-8.915228,14.272510,32.015439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4354.000000,295.000000,296.968939,0.422066,-92.271792,-18.842525,-44.698465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.224099,-41.403767,-27.776158,-32.047692,22.561242,-16.922307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4356.000000,295.000000,300.004058,0.434804,-100.107754,-54.705850,-67.327090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-90.814888,-68.891294,-37.415244,-9.292866,14.185443,-29.911846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4358.000000,295.000000,294.027324,0.454377,-49.151818,-85.327843,25.974505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-65.358509,-80.113429,6.679608,16.206691,-5.214414,19.294897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4360.000000,295.000000,297.345062,0.481613,-23.383681,-30.997016,86.557567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.545122,-29.409495,35.332151,7.161441,-1.587520,51.225416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4362.000000,295.000000,296.046220,0.504727,-30.592681,57.303267,24.711942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-34.063472,37.964947,11.490519,3.470791,19.338320,13.221423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4364.000000,295.000000,302.025072,0.521960,1.983251,64.561422,-41.509543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-45.869955,29.246091,-13.605151,47.853206,35.315331,-27.904392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4366.000000,295.000000,298.346134,0.543362,82.461330,3.581191,8.926233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.029000,-29.391217,14.441065,93.490330,32.972408,-5.514832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4368.000000,295.000000,297.916783,0.564074,113.146466,-17.136892,84.901770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.918588,-53.040542,43.412006,74.227878,35.903650,41.489763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4370.000000,295.000000,299.015614,0.567662,48.582404,10.383898,39.740369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.522058,-35.759917,3.279106,11.060346,46.143815,36.461263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4372.000000,295.000000,297.927373,0.555459,-11.360740,-7.297037,-66.009109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.649688,-42.822862,-50.444539,-17.010428,35.525825,-15.564570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4374.000000,295.000000,299.150898,0.549083,7.952662,-88.656485,-58.825881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.259332,-94.296023,-36.342509,5.693330,5.639538,-22.483372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4376.000000,295.000000,294.255807,0.563089,25.564681,-132.976613,51.423845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.963943,-115.883558,21.901074,-1.399262,-17.093055,29.522771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4378.000000,295.000000,296.157527,0.585108,-30.256812,-76.829162,84.592223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.490772,-62.751502,19.086381,-42.747584,-14.077659,65.505842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4380.000000,295.000000,296.811295,0.594686,-77.911492,-12.130089,-2.344043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-39.010959,-2.704374,-20.846021,-38.900533,-9.425715,18.501978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4382.000000,295.000000,301.150440,0.594447,-28.166379,-43.292574,-38.227860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-69.049321,-20.200357,-5.611114,40.882942,-23.092217,-32.616746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4384.000000,295.000000,294.613840,0.605354,44.578051,-100.912133,64.635375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.995659,-67.080576,62.036633,97.573709,-33.831557,2.598741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4386.000000,295.000000,293.189513,0.628814,20.091287,-66.824111,148.231029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-43.973365,-48.781128,80.982509,64.064652,-18.042983,67.248520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4388.000000,295.000000,289.189680,0.640884,-56.558851,9.213171,76.912407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-65.866250,12.706014,17.308888,9.307399,-3.492843,59.603518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4390.000000,295.000000,288.442149,0.627591,-49.379273,1.353506,-28.978843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-66.598909,5.682562,-29.711740,17.219636,-4.329056,0.732897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4392.000000,295.000000,292.565773,0.602102,28.483896,-74.606074,-2.815176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.667775,-61.527400,-0.822569,49.151671,-13.078674,-1.992607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4394.000000,295.000000,294.372863,0.583402,41.428206,-91.276267,85.379608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.892013,-90.370483,32.481930,12.536192,-0.905784,52.897677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4396.000000,295.000000,293.279093,0.572614,-27.349170,-19.937294,66.323920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.979759,-36.919507,2.526026,-45.328929,16.982213,63.797894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4398.000000,295.000000,292.570652,0.559680,-47.392487,18.774302,-26.740762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.894557,1.658542,-28.328883,-29.497929,17.115760,1.588122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4400.000000,295.000000,294.995270,0.548804,36.076422,-40.455488,-19.918322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.558419,-45.621985,13.705973,52.634841,5.166497,-33.624295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4402.000000,295.000000,299.053940,0.553187,101.029444,-92.401420,100.346574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.165581,-89.845664,89.141375,82.863863,-2.555756,11.205199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4404.000000,295.000000,298.077522,0.569068,49.549364,-44.717216,159.816219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.970924,-53.487721,86.722942,27.578440,8.770505,73.093277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4406.000000,295.000000,296.088347,0.575232,-30.451845,20.533065,79.640947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.436307,14.152354,24.865348,-17.015538,6.380711,54.775598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4408.000000,295.000000,293.267338,0.565628,-20.153858,-8.464187,-2.526842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.208613,3.587133,4.406374,6.054755,-12.051319,-6.933216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4410.000000,295.000000,299.084670,0.556142,35.165463,-77.187497,29.023665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.525276,-56.029976,42.629771,28.640187,-21.157522,-13.606106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4412.000000,295.000000,296.635967,0.558201,17.579435,-57.984587,78.793089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.236043,-59.448336,47.393946,-10.656608,1.463749,31.399143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4414.000000,295.000000,293.880640,0.560457,-56.216296,29.108840,19.917848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.527317,-6.305507,-10.574277,-58.743612,35.414346,30.492124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4416.000000,295.000000,294.769844,0.550063,-56.435836,47.113375,-78.479766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.864854,-0.605531,-44.798508,-31.570983,47.718907,-33.681258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4418.000000,295.000000,297.817362,0.536439,35.892437,-20.632515,-59.618070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.282039,-62.106039,0.980224,44.174475,41.473524,-60.598294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4420.000000,295.000000,300.415209,0.540376,83.566641,-42.422967,61.096432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.578361,-84.752268,59.198519,64.988280,42.329302,1.897913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4422.000000,295.000000,295.694059,0.564375,22.314481,26.101088,110.262193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.847092,-22.869035,46.456659,18.467390,48.970123,63.805533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4424.000000,295.000000,297.101973,0.586789,-37.084424,64.275896,36.019553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-33.293141,24.307617,-6.202768,-3.791283,39.968279,42.222321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4426.000000,295.000000,295.722962,0.589068,-7.172173,1.440509,-13.682399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-35.985237,-11.051158,-12.015863,28.813064,12.491667,-1.666536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4428.000000,295.000000,299.079636,0.581203,38.382694,-58.097726,39.230758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.392226,-54.390681,21.348342,46.774920,-3.707045,17.882416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4430.000000,295.000000,293.725983,0.584750,2.195696,-19.802828,75.678593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.830745,-28.220919,17.182779,13.026441,8.418092,58.495815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4432.000000,295.000000,294.376386,0.600105,-71.592161,36.462150,12.086775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.704971,2.763437,-22.890555,-19.887189,33.698713,34.977330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4434.000000,295.000000,295.312421,0.614719,-70.888828,-1.665376,-54.240363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-69.877735,-37.188975,-25.738329,-1.011092,35.523599,-28.502034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4436.000000,295.000000,292.682830,0.631242,3.810573,-84.689453,-23.929876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-38.679228,-101.138624,9.871511,42.489801,16.449171,-33.801387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4438.000000,295.000000,291.522019,0.659750,47.301899,-94.288203,50.788766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.891656,-98.170561,25.137628,50.193555,3.882358,25.651138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4440.000000,295.000000,290.615312,0.693696,22.651670,-40.738871,66.254637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.906081,-30.433875,5.098602,21.745589,-10.304996,61.156036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4442.000000,295.000000,295.108010,0.710111,6.543468,-24.425136,21.848276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.504009,4.308890,-7.118557,18.047477,-28.734026,28.966833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4444.000000,295.000000,295.153490,0.710243,48.218108,-61.104436,2.069271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.769193,-23.358972,7.206617,48.987301,-37.745464,-5.137346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4446.000000,295.000000,296.070217,0.708559,93.418369,-66.472957,31.010669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.698272,-38.530354,13.587911,71.720098,-27.942603,17.422759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4448.000000,295.000000,291.474439,0.714573,79.762207,-7.729243,41.785899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.080347,-4.488463,-9.447085,63.681860,-3.240780,51.232984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4450.000000,295.000000,292.973315,0.717161,27.062945,35.951704,-5.117946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.321876,12.282501,-35.502154,43.384821,23.669203,30.384208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4452.000000,295.000000,293.260144,0.704705,-4.904326,4.950358,-60.546569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-36.082813,-42.631245,-33.958861,31.178487,47.581603,-26.587707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4454.000000,295.000000,292.689993,0.689108,4.308747,-46.772371,-65.877211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.917825,-100.372907,-22.312024,29.226573,53.600536,-43.565187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4456.000000,295.000000,295.639561,0.689875,22.112397,-50.440351,-31.591385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.659405,-87.209465,-20.222506,34.771802,36.769115,-11.368879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4458.000000,295.000000,296.331072,0.703426,12.039638,-23.421457,-7.623968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.536904,-38.725476,-13.324292,29.576542,15.304019,5.700324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4460.000000,295.000000,293.408533,0.708561,-14.658218,-14.801409,-5.774105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.407813,-18.221977,11.466735,11.749595,3.420567,-17.240839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4462.000000,295.000000,292.372240,0.697372,-15.574895,-21.056394,9.931846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.929127,-23.101565,32.926724,10.354232,2.045172,-22.994878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4464.000000,295.000000,293.862360,0.683686,18.260820,-7.719097,53.934354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.806028,-2.287305,34.802463,38.066848,-5.431792,19.131891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4466.000000,295.000000,293.807614,0.681479,43.311593,27.436543,88.586563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.548500,35.096195,33.197766,60.860093,-7.659652,55.388797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4468.000000,295.000000,295.399236,0.688207,18.872305,50.953868,78.219294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.630817,37.027420,38.536046,39.503121,13.926448,39.683248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4470.000000,295.000000,295.082793,0.693622,-30.386863,34.938374,39.609030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.466640,-8.765200,35.714697,-6.920223,43.703574,3.894333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4472.000000,295.000000,293.439092,0.696087,-41.394664,-8.376368,10.637728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.990174,-49.147246,19.946305,-26.404490,40.770878,-9.308577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4474.000000,295.000000,296.007752,0.698384,-9.320741,-42.073046,2.562797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.166084,-56.891394,8.012707,-11.486824,14.818348,-5.449909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4476.000000,295.000000,296.357873,0.695438,0.969390,-50.494853,3.413030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.870127,-51.853790,20.096288,-6.900736,1.358937,-16.683258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4478.000000,295.000000,296.038165,0.679208,-33.518434,-42.925770,1.709291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.331538,-54.351034,32.891245,-30.186896,11.425264,-31.181954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4480.000000,295.000000,296.687509,0.646470,-51.576078,-29.175613,4.705451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.598287,-48.041803,22.232777,-32.977791,18.866190,-17.527326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4482.000000,295.000000,293.731580,0.622368,-11.475230,-16.316105,26.370681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.761615,-20.661471,6.948596,13.286385,4.345365,19.422085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4484.000000,295.000000,291.708926,0.605057,35.573214,0.503292,55.500322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.780317,5.947541,12.548023,59.353531,-5.444249,42.952299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4486.000000,295.000000,291.016875,0.583570,23.227847,22.328572,58.804781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.941961,4.900240,19.745723,50.169808,17.428332,39.059058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4488.000000,295.000000,295.161062,0.553494,-23.018481,16.990496,25.639744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-34.982523,-20.304761,-4.638802,11.964042,37.295257,30.278546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4490.000000,295.000000,292.945372,0.525695,-14.980254,-28.846577,-18.452930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.671605,-48.205777,-46.508418,10.691351,19.359200,28.055488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4492.000000,295.000000,293.585026,0.512368,52.737692,-66.251127,-35.801150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.414162,-54.272457,-48.629919,44.323530,-11.978671,12.828769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4494.000000,295.000000,291.425186,0.510739,76.019855,-58.108446,-25.875838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.909872,-52.412293,-16.160717,45.109983,-5.696153,-9.715121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4496.000000,295.000000,292.188281,0.507797,17.986296,-32.126935,-30.274053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.047164,-61.363064,-13.660607,-0.060868,29.236129,-16.613446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4498.000000,295.000000,296.584513,0.500068,-17.201334,-30.406891,-49.725418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.696910,-66.548197,-48.018400,-11.504424,36.141306,-1.707018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,295.000000,291.948153,0.474576,35.916494,-49.768308,-31.205876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.307271,-53.360272,-48.109938,42.223765,3.591964,16.904062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
