"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-28.800000	-1561.914543	-2194.514112	632.599569	45.922830	594.751423	-3023.997447	188.809081	259.470701	373.128868	0.000000	0.000000
-28.600000	-1562.899394	-2195.519483	632.620089	45.922830	593.723234	-3023.974629	188.809081	259.471318	373.148771	0.000000	0.000000
-28.400000	-1563.879241	-2196.519838	632.640596	45.922830	592.700236	-3023.951986	188.809081	259.471941	373.168656	0.000000	0.000000
-28.200000	-1564.853994	-2197.515081	632.661087	45.922830	591.682529	-3023.929522	188.809081	259.472569	373.188519	0.000000	0.000000
-28.000000	-1565.823667	-2198.505229	632.681562	45.922830	590.670100	-3023.907240	188.809081	259.473202	373.208360	0.000000	0.000000
-27.800000	-1566.788242	-2199.490261	632.702018	45.922830	589.662971	-3023.885143	188.809081	259.473840	373.228178	0.000000	0.000000
-27.600000	-1567.747680	-2200.470136	632.722455	45.922830	588.661188	-3023.863235	188.809081	259.474483	373.247972	0.000000	0.000000
-27.400000	-1568.701989	-2201.444861	632.742872	45.922830	587.664747	-3023.841519	188.809081	259.475131	373.267741	0.000000	0.000000
-27.200000	-1569.651135	-2202.414401	632.763267	45.922830	586.673685	-3023.819998	188.809081	259.475784	373.287483	0.000000	0.000000
-27.000000	-1570.595076	-2203.378713	632.783637	45.922830	585.688050	-3023.798675	188.809081	259.476441	373.307196	0.000000	0.000000
-26.800000	-1571.533830	-2204.337813	632.803983	45.922830	584.707828	-3023.777553	188.809081	259.477103	373.326880	0.000000	0.000000
-26.600000	-1572.467370	-2205.291673	632.824303	45.922830	583.733049	-3023.756634	188.809081	259.477770	373.346534	0.000000	0.000000
-26.400000	-1573.395646	-2206.240242	632.844595	45.922830	582.763770	-3023.735923	188.809081	259.478440	373.366155	0.000000	0.000000
-26.200000	-1574.318673	-2207.183532	632.864859	45.922830	581.799977	-3023.715421	188.809081	259.479115	373.385744	0.000000	0.000000
-26.000000	-1575.236408	-2208.121501	632.885093	45.922830	580.841720	-3023.695132	188.809081	259.479794	373.405299	0.000000	0.000000
-25.800000	-1576.148810	-2209.054104	632.905294	45.922830	579.889044	-3023.675059	188.809081	259.480477	373.424817	0.000000	0.000000
-25.600000	-1577.055907	-2209.981371	632.925463	45.922830	578.941922	-3023.655204	188.809081	259.481164	373.444299	0.000000	0.000000
-25.400000	-1577.957650	-2210.903248	632.945598	45.922830	578.000409	-3023.635569	188.809081	259.481854	373.463743	0.000000	0.000000
