t,temperature,ConvEKinTemp(ekin),sum_mom_xy,sum_vel[0],sum_vel[1],sum_vel[2],sum_vel_up[0],sum_vel_up[1],sum_vel_up[2],sum_vel_dw[0],sum_vel_dw[1],sum_vel_dw[2],sum_fup[0],sum_fup[1],sum_fup[2],sum_fdw[0],sum_fdw[1],sum_fdw[2]
4024.000000,295.000000,297.710436,-78.308635,10.161234,45.230133,4.635334,17.990747,43.349018,-4.478631,-7.829513,1.881116,9.113965,1250.867831,1481.199875,-662.894542,1255.652449,806.085711,-599.829804
4026.000000,295.000000,295.399762,-73.352848,58.652420,24.982468,49.819657,49.534429,36.084466,29.114752,9.117991,-11.101998,20.704905,1378.372001,1467.830519,-471.980273,1707.891698,1201.393919,-564.383219
4028.000000,295.000000,294.229240,29.302887,57.786676,-2.936229,26.947241,29.843262,38.332705,13.131398,27.943413,-41.268934,13.815842,1444.417987,1473.628881,-263.674812,1614.538654,1307.619840,-370.428800
4030.000000,295.000000,302.423881,115.635404,-2.881610,-13.999188,-20.909312,-29.119162,32.037799,-17.159963,26.237552,-46.036986,-3.749349,1328.499444,1378.328949,-152.964854,1107.330721,1199.207369,-45.965795
4032.000000,295.000000,305.059333,90.383629,-54.073168,-26.190007,-17.767006,-56.202886,10.240757,7.105683,2.129717,-36.430764,-24.872688,894.343019,1016.174508,-116.704053,575.775437,991.377027,338.854127
4034.000000,295.000000,303.741169,24.643758,-43.352252,-55.610517,13.053207,-27.492670,-11.727215,62.270352,-15.859582,-43.883302,-49.217145,76.520474,364.568004,-46.632453,388.878579,797.967924,675.689717
4036.000000,295.000000,297.535649,30.426260,-14.878116,-83.541403,-11.216935,-1.288299,-13.539497,61.721609,-13.589816,-70.001906,-72.938544,-982.028431,-435.100018,60.644415,674.554892,727.730059,859.671101
4038.000000,295.000000,294.257031,67.261611,-31.880744,-75.439376,-82.563123,-18.865154,-1.461325,0.946020,-13.015589,-73.978051,-83.509142,-1910.258456,-1215.824058,113.605192,1270.514824,808.013962,843.321598
4040.000000,295.000000,296.523332,29.896431,-70.644033,-32.588747,-106.153166,-37.692363,7.698720,-31.173945,-32.951670,-40.287468,-74.979222,-2344.411126,-1844.178399,117.793999,1902.586356,917.156636,646.988583
4042.000000,295.000000,300.176193,-45.673932,-61.240686,-0.423539,-52.167955,-9.232925,9.392188,2.130021,-52.007762,-9.815727,-54.297976,-2126.419993,-2180.190733,193.653826,2339.951032,899.450325,330.774249
4044.000000,295.000000,296.136704,-44.351136,-0.782864,-2.673913,-3.253078,33.655963,11.914738,29.548266,-34.438828,-14.588652,-32.801343,-1382.060636,-2110.538699,384.876172,2425.654424,741.220858,-25.111980
4046.000000,295.000000,297.122523,19.852761,33.081800,-14.569328,-14.982056,22.306501,14.688581,-0.650400,10.775299,-29.257909,-14.331656,-413.498692,-1669.619258,599.654333,2180.953991,556.779460,-320.274030
4048.000000,295.000000,309.428394,34.891158,-2.743744,-13.693590,-23.522472,-32.750966,6.948664,-27.432137,30.007222,-20.642253,3.909665,443.081585,-1058.833595,778.466870,1787.376124,421.170617,-459.922778
4050.000000,295.000000,302.637395,-17.293711,-43.433925,-11.614360,29.245953,-48.529884,-8.734338,16.091506,5.095959,-2.880022,13.154447,952.207220,-480.527228,994.947945,1474.253123,298.365157,-411.524572
4052.000000,295.000000,301.905929,-46.569090,-19.799532,-25.231670,73.664830,-6.490458,-18.544482,77.939359,-13.309074,-6.687188,-4.274529,1068.607487,0.701565,1311.658598,1283.078481,123.446992,-212.747956
4054.000000,295.000000,300.930687,-6.756093,26.641957,-44.200959,29.071624,16.477547,-11.597674,62.633832,10.164409,-32.603285,-33.562208,990.729325,399.842821,1634.469790,1077.727219,-141.989058,71.855570
4056.000000,295.000000,302.891320,41.039419,16.052658,-42.565732,-49.985874,-10.137566,-5.404253,-9.064845,26.190224,-37.161479,-40.921029,1060.127366,702.378150,1833.669753,661.816031,-549.328387,372.334615
4058.000000,295.000000,302.281808,28.722967,-33.875282,-11.333890,-57.025823,-24.799985,-1.516828,-33.081106,-9.075297,-9.817062,-23.944717,1468.422581,896.418820,1927.175163,-39.936391,-1142.307786,611.222828
4060.000000,295.000000,299.888252,-15.800307,-35.581969,23.029123,-1.229787,15.649948,7.269676,8.695950,-51.231917,15.759447,-9.925737,2092.081333,1031.697828,2008.753226,-937.262573,-1826.933064,721.438709
4062.000000,295.000000,298.949381,-16.167944,24.159964,28.485676,27.025975,55.045084,18.556238,25.385942,-30.885120,9.929438,1.640034,2623.613779,1138.886227,2075.827432,-1798.836819,-2351.188914,681.366300
4064.000000,295.000000,298.763119,19.203791,51.634258,13.610967,13.689885,32.247620,19.967208,-19.838081,19.386637,-6.356241,33.527966,2758.734665,1136.770526,2061.517512,-2307.364055,-2487.463865,522.521036
4066.000000,295.000000,302.708170,18.532367,-9.220718,8.440861,22.593074,-27.598463,9.436218,-43.255885,18.377745,-0.995357,65.848960,2358.761839,930.821652,1977.666439,-2223.356245,-2188.607158,299.760954
4068.000000,295.000000,287.626710,-15.578234,-75.699211,7.731141,63.990801,-44.821013,-0.717858,12.148179,-30.878199,8.448999,51.842622,1469.957224,579.564823,1888.735304,-1527.281218,-1543.278936,69.496926
4070.000000,295.000000,296.968447,-21.664484,-53.895778,-16.253448,68.687084,-6.958793,-13.573255,67.178159,-46.936984,-2.680193,1.508925,345.587917,263.462187,1752.413529,-430.269234,-686.175225,-107.392795
4072.000000,295.000000,295.166015,13.347587,2.301845,-59.680560,4.593819,13.380179,-21.365002,42.813487,-11.078334,-38.315558,-38.219668,-588.942659,103.887805,1430.212609,730.575177,207.380486,-185.683355
4074.000000,295.000000,298.891025,53.202668,-17.483736,-86.774323,-68.541630,-20.537733,-34.596572,-22.894616,3.053997,-52.177751,-45.647015,-1012.771601,89.028583,897.884597,1688.779019,932.091716,-181.756864
4076.000000,295.000000,294.131682,70.863983,-82.581514,-72.224518,-86.710024,-38.806984,-41.900079,-39.607868,-43.774530,-30.324439,-47.102156,-909.935684,159.930194,319.618700,2300.688941,1357.838783,-167.683470
4078.000000,295.000000,296.493259,61.875661,-72.267991,-37.797569,-71.475250,8.245088,-33.821174,-16.955548,-80.513079,-3.976394,-54.519702,-578.910359,262.184116,-134.738305,2525.650278,1502.516689,-208.342771
4080.000000,295.000000,294.942625,31.548593,14.442390,-22.680666,-70.017089,55.596090,-13.660951,-23.928345,-41.153700,-9.019716,-46.088744,-369.411055,312.175381,-435.584128,2426.697646,1456.955121,-313.681688
4082.000000,295.000000,296.835976,-9.075606,51.833129,-18.948078,-66.755644,32.040728,9.613792,-55.372181,19.792402,-28.561870,-11.383462,-466.357534,227.148380,-609.130047,2100.240894,1254.608617,-457.426728
4084.000000,295.000000,304.412432,-39.701874,-11.040218,7.573242,-25.275312,-23.279473,31.505720,-46.137288,12.239255,-23.932478,20.861976,-849.984493,49.556262,-638.347353,1617.678456,866.027361,-624.052229
4086.000000,295.000000,295.867045,-48.649214,-68.418932,40.624461,25.628441,-27.128617,43.882224,9.566965,-41.290315,-3.257763,16.061475,-1314.338218,-31.796580,-562.257625,1005.693389,303.104024,-798.413344
4088.000000,295.000000,301.074475,-44.410559,-32.662363,32.404214,22.812945,12.479397,41.525600,42.974269,-45.141760,-9.121386,-20.161323,-1542.050248,152.477307,-561.338535,282.419817,-338.284413,-924.449934
4090.000000,295.000000,287.208809,-36.890557,17.665275,-16.167892,-26.569818,14.748753,31.388501,20.624621,2.916522,-47.556392,-47.194439,-1288.744886,590.693890,-797.553295,-450.202476,-934.584160,-935.786448
4092.000000,295.000000,293.837828,-13.107983,-25.277161,-54.990021,-58.262218,-34.993729,17.334113,-11.752705,9.716568,-72.324134,-46.509513,-590.916375,1119.956046,-1226.187131,-1018.072311,-1374.307867,-836.564199
4094.000000,295.000000,302.538689,38.099056,-103.417150,-57.699149,-62.747235,-54.929339,-6.829181,-10.889134,-48.487811,-50.869968,-51.858101,207.027631,1559.467775,-1678.645733,-1246.375686,-1552.784930,-706.872074
4096.000000,295.000000,308.996458,68.942784,-86.399956,-50.818323,-83.736648,-10.942190,-29.219317,-8.220123,-75.457766,-21.599007,-75.516526,700.941077,1776.084404,-2057.386718,-1077.231495,-1420.107478,-621.826434
4098.000000,295.000000,298.946288,21.012079,7.441363,-57.659991,-119.695019,25.328273,-26.538471,-38.120986,-17.886909,-31.121519,-81.574033,670.631220,1682.145273,-2325.995727,-618.381441,-1074.399965,-606.222522
4100.000000,295.000000,294.696803,-64.595596,40.900371,-55.811834,-115.776747,-4.027384,-2.238589,-69.727743,44.927755,-53.573246,-46.049005,174.079352,1275.195210,-2390.450076,-79.314319,-752.476305,-659.403005
4102.000000,295.000000,296.008383,-98.911571,-11.400501,-19.390928,-58.727589,-46.674165,22.186225,-58.629106,35.273664,-41.577153,-0.098483,-585.593110,691.220610,-2160.178164,294.020657,-660.192118,-764.905509
4104.000000,295.000000,298.914979,-83.160844,-29.618648,24.286069,-6.987957,-28.445631,32.067508,-20.899805,-1.173017,-7.781439,13.911849,-1290.139009,131.066910,-1719.172550,328.571631,-823.105262,-860.666838
4106.000000,295.000000,304.481499,-78.284644,35.311458,23.290579,-5.478756,20.410748,31.938961,-3.532622,14.900710,-8.648382,-1.946135,-1715.571391,-299.114921,-1292.945282,-31.726983,-1115.226068,-853.423033
4108.000000,295.000000,296.263685,-86.249718,77.810172,-15.129407,-20.330797,18.368132,35.113957,-6.891350,59.442040,-50.243364,-13.439447,-1805.189988,-631.324492,-1014.825362,-633.834430,-1393.486312,-698.067375
4110.000000,295.000000,290.992786,-48.482497,15.854739,-37.376421,-18.126649,-31.346817,36.368772,-1.527152,47.201556,-73.745193,-16.599498,-1739.524622,-922.214277,-844.226483,-1215.447729,-1555.473115,-436.525291
4112.000000,295.000000,296.915983,38.838681,-71.877443,-30.307265,-25.998459,-50.974731,13.255411,7.596829,-20.902711,-43.562676,-33.595288,-1748.335923,-1172.629054,-731.123060,-1547.942331,-1535.515831,-146.520700
4114.000000,295.000000,300.163445,82.476710,-70.491109,-24.567215,-57.333602,-17.316467,-19.154914,3.115100,-53.174642,-5.412301,-60.448702,-1936.839670,-1369.904068,-693.207446,-1495.284296,-1343.432240,106.686150
4116.000000,295.000000,305.926490,31.546683,-15.305558,-27.527403,-71.613996,3.893816,-20.616994,-2.997335,-19.199375,-6.910410,-68.616661,-2184.436387,-1504.122250,-699.120137,-1090.783380,-1083.846658,255.766144
4118.000000,295.000000,301.894088,-35.434314,-19.763505,-11.760882,-53.346128,-24.570538,7.467489,-1.268532,4.807033,-19.228371,-52.077596,-2286.022228,-1509.254624,-637.976699,-448.079765,-860.377048,219.146796
4120.000000,295.000000,292.646043,-55.282710,-64.804226,29.667363,-39.597425,-45.084872,27.311279,-11.236198,-19.719354,2.356084,-28.361227,-2072.441206,-1262.611018,-476.322887,268.465680,-662.130194,-43.191576
4122.000000,295.000000,292.206584,-65.673123,-39.205411,54.147926,-38.901805,-6.976552,18.582420,-29.607694,-32.228859,35.565506,-9.294112,-1484.257008,-711.251315,-319.378790,893.870226,-383.561889,-455.438741
4124.000000,295.000000,301.444464,-84.224077,47.498314,32.190728,-14.672313,44.793495,1.464942,-22.401440,2.704819,30.725785,7.729126,-602.583747,26.663958,-242.474966,1290.603488,43.088103,-835.519635
4126.000000,295.000000,301.419342,-58.185477,75.022620,-4.565359,24.021530,42.986379,5.273162,5.342515,32.036241,-9.838521,18.679015,331.937256,737.324216,-159.040809,1353.349958,550.455001,-1004.507625
4128.000000,295.000000,293.542846,21.399543,13.826242,-23.771137,13.955409,1.530313,9.641650,6.429649,12.295929,-33.412787,7.525760,1064.931850,1269.355732,50.141613,1039.596887,958.487163,-879.981303
4130.000000,295.000000,296.406576,83.328674,-39.100826,-33.383513,-45.304755,-10.633994,-8.944460,-22.343074,-28.466832,-24.439053,-22.961681,1449.252545,1578.422051,347.140902,358.800384,1064.399437,-477.641938
4132.000000,295.000000,291.092713,90.865439,-27.062341,-45.556012,-71.972157,13.939085,-35.568101,-20.731219,-41.001426,-9.987911,-51.240938,1561.920003,1662.146090,589.481829,-584.245954,729.740203,109.795449
4134.000000,295.000000,297.445145,82.118075,-16.022710,-50.338706,-37.180171,15.507307,-28.680838,16.927094,-31.530017,-21.657867,-54.107265,1576.640359,1556.793762,720.852412,-1578.309697,-35.580215,708.763879
4136.000000,295.000000,291.324259,82.983279,-59.008117,-30.578870,-20.408127,-20.989060,11.215452,28.969349,-38.019057,-41.794322,-49.377476,1619.037829,1371.968027,775.446652,-2394.790966,-1013.933607,1111.337014
4138.000000,295.000000,289.871216,71.285559,-89.873998,10.713842,-68.569703,-41.022435,37.407512,-21.735367,-48.851564,-26.693670,-46.834336,1702.278698,1230.123193,734.492872,-2777.623423,-1840.341505,1193.058303
4140.000000,295.000000,289.306426,33.958552,-47.601076,42.848172,-100.179840,-1.527431,35.933990,-69.148677,-46.073646,6.914182,-31.031163,1750.433814,1153.984047,554.594118,-2595.026042,-2178.366896,979.837337
4142.000000,295.000000,298.296149,12.920672,4.535381,36.230592,-46.356488,39.973299,29.182498,-46.274734,-35.437918,7.048094,-0.081754,1655.926821,1063.721580,337.499340,-1851.766882,-1887.623544,585.996108
4144.000000,295.000000,295.900274,49.745701,-11.176750,1.748256,20.087137,27.535849,29.628343,-0.655292,-38.712599,-27.880087,20.742428,1326.918402,897.452828,289.358704,-736.405229,-1074.240432,116.650427
4146.000000,295.000000,300.245460,97.367510,-55.253031,-22.577650,-1.271081,-10.482730,21.452762,-13.755906,-44.770301,-44.030411,12.484825,778.693938,689.036924,470.241452,448.829833,-34.034826,-330.831395
4148.000000,295.000000,297.722488,71.857025,-54.262293,-29.974797,-73.312267,-22.254593,-6.668213,-59.792440,-32.007701,-23.306584,-13.519827,173.852895,495.062232,727.195284,1442.750293,869.819907,-628.753211
4150.000000,295.000000,289.755104,1.718613,-28.527861,-43.070985,-76.996561,-11.603163,-37.205628,-44.449562,-16.924698,-5.865357,-32.546998,-260.595484,306.571566,911.803036,2089.527926,1352.582356,-691.159894
4152.000000,295.000000,289.856219,-16.511062,-42.277485,-59.733464,-6.840236,-18.779749,-34.678984,30.976589,-23.497736,-25.054480,-37.816824,-412.244951,91.377456,1014.717808,2354.340351,1334.777882,-567.927622
4154.000000,295.000000,296.293768,6.820971,-78.192728,-51.412649,10.585263,-43.885136,-7.895833,46.778615,-34.307593,-43.516816,-36.193352,-339.004594,-137.074420,1041.256843,2259.232348,953.143984,-397.167369
4156.000000,295.000000,298.436992,-7.346941,-58.018825,-9.414065,-68.531086,-39.573979,9.568633,-25.250653,-18.444846,-18.982698,-43.280433,-225.125752,-362.100432,940.996485,1918.696359,427.339941,-284.095583
4158.000000,295.000000,296.023557,-50.351023,14.060990,38.841854,-114.060104,0.958456,33.831825,-85.817212,13.102534,5.010029,-28.242892,-249.896142,-617.462032,751.228110,1410.623575,-93.676735,-266.634120
4160.000000,295.000000,294.440517,-41.270400,40.483815,57.479729,-39.135159,31.484558,63.567317,-36.960063,8.999257,-6.087588,-2.175096,-496.858406,-927.220717,645.308231,781.766215,-558.056384,-356.544762
4162.000000,295.000000,288.293965,33.323559,1.212197,43.540710,45.764888,23.885028,87.751456,28.572988,-22.672831,-44.210746,17.191900,-952.638342,-1232.144823,729.513357,80.203148,-942.969241,-527.944153
4164.000000,295.000000,296.998408,82.175161,-8.321686,25.289272,18.228822,9.739845,79.638093,0.735750,-18.061531,-54.348822,17.493071,-1501.786965,-1437.445356,895.072817,-584.142520,-1217.956347,-676.630818
4166.000000,295.000000,291.752949,40.394328,35.726291,14.388170,-53.520586,11.681152,43.663145,-63.013174,24.045139,-29.274975,9.492588,-1964.435938,-1534.289159,947.781089,-1020.368891,-1342.555833,-689.175363
4168.000000,295.000000,294.217293,-19.832396,40.027124,0.783531,-40.284015,12.373249,21.363406,-39.584605,27.653875,-20.579875,-0.699410,-2219.929126,-1609.453558,810.252299,-1045.695156,-1265.109763,-570.303480
4170.000000,295.000000,294.280152,-8.024421,-24.347255,-24.358751,19.292508,-4.671749,24.543633,42.477844,-19.675506,-48.902385,-23.185335,-2314.982001,-1732.724647,516.430839,-605.633573,-935.458286,-438.225570
4172.000000,295.000000,295.950620,36.252184,-63.753376,-51.393679,-6.302947,-22.513826,16.784050,48.745300,-41.239550,-68.177729,-55.048247,-2391.776859,-1892.451889,93.728689,179.621380,-375.742855,-377.833646
4174.000000,295.000000,288.229903,30.907228,-24.184657,-49.513097,-105.716792,-15.575867,-10.408228,-32.009191,-8.608790,-39.104869,-73.707602,-2530.430718,-2037.768136,-408.452615,1046.867986,245.864255,-364.592408
4176.000000,295.000000,298.568872,9.281851,22.614819,-11.923697,-143.904785,9.997416,-8.351268,-74.615872,12.617403,-3.572429,-69.288913,-2701.908844,-2113.309524,-814.854122,1667.549555,654.981524,-340.747542
4178.000000,295.000000,301.143076,56.119047,4.371546,15.421348,-87.334974,24.181850,20.975964,-25.906540,-19.810304,-5.554616,-61.428435,-2822.158618,-2034.540238,-921.857396,1747.263881,624.310300,-290.338592
4180.000000,295.000000,300.971458,129.940236,-26.661130,1.729441,-43.687258,21.930212,40.978970,14.171468,-48.591341,-39.249528,-57.858726,-2787.158381,-1713.642534,-723.584081,1188.722045,98.342023,-213.025839
4182.000000,295.000000,296.085654,115.066011,9.525949,-19.943455,-71.063863,24.748874,19.458871,-29.011155,-15.222925,-39.402325,-42.052707,-2535.356457,-1175.220962,-430.654121,166.270714,-776.142961,-91.216120
4184.000000,295.000000,296.871099,19.440647,67.279371,-16.321057,-92.726861,41.708575,-8.369340,-73.470039,25.570795,-7.951717,-19.256822,-2075.363783,-599.079016,-253.249447,-955.331704,-1688.030570,62.061403
4186.000000,295.000000,300.595368,-38.484844,51.593775,-6.302222,-46.596286,50.801610,3.201461,-30.808237,0.792165,-9.503683,-15.788049,-1545.351321,-192.575021,-264.022508,-1746.886347,-2250.702204,153.783162
4188.000000,295.000000,302.938927,-14.776001,-14.621964,-22.649502,2.436484,37.765853,33.632745,38.479281,-52.387817,-56.282248,-36.042797,-1119.751253,-36.965228,-477.372702,-1884.499984,-2162.074704,74.270176
4190.000000,295.000000,293.396627,15.265254,-37.486357,-49.097450,-23.725703,17.079218,25.450986,26.825193,-54.565574,-74.548436,-50.550896,-874.492263,-60.946519,-906.307077,-1290.447623,-1371.070672,-184.729569
4192.000000,295.000000,287.325094,-2.517580,-5.709284,-38.498158,-85.121149,10.756084,-3.517698,-30.461787,-16.465368,-34.980460,-54.659362,-764.273875,-132.358322,-1456.287120,-182.161444,-121.584842,-531.288361
4194.000000,295.000000,296.667918,-6.673346,9.699166,7.103171,-89.481119,14.827166,6.656913,-34.029358,-5.128000,0.446258,-55.451761,-687.487237,-130.156681,-1892.499543,1057.624610,1163.241508,-878.711435
4196.000000,295.000000,286.056641,63.762574,-21.020595,33.690945,-40.963293,14.037818,55.224664,4.569090,-35.058413,-21.533719,-45.532383,-625.998188,37.139767,-2045.082089,2011.233274,2081.868394,-1175.311621
4198.000000,295.000000,283.129368,137.103092,-38.877701,16.624612,-19.844165,3.367497,74.236876,5.938028,-42.245197,-57.612264,-25.782193,-572.777647,382.603048,-1984.300355,2423.622799,2421.692976,-1358.795829
4200.000000,295.000000,279.807691,119.596311,1.673713,-5.597330,-39.303885,2.391359,42.055261,-45.735039,-0.717646,-47.652591,6.431154,-568.140616,773.406982,-1903.544407,2216.065250,2205.514166,-1357.474103
4202.000000,295.000000,293.409801,44.572327,49.997166,0.230865,-40.689782,20.273091,13.578150,-73.639443,29.724075,-13.347285,32.949661,-670.503434,993.239593,-1882.640771,1477.229811,1614.934471,-1163.486712
4204.000000,295.000000,294.671560,-0.280768,41.330119,8.019853,-11.452519,31.639502,28.896111,-49.393363,9.690617,-20.876258,37.940844,-929.156141,916.892171,-1871.068542,377.312087,872.945632,-870.680545
4206.000000,295.000000,302.872705,-1.141563,-1.804735,-12.011106,-1.182018,15.697487,50.222975,-15.435947,-17.502222,-62.234080,14.253928,-1275.192550,607.205292,-1845.858463,-884.938125,144.621028,-581.109802
4208.000000,295.000000,291.867110,2.164525,-19.595202,-31.459533,-29.589905,-6.567285,39.549656,-30.721715,-13.027916,-71.009189,1.131810,-1534.647962,237.084370,-1825.199013,-2087.876153,-505.539613,-307.440867
4210.000000,295.000000,294.600275,6.626105,-10.922009,-12.575695,-58.524060,-9.336504,15.124534,-46.129885,-1.585505,-27.700229,-12.394175,-1529.157369,-38.401198,-1746.983321,-3061.533480,-1079.399172,-32.607876
4212.000000,295.000000,293.584411,54.605742,-11.364255,24.147395,-60.989737,17.421036,26.804120,-20.122484,-28.785291,-2.656725,-40.867253,-1213.547097,-126.040958,-1512.794888,-3661.927519,-1559.681423,194.068492
4214.000000,295.000000,292.840457,150.717135,-28.538569,33.074700,-55.146840,37.294482,62.425763,10.991558,-65.833051,-29.351063,-66.138398,-704.423063,1.620356,-1174.030109,-3760.579147,-1849.963406,301.659983
4216.000000,295.000000,296.657967,208.516259,-41.575072,16.347647,-55.000252,23.137434,73.280959,0.288613,-64.712506,-56.933312,-55.288865,-188.756420,272.646333,-926.979633,-3294.125896,-1803.486576,286.250184
4218.000000,295.000000,294.211971,161.536124,-29.459630,19.854536,-44.606393,16.436358,51.734148,-22.395958,-45.895988,-31.879612,-22.210435,187.292184,524.636921,-873.889271,-2350.647126,-1337.888003,187.363121
4220.000000,295.000000,286.211371,71.457330,2.282752,43.525097,-25.513681,42.936301,42.688247,-12.287610,-40.653549,0.836850,-13.226070,356.728817,629.216789,-907.524844,-1167.856935,-532.073349,13.918529
4222.000000,295.000000,285.353246,28.646218,19.600248,33.110342,-24.847988,65.890414,59.531256,3.473700,-46.290166,-26.420914,-28.321688,364.365189,601.921395,-898.868363,-116.155327,374.619534,-239.728136
4224.000000,295.000000,297.297408,19.926931,7.056240,-15.863631,-36.495766,39.693544,58.790917,1.511442,-32.637304,-74.654548,-38.007208,385.944481,553.336723,-852.668721,459.341883,1067.426805,-510.418285
4226.000000,295.000000,294.799531,-2.137160,-4.846832,-44.650541,-27.108725,5.415269,26.498803,-0.569214,-10.262100,-71.149344,-26.539511,556.961878,548.077911,-795.574248,330.355256,1258.533883,-672.888990
4228.000000,295.000000,295.068394,-16.519710,6.792499,-31.572380,-8.211411,10.926169,-11.178529,15.705714,-4.133669,-20.393851,-23.917125,879.369909,559.621784,-663.682661,-472.858830,798.297711,-660.330137
4230.000000,295.000000,294.041559,29.758621,22.235591,-17.103507,-30.761027,33.625154,-25.696251,23.316806,-11.389563,8.592744,-54.077833,1184.062659,523.466438,-422.255200,-1661.314509,-206.922304,-520.812963
4232.000000,295.000000,298.860453,119.961819,15.776002,-30.240755,-84.890459,22.521998,-16.770168,3.337824,-6.745996,-13.470587,-88.228282,1264.867728,377.417740,-194.819121,-2778.398181,-1390.404731,-328.537570
4234.000000,295.000000,298.712847,159.766509,-5.860241,-42.241524,-89.648640,-9.508356,-12.276567,-9.763722,3.648115,-29.964957,-79.884918,1009.966486,67.359090,-143.283112,-3412.421929,-2301.646214,-123.362851
4236.000000,295.000000,289.602125,106.191687,-14.819394,-16.489437,-32.505962,-8.989729,-4.123423,12.555696,-5.829665,-12.366014,-45.061658,454.951628,-403.553499,-264.860276,-3336.838295,-2621.373111,30.040859
4238.000000,295.000000,278.777517,37.753412,7.700163,20.731362,-8.799031,34.648736,21.873087,27.017784,-26.948572,-1.141725,-35.816815,-275.732494,-925.665290,-431.301050,-2567.767179,-2255.149832,32.831567
4240.000000,295.000000,290.180901,25.335132,41.611984,20.471155,-53.430213,65.975833,56.956305,-8.173142,-24.363849,-36.485150,-45.257071,-970.409987,-1341.000031,-587.943490,-1347.564655,-1319.687209,-137.668437
4242.000000,295.000000,293.651077,22.917440,41.094751,-6.319231,-71.162231,47.257044,74.225245,-48.499143,-6.162292,-80.544476,-22.663088,-1407.058689,-1570.693686,-768.814995,-15.539129,-92.470476,-378.595247
4244.000000,295.000000,295.285228,-18.772650,10.083333,-13.620344,-15.930254,21.068304,64.298276,-34.817783,-10.984971,-77.918620,18.887529,-1505.160073,-1662.022270,-933.320651,1152.293402,1068.856063,-565.728933
4246.000000,295.000000,290.546216,-54.271307,-0.630661,-1.420836,17.134873,34.996159,42.970436,1.643305,-35.626820,-44.391272,15.491568,-1390.335479,-1701.298359,-968.048873,2001.456256,1864.608931,-665.923209
4248.000000,295.000000,299.011052,-28.889733,12.825627,-7.184592,-34.996446,51.032615,25.102915,-3.468389,-38.206987,-32.287506,-31.528057,-1278.034386,-1720.254374,-879.300493,2514.783534,2174.816768,-699.161935
4250.000000,295.000000,288.894223,41.425630,2.866916,-32.600598,-79.877991,14.251604,16.329612,-24.927635,-11.384688,-48.930211,-54.950356,-1305.167417,-1707.453569,-815.168932,2701.803015,2047.556379,-635.816530
4252.000000,295.000000,296.064160,95.822477,-45.926668,-44.087861,-37.597743,-41.586964,13.301921,3.257344,-4.339704,-57.389782,-40.855087,-1452.848601,-1651.248837,-826.536332,2547.590166,1589.893679,-422.174779
4254.000000,295.000000,290.650127,93.387557,-80.812219,-26.997182,14.678553,-41.202490,11.445899,59.067572,-39.609728,-38.443081,-44.389019,-1596.563000,-1506.622859,-766.714715,2055.089125,922.180144,-89.430753
4256.000000,295.000000,297.855403,59.437081,-44.225001,-0.611562,-18.260251,13.821798,17.817443,59.566744,-58.046800,-18.429005,-77.826994,-1596.368140,-1195.880676,-524.848614,1329.253043,198.009862,254.392164
4258.000000,295.000000,297.505782,49.859424,25.271032,9.573207,-84.784030,45.034237,35.333881,-1.154552,-19.763205,-25.760674,-83.629478,-1379.175403,-702.745109,-198.314738,535.791051,-402.016177,530.631165
4260.000000,295.000000,287.356325,52.569933,37.135634,-0.502313,-75.988660,19.944689,49.330120,-38.582376,17.190946,-49.832433,-37.406284,-945.162284,-149.591574,66.034504,-88.026553,-717.889806,714.405651
4262.000000,295.000000,289.873376,26.274191,1.834784,-12.740968,-6.351136,6.834732,42.598785,-13.189800,-4.999949,-55.339753,6.838664,-460.137003,278.142209,254.798248,-315.968092,-646.904748,766.450838
4264.000000,295.000000,292.620758,2.655968,4.709796,-16.389256,7.180172,49.869452,16.009304,5.736121,-45.159655,-32.398560,1.444051,-173.816968,477.627161,392.254140,-12.364960,-157.907489,626.306608
4266.000000,295.000000,299.834865,22.684109,46.816534,-19.049972,-61.963290,80.651521,-8.342638,-33.606814,-33.834987,-10.707334,-28.356475,-212.240436,467.981332,387.517573,771.877688,677.807487,308.306649
4268.000000,295.000000,284.573973,52.760228,47.510232,-32.178587,-89.694994,38.408554,-12.279353,-56.212270,9.101678,-19.899234,-33.482725,-491.216434,316.238102,150.718677,1750.933016,1644.944556,-55.202316
4270.000000,295.000000,292.401817,55.595034,-12.285306,-54.030709,-8.031222,-17.677262,-9.832318,8.260144,5.391956,-44.198391,-16.291366,-845.393657,97.341755,-203.262027,2522.996214,2421.523083,-317.413951
4272.000000,295.000000,284.960813,51.542774,-51.566313,-63.035202,59.583160,-4.191815,-18.483202,84.169150,-47.374498,-44.552000,-24.585990,-1170.628471,-93.644947,-451.802831,2772.274665,2730.183746,-417.427605
4274.000000,295.000000,294.655656,67.327379,-16.234754,-45.003556,2.581658,52.752685,-22.436555,68.113297,-68.987439,-22.567001,-65.531639,-1460.084072,-182.137181,-529.878235,2409.002288,2472.920126,-350.654681
4276.000000,295.000000,294.995615,95.599204,34.179855,-17.122108,-79.756069,70.023134,1.333282,1.934239,-35.843279,-18.455390,-81.690308,-1760.162717,-219.249563,-542.672617,1570.328307,1742.605380,-119.505361
4278.000000,295.000000,298.263580,106.099288,25.231063,-3.206766,-50.877953,40.636918,37.856387,-6.354612,-15.405855,-41.063153,-44.523341,-2147.693660,-367.556880,-541.182752,543.913899,756.126610,221.049630
