step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
64,0.113409,-3353.87,92.1568,0.17887,-1913.81,0.0654611,-3967.75,613.879,115.628,242.298,-4930.82,605.139,613.553,0.325523,0,0
65,0.126185,-3376.32,69.7151,0.191646,-1611.25,0.0654611,-3975.92,599.601,111.193,240.888,-4933.76,605.762,599.318,0.283222,0,0
66,0.138961,-3395.97,50.0648,0.204423,-1333.24,0.0654611,-3981.61,585.647,107.391,240.694,-4936.18,606.486,585.371,0.276022,0,0
67,0.151738,-3411.58,34.4512,0.217199,-1078.41,0.0654611,-3985.06,573.478,104.305,241.398,-4938.03,607.272,573.21,0.267211,0,0
68,0.164514,-3424.02,22.0126,0.229975,-846.559,0.0654611,-3986.83,562.817,101.767,242.834,-4939.45,608.01,562.57,0.246925,0,0
69,0.177291,-3433.85,12.1769,0.242752,-577.935,0.0654611,-3986.7,552.85,99.7994,245.308,-4940.28,608.468,552.623,0.226399,0,0
70,0.190067,-3439.51,6.5206,0.255528,-371.768,0.0654611,-3985.8,546.293,98.4604,247.687,-4940.83,608.881,546.083,0.210341,0,0
71,0.202844,-3442.67,3.3593,0.268305,-226.799,0.0654611,-3984.75,542.074,97.5428,249.689,-4941.18,609.198,541.876,0.198441,0,0
72,0.21562,-3444.67,1.36524,0.281081,-118.249,0.0654611,-3984.75,540.08,97.5436,249.69,-4941.18,609.198,539.882,0.198442,0,0
73,0.228396,-3445.76,0.274329,0.293858,-58.6366,0.0654611,-3984.74,538.989,97.5455,249.693,-4941.18,609.196,538.79,0.198445,0,0
74,0.241173,-3446.28,-0.250557,0.306634,-26.9196,0.0654611,-3984.74,538.463,97.5478,249.697,-4941.18,609.194,538.265,0.198449,0,0
75,0.253949,-3446.51,-0.478328,0.31941,-10.5862,0.0654611,-3984.74,538.235,97.5499,249.7,-4941.19,609.193,538.037,0.198453,0,0
76,0.266726,-3446.59,-0.55579,0.332187,-2.50206,0.0654611,-3984.74,538.157,97.5518,249.703,-4941.19,609.191,537.959,0.198456,0,0
77,0.279502,-3446.59,-0.559517,0.344963,1.47569,0.0654611,-3984.74,538.153,97.5532,249.705,-4941.19,609.19,537.955,0.198459,0,0
78,0.292278,-3446.98,-0.950927,0.35774,0.0173026,0.0654611,-3984.74,537.762,97.5549,249.707,-4941.19,609.189,537.563,0.198463,0,0
79,0.305055,-3447.12,-1.08696,0.370516,0.36593,0.0654611,-3984.74,537.626,97.5554,249.708,-4941.2,609.189,537.427,0.198464,0,0
80,0.317831,-3447.1,-1.07092,0.383292,2.24597,0.0654611,-3984.74,537.642,97.5558,249.709,-4941.2,609.188,537.443,0.198464,0,0
81,0.330608,-3447.06,-1.02668,0.396069,4.79367,0.0654611,-3984.74,537.686,97.556,249.709,-4941.2,609.188,537.487,0.198465,0,0
82,0.343384,-3446.73,-0.699433,0.408845,5.88023,0.0654611,-3984.74,538.013,97.5563,249.709,-4941.2,609.188,537.814,0.198466,0,0
83,0.356161,-3446.64,-0.610063,0.421622,7.17055,0.0654611,-3984.74,538.102,97.5563,249.709,-4941.2,609.188,537.904,0.198466,0,0
84,0.368937,-3446.83,-0.799165,0.434398,6.00085,0.0654611,-3984.74,537.913,97.5565,249.71,-4941.2,609.188,537.715,0.198467,0,0
85,0.381713,-3446.73,-0.703457,0.447175,8.86086,0.0654611,-3984.74,538.009,97.5567,249.71,-4941.2,609.188,537.81,0.198467,0,0
86,0.39449,-3446.61,-0.576512,0.459951,10.8406,0.0654611,-3984.74,538.136,97.5571,249.711,-4941.2,609.187,537.937,0.198468,0,0
87,0.407266,-3446.46,-0.431199,0.472727,11.7104,0.0654611,-3984.74,538.281,97.5575,249.711,-4941.2,609.187,538.083,0.198469,0,0
88,0.420043,-3445.77,0.260811,0.485504,6.28061,0.0654611,-3984.74,538.973,97.5576,249.711,-4941.2,609.187,538.775,0.198469,0,0
89,0.432819,-3445.57,0.457543,0.49828,4.42413,0.0654611,-3984.74,539.17,97.5577,249.711,-4941.2,609.187,538.971,0.19847,0,0
90,0.445595,-3445.53,0.504809,0.511057,2.85438,0.0654611,-3984.74,539.217,97.558,249.712,-4941.2,609.187,539.019,0.198472,0,0
91,0.458372,-3445.69,0.34402,0.523833,0.768799,0.0654611,-3982.12,536.434,96.2237,253.283,-4941.44,609.817,536.258,0.175879,0,0
92,0.471148,-3445.69,0.340287,0.536609,-1.3259,0.0654611,-3982.12,536.431,96.2231,253.284,-4941.44,609.816,536.256,0.175878,0,0
93,0.483925,-3445.72,0.311822,0.549386,-3.02705,0.0654611,-3982.12,536.406,96.221,253.286,-4941.45,609.814,536.23,0.175868,0,0
94,0.496701,-3445.9,0.12753,0.562162,-5.16234,0.0654611,-3982.13,536.227,96.2177,253.289,-4941.45,609.811,536.051,0.175855,0,0
95,0.509478,-3446.25,-0.224411,0.574939,-7.53911,0.0654611,-3982.13,535.88,96.2146,253.291,-4941.45,609.808,535.704,0.175841,0,0
96,0.522254,-3446.49,-0.459641,0.587715,-7.65472,0.0654611,-3982.19,535.696,96.1355,253.313,-4941.49,609.851,535.521,0.175418,0,0
97,0.53503,-3446.57,-0.543869,0.600491,-5.32465,0.0654611,-3982.19,535.613,96.137,253.31,-4941.49,609.851,535.438,0.175402,0,0
98,0.547807,-3446.62,-0.590946,0.613268,-1.88343,0.0654611,-3982.19,535.568,96.1398,253.305,-4941.49,609.851,535.393,0.175374,0,0
99,0.560583,-3446.37,-0.338875,0.626044,0.202964,0.0654611,-3982.19,535.823,96.1431,253.299,-4941.49,609.851,535.648,0.175339,0,0
