step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
69,-0.308153,-3448.49,2.25682,-0.242815,-11.9654,0.065338,-3965.22,516.729,97.7264,268.527,-4942.78,611.303,516.824,-0.095235,0,0
70,-0.320932,-3448.54,2.20652,-0.255594,2.6149,0.065338,-3965.22,516.681,97.7237,268.529,-4942.78,611.303,516.777,-0.0953369,0,0
71,-0.333712,-3448.45,2.29381,-0.268374,10.1283,0.065338,-3965.22,516.771,97.7215,268.531,-4942.78,611.303,516.866,-0.0954184,0,0
72,-0.346492,-3448.06,2.68233,-0.281154,11.1982,0.065338,-3965.23,517.161,97.7196,268.533,-4942.78,611.303,517.257,-0.0954908,0,0
73,-0.359271,-3450.94,-0.197041,-0.293933,10.5683,0.065338,-3977.9,526.956,99.7986,253.372,-4940.91,609.843,526.766,0.190292,0,0
74,-0.372051,-3450.57,0.173122,-0.306713,7.93363,0.065338,-3977.9,527.325,99.8024,253.369,-4940.91,609.843,527.134,0.19039,0,0
75,-0.384831,-3450.48,0.264658,-0.319493,6.22939,0.065338,-3977.9,527.414,99.8076,253.364,-4940.91,609.843,527.223,0.190523,0,0
76,-0.397611,-3450.42,0.329398,-0.332273,3.92774,0.065338,-3977.86,527.447,99.8271,253.348,-4940.87,609.831,527.257,0.190282,0,0
77,-0.41039,-3450.38,0.365337,-0.345052,1.76574,0.065338,-3977.86,527.483,99.8273,253.348,-4940.87,609.831,527.293,0.190289,0,0
78,-0.42317,-3450.63,0.11391,-0.357832,-2.0822,0.065338,-3977.86,527.231,99.8276,253.348,-4940.87,609.831,527.041,0.190305,0,0
79,-0.43595,-3450.93,-0.186448,-0.370612,-5.09852,0.065338,-3977.86,526.93,99.8281,253.347,-4940.87,609.831,526.74,0.190333,0,0
80,-0.448729,-3450.87,-0.126315,-0.383391,-5.70705,0.065338,-3977.86,526.99,99.8283,253.346,-4940.87,609.832,526.8,0.190349,0,0
81,-0.461509,-3450.94,-0.189576,-0.396171,-3.98068,0.065338,-3977.86,526.926,99.8286,253.346,-4940.87,609.832,526.736,0.190365,0,0
82,-0.474289,-3450.97,-0.223049,-0.408951,-1.08398,0.065338,-3977.86,526.892,99.8288,253.345,-4940.87,609.832,526.702,0.190378,0,0
83,-0.487069,-3450.84,-0.0894512,-0.421731,1.6226,0.065338,-3977.86,527.026,99.829,253.345,-4940.87,609.832,526.835,0.19039,0,0
84,-0.499848,-3450.93,-0.180047,-0.43451,-0.319204,0.065338,-3977.86,526.935,99.8291,253.344,-4940.87,609.832,526.745,0.190395,0,0
85,-0.512628,-3450.92,-0.176032,-0.44729,1.61653,0.065338,-3977.86,526.938,99.8295,253.343,-4940.87,609.833,526.748,0.190419,0,0
86,-0.525408,-3450.88,-0.131934,-0.46007,5.14268,0.065338,-3977.86,526.982,99.8297,253.343,-4940.87,609.833,526.792,0.190429,0,0
87,-0.538187,-3450.8,-0.0489406,-0.472849,7.65194,0.065338,-3977.86,527.065,99.8299,253.343,-4940.87,609.833,526.874,0.190438,0,0
88,-0.550967,-3450.69,0.058315,-0.485629,8.91615,0.065338,-3977.86,527.172,99.83,253.343,-4940.87,609.833,526.981,0.190445,0,0
89,-0.563747,-3450.34,0.402959,-0.498409,6.95436,0.065338,-3977.86,527.517,99.83,253.343,-4940.87,609.833,527.326,0.190446,0,0
90,-0.576527,-3450.02,0.730837,-0.511189,3.77782,0.065338,-3977.86,527.844,99.8303,253.342,-4940.87,609.833,527.654,0.19046,0,0
91,-0.589306,-3449.98,0.769265,-0.523968,2.1165,0.065338,-3977.86,527.882,99.8303,253.342,-4940.87,609.833,527.692,0.190462,0,0
92,-0.602086,-3449.96,0.782812,-0.536748,-0.0407332,0.065338,-3977.86,527.896,99.8305,253.342,-4940.87,609.834,527.705,0.190467,0,0
93,-0.614866,-3449.98,0.768125,-0.549528,-2.22103,0.065338,-3977.86,527.881,99.8305,253.342,-4940.87,609.834,527.691,0.190468,0,0
94,-0.627646,-3450.02,0.727987,-0.562308,-3.94669,0.065338,-3977.86,527.841,99.8306,253.341,-4940.87,609.834,527.65,0.190473,0,0
95,-0.640425,-3450.47,0.2782,-0.575087,-8.25127,0.065338,-3977.86,527.391,99.8305,253.341,-4940.86,609.834,527.201,0.190474,0,0
96,-0.653205,-3450.71,0.039168,-0.587867,-9.41974,0.065338,-3977.86,527.152,99.8306,253.341,-4940.86,609.834,526.961,0.19048,0,0
97,-0.665985,-3450.82,-0.0752246,-0.600647,-8.26021,0.065338,-3977.86,527.037,99.8307,253.341,-4940.86,609.834,526.847,0.190484,0,0
98,-0.678764,-3450.91,-0.166446,-0.613426,-5.81271,0.065338,-3977.86,526.946,99.8308,253.341,-4940.86,609.834,526.756,0.190485,0,0
99,-0.691544,-3450.99,-0.241194,-0.626206,-2.28373,0.065338,-3977.9,526.916,99.6509,253.387,-4940.91,609.966,526.73,0.186462,0,0
