step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
78,-0.287547,-5116.82,-0.199685,-0.357836,1.98179,-0.0702896,-5419.56,302.742,98.4647,323.576,-6581.25,739.649,339.597,-36.8551,0,0
79,-0.300326,-5116.56,0.0592603,-0.370616,1.61797,-0.0702896,-5419.88,303.321,98.4501,324.075,-6581.93,739.523,340.161,-36.8403,0,0
80,-0.313106,-5117.01,-0.394222,-0.383396,0.926504,-0.0702896,-5419.59,302.572,98.4987,323.764,-6581.47,739.625,339.409,-36.8364,0,0
81,-0.325886,-5116.65,-0.0328343,-0.396176,1.36742,-0.0702896,-5418.52,301.864,99.3588,324.61,-6581.91,739.43,338.561,-36.6968,0,0
82,-0.338666,-5116.78,-0.159898,-0.408956,1.43124,-0.0702896,-5419.52,302.745,98.4629,324.029,-6581.65,739.631,339.565,-36.8198,0,0
83,-0.351446,-5116.68,-0.0577399,-0.421735,2.7207,-0.0702896,-5419.16,302.482,98.6271,323.98,-6581.37,739.603,339.31,-36.8275,0,0
84,-0.364226,-5116.53,0.0849418,-0.434515,3.11752,-0.0702896,-5419.36,302.743,98.5259,323.568,-6581.22,739.763,339.579,-36.8359,0,0
85,-0.377006,-5116.16,0.457446,-0.447295,3.02425,-0.0702896,-5420.63,304.474,98.0832,323.561,-6581.81,739.536,341.428,-36.9543,0,0
86,-0.389785,-5116.92,-0.304024,-0.460075,2.46081,-0.0702896,-5419.6,302.763,98.4267,324.094,-6581.68,739.562,339.586,-36.8223,0,0
87,-0.402565,-5116.43,0.18853,-0.472855,-0.0632403,-0.0702896,-5418.38,301.947,99.3351,324.765,-6581.45,738.972,338.727,-36.7795,0,0
88,-0.415345,-5116.17,0.449057,-0.485635,-0.728315,-0.0702896,-5418.91,302.78,98.761,324.891,-6581.95,739.388,339.511,-36.7309,0,0
89,-0.428125,-5117.04,-0.420619,-0.498415,1.5661,-0.0702896,-5419.13,302.138,98.6516,323.455,-6581,739.763,338.966,-36.828,0,0
90,-0.440905,-5116.58,0.0335495,-0.511194,0.802869,-0.0702896,-5419.24,302.657,98.5842,324.049,-6581.52,739.648,339.464,-36.8062,0,0
91,-0.453685,-5117.3,-0.683047,-0.523974,-0.600976,-0.0702896,-5419.23,301.924,98.4724,325.458,-6582.46,739.299,338.685,-36.7609,0,0
92,-0.466465,-5116.43,0.185391,-0.536754,-1.31075,-0.0702896,-5419.59,303.158,98.4479,323.669,-6581.37,739.664,340.005,-36.847,0,0
93,-0.479244,-5116.45,0.170274,-0.549534,-1.55576,-0.0702896,-5419.79,303.22,98.2027,323.805,-6581.52,739.72,340.074,-36.8546,0,0
94,-0.492024,-5116.71,-0.0927806,-0.562314,-2.49406,-0.0702896,-5419.13,302.42,98.5391,324.022,-6581.4,739.709,339.212,-36.7924,0,0
95,-0.504804,-5116.62,-0.00634975,-0.575094,-2.75286,-0.0702896,-5419.71,303.086,97.762,324.193,-6581.53,739.863,339.914,-36.8273,0,0
96,-0.517584,-5116.49,0.128372,-0.587874,-2.91038,-0.0702896,-5419.79,303.304,98.522,323.983,-6581.81,739.51,340.139,-36.8355,0,0
97,-0.530364,-5116.38,0.240013,-0.600653,-0.994379,-0.0702896,-5419.56,303.178,98.4925,324.181,-6581.76,739.526,340.013,-36.835,0,0
98,-0.543144,-5116.66,-0.0416625,-0.613433,1.29594,-0.0702896,-5419.83,303.17,98.2207,324.117,-6581.77,739.6,339.993,-36.8226,0,0
99,-0.555924,-5116.44,0.179541,-0.626213,-0.61202,-0.0702896,-5419.79,303.352,97.9008,325.332,-6582.38,739.352,340.175,-36.8233,0,0
