"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-42.600000	-1932.098626	-2503.133677	571.035051	87.106752	682.757807	-3391.081875	118.083639	320.349655	250.685396	0.000000	0.000000
-42.400000	-1933.497532	-2504.775364	571.277831	87.106754	681.116118	-3391.081875	118.083639	320.387580	250.890252	0.000000	0.000000
-42.200000	-1934.890436	-2506.411382	571.520946	87.106755	679.480098	-3391.081875	118.083639	320.426364	251.094583	0.000000	0.000000
-42.000000	-1936.277425	-2508.041821	571.764396	87.106755	677.849659	-3391.081875	118.083639	320.466003	251.298393	0.000000	0.000000
-41.800000	-1937.658463	-2509.666623	572.008160	87.106755	676.224857	-3391.081875	118.083639	320.506492	251.501668	0.000000	0.000000
-41.600000	-1939.003657	-2511.285765	572.282108	87.106758	674.605713	-3391.081875	118.083639	320.577711	251.704397	0.000000	0.000000
-41.400000	-1940.372953	-2512.899383	572.526431	87.106752	672.992100	-3391.081875	118.083639	320.619834	251.906597	0.000000	0.000000
-41.200000	-1941.736255	-2514.507274	572.771019	87.106755	671.384206	-3391.081875	118.083639	320.662794	252.108225	0.000000	0.000000
-41.000000	-1943.093676	-2516.109560	573.015884	87.106753	669.781922	-3391.081875	118.083639	320.706586	252.309298	0.000000	0.000000
-40.800000	-1944.445138	-2517.706134	573.260996	87.106759	668.185343	-3391.081875	118.083639	320.751207	252.509789	0.000000	0.000000
-40.600000	-1945.790750	-2519.297116	573.506365	87.106756	666.594363	-3391.081875	118.083639	320.796651	252.709714	0.000000	0.000000
-40.400000	-1947.130467	-2520.882438	573.751971	87.106755	665.009042	-3391.081875	118.083639	320.842916	252.909055	0.000000	0.000000
-40.200000	-1948.464284	-2522.462085	573.997801	87.106750	663.429400	-3391.081875	118.083639	320.889995	253.107805	0.000000	0.000000
-40.000000	-1949.792230	-2524.036074	574.243844	87.106753	661.855408	-3391.081875	118.083639	320.937890	253.305954	0.000000	0.000000
-39.800000	-1951.114228	-2525.604305	574.490077	87.106757	660.287174	-3391.081875	118.083639	320.986592	253.503486	0.000000	0.000000
-39.600000	-1952.430432	-2527.166952	574.736520	87.106755	658.724529	-3391.081875	118.083639	321.036100	253.700420	0.000000	0.000000
-39.400000	-1953.740740	-2528.723880	574.983140	87.106756	657.167600	-3391.081875	118.083639	321.086410	253.896730	0.000000	0.000000
-39.200000	-1955.045177	-2530.275109	575.229932	87.106751	655.616376	-3391.081875	118.083639	321.137518	254.092414	0.000000	0.000000
-39.000000	-1956.343756	-2531.820642	575.476886	87.106749	654.070844	-3391.081875	118.083639	321.189422	254.287464	0.000000	0.000000
-38.800000	-1957.636453	-2533.360437	575.723984	87.106753	652.531046	-3391.081875	118.083639	321.242118	254.481866	0.000000	0.000000
-38.600000	-1958.923289	-2534.894513	575.971224	87.106753	650.996970	-3391.081875	118.083639	321.295603	254.675621	0.000000	0.000000
-38.400000	-1960.204294	-2536.422894	576.218600	87.106752	649.468589	-3391.081875	118.083639	321.349875	254.868725	0.000000	0.000000
-38.200000	-1961.479399	-2537.945486	576.466087	87.106754	647.945995	-3391.081875	118.083639	321.404930	255.061157	0.000000	0.000000
-38.000000	-1962.748651	-2539.462336	576.713685	87.106756	646.429144	-3391.081875	118.083639	321.460764	255.252921	0.000000	0.000000
-37.800000	-1964.012053	-2540.973438	576.961385	87.106754	644.918044	-3391.081875	118.083639	321.517375	255.444010	0.000000	0.000000
-37.600000	-1965.269604	-2542.478778	577.209175	87.106755	643.412702	-3391.081875	118.083639	321.574761	255.634413	0.000000	0.000000
