step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
1840	114.778	-8736.81	-8497.75	-8736.7	0	0	0	0	0	
1850	108.859	-8727.53	-8500.8	-8727.49	0	0	0	0	0	
1860	101.528	-8710.96	-8499.5	-8711.24	0	0	0	0	0	
1870	96.0925	-8692.26	-8492.12	-8692.22	0	0	0	0	0	
1880	89.0149	-8665.45	-8480.05	-8665.39	0	0	0	0	0	
1890	91.3002	-8655.58	-8465.43	-8655.54	0	0	0	0	0	
1900	95.1225	-8651.57	-8453.45	-8651.53	0	0	0	0	0	
1910	106.692	-8665.39	-8443.18	-8665.35	0	0	0	0	0	
1920	106.445	-8659.36	-8437.66	-8659.35	0	0	0	0	0	
1930	109.722	-8661.31	-8432.79	-8660.71	0	0	0	0	0	
1940	111.411	-8662.1	-8430.05	-8662.04	0	0	0	0	0	
1950	111.186	-8658.96	-8427.38	-8658.85	0	0	0	0	0	
1960	116.588	-8670.89	-8428.06	-8670.77	0	0	0	0	0	
1970	118.263	-8676.46	-8430.15	-8676.42	0	0	0	0	0	
1980	130.684	-8710.56	-8438.37	-8710.54	0	0	0	0	0	
1990	125.37	-8711.04	-8449.92	-8710.96	0	0	0	0	0	
2000	127.128	-8723.94	-8459.16	-8727.24	0	0	0	0	0	
2010	123.881	-8725.73	-8467.71	-8727.68	0	0	0	0	0	
2020	114.873	-8707.91	-8468.66	-8707.91	0	0	0	0	0	
2030	114.237	-8702.4	-8464.47	-8706.95	0	0	0	0	0	
2040	111.59	-8694.93	-8462.51	-8695.94	0	0	0	0	0	
2050	108.766	-8682.84	-8456.3	-8682.82	0	0	0	0	0	
2060	108.48	-8673.26	-8447.32	-8673.92	0	0	0	0	0	
2070	102.441	-8650.68	-8437.32	-8650.62	0	0	0	0	0	
2080	109.052	-8652.9	-8425.77	-8652.59	0	0	0	0	0	
2090	105.375	-8635.76	-8416.29	-8635.73	0	0	0	0	0	
2100	116.949	-8652.2	-8408.62	-8652.96	0	0	0	0	0	
2110	119.969	-8653.05	-8403.18	-8653.09	0	0	0	0	0	
2120	117.949	-8644.41	-8398.75	-8645.05	0	0	0	0	0	
2130	120.025	-8642.69	-8392.71	-8645.81	0	0	0	0	0	
2140	116.016	-8632.65	-8391.02	-8632.65	0	0	0	0	0	
2150	118.809	-8629.79	-8382.34	-8630.21	0	0	0	0	0	
2160	127.888	-8647.48	-8381.11	-8649.8	0	0	0	0	0	
2170	136.818	-8672.46	-8387.5	-8672.48	0	0	0	0	0	
2180	145.429	-8702.18	-8399.28	-8701.55	0	0	0	0	0	
2190	143.036	-8713.5	-8415.58	-8713.5	0	0	0	0	0	
2200	136.68	-8709.35	-8424.67	-8709.34	0	0	0	0	0	
2210	138.9	-8719.77	-8430.48	-8720.39	0	0	0	0	0	
2220	127.106	-8696.18	-8431.45	-8696.19	0	0	0	0	0	
2230	127.173	-8693.83	-8428.96	-8693.83	0	0	0	0	0	
2240	114.125	-8657.96	-8420.26	-8657.96	0	0	0	0	0	
2250	116.957	-8650.63	-8407.03	-8650.84	0	0	0	0	0	
2260	118.936	-8643.35	-8395.63	-8643.4	0	0	0	0	0	
2270	118.295	-8631.24	-8384.86	-8631.32	0	0	0	0	0	
2280	127.439	-8642.28	-8376.85	-8643.04	0	0	0	0	0	
2290	132.394	-8652.57	-8376.82	-8652.6	0	0	0	0	0	
2300	138.032	-8666.53	-8379.04	-8666.32	0	0	0	0	0	
2310	142.685	-8677.41	-8380.22	-8677.29	0	0	0	0	0	
2320	144.657	-8686.5	-8385.21	-8687.25	0	0	0	0	0	
2330	139.81	-8680.99	-8389.79	-8681.92	0	0	0	0	0	
2340	141.007	-8686.29	-8392.6	-8686.24	0	0	0	0	0	
2350	135.963	-8676.29	-8393.11	-8676.2	0	0	0	0	0	
2360	135.678	-8674.27	-8391.69	-8674.31	0	0	0	0	1	
2370	133.095	-8666.75	-8389.54	-8666.77	0	0	0	0	0	
2380	133.342	-8662.97	-8385.24	-8662.84	0	0	0	0	0	
2390	134.562	-8662.89	-8382.63	-8662.76	0	0	0	0	0	
2400	128.022	-8644.88	-8378.24	-8644.85	0	0	0	0	0	
2410	127.093	-8629.95	-8365.24	-8630.35	0	0	0	0	0	
2420	125.101	-8612.47	-8351.91	-8612.37	0	0	0	0	0	
2430	129.507	-8607.51	-8337.78	-8607.57	0	0	0	0	0	
2440	135.882	-8612.25	-8329.23	-8612.33	0	0	1	0	0	
2450	138.521	-8612.44	-8323.93	-8612.36	0	0	1	0	0	
2460	141.342	-8614.71	-8320.33	-8614.61	0	0	1	0	0	
2470	153.248	-8641.29	-8322.1	-8641.28	0	0	1	0	0	
2480	154.851	-8653.67	-8331.15	-8653.75	0	0	1	0	0	
2490	156.613	-8665.27	-8339.08	-8665.12	0	0	1	0	0	
2500	157.474	-8679.13	-8351.15	-8678.98	0	0	1	0	0	
2510	150.327	-8667.1	-8354.01	-8667.02	0	0	1	1	0	
2520	150.388	-8667.78	-8354.55	-8667.67	0	0	1	0	0	
2530	142.537	-8649.21	-8352.34	-8649.03	0	0	1	0	0	
2540	139.946	-8636.44	-8344.96	-8636.31	0	0	1	0	0	
2550	142.621	-8635.26	-8338.21	-8635.28	0	0	1	0	0	
2560	139.504	-8621.47	-8330.92	-8621.48	0	0	1	0	0	
2570	144.132	-8624.69	-8324.49	-8624.58	0	0	1	0	0	
2580	134.491	-8597.35	-8317.23	-8597.33	0	0	1	0	0	
2590	130.711	-8574.95	-8302.71	-8574.91	0	0	1	0	0	
2600	134.105	-8568.28	-8288.97	-8568.29	0	0	1	0	0	
2610	139.057	-8562.65	-8273.03	-8562.65	0	0	1	0	0	
2620	149.315	-8574.42	-8263.43	-8574.41	0	0	1	0	0	
2630	146.765	-8563.54	-8257.86	-8563.53	0	0	1	0	0	
2640	151.473	-8566.28	-8250.8	-8566.28	0	0	1	0	0	
2650	167.603	-8602.57	-8253.49	-8602.52	0	0	1	0	0	
2660	173.682	-8626.87	-8265.13	-8626.87	0	0	1	0	0	
