step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
87,-0.53877,-2807.3,-0.178087,-0.472081,4.15443,0.0666893,-3171.3,363.998,87.2011,352.025,-4258.74,648.217,362.435,1.56271,0,0
88,-0.551529,-2807.24,-0.122663,-0.48484,4.75374,0.0666894,-3171.13,363.887,87.3015,352.095,-4258.7,648.171,362.324,1.56301,0,0
89,-0.564285,-2806.87,0.252413,-0.497599,2.01761,0.0666868,-3171.13,364.262,87.3026,352.094,-4258.7,648.171,362.699,1.56301,0,0
90,-0.577044,-2806.84,0.276682,-0.510358,1.69455,0.0666868,-3171.09,364.25,87.3393,352.071,-4258.69,648.182,362.688,1.56201,0,0
91,-0.589803,-2806.83,0.293831,-0.523117,0.936494,0.0666863,-3171.09,364.264,87.3413,352.068,-4258.68,648.183,362.702,1.56191,0,0
92,-0.602562,-2806.82,0.299509,-0.535875,-0.0529501,0.0666863,-3171.09,364.269,87.335,352.061,-4258.67,648.184,362.706,1.56281,0,0
93,-0.615323,-2806.83,0.292474,-0.548634,-1.02695,0.0666883,-3171.09,364.262,87.3357,352.06,-4258.67,648.184,362.7,1.56279,0,0
94,-0.628082,-2806.85,0.274397,-0.561393,-1.74719,0.0666884,-3171.1,364.248,87.3515,352.038,-4258.67,648.186,362.686,1.56204,0,0
95,-0.640841,-2806.95,0.167069,-0.574152,-2.7234,0.066689,-3171.1,364.141,87.3502,352.04,-4258.67,648.187,362.579,1.5619,0,0
96,-0.6536,-2807.26,-0.138145,-0.586911,-4.79164,0.0666889,-3171.1,363.836,87.3486,352.041,-4258.67,648.188,362.274,1.56178,0,0
97,-0.666359,-2807.32,-0.195271,-0.59967,-4.04811,0.0666889,-3171.1,363.779,87.3465,352.043,-4258.67,648.188,362.218,1.56166,0,0
98,-0.679118,-2807.36,-0.238912,-0.612429,-2.6535,0.0666887,-3171.14,363.783,87.2902,352.106,-4258.72,648.178,362.22,1.56226,0,0
99,-0.69188,-2807.38,-0.260765,-0.625188,-0.693579,0.0666918,-3171.14,363.761,87.2899,352.104,-4258.72,648.179,362.199,1.56227,0,0
