step,T,Epot,Efull,SolventMolsThroughZ,
7.205e-012,294.03,-1765.42,-1013.67,1094794426,
7.21e-012,299.307,-1784.02,-1018.78,252643975,
7.215e-012,298.79,-1783.93,-1020.01,-589506476,
7.22e-012,293.903,-1770.92,-1019.5,-1431656927,
7.225e-012,291.757,-1765.34,-1019.4,2021159918,
7.23e-012,278.324,-1729.66,-1018.07,1179009467,
7.235e-012,290.128,-1757.85,-1016.08,336859016,
7.24e-012,288.383,-1753.22,-1015.9,-505291435,
7.245e-012,309.279,-1806.33,-1015.59,-1347441886,
7.25e-012,283.017,-1739.38,-1015.79,2105374959,
7.255e-012,300.377,-1782.58,-1014.61,1263224508,
7.26e-012,288.001,-1749.98,-1013.64,421074057,
7.265e-012,279.967,-1727.1,-1011.31,-421076394,
7.27e-012,299.34,-1774.67,-1009.34,-1263226845,
7.275e-012,300.67,-1779.26,-1010.53,-2105377296,
7.28e-012,320.407,-1833.76,
