step,T,Epot,Efull,NThroughZNThroughKlap
53980,308.888,-8386.36,-7743.01,
53990,292.855,-8351.67,-7741.71,
54000,316.766,-8402.67,-7742.92,
54010,294.952,-8355.96,-7741.63,
54020,311.436,-8392.65,-7744,
54030,277.26,-8320.15,-7742.68,
54040,277.423,-8318.31,-7740.5,
54050,297.633,-8358.68,-7738.78,
54060,315.01,-8396.96,-7740.87,
54070,298.662,-8362.72,-7740.67,
54080,287.79,-8340.32,-7740.91,
54090,278.643,-8318.01,-7737.66,
54100,296.637,-8355.35,-7737.52,
54110,303.443,-8368.95,-7736.95,
54120,295.496,-8353.53,-7738.08,
54130,289.343,-8339.81,-7737.17,
54140,306.662,-8375.28,-7736.56,
54150,294.431,-8349.85,-7736.62,
54160,293.334,-8346.94,-7735.98,
54170,286.682,-8332.28,-7735.18,
54180,328.231,-8420.01,-7736.37,
54190,298.117,-8358.96,-7738.04,
54200,297.742,-8358.07,-7737.93,
54210,269.06,-8297.13,-7736.73,
54220,320.023,-8403.81,-7737.27,
54230,273.411,-8306.11,-7736.66,
54240,318.34,-8399.46,-7736.42,
54250,276.916,-8312.69,-7735.93,
54260,309.189,-8379.26,-7735.28,
54270,286.011,-8329.79,-7734.09,
54280,320.19,-8402.26,-7735.37,
54290,289.162,-8337.49,-7735.23,
54300,331.853,-8428.79,-7737.61,
54310,274.593,-8309.78,-7737.86,
54320,308.196,-8379.12,-7737.21,
54330,293.154,-8346.42,-7735.84,
54340,302.414,-8365.9,-7736.04,
54350,293.75,-8347.16,-7735.34,
54360,306.98,-8376.03,-7736.65,
54370,288.174,-8336.64,-7736.43,
54380,296.256,-8352.68,-7735.64,
54390,286.535,-8331.63,-7734.84,
54400,310.809,-8382.12,-7734.77,
54410,293.482,-8346.13,-7734.87,
54420,300.943,-8361.16,-7734.36,
54430,291.632,-8341.41,-7734.01,
54440,297.81,-8355.39,-7735.12,
54450,284.487,-8326.86,-7734.34,
54460,291.846,-8340.23,-7732.38,
54470,279.495,-8313.02,-7730.89,
54480,305.747,-8366.32,-7729.51,
54490,288.664,-8331.14,-7729.91,
54500,296.776,-8347.55,-7729.43,
54510,296.266,-8346.04,-7728.98,
54520,302.225,-8358.48,-7729.01,
54530,303.069,-8360.38,-7729.15,
54540,288.52,-8330.57,-7729.65,
54550,278.027,-8306.38,-7727.3,
54560,320.726,-8394.99,-7726.98,
54570,311.309,-8377.27,-7728.88,
54580,313.463,-8383.36,-7730.48,
54590,277.32,-8307.07,-7729.47,
54600,312.328,-8379.62,-7729.11,
54610,280.773,-8313.56,-7728.77,
54620,317.751,-8390.39,-7728.58,
54630,292.004,-8337.7,-7729.51,
54640,306.868,-8369.56,-7730.42,
54650,295.076,-8344.69,-7730.11,
54660,323.546,-8405.55,-7731.67,
54670,280.447,-8314.81,-7730.7,
54680,303.77,-8363.05,-7730.37,
54690,282.521,-8318.95,-7730.52,
54700,288.617,-8330.46,-7729.34,
54710,287.228,-8326.11,-7727.88,
54720,311.522,-8376.86,-7728.02,
54730,296.182,-8346.02,-7729.13,
54740,305.862,-8367.35,-7730.31,
54750,286.671,-8327.05,-7729.97,
54760,325.917,-8409.69,-7730.87,
54770,271.55,-8296.48,-7730.9,
54780,276.376,-8304.78,-7729.15,
54790,281.567,-8313.25,-7726.81,
54800,308.548,-8368.68,-7726.05,
54810,292.114,-8334.5,-7726.08,
54820,309.97,-8371.62,-7726.02,
54830,281.895,-8313.42,-7726.29,
54840,299.568,-8349.08,-7725.14,
54850,302.514,-8354.54,-7724.47,
54860,302.375,-8355.19,-7725.41,
54870,307.455,-8365.79,-7725.43,
54880,292.178,-8334.9,-7726.35,
54890,316.593,-8386.82,-7727.42,
54900,300.553,-8354.14,-7728.15,
54910,308.69,-8372.07,-7729.14,
54920,286.946,-8326.89,-7729.25,
54930,307.347,-8369.13,-7728.99,
54940,295.99,-8345.56,-7729.08,
54950,299.338,-8351.72,-7728.26,
54960,298.632,-8350.84,-7728.86,
54970,300.94,-8357.1,-7730.31,
54980,277.742,-8307.34,-7728.87,
54990,297.323,-8347.39,-7728.13,
55000,303.182,-8359.45,-7727.99,
55010,288.476,-8329.33,-7728.5,
55020,294.191,-8340.63,-7727.9,
55030,303.933,-8362.64,-7729.62,
55040,311.936,-8380.61,-7730.91,
55050,288.625,-8332.37,-7731.22,
55060,291.484,-8339.94,-7732.84,
55070,280.785,-8316.36,-7731.55,
55080,289.957,-8335.04,-7731.12,
55090,302.034,-8360.11,-7731.04,
55100,315.463,-8390.7,-7733.66,
55110,294.718,-8349.28,-7735.45,
55120,320.769,-8407.21,-7739.11,
55130,281.318,-8323.79,-7737.87,
55140,308.345,-8380.45,-7738.24,
55150,278.226,-8316.25,-7736.76,
55160,299.919,-8360.89,-7736.23,
55170,294.171,-8348.07,-7735.37,
55180,295.491,-8351.45,-7736.01,
55190,277.152,-8311.13,-7733.88,
55200,315.119,-8389.68,-7733.35,
55210,317.158,-8395.76,-7735.19,
55220,302.228,-8367.37,-7737.9,
55230,317.148,-8400.65,-7740.1,
55240,305.138,-8378.04,-7742.51,
55250,290.981,-8349.16,-7743.11,
55260,279.693,-8324.27,-7741.73,
55270,303.379,-8372.45,-7740.57,
55280,299.459,-8365.21,-7741.5,
55290,301.791,-8369.57,-7741,
55300,289.431,-8343.96,-7741.13,
55310,258.895,-8276.27,-7737.05,
55320,285.318,-8327.53,-7733.27,
55330,311.562,-8382.53,-7733.61,
55340,313.663,-8388.58,-7735.29,
55350,272.454,-8302.96,-7735.49,
55360,292.82,-8343.68,-7733.8,
55370,303.632,-8365.91,-7733.51,
55380,320.931,-8403.84,-7735.41,
55390,297.155,-8356.04,-7737.13,
55400,291.96,-8344.1,-7736.01,
55410,289.167,-8337.39,-7735.11,
55420,299.034,-8356.81,-7733.99,
55430,298.49,-8356.41,-7734.72,
55440,297.685,-8353.9,-7733.89,
55450,315.019,-8390.68,-7734.57,
55460,320.727,-8404.82,-7736.81,
55470,279.169,-8317.86,-7736.41,
55480,287.668,-8334.21,-7735.06,
55490,300.16,-8359.81,-7734.64,
55500,278.091,-8311.9,-7732.7,
55510,306.122,-8370.01,-7732.42,
55520,300.962,-8359.57,-7732.73,
55530,301.664,-8361.45,-7733.15,
55540,290.606,-8337.61,-7732.34,
55550,301.008,-8359.38,-7732.45,
55560,303.178,-8364.92,-7733.46,
55570,286.919,-8330.66,-7733.07,
55580,300.6,-8358.72,-7732.63,
55590,311.379,-8382.01,-7733.48,
55600,291.629,-8341.07,-7733.67,
55610,294.245,-8346.33,-7733.48,
55620,296.246,-8350.42,-7733.4,
55630,290.297,-8336.71,-7732.08,
55640,299.625,-8356.37,-7732.32,
55650,302.625,-8362.76,-7732.45,
55660,292.896,-8343.94,-7733.9,
55670,293.162,-8342.41,-7731.81,
55680,307.998,-8374.96,-7733.46,
55690,303.995,-8367.38,-7734.22,
55700,292.299,-8342.97,-7734.18,
55710,305.188,-8369.64,-7734,
55720,307.825,-8376,-7734.87,
55730,283.415,-8326.21,-7735.91,
55740,282.706,-8322.4,-7733.58,
55750,307.261,-8374.14,-7734.18,
55760,300.723,-8360.3,-7733.96,
55770,304.228,-8368.05,-7734.41,
55780,290.991,-8339.41,-7733.34,
55790,293.122,-8343.28,-7732.77,
55800,299.492,-8356.08,-7732.3,
55810,306.28,-8372.54,-7734.62,
55820,293.433,-8345.11,-7733.95,
55830,295.793,-8350.21,-7734.14,
55840,316.784,-8393.97,-7734.18,
55850,285.992,-8330.16,-7734.5,
55860,301.353,-8361.72,-7734.07,
55870,282.587,-8322.71,-7734.14,
55880,294.506,-8345.38,-7731.99,
55890,297.744,-8351.78,-7731.64,
55900,302.264,-8361.65,-7732.1,
55910,278.6,-8310.65,-7730.39,
55920,302.664,-8360.22,-7729.84,
55930,304.486,-8364.79,-7730.61,
55940,304.374,-8365.64,-7731.7,
55950,312.35,-8383.44,-7732.89,
55960,317.764,-8396.19,-7734.36,
55970,291.275,-8341.17,-7734.5,
55980,305.327,-8371.03,-7735.1,
55990,299.292,-8358.77,-7735.41,
56000,308.932,-8379.37,-7735.93,
56010,290.109,-8340.11,-7735.87,
56020,290.151,-8339.53,-7735.21,
56030,318.207,-8398.67,-7735.92,
56040,301.963,-8366.16,-7737.24,
56050,290.67,-8343,-7737.6,
56060,290.716,-8341.89,-7736.39,
56070,302.832,-8367.44,-7736.71,
56080,296.649,-8354.4,-7736.54,
56090,305.471,-8372.81,-7736.58,
56100,283.514,-8325.92,-7735.43,
56110,294.451,-8349.19,-7735.92,
56120,280.295,-8320.71,-7736.91,
56130,292.769,-8346.07,-7736.3,
56140,300.786,-8362.51,-7736.04,
56150,304.168,-8369.96,-7736.45,
56160,310.176,-8383.87,-7737.84,
56170,311.666,-8387.84,-7738.71,
56180,305.751,-8376.3,-7739.48,
56190,299.566,-8363.89,-7739.96,
56200,297.254,-8358.51,-7739.39,
56210,298.433,-8361.65,-7740.08,
56220,283.285,-8329.06,-7739.04,
56230,284.354,-8330.51,-7738.26,
56240,293.649,-8348.93,-7737.33,
56250,307.796,-8378.71,-7737.64,
56260,297.851,-8358.14,-7737.78,
56270,312.575,-8389.57,-7738.55,
56280,293.047,-8349.1,-7738.75,
56290,298.005,-8358.76,-7738.08,
56300,285.159,-8330.62,-7736.7,
56310,297.06,-8354.65,-7735.93,
56320,296.775,-8355.11,-7736.99,
56330,314.619,-8391.1,-7735.82,
56340,298.229,-8358.52,-7737.37,
56350,293.063,-8346.26,-7735.87,
56360,292.552,-8345.42,-7736.1,
56370,300.678,-8360.39,-7734.15,
56380,311.485,-8384.4,-7735.65,
56390,282.691,-8324.22,-7735.44,
56400,299.506,-8359.11,-7735.3,
56410,286.582,-8330.89,-7734,
56420,302.471,-8363.87,-7733.89,
56430,284.401,-8324,-7731.65,
56440,288.499,-8331.3,-7730.41,
56450,300.272,-8354.67,-7729.27,
56460,285.448,-8323.68,-7729.15,
56470,290.136,-8332.88,-7728.59,
56480,298.162,-8348.47,-7727.46,
56490,305.844,-8365.07,-7728.06,
56500,299.197,-8351.68,-7728.52,
56510,315.124,-8386.09,-7729.76,
56520,293.747,-8342.01,-7730.2,
56530,311.271,-8379.35,-7731.04,
56540,290.773,-8336.32,-7730.7,
56550,326.19,-8411.73,-7732.35,
56560,310.531,-8381.37,-7734.6,
56570,296.948,-8354.3,-7735.82,
56580,301.879,-8365.76,-7737.01,
56590,289.543,-8339.71,-7736.66,
56600,298.994,-8359.85,-7737.11,
56610,285.869,-8331.2,-7735.79,
56620,283.558,-8325.37,-7734.78,
56630,283.833,-8323.88,-7732.71,
56640,294.781,-8346.07,-7732.1,
56650,301.007,-8359.59,-7732.65,
56660,295.742,-8347.84,-7731.87,
56670,303.048,-8362.7,-7731.52,
56680,287.655,-8330.18,-7731.06,
56690,281.984,-8317.95,-7730.64,
56700,306.814,-8367.8,-7728.77,
56710,321.186,-8401.16,-7732.2,
56720,265.839,-8283.54,-7729.85,
56730,306.204,-8367.16,-7729.41,
56740,298.46,-8350.77,-7729.14,
56750,330.019,-8419.37,-7732.01,
56760,316.221,-8393.26,-7734.63,
56770,298.642,-8358.03,-7736.03,
56780,297.791,-8356.09,-7735.85,
56790,277.004,-8310.93,-7733.99,
56800,296.839,-8351.28,-7733.02,
56810,295.338,-8348.47,-7733.34,
56820,293.411,-8343.62,-7732.51,
56830,284.487,-8324.18,-7731.66,
56840,292.248,-8338.98,-7730.29,
56850,298.564,-8351.4,-7729.56,
56860,312.624,-8381.36,-7730.24,
56870,310.713,-8378.91,-7731.77,
56880,291.215,-8338.95,-7732.41,
56890,308.517,-8375.29,-7732.72,
56900,283.718,-8322.74,-7731.81,
56910,316.989,-8392.72,-7732.5,
56920,306.733,-8373.44,-7734.58,
56930,309.546,-8380.03,-7735.31,
56940,283.504,-8324.9,-7734.42,
56950,312.03,-8384.78,-7734.88,
56960,267.293,-8291.3,-7734.59,
56970,297.21,-8351.92,-7732.9,
56980,269.732,-8292.08,-7730.29,
56990,319.894,-8395.85,-7729.58,
57000,276.489,-8305.27,-7729.4,
57010,302.166,-8358.52,-7729.17,
57020,309.613,-8376.25,-7731.39,
57030,275.829,-8304.17,-7729.68,
57040,294.419,-8341.1,-7727.89,
57050,308.404,-8370.41,-7728.08,
57060,306.178,-8366.81,-7729.11,
57070,331.776,-8421.99,-7730.97,
57080,300.298,-8359.06,-7733.61,
57090,296.627,-8350.47,-7732.66,
57100,303.646,-8365.39,-7732.96,
57110,301.999,-8361.33,-7732.33,
57120,315.574,-8391.93,-7734.65,
57130,295.693,-8352.66,-7736.79,
57140,289.092,-8341.21,-7739.09,
57150,287.286,-8337.3,-7738.94,
57160,288.744,-8338.69,-7737.3,
57170,298.839,-8359.71,-7737.29,
57180,271.138,-8301.32,-7736.59,
57190,279.213,-8315.67,-7734.13,
57200,304.382,-8367.52,-7733.56,
57210,289.099,-8334.81,-7732.68,
57220,318.547,-8396.64,-7733.17,
57230,306.778,-8375.48,-7736.52,
57240,308.729,-8380.11,-7737.09,
57250,309.314,-8382,-7737.77,
57260,283.942,-8329.81,-7738.42,
57270,300.382,-8363.32,-7737.68,
57280,298.084,-8358.21,-7737.37,
57290,289.938,-8340.22,-7736.34,
57300,305.988,-8373.87,-7736.56,
57310,309.071,-8382.16,-7738.43,
57320,277.062,-8313.09,-7736.03,
57330,312.521,-8387.94,-7737.02,
57340,286.797,-8333.72,-7736.39,
57350,293.774,-8347.78,-7735.91,
57360,312.185,-8386.58,-7736.36,
57370,310.328,-8384.58,-7738.23,
57380,286.313,-8333.34,-7737.01,
57390,309.67,-8382.07,-7737.09,
57400,293.18,-8347.22,-7736.59,
57410,299.74,-8361.92,-7737.62,
57420,300.394,-8362.96,-7737.3,
57430,311.892,-8389.37,-7739.76,
57440,277.858,-8317.21,-7738.49,
57450,279,-8317.09,-7735.99,
57460,302.023,-8363.81,-7734.76,
57470,304.832,-8370.1,-7735.2,
57480,297.067,-8354.2,-7735.47,
57490,296.315,-8352.38,-7735.22,
57500,293.799,-8346.13,-7734.21,
57510,309.337,-8379.16,-7734.88,
57520,285.317,-8329.65,-7735.39,
57530,307.835,-8376.76,-7735.61,
57540,283.619,-8327.47,-7736.75,
57550,286.249,-8330.98,-7734.78,
57560,286.443,-8330.09,-7733.49,
57570,312.299,-8384.1,-7733.65,
57580,275.5,-8307,-7733.2,
57590,312.813,-8384.12,-7732.6,
57600,295.728,-8349.34,-7733.4,
57610,314.249,-8387.68,-7733.16,
57620,304.218,-8368.65,-7735.03,
57630,302.046,-8364.14,-7735.04,
57640,306.787,-8374.94,-7735.97,
57650,282.796,-8323.59,-7734.58,
57660,309.81,-8380.72,-7735.45,
57670,295.334,-8350.42,-7735.3,
57680,315.55,-8393.72,-7736.49,
57690,298.713,-8360.64,-7738.49,
57700,295.565,-8354.32,-7738.72,
57710,297.97,-8358.49,-7737.88,
57720,302.586,-8368.23,-7738.01,
57730,297.443,-8356.32,-7736.81,
57740,280.512,-8320.16,-7735.91,
57750,294.238,-8347.65,-7734.81,
57760,274.353,-8305.61,-7734.19,
57770,309.722,-8377.19,-7732.1,
57780,295.119,-8347.9,-7733.23,
57790,300.835,-8359.77,-7733.2,
57800,278.89,-8313.84,-7732.97,
57810,301.329,-8359.39,-7731.79,
57820,288.493,-8331.65,-7730.78,
57830,314.325,-8385.24,-7730.57,
57840,311.762,-8380.76,-7731.43,
57850,308.963,-8376.73,-7733.22,
57860,279.649,-8313.76,-7731.31,
57870,303.708,-8363.59,-7731.03,
57880,296.174,-8348.97,-7732.1,
57890,269.868,-8292.06,-7729.98,
57900,287.497,-8327.13,-7728.33,
57910,311.65,-8376.54,-7727.44,
57920,326.287,-8409.96,-7730.38,
57930,299.305,-8355.13,-7731.74,
57940,315.561,-8390.36,-7733.11,
57950,282.35,-8321.46,-7733.38,
57960,285.218,-8324.97,-7730.93,
57970,319.386,-8396.85,-7731.64,
57980,300.297,-8360.03,-7734.58,
57990,297.778,-8354.14,-7733.94,
58000,288.925,-8334.5,-7732.74,
58010,327.345,-8415.82,-7734.03,
58020,285.671,-8331.29,-7736.3,
58030,296.432,-8356.81,-7739.4,
58040,276.209,-8316.98,-7741.69,
58050,317.803,-8403.72,-7741.81,
58060,286.465,-8338.89,-7742.25,
58070,307.418,-8382.52,-7742.24,
58080,292.117,-8352.01,-7743.59,
58090,311.942,-8393.82,-7744.11,
58100,297.907,-8365.13,-7744.65,
58110,293.345,-8355.66,-7744.69,
58120,286.478,-8340.72,-7744.05,
58130,267.83,-8300.27,-7742.44,
58140,305.429,-8376.26,-7740.12,
58150,296.36,-8357.85,-7740.59,
58160,299.198,-8363.27,-7740.1,
58170,276.245,-8314.18,-7738.82,
58180,298.949,-8359.85,-7737.2,
58190,311.291,-8386.76,-7738.4,
58200,306.038,-8377.85,-7740.44,
58210,293.989,-8352.12,-7739.81,
58220,313.372,-8393.08,-7740.39,
58230,294.914,-8354.98,-7740.73,
58240,301.33,-8369.05,-7741.45,
58250,293.567,-8352.18,-7740.74,
58260,291.297,-8347.4,-7740.69,
58270,290.996,-8345.24,-7739.16,
58280,286.726,-8335.4,-7738.22,
58290,325.774,-8417.58,-7739.06,
58300,298.181,-8361.5,-7740.45,
58310,289.874,-8343.43,-7739.68,
58320,290.482,-8343.61,-7738.6,
58330,301.526,-8366.97,-7738.96,
58340,295.146,-8352.93,-7738.2,
58350,295.482,-8354.73,-7739.31,
58360,272.146,-8303.58,-7736.76,
58370,285.887,-8330.85,-7735.41,
58380,313.873,-8388.9,-7735.17,
58390,303.353,-8368.53,-7736.71,
58400,309.034,-8379.5,-7735.85,
58410,302.043,-8366.49,-7737.39,
58420,287.528,-8335.01,-7736.15,
58430,320.13,-8403.95,-7737.19,
58440,295.676,-8353.14,-7737.31,
58450,290.262,-8341.53,-7736.98,
58460,289.526,-8338.58,-7735.56,
58470,306.7,-8374.95,-7736.16,
58480,284.3,-8328.56,-7736.43,
58490,305.172,-8371.09,-7735.48,
58500,266.463,-8290.22,-7735.23,
58510,307.697,-8373.41,-7732.55,
58520,294.054,-8346.23,-7733.78,
58530,297.282,-8352.84,-7733.66,
58540,289.016,-8334.57,-7732.61,
58550,312.125,-8383.22,-7733.13,
58560,299.479,-8357.15,-7733.4,
58570,295.487,-8349.19,-7733.75,
58580,308.098,-8374.98,-7733.28,
58590,300.997,-8361.23,-7734.32,
58600,301.287,-8361.64,-7734.13,
58610,296.388,-8351.4,-7734.09,
58620,267.958,-8290.4,-7732.3,
58630,308.574,-8373.54,-7730.85,
58640,307.681,-8373.46,-7732.63,
58650,290.324,-8337.35,-7732.67,
58660,314.722,-8389.64,-7734.14,
58670,289.459,-8338.73,-7735.85,
58680,297.41,-8354.39,-7734.95,
58690,283.601,-8324.15,-7733.47,
58700,289.179,-8334.44,-7732.15,
58710,313.178,-8384.96,-7732.68,
58720,288.918,-8334.52,-7732.76,
58730,289.319,-8333.73,-7731.14,
58740,292.852,-8340.58,-7730.63,
58750,311.565,-8378.47,-7729.55,
58760,322.541,-8404.04,-7732.26,
58770,306.673,-8372.46,-7733.73,
58780,289.97,-8337.64,-7733.7,
58790,291.476,-8339.17,-7732.09,
58800,317.758,-8395.32,-7733.5,
58810,301.433,-8362.41,-7734.59,
58820,280.786,-8319.2,-7734.38,
58830,310.965,-8381.44,-7733.76,
58840,287.28,-8332.5,-7734.16,
58850,278.874,-8312.74,-7731.91,
58860,291.562,-8338.94,-7731.68,
58870,290.796,-8336.36,-7730.69,
58880,296.892,-8347.76,-7729.4,
58890,306.244,-8367.52,-7729.68,
58900,306.623,-8368.82,-7730.19,
58910,292.83,-8340.68,-7730.78,
58920,307.951,-8371.79,-7730.4,
58930,306.762,-8371,-7732.08,
58940,285.445,-8325.98,-7731.46,
58950,296.298,-8347.3,-7730.18,
58960,304.975,-8365.98,-7730.78,
58970,309.095,-8376.1,-7732.32,
58980,304.158,-8365.68,-7732.18,
58990,292.191,-8342.26,-7733.69,
59000,312.825,-8385.21,-7733.66,
59010,279.461,-8315.78,-7733.72,
59020,300.343,-8357.91,-7732.36,
59030,284.207,-8324.21,-7732.27,
59040,323.608,-8406.58,-7732.58,
59050,317.954,-8398.08,-7735.85,
59060,279.215,-8317.51,-7735.96,
59070,296.244,-8353.64,-7736.63,
59080,310.81,-8382.98,-7735.63,
59090,301.453,-8365.3,-7737.44,
59100,296.216,-8353.83,-7736.88,
59110,286.396,-8332.99,-7736.49,
59120,296.107,-8352.01,-7735.28,
59130,298.019,-8356.92,-7736.21,
59140,294.127,-8349.41,-7736.8,
59150,313.823,-8394.22,-7740.59,
59160,271.627,-8305.45,-7739.71,
59170,300.663,-8364.7,-7738.48,
59180,294.398,-8350.78,-7737.61,
59190,298.249,-8360.58,-7739.39,
59200,299.289,-8360.94,-7737.59,
59210,320.293,-8406.5,-7739.4,
59220,296.547,-8357.6,-7739.95,
59230,283.844,-8330.93,-7739.75,
59240,290.562,-8343.12,-7737.95,
59250,303.309,-8370.83,-7739.1,
59260,294.754,-8352.74,-7738.83,
59270,317.303,-8401.01,-7740.14,
59280,293.62,-8351.94,-7740.39,
59290,289.394,-8343.1,-7740.36,
59300,297.367,-8358.61,-7739.25,
59310,312.719,-8391.91,-7740.58,
59320,285.096,-8333.79,-7740,
59330,292.767,-8348.27,-7738.5,
59340,309.465,-8382.41,-7737.86,
59350,318.043,-8402.49,-7740.08,
59360,321.123,-8410.78,-7741.95,
59370,307.704,-8384.22,-7743.34,
59380,296.152,-8360.52,-7743.7,
59390,309.447,-8389.74,-7745.23,
59400,259.144,-8282.84,-7743.1,
59410,269.401,-8301.4,-7740.29,
59420,269.02,-8296.1,-7735.79,
59430,303.629,-8368.19,-7735.8,
59440,304.707,-8370.48,-7735.84,
59450,278.833,-8316.11,-7735.36,
59460,293.95,-8345.26,-7733.03,
59470,319.335,-8399.76,-7734.66,
59480,294.48,-8349.23,-7735.9,
59490,277.324,-8313.58,-7735.98,
59500,302.103,-8363.37,-7734.15,
59510,311.325,-8384.25,-7735.83,
59520,321.892,-8407.13,-7736.7,
59530,276.65,-8314.32,-7738.12,
59540,294.349,-8349.91,-7736.84,
59550,304.926,-8371.36,-7736.26,
59560,313.382,-8390.08,-7737.37,
59570,293.497,-8348.87,-7737.58,
59580,307.289,-8377.89,-7737.87,
59590,307.017,-8378.51,-7739.06,
59600,281.008,-8322.94,-7737.66,
59610,308.782,-8380.52,-7737.4,
59620,279.354,-8319.03,-7737.2,
59630,298.905,-8358.89,-7736.34,
59640,312.386,-8388.61,-7737.98,
59650,294.038,-8350.87,-7738.46,
59660,292.92,-8347.25,-7737.16,
59670,316.227,-8395.75,-7737.11,
59680,280.511,-8319.92,-7735.68,
59690,314.854,-8392.65,-7736.88,
59700,280.156,-8319.42,-7735.91,
59710,292.768,-8344.21,-7734.43,
59720,287.775,-8331.91,-7732.53,
59730,307.128,-8373.14,-7733.46,
59740,297.553,-8352.1,-7732.36,
59750,293.723,-8345.46,-7733.7,
59760,302.111,-8362.56,-7733.33,
59770,272.074,-8300.31,-7733.64,
59780,282.735,-8318.55,-7729.68,
59790,294.235,-8342.58,-7729.76,
59800,299.316,-8352.26,-7728.85,
59810,299.832,-8353.63,-7729.14,
59820,293.038,-8338.56,-7728.22,
59830,298.024,-8349.2,-7728.48,
59840,309.097,-8371.91,-7728.13,
59850,321.864,-8400.01,-7729.63,
59860,320.589,-8400,-7732.28,
59870,282.466,-8320.21,-7731.9,
59880,312.57,-8382.92,-7731.91,
59890,294.138,-8345.15,-7732.52,
59900,293.938,-8345.21,-7733,
59910,300.167,-8356.75,-7731.57,
59920,317.745,-8394.84,-7733.05,
59930,284.261,-8325.36,-7733.3,
59940,311.793,-8382.57,-7733.17,
59950,300.69,-8360.3,-7734.03,
59960,310.388,-8380.91,-7734.43,
59970,270.578,-8297.3,-7733.74,
59980,306.854,-8371.79,-7732.68,
59990,296.174,-8349.97,-7733.11,
60000,292.42,-8341.69,-7732.64,
60010,291.884,-8342.26,-7734.33,
60020,299.009,-8355.5,-7732.73,
60030,303.271,-8368.56,-7736.91,
60040,312.116,-8387.03,-7736.96,
60050,309.094,-8383.17,-7739.4,
60060,301.632,-8367.25,-7739.02,
60070,299.537,-8362.81,-7738.94,
60080,300.075,-8363.95,-7738.95,
60090,298.137,-8359.5,-7738.54,
60100,311.022,-8387.31,-7739.52,
60110,296.597,-8357.97,-7740.22,
60120,281.642,-8325.12,-7738.51,
60130,306.659,-8376.9,-7738.19,
60140,298.729,-8361.37,-7739.18,
60150,299.894,-8363.24,-7738.62,
60160,300.906,-8365.63,-7738.91,
60170,299.303,-8363.52,-7740.14,
60180,276.156,-8313.46,-7738.28,
60190,294.336,-8349.95,-7736.91,
60200,327.97,-8421.01,-7737.92,
60210,296.435,-8357.7,-7740.29,
60220,300.492,-8364.17,-7738.31,
60230,302.756,-8371.05,-7740.48,
60240,299.757,-8362.53,-7738.2,
60250,314.294,-8394.83,-7740.22,
60260,289.817,-8343.37,-7739.74,
60270,296.355,-8358.9,-7741.65,
60280,303.777,-8373.55,-7740.84,
60290,292.525,-8350.82,-7741.55,
60300,292.315,-8349.3,-7740.47,
60310,294.503,-8354.26,-7740.88,
60320,278.343,-8318.58,-7738.85,
60330,304.402,-8371.7,-7737.7,
60340,299.212,-8360.47,-7737.27,
60350,315.071,-8394.42,-7738.19,
