step,T,Epot,Efull,
2.9881e-010,297.52,-1654.77,3562.32,
2.9882e-010,320.662,-2090.64,3532.27,
2.9883e-010,279.768,-1316.54,3589.27,
2.9884e-010,304.857,-1790,3555.76,
2.9885e-010,316.481,-2005.6,3544,
2.9886e-010,277.745,-1283.5,3586.85,
2.9887e-010,319.652,-2071.25,3533.95,
2.9888e-010,313.19,-1947.71,3544.18,
2.9889e-010,281.729,-1354.06,3586.15,
2.989e-010,318.687,-2049.42,3538.85,
2.9891e-010,301.36,-1717.67,3566.77,
2.9892e-010,282.815,-1372.11,3587.14,
2.9893e-010,321.35,-2100.17,3534.8,
2.9894e-010,296.515,-1624.93,3574.55,
2.9895e-010,289.947,-1504.79,3579.51,
2.9896e-010,325.33,-2167.12,3537.64,
2.9897e-010,288.315,-1474.03,3581.66,
2.9898e-010,300.062,-1694.67,3567,
2.9899e-010,328.024,-2217.12,3534.88,
2.99e-010,282.091,-1348.46,3598.09,
2.9901e-010,300.918,-1707.4,3569.3,
2.9902e-010,315.715,-1979.73,3556.43,
2.9903e-010,280.563,-1319.19,3600.56,
2.9904e-010,315.73,-1985.59,3550.84,
2.9905e-010,315.215,-1972.34,3555.05,
2.9906e-010,281.448,-1342.36,3592.92,
2.9907e-010,322.06,-2106.44,3540.97,
2.9908e-010,307.297,-1826.04,3562.5,
2.9909e-010,281.795,-1350.38,3590.97,
2.991e-010,325.826,-2174.37,3539.08,
2.9911e-010,295.493,-1602.51,3579.04,
2.9912e-010,286.998,-1442.07,3590.52,
2.9913e-010,321.456,-2092.42,3544.41,
2.9914e-010,285.639,-1421.77,3587,
2.9915e-010,298.069,-1656.38,3570.36,
2.9916e-010,329.901,-2251.7,3533.21,
2.9917e-010,283.481,-1374.34,3596.59,
2.9918e-010,302.044,-1728.38,3568.05,
2.9919e-010,321.667,-2092.23,3548.3,
2.992e-010,284.584,-1385.56,3604.71,
2.9921e-010,311.4,-1890.25,3570.24,
2.9922e-010,313.229,-1915.5,3577.05,
2.9923e-010,280.392,-1298.45,3618.3,
2.9924e-010,320.314,-2053.76,3563.04,
2.9925e-010,311.09,-1876.94,3578.12,
2.9926e-010,287.071,-1429.93,3603.95,
2.9927e-010,326.11,-2166.84,3551.59,
2.9928e-010,299.587,-1661.4,3591.95,
2.9929e-010,283.171,-1359.16,3606.33,
2.993e-010,324.995,-2145.77,3553.12,
2.9931e-010,288.619,-1459,3602.02,
2.9932e-010,294.196,-1567.26,3591.55,
2.9933e-010,327.698,-2196.54,3549.75,
2.9934e-010,282.627,-1353.08,3602.87,
2.9935e-010,301.121,-1705.48,3574.76,
2.9936e-010,323.326,-2121.13,3548.49,
2.9937e-010,284.961,-1393.74,3603.13,
2.9938e-010,308.621,-1845.76,3566.01,
2.9939e-010,315.036,-1961.33,3562.92,
2.994e-010,278.033,-1263.39,3612,
2.9941e-010,315.674,-1977.89,3557.54,
2.9942e-010,310.949,-1885.87,3566.71,
2.9943e-010,280.465,-1316.04,3602,
2.9944e-010,329.192,-2226.61,3545.86,
2.9945e-010,302.526,-1725.15,3579.73,
2.9946e-010,282.621,-1355.61,3600.23,
2.9947e-010,331.942,-2276.76,3543.94,
2.9948e-010,298.24,-1638.83,3590.9,
2.9949e-010,292.694,-1539.12,3593.36,
2.995e-010,323.563,-2115.05,3558.74,
2.9951e-010,278.401,-1272.87,3608.98,
2.9952e-010,299.097,-1663.48,3581.27,
2.9953e-010,329.599,-2235.71,3543.9,
2.9954e-010,285.458,-1402.92,3602.68,
2.9955e-010,307.71,-1824.57,3571.22,
2.9956e-010,318.042,-2014.84,3562.13,
2.9957e-010,280.579,-1311.31,3608.72,
2.9958e-010,315.957,-1980.95,3559.45,
2.9959e-010,313.745,-1930.13,3571.48,
2.996e-010,275.203,-1207.48,3618.28,
2.9961e-010,320.734,-2061.38,3562.78,
2.9962e-010,302.444,-1721.29,3582.16,
2.9963e-010,286.043,-1418.22,3597.63,
2.9964e-010,333.52,-2310.82,3537.55,
2.9965e-010,295.418,-1594.65,3585.59,
2.9966e-010,290.177,-1492.69,3595.65,
2.9967e-010,326.559,-2179.5,3546.82,
2.9968e-010,289.879,-1487.68,3595.44,
2.9969e-010,298.507,-1659.31,3575.1,
2.997e-010,321.635,-2093.43,3546.54,
2.9971e-010,276.393,-1239.26,3607.37,
2.9972e-010,304.299,-1774.7,3561.27,
2.9973e-010,325.39,-2171.83,3533.99,
2.9974e-010,282.491,-1370.77,3582.8,
2.9975e-010,315.813,-1997.04,3540.83,
2.9976e-010,309.142,-1870.58,3550.33,
2.9977e-010,278.078,-1278.93,3597.25,
2.9978e-010,318.13,-2034.64,3543.87,
2.9979e-010,303.227,-1755.13,3562.04,
2.998e-010,279.509,-1309.93,3591.34,
2.9981e-010,324.737,-2159.67,3534.69,
2.9982e-010,298.956,-1669.41,3572.86,
2.9983e-010,286.96,-1458.67,3573.27,
2.9984e-010,334.947,-2359.81,3513.58,
2.9985e-010,291.462,-1544.39,3566.48,
2.9986e-010,297.257,-1648.37,3564.12,
2.9987e-010,325.064,-2167.18,3532.92,
2.9988e-010,280.092,-1321,3590.5,
2.9989e-010,304.526,-1782.68,3557.27,
2.999e-010,321.365,-2101.19,3534.03,
2.9991e-010,286.025,-1430.35,3585.18,
2.9992e-010,312.665,-1933.12,3549.55,
2.9993e-010,317.411,-2021,3544.91,
2.9994e-010,281.474,-1351.89,3583.85,
2.9995e-010,322.894,-2129.61,3532.43,
2.9996e-010,310.555,-1893.53,3552.14,
2.9997e-010,280.726,-1332.78,3589.85,
2.9998e-010,317.617,-2024.85,3544.66,
2.9999e-010,300.274,-1693.24,3572.14,
3e-010,287.202,-1456.07,3580.1,
3.0001e-010,330.794,-2277.48,3523.1,
3.0002e-010,301.094,-1713.24,3566.54,
3.0003e-010,291.816,-1547.27,3569.8,
3.0004e-010,327.731,-2213.12,3533.73,
3.0005e-010,287.926,-1464.28,3584.59,
3.0006e-010,305.913,-1801.65,3562.62,
3.0007e-010,322.793,-2113.67,3546.6,
3.0008e-010,280.403,-1312.7,3604.25,
3.0009e-010,306.025,-1797.38,3568.86,
3.001e-010,317.07,-2009.31,3550.61,
3.0011e-010,290.826,-1511.82,3587.91,
3.0012e-010,317.729,-2028.65,3542.83,
3.0013e-010,315.749,-1981.23,3555.53,
3.0014e-010,281.019,-1331.93,3595.83,
3.0015e-010,320.356,-2070.35,3547.19,
3.0016e-010,306.986,-1814.45,3568.64,
3.0017e-010,283.236,-1374.41,3592.22,
3.0018e-010,315.017,-1973.63,3550.28,
3.0019e-010,292.936,-1551.93,3584.8,
3.002e-010,293.498,-1566.97,3579.61,
3.0021e-010,321.878,-2110.6,3533.64,
3.0022e-010,289.326,-1498.48,3574.94,
3.0023e-010,301.496,-1722.42,3564.41,
3.0024e-010,321.611,-2098.57,3540.99,
3.0025e-010,286.311,-1433.11,3587.44,
3.0026e-010,304.963,-1788.49,3559.13,
3.0027e-010,317.393,-2022.08,3543.51,
3.0028e-010,284.56,-1404.06,3585.78,
3.0029e-010,316.65,-2004.95,3547.61,
3.003e-010,312.16,-1920.13,3553.7,
3.0031e-010,291.918,-1543.47,3575.4,
3.0032e-010,324.181,-2152.23,3532.38,
3.0033e-010,310.853,-1901.17,3549.73,
3.0034e-010,292.426,-1549.82,3577.96,
3.0035e-010,319.885,-2067.07,3542.2,
3.0036e-010,298.139,-1655.29,3572.67,
3.0037e-010,293.431,-1576.01,3569.4,
3.0038e-010,320.618,-2085.83,3536.3,
3.0039e-010,293.668,-1574.21,3575.35,
3.004e-010,302.2,-1738.54,3560.62,
3.0041e-010,320.804,-2088.52,3536.87,
3.0042e-010,287.727,-1473.66,3571.72,
3.0043e-010,311.152,-1910.31,3545.82,
3.0044e-010,323.758,-2138.39,3538.8,
3.0045e-010,284.925,-1416.29,3579.96,
3.0046e-010,303.681,-1769.08,3556.06,
3.0047e-010,305.319,-1792.37,3561.49,
3.0048e-010,295.022,-1601.49,3571.81,
3.0049e-010,317.617,-2032.74,3536.77,
3.005e-010,304.948,-1788.59,3558.76,
3.0051e-010,291.873,-1542.75,3575.32,
3.0052e-010,314.135,-1964.17,3544.28,
3.0053e-010,301.702,-1728.22,3562.21,
3.0054e-010,295.438,-1614.46,3566.13,
3.0055e-010,315.831,-1992.89,3545.3,
3.0056e-010,293.795,-1580.85,3570.94,
3.0057e-010,295.371,-1613.87,3565.56,
3.0058e-010,313.843,-1958.12,3545.21,
3.0059e-010,295.739,-1618.19,3567.68,
3.006e-010,309.134,-1873.43,3547.33,
3.0061e-010,311.393,-1917.73,3542.64,
3.0062e-010,290.296,-1514.52,3575.91,
3.0063e-010,303.129,-1761.74,3553.72,
3.0064e-010,308.214,-1856.09,3548.53,
3.0065e-010,295.831,-1620.46,3567.03,
3.0066e-010,306.741,-1831.71,3547.08,
3.0067e-010,301.729,-1732.52,3558.39,
3.0068e-010,294.691,-1597.58,3569.92,
3.0069e-010,315.345,-1987.11,3542.56,
3.007e-010,303.707,-1772.26,3553.34,
3.0071e-010,296.964,-1646.56,3560.79,
3.0072e-010,311.387,-1909.42,3550.85,
3.0073e-010,297.518,-1651.3,3565.77,
3.0074e-010,301.32,-1721.16,3562.58,
3.0075e-010,308.438,-1862.8,3545.75,
3.0076e-010,301.583,-1731.56,3556.79,
3.0077e-010,301.825,-1740.15,3552.43,
3.0078e-010,307.001,-1828.06,3555.29,
3.0079e-010,295.403,-1611.88,3568.1,
3.008e-010,309.185,-1869.47,3552.19,
3.0081e-010,304.49,-1785.74,3553.58,
3.0082e-010,297.017,-1640.55,3567.74,
3.0083e-010,300.279,-1701.95,3563.52,
3.0084e-010,296.972,-1635.3,3572.19,
3.0085e-010,303.706,-1763.68,3561.9,
3.0086e-010,309.79,-1879.32,3552.94,
3.0087e-010,306.384,-1809.63,3562.91,
3.0088e-010,301.107,-1723.07,3556.94,
3.0089e-010,308.655,-1858.78,3553.57,
3.009e-010,298.999,-1678.76,3564.27,
3.0091e-010,303.332,-1763.07,3555.95,
3.0092e-010,302.389,-1744.13,3558.36,
3.0093e-010,299.5,-1686.97,3564.86,
3.0094e-010,303.394,-1761.7,3558.41,
3.0095e-010,297.282,-1649.59,3563.35,
3.0096e-010,302.112,-1738.29,3559.34,
3.0097e-010,307.227,-1839.59,3547.72,
3.0098e-010,304.571,-1784.39,3556.36,
3.0099e-010,299.044,-1685.07,3558.76,
3.01e-010,307.247,-1833.68,3553.99,
3.0101e-010,297.26,-1649.22,3563.32,
3.0102e-010,302.907,-1762.41,3549.16,
3.0103e-010,303.834,-1785.42,3542.41,
3.0104e-010,296.896,-1652.93,3553.23,
3.0105e-010,314.158,-1971.23,3537.63,
3.0106e-010,306.148,-1823.61,3544.78,
3.0107e-010,300.41,-1721.97,3545.8,
3.0108e-010,310.76,-1916.32,3532.95,
3.0109e-010,304.684,-1804.55,3538.18,
3.011e-010,303.695,-1780.81,3544.58,
3.0111e-010,304.076,-1791.67,3540.4,
3.0112e-010,295.336,-1627.93,3550.88,
3.0113e-010,304.731,-1808.47,3535.08,
3.0114e-010,312.883,-1959.54,3526.95,
3.0115e-010,300.001,-1713.04,3547.57,
3.0116e-010,306.461,-1833.19,3540.7,
3.0117e-010,305.459,-1814.57,3541.76,
3.0118e-010,300.831,-1726.76,3548.41,
3.0119e-010,311.341,-1927.54,3531.93,
3.012e-010,303.233,-1770.73,3546.55,
3.0121e-010,295.565,-1625.17,3557.66,
3.0122e-010,308.024,-1859.13,3542.17,
3.0123e-010,301.448,-1733.83,3552.16,
3.0124e-010,302.623,-1763.51,3543.08,
3.0125e-010,314.225,-1987,3523.02,
3.0126e-010,302.044,-1754.41,3542.01,
3.0127e-010,298.508,-1695.78,3538.64,
3.0128e-010,307.55,-1861.17,3531.81,
3.0129e-010,296.677,-1655.64,3546.69,
3.013e-010,309.818,-1904.15,3528.61,
3.0131e-010,305.92,-1832.95,3531.44,
3.0132e-010,289.526,-1520.72,3556.21,
3.0133e-010,309.365,-1890.07,3534.73,
3.0134e-010,308.631,-1878.28,3533.65,
3.0135e-010,300.854,-1732.63,3542.94,
3.0136e-010,313.366,-1968.94,3526.02,
3.0137e-010,303.8,-1785.65,3541.57,
3.0138e-010,297.821,-1670.55,3551.83,
3.0139e-010,316.817,-2031.53,3523.95,
3.014e-010,301.839,-1754.79,3538.05,
3.0141e-010,301.19,-1741.14,3540.31,
3.0142e-010,316.204,-2023.38,3521.34,
3.0143e-010,294.353,-1614.49,3547.08,
3.0144e-010,303.738,-1791.49,3534.64,
3.0145e-010,317.314,-2046.85,3517.35,
3.0146e-010,296.952,-1667.1,3540.04,
3.0147e-010,306.989,-1857.56,3525.58,
3.0148e-010,308.96,-1892.89,3524.82,
3.0149e-010,283.975,-1430.84,3548.74,
3.015e-010,309.522,-1909.99,3517.57,
3.0151e-010,311.381,-1939.12,3521.05,
3.0152e-010,289.57,-1531.05,3546.64,
3.0153e-010,307.318,-1867.52,3521.38,
3.0154e-010,299.011,-1711.12,3532.14,
3.0155e-010,294.168,-1618.63,3539.7,
3.0156e-010,320.858,-2124.81,3501.54,
3.0157e-010,298.759,-1707.33,3531.5,
3.0158e-010,292.966,-1603.02,3534.23,
3.0159e-010,317.587,-2065.96,3503.01,
3.016e-010,293.526,-1612.41,3534.65,
3.0161e-010,303.375,-1800.77,3519,
3.0162e-010,323.076,-2166.22,3499.02,
3.0163e-010,291.127,-1566.19,3538.81,
3.0164e-010,306.365,-1856.41,3515.8,
3.0165e-010,318.928,-2088.1,3504.4,
3.0166e-010,288.262,-1517.39,3537.37,
3.0167e-010,317.192,-2060.87,3501.19,
3.0168e-010,310.621,-1935.09,3511.75,
3.0169e-010,284.088,-1438.16,3543.41,
3.017e-010,318.448,-2085.41,3498.67,
3.0171e-010,306.445,-1859.66,3513.95,
3.0172e-010,292.029,-1591.46,3529.35,
3.0173e-010,322.21,-2162.67,3487.38,
3.0174e-010,294.558,-1642.79,3522.37,
3.0175e-010,290.148,-1556.08,3531.75,
3.0176e-010,323.73,-2183.33,3493.38,
3.0177e-010,284.98,-1459.22,3537.99,
3.0178e-010,296.921,-1681.03,3525.57,
3.0179e-010,323.061,-2164.78,3500.19,
3.018e-010,288.24,-1506.06,3548.3,
3.0181e-010,306.027,-1846.73,3519.55,
3.0182e-010,316.63,-2045.7,3506.5,
3.0183e-010,283.531,-1417.34,3554.46,
3.0184e-010,313.555,-1979.58,3518.7,
3.0185e-010,315.254,-2005.32,3522.75,
3.0186e-010,281.56,-1377.06,3560.18,
3.0187e-010,317.382,-2057.99,3507.41,
3.0188e-010,306.6,-1847.3,3529.03,
3.0189e-010,287.575,-1490.6,3552.12,
3.019e-010,329.333,-2273.67,3501.28,
3.0191e-010,295.715,-1646.74,3538.72,
3.0192e-010,296.992,-1668.27,3539.57,
3.0193e-010,328.906,-2269.62,3497.84,
3.0194e-010,289.058,-1521.34,3547.37,
3.0195e-010,296.89,-1664.66,3541.4,
3.0196e-010,322.074,-2139.21,3508.45,
3.0197e-010,286.298,-1458.31,3562,
3.0198e-010,301.676,-1759.14,3530.84,
3.0199e-010,319.794,-2091.9,3515.79,
3.02e-010,281.595,-1370.85,3567.01,
3.0201e-010,314.333,-1989.83,3522.1,
3.0202e-010,313.553,-1977.57,3520.67,
3.0203e-010,284.008,-1419.24,3560.92,
3.0204e-010,324.339,-2177.77,3509.62,
3.0205e-010,305.377,-1818.52,3536.36,
3.0206e-010,278.006,-1308.09,3566.83,
3.0207e-010,324.855,-2190.31,3506.12,
3.0208e-010,302.105,-1754.29,3543.21,
3.0209e-010,289.41,-1523.24,3551.65,
3.021e-010,328.154,-2251.48,3502.81,
3.0211e-010,286.219,-1463.92,3555.02,
3.0212e-010,294.811,-1630.89,3538.71,
3.0213e-010,327.687,-2243.94,3502.16,
3.0214e-010,282.924,-1398.72,3562.44,
3.0215e-010,299.112,-1704.71,3540.31,
3.0216e-010,316.334,-2023.15,3523.87,
3.0217e-010,275.584,-1253.98,3578.46,
3.0218e-010,309.084,-1884.62,3535.26,
3.0219e-010,312.94,-1954.22,3533.27,
3.022e-010,274.258,-1226.97,3582.23,
3.0221e-010,317.721,-2044.48,3526.85,
3.0222e-010,306.671,-1833.58,3544,
3.0223e-010,280.053,-1331.29,3579.52,
3.0224e-010,325.853,-2194.02,3519.91,
3.0225e-010,304.765,-1791.01,3553.15,
3.0226e-010,287.268,-1471.54,3565.79,
3.0227e-010,331.228,-2297.57,3510.61,
3.0228e-010,296.823,-1649.39,3555.48,
3.0229e-010,296.881,-1654.14,3551.75,
3.023e-010,330.781,-2290.93,3509.41,
3.0231e-010,283.271,-1397.11,3570.14,
3.0232e-010,304.545,-1796.51,3543.78,
3.0233e-010,328.402,-2242.89,3515.74,
3.0234e-010,283.414,-1396.79,3572.96,
3.0235e-010,310.782,-1911.51,3538.15,
3.0236e-010,318.418,-2058.66,3524.9,
3.0237e-010,280.938,-1354.67,3571.66,
3.0238e-010,323.803,-2164.44,3513.53,
3.0239e-010,311.275,-1929.35,3528.96,
3.024e-010,275.343,-1256.18,3572.04,
3.0241e-010,321.38,-2118.82,3516.68,
3.0242e-010,306.085,-1825.65,3541.65,
3.0243e-010,282.427,-1388.64,3563.81,
3.0244e-010,324.941,-2191.47,3506.47,
3.0245e-010,292.692,-1578.35,3554.09,
3.0246e-010,287.258,-1479.78,3557.39,
3.0247e-010,328.175,-2246.54,3508.11,
3.0248e-010,282.3,-1387.05,3563.17,
3.0249e-010,299.168,-1700.65,3545.36,
3.025e-010,324.722,-2179.16,3514.94,
3.0251e-010,280.28,-1338.7,3576.1,
3.0252e-010,303.509,-1784.5,3537.63,
3.0253e-010,321.668,-2123.81,3516.74,
3.0254e-010,285.386,-1442.52,3561.8,
3.0255e-010,319.824,-2093.89,3514.33,
3.0256e-010,313.13,-1962.69,3528.14,
3.0257e-010,280.641,-1353.25,3567.88,
3.0258e-010,322.369,-2143.81,3509.03,
3.0259e-010,303.699,-1789.96,3535.5,
3.026e-010,286.762,-1471.58,3556.88,
3.0261e-010,321.914,-2136.88,3507.99,
3.0262e-010,295.013,-1624.35,3548.79,
3.0263e-010,291.064,-1555.08,3548.82,
3.0264e-010,328.685,-2262.13,3501.46,
3.0265e-010,287.493,-1484.72,3556.56,
3.0266e-010,299.757,-1716,3540.32,
3.0267e-010,323.387,-2161.4,3509.29,
3.0268e-010,280.189,-1349.62,3563.58,
3.0269e-010,305.046,-1824.01,3525.06,
3.027e-010,325.837,-2205.14,3508.52,
3.0271e-010,279.926,-1351.03,3557.55,
3.0272e-010,313.617,-1986.57,3512.81,
3.0273e-010,315.784,-2021.31,3516.06,
3.0274e-010,286.509,-1475.87,3548.15,
3.0275e-010,330.626,-2308.76,3488.86,
3.0276e-010,306.589,-1856.86,3519.27,
3.0277e-010,287.711,-1503.74,3541.36,
3.0278e-010,323.562,-2182.2,3491.56,
3.0279e-010,296.87,-1670.6,3535.11,
3.028e-010,289.865,-1543.85,3539.01,
3.0281e-010,325.255,-2209.03,3494.41,
3.0282e-010,289.557,-1536.74,3540.73,
3.0283e-010,296.597,-1677.17,3523.75,
3.0284e-010,327.906,-2259.11,3490.82,
3.0285e-010,283.222,-1422.13,3544.25,
3.0286e-010,304.681,-1825.72,3516.96,
3.0287e-010,320.17,-2110.48,3503.8,
3.0288e-010,281.171,-1379.25,3551.17,
3.0289e-010,309.636,-1918.9,3510.67,
3.029e-010,304.872,-1827.7,3518.32,
3.0291e-010,282.163,-1393.95,3553.85,
3.0292e-010,317.853,-2067.55,3506.1,
3.0293e-010,298.99,-1716.85,3526.03,
3.0294e-010,289.04,-1518.11,3550.29,
3.0295e-010,326.541,-2226.79,3499.2,
3.0296e-010,297.375,-1676.58,3537.97,
3.0297e-010,290.05,-1542.99,3543.12,
3.0298e-010,320.079,-2104.28,3508.4,
3.0299e-010,289.033,-1508.48,3559.8,
3.03e-010,300.755,-1730.48,3543.36,
3.0301e-010,317.874,-2056.19,3517.82,
3.0302e-010,285.767,-1448.8,3562.21,
3.0303e-010,305.157,-1822.95,3528.07,
3.0304e-010,318.656,-2074.88,3512.85,
3.0305e-010,285.032,-1440.1,3558.02,
3.0306e-010,315.173,-2005.59,3521.07,
3.0307e-010,307.726,-1864.78,3531.29,
3.0308e-010,284.039,-1416.92,3563.79,
3.0309e-010,317.778,-2050.47,3521.86,
3.031e-010,302.698,-1765.6,3542.3,
3.0311e-010,290.11,-1525.51,3561.67,
3.0312e-010,321.892,-2125.53,3518.95,
3.0313e-010,300.531,-1718.02,3551.88,
3.0314e-010,293.601,-1591.49,3556.9,
3.0315e-010,323.45,-2149.65,3522.14,
3.0316e-010,293.195,-1577.11,3564.15,
3.0317e-010,300.084,-1711.53,3550.54,
3.0318e-010,320.277,-2084.65,3531.51,
3.0319e-010,292.119,-1552.2,3570.2,
3.032e-010,308.816,-1877.15,3538.02,
3.0321e-010,314.828,-1991.63,3528.97,
3.0322e-010,288.705,-1494.09,3568.45,
3.0323e-010,316.134,-2013.2,3530.31,
3.0324e-010,312.824,-1947.46,3538,
3.0325e-010,286.984,-1462.37,3569.97,
3.0326e-010,314.046,-1974.77,3532.13,
3.0327e-010,301.516,-1726.82,3560.36,
3.0328e-010,289.805,-1507.2,3574.62,
3.0329e-010,323.457,-2136.5,3535.43,
3.033e-010,297.689,-1656.32,3563.75,
3.0331e-010,296.296,-1629.94,3565.69,
3.0332e-010,322.732,-2126.76,3532.45,
3.0333e-010,293.38,-1570.58,3573.92,
3.0334e-010,301.627,-1725.96,3563.16,
3.0335e-010,317.381,-2024.21,3541.16,
3.0336e-010,286.056,-1433.51,3582.56,
3.0337e-010,307.369,-1837.39,3552.42,
3.0338e-010,313.779,-1948.75,3553.45,
3.0339e-010,280.966,-1339.62,3587.21,
3.034e-010,313.261,-1942.93,3550.19,
3.0341e-010,312.424,-1928.23,3550.23,
3.0342e-010,288.716,-1478.53,3584.19,
3.0343e-010,314.67,-1964.27,3553.56,
3.0344e-010,299.095,-1668.37,3576.35,
3.0345e-010,288.759,-1477.69,3585.78,
3.0346e-010,322.659,-2112.66,3545.27,
3.0347e-010,297.229,-1634.43,3577.57,
3.0348e-010,296.511,-1620.52,3578.88,
3.0349e-010,317.321,-2014.32,3549.99,
3.035e-010,292.856,-1556.07,3579.25,
3.0351e-010,302.879,-1750.58,3560.5,
3.0352e-010,321.644,-2101.03,3539.1,
3.0353e-010,289.674,-1495.78,3583.74,
3.0354e-010,301.324,-1720.24,3563.56,
3.0355e-010,313.333,-1939.28,3555.11,
3.0356e-010,285.583,-1425.28,3582.51,
3.0357e-010,317.898,-2029,3545.43,
3.0358e-010,309.287,-1865.99,3557.45,
3.0359e-010,288.207,-1466.86,3586.94,
3.036e-010,314.831,-1972.86,3547.8,
3.0361e-010,306.774,-1819.38,3559.99,
3.0362e-010,296.811,-1633.79,3570.88,
3.0363e-010,316.726,-2007.66,3546.23,
3.0364e-010,293.978,-1572.2,3582.8,
3.0365e-010,293.732,-1571.84,3578.84,
3.0366e-010,321.526,-2090.65,3547.41,
3.0367e-010,296.684,-1623.7,3578.75,
3.0368e-010,306.648,-1811.04,3566.13,
3.0369e-010,316.241,-1992.99,3552.4,
3.037e-010,291.12,-1517.11,3587.76,
3.0371e-010,309.614,-1871.46,3557.72,
3.0372e-010,318.994,-2045.77,3547.88,
3.0373e-010,289.646,-1491.83,3587.19,
3.0374e-010,312.497,-1921.67,3558.07,
3.0375e-010,308.29,-1834.9,3571.07,
3.0376e-010,287.19,-1447.08,3588.89,
3.0377e-010,319.418,-2049.97,3551.11,
3.0378e-010,303.489,-1755.77,3566.01,
3.0379e-010,292.393,-1546.38,3580.82,
3.038e-010,312.465,-1925.44,3553.72,
3.0381e-010,293.48,-1566.56,3579.69,
3.0382e-010,293.533,-1568.73,3578.46,
3.0383e-010,317.842,-2027.6,3545.86,
3.0384e-010,292.979,-1556.87,3580.61,
3.0385e-010,299.563,-1689.87,3563.07,
3.0386e-010,315.355,-1986.21,3543.63,
3.0387e-010,293.117,-1566.35,3573.54,
3.0388e-010,308.286,-1852.05,3553.84,
3.0389e-010,314.078,-1959.55,3547.89,
3.039e-010,290.624,-1518.26,3577.91,
3.0391e-010,312.111,-1917.51,3555.45,
3.0392e-010,305.767,-1796.86,3564.86,
3.0393e-010,288.191,-1469.31,3584.21,
3.0394e-010,316.819,-2005.33,3550.18,
3.0395e-010,304.705,-1777.38,3565.72,
3.0396e-010,296.468,-1618.5,3580.15,
3.0397e-010,310.449,-1888.72,3555.09,
3.0398e-010,297.179,-1634.85,3576.27,
3.0399e-010,297.982,-1653.63,3571.57,
3.04e-010,316.875,-2010.64,3545.86,
3.0401e-010,296.198,-1617.69,3576.23,
3.0402e-010,297.989,-1654.85,3570.47,
3.0403e-010,315.229,-1975.81,3551.82,
3.0404e-010,293.689,-1572.04,3577.89,
3.0405e-010,310.777,-1896.68,3552.9,
3.0406e-010,312.363,-1929.45,3547.92,
3.0407e-010,292.308,-1546.15,3579.55,
3.0408e-010,306.912,-1818.36,3563.43,
3.0409e-010,306.349,-1802.68,3569.24,
3.041e-010,293.095,-1554.9,3584.61,
3.0411e-010,313.984,-1947.99,3557.82,
3.0412e-010,303.738,-1751.52,3574.62,
3.0413e-010,288.509,-1471.99,3587.1,
3.0414e-010,314.807,-1957.48,3562.75,
3.0415e-010,302.85,-1732.54,3578.03,
3.0416e-010,304.185,-1759.49,3574.49,
3.0417e-010,309.235,-1862.43,3560.09,
3.0418e-010,292.941,-1547.93,3588.88,
3.0419e-010,299.046,-1661.89,3581.96,
3.042e-010,308.147,-1837.08,3566.38,
3.0421e-010,293.377,-1559.23,3585.23,
3.0422e-010,302.377,-1730.32,3571.96,
3.0423e-010,310.842,-1882.9,3567.81,
3.0424e-010,292.621,-1544.89,3586.31,
3.0425e-010,306.055,-1796.09,3570.68,
3.0426e-010,307.21,-1816.94,3570.07,
3.0427e-010,294.782,-1582.19,3586.91,
3.0428e-010,309.486,-1857.62,3569.32,
3.0429e-010,300.831,-1694.85,3580.31,
3.043e-010,293.343,-1554.71,3589.15,
3.0431e-010,311.11,-1895.5,3559.91,
3.0432e-010,303.407,-1747.29,3573.04,
3.0433e-010,304.112,-1761.71,3570.99,
3.0434e-010,316.832,-1995.57,3560.16,
3.0435e-010,298.891,-1659.46,3581.69,
3.0436e-010,307.847,-1827.66,3570.52,
3.0437e-010,313.378,-1931.26,3563.92,
3.0438e-010,300.622,-1692.04,3579.45,
3.0439e-010,308.497,-1843.67,3565.92,
3.044e-010,309.229,-1860.16,3562.26,
3.0441e-010,296.066,-1615.9,3575.72,
3.0442e-010,312.782,-1931.71,3553.01,
3.0443e-010,306.924,-1818.81,3563.21,
3.0444e-010,302.224,-1724.61,3574.98,
3.0445e-010,309.602,-1870.41,3558.55,
3.0446e-010,298.513,-1656.35,3578.17,
3.0447e-010,297.817,-1639.31,3583,
3.0448e-010,309.898,-1863.97,3570.19,
3.0449e-010,295.468,-1593.36,3587.77,
3.045e-010,299.611,-1677.89,3575.88,
3.0451e-010,311.815,-1902.52,3565.25,
3.0452e-010,295.773,-1602.74,3583.73,
3.0453e-010,306.651,-1811.5,3565.71,
3.0454e-010,309.348,-1859.77,3564.74,
3.0455e-010,295.353,-1597.04,3582.07,
3.0456e-010,309.542,-1863.63,3564.27,
3.0457e-010,303.268,-1744.46,3573.44,
3.0458e-010,293.202,-1549.36,3592.03,
3.0459e-010,307.245,-1817.29,3570.33,
3.046e-010,304.76,-1767.64,3576.41,
3.0461e-010,302.521,-1722.76,3582.04,
3.0462e-010,315.943,-1974.1,3566.06,
3.0463e-010,294.436,-1576.82,3586.2,
3.0464e-010,300.076,-1679.67,3582.26,
3.0465e-010,315.605,-1966.66,3567.57,
3.0466e-010,300.041,-1676.25,3585.07,
