step,T,Epot,Efull,
5.7096e-010,298.585,-5973.69,-1020.92,
5.7098e-010,301.759,-6035.44,-1030.03,
5.71e-010,298.597,-5970.22,-1017.27,
5.7102e-010,300.59,-6009.58,-1023.56,
5.7104e-010,300.169,-6006.15,-1027.11,
5.7106e-010,300.261,-5997.69,-1017.13,
5.7108e-010,301.339,-6030.93,-1032.49,
5.711e-010,298.755,-5968.61,-1013.03,
5.7112e-010,302.157,-6050.61,-1038.59,
5.7114e-010,298.418,-5959.43,-1009.44,
5.7116e-010,301.585,-6036.4,-1033.87,
5.7118e-010,299.173,-5978.74,-1016.23,
5.712e-010,300.504,-6014.31,-1029.71,
5.7122e-010,299.676,-5986.26,-1015.4,
5.7124e-010,300.154,-6002.27,-1023.49,
5.7126e-010,300.205,-6001.57,-1021.95,
5.7128e-010,300.406,-6004.24,-1021.27,
5.713e-010,299.288,-5978.55,-1014.13,
5.7132e-010,301.043,-6023.18,-1029.65,
5.7134e-010,298.287,-5955.61,-1007.8,
5.7136e-010,301.559,-6036.95,-1034.85,
5.7138e-010,297.878,-5950.23,-1009.19,
5.714e-010,301.022,-6029.35,-1036.16,
5.7142e-010,299.388,-5981.07,-1015,
5.7144e-010,300.774,-6015.72,-1026.65,
5.7146e-010,300.882,-6014.51,-1023.65,
5.7148e-010,300.84,-6016.74,-1026.58,
5.715e-010,300.881,-6010.93,-1020.08,
5.7152e-010,300.411,-6008.92,-1025.87,
5.7154e-010,300.469,-6005.67,-1021.67,
5.7156e-010,299.866,-5997.76,-1023.76,
5.7158e-010,300.576,-6007.2,-1021.41,
5.716e-010,299.568,-5994.42,-1025.35,
5.7162e-010,299.523,-5987.51,-1019.18,
5.7164e-010,300.313,-6008.64,-1027.21,
5.7166e-010,299.268,-5979.05,-1014.97,
5.7168e-010,300.812,-6022.51,-1032.8,
5.717e-010,299.409,-5982.32,-1015.88,
5.7172e-010,300.125,-6003.92,-1025.61,
5.7174e-010,300.349,-6008.04,-1026.01,
5.7176e-010,300.02,-5995.85,-1019.29,
5.7178e-010,300.592,-6006.78,-1020.73,
5.718e-010,300.661,-6013.9,-1026.7,
5.7182e-010,299.79,-5990,-1017.26,
5.7184e-010,301.33,-6025.57,-1027.29,
5.7186e-010,299.823,-5986.88,-1013.58,
5.7188e-010,301.162,-6021.95,-1026.44,
5.719e-010,300.232,-6000.4,-1020.32,
5.7192e-010,300.409,-5999.84,-1016.82,
5.7194e-010,299.724,-5991.75,-1020.1,
5.7196e-010,300.337,-6000.56,-1018.74,
5.7198e-010,298.718,-5968.55,-1013.57,
5.72e-010,300.358,-6008.96,-1026.78,
5.7202e-010,299.193,-5979.73,-1016.88,
5.7204e-010,299.166,-5975.49,-1013.09,
5.7206e-010,299.93,-6001.17,-1026.09,
5.7208e-010,300.041,-5997.28,-1020.36,
5.721e-010,299.931,-5994.24,-1019.15,
5.7212e-010,299.354,-5983.02,-1017.5,
5.7214e-010,300.707,-6011.05,-1023.1,
5.7216e-010,300.089,-6001.94,-1024.24,
5.7218e-010,300.547,-6007.42,-1022.11,
5.722e-010,299.484,-5984.78,-1017.1,
5.7222e-010,301.779,-6038.87,-1033.14,
5.7224e-010,297.692,-5946.47,-1008.51,
5.7226e-010,300.903,-6013.43,-1022.22,
5.7228e-010,300.781,-6021.98,-1032.8,
5.723e-010,299.003,-5968.91,-1009.22,
5.7232e-010,301.084,-6024.61,-1030.39,
5.7234e-010,299.659,-5989.13,-1018.55,
5.7236e-010,301.353,-6022.55,-1023.86,
5.7238e-010,300.727,-6008.41,-1020.11,
5.724e-010,300.908,-6016.01,-1024.72,
5.7242e-010,300.372,-6005.09,-1022.68,
5.7244e-010,300.662,-6011.73,-1024.52,
5.7246e-010,299.071,-5971.23,-1010.4,
5.7248e-010,300.615,-6017.49,-1031.06,
5.725e-010,300.061,-5997.84,-1020.6,
5.7252e-010,299.429,-5982.83,-1016.07,
5.7254e-010,299.552,-5994.3,-1025.49,
5.7256e-010,301.023,-6018.67,-1025.47,
5.7258e-010,298.138,-5954.08,-1008.73,
5.726e-010,301.268,-6034.63,-1037.37,
5.7262e-010,298.128,-5952.37,-1007.18,
5.7264e-010,300.845,-6021.88,-1031.64,
5.7266e-010,298.48,-5964.36,-1013.34,
5.7268e-010,300.321,-6008.62,-1027.07,
5.727e-010,301.396,-6027.59,-1028.2,
5.7272e-010,299.434,-5983.1,-1016.26,
5.7274e-010,301.818,-6032.69,-1026.29,
5.7276e-010,299.849,-6005.48,-1031.76,
5.7278e-010,300.292,-5998.32,-1017.24,
5.728e-010,299.863,-6000.32,-1026.35,
5.7282e-010,299.874,-5997.65,-1023.51,
5.7284e-010,300.29,-6007.71,-1026.67,
5.7286e-010,299.098,-5977.75,-1016.47,
5.7288e-010,300.289,-6012.52,-1031.49,
5.729e-010,299.022,-5973.47,-1013.45,
5.7292e-010,300.598,-6016.27,-1030.11,
5.7294e-010,299.099,-5978.24,-1016.96,
5.7296e-010,300.318,-6012.91,-1031.4,
5.7298e-010,299.814,-5995.53,-1022.39,
5.73e-010,299.636,-5991.83,-1021.63,
5.7302e-010,299.527,-5997.84,-1029.45,
5.7304e-010,300.413,-6006.61,-1023.52,
5.7306e-010,299.104,-5975.8,-1014.42,
5.7308e-010,300.675,-6019.12,-1031.69,
5.731e-010,298.962,-5978.77,-1019.75,
5.7312e-010,300.967,-6018.98,-1026.7,
5.7314e-010,299.465,-5988.24,-1020.89,
5.7316e-010,300.614,-6013.48,-1027.06,
5.7318e-010,299.591,-5994.32,-1024.86,
5.732e-010,300.158,-5998.59,-1019.73,
5.7322e-010,300.358,-6006.69,-1024.51,
5.7324e-010,300.336,-6004.63,-1022.81,
5.7326e-010,300.463,-6003.02,-1019.1,
5.7328e-010,300.87,-6018.67,-1028.01,
5.733e-010,300.94,-6016.04,-1024.21,
5.7332e-010,299.857,-5992.88,-1019.03,
5.7334e-010,300.803,-6016.97,-1027.41,
5.7336e-010,299.637,-5990.1,-1019.89,
5.7338e-010,299.769,-5993.96,-1021.55,
5.734e-010,300.098,-6003.56,-1025.7,
5.7342e-010,300.625,-6004.5,-1017.9,
5.7344e-010,299.697,-6003.87,-1032.66,
5.7346e-010,300.185,-5999.04,-1019.73,
5.7348e-010,300.616,-6010.98,-1024.53,
5.735e-010,300.475,-6011.21,-1027.1,
5.7352e-010,301.516,-6028.61,-1027.23,
5.7354e-010,299.341,-5983.15,-1017.84,
5.7356e-010,300.507,-6018.71,-1034.07,
5.7358e-010,297.961,-5947.05,-1004.63,
5.736e-010,300.197,-6011.89,-1032.38,
5.7362e-010,300.087,-5998.45,-1020.77,
5.7364e-010,300.189,-6004.82,-1025.45,
5.7366e-010,299.51,-5988.33,-1020.22,
5.7368e-010,300.016,-6000.48,-1023.97,
5.737e-010,300.21,-5999.75,-1020.04,
5.7372e-010,300.403,-6012.78,-1029.86,
5.7374e-010,298.227,-5959.12,-1012.3,
5.7376e-010,300.576,-6017.91,-1032.13,
5.7378e-010,298.521,-5968.49,-1016.79,
5.738e-010,299.167,-5985.87,-1023.45,
5.7382e-010,300.352,-6005.83,-1023.75,
5.7384e-010,301.069,-6021.94,-1027.98,
5.7386e-010,298.204,-5957.69,-1011.24,
5.7388e-010,302.092,-6048.64,-1037.7,
5.739e-010,299.369,-5978.99,-1013.23,
5.7392e-010,300.046,-6001.38,-1024.37,
5.7394e-010,300.562,-6012.13,-1026.57,
5.7396e-010,297.074,-5937.31,-1009.62,
5.7398e-010,301.706,-6038.21,-1033.68,
5.74e-010,297.819,-5952.71,-1012.66,
5.7402e-010,300.172,-6002,-1022.92,
5.7404e-010,299.873,-6000.14,-1026.02,
5.7406e-010,300.064,-5994.16,-1016.87,
5.7408e-010,300.01,-5997.74,-1021.34,
5.741e-010,300.714,-6009.89,-1021.82,
5.7412e-010,300.345,-5999.2,-1017.24,
5.7414e-010,299.424,-5986.87,-1020.19,
5.7416e-010,300.35,-6001.04,-1019,
5.7418e-010,300.148,-5995.78,-1017.09,
5.742e-010,299.795,-5989.97,-1017.13,
5.7422e-010,300.049,-5998.42,-1021.37,
5.7424e-010,298.955,-5967.72,-1008.81,
5.7426e-010,301.151,-6022.98,-1027.65,
5.7428e-010,299.48,-5977.01,-1009.4,
5.743e-010,300.356,-6003.6,-1021.47,
5.7432e-010,301.34,-6016.28,-1017.83,
5.7434e-010,298.581,-5966.56,-1013.86,
5.7436e-010,301.231,-6017.25,-1020.59,
5.7438e-010,299.347,-5981.52,-1016.11,
5.744e-010,300.585,-6003.38,-1017.44,
5.7442e-010,299.492,-5987.64,-1019.83,
5.7444e-010,298.771,-5966.36,-1010.52,
5.7446e-010,301.118,-6018.71,-1023.93,
5.7448e-010,299.063,-5969.14,-1008.45,
5.745e-010,300.526,-6007.1,-1022.14,
5.7452e-010,298.943,-5971.16,-1012.46,
5.7454e-010,299.773,-5991.35,-1018.89,
5.7456e-010,298.811,-5969.49,-1012.98,
5.7458e-010,299.626,-5991.28,-1021.26,
5.746e-010,300.081,-5994.89,-1017.32,
5.7462e-010,300.211,-5999.15,-1019.41,
5.7464e-010,298.418,-5966.82,-1016.83,
5.7466e-010,301.051,-6018.58,-1024.91,
5.7468e-010,299.992,-5990.96,-1014.86,
5.747e-010,300.475,-6004.92,-1020.82,
5.7472e-010,299.964,-5993.63,-1017.99,
5.7474e-010,300.795,-6012.51,-1023.08,
5.7476e-010,299.57,-5982.36,-1013.26,
5.7478e-010,301.097,-6018.26,-1023.82,
5.748e-010,300.375,-5997.82,-1015.37,
5.7482e-010,299.993,-5997.36,-1021.25,
5.7484e-010,300.252,-5998.75,-1018.34,
5.7486e-010,299.563,-5993.28,-1024.3,
5.7488e-010,300.095,-5996.77,-1018.95,
5.749e-010,299.65,-5993.19,-1022.76,
5.7492e-010,299.562,-5983.95,-1014.98,
5.7494e-010,299.983,-6007.74,-1031.79,
5.7496e-010,299.234,-5971.6,-1008.08,
5.7498e-010,299.893,-6003.45,-1028.99,
5.75e-010,300.088,-5995.33,-1017.64,
5.7502e-010,300.278,-6005.2,-1024.36,
5.7504e-010,300.511,-6001.57,-1016.85,
5.7506e-010,299.413,-5996.09,-1029.59,
5.7508e-010,300.058,-5995.04,-1017.84,
5.751e-010,300.154,-6007.94,-1029.16,
5.7512e-010,298.88,-5971.73,-1014.08,
5.7514e-010,301.783,-6040.68,-1034.86,
5.7516e-010,298.352,-5958.1,-1009.2,
5.7518e-010,301.826,-6038.45,-1031.93,
5.752e-010,298.556,-5965.54,-1013.26,
5.7522e-010,302.076,-6045.96,-1035.29,
5.7524e-010,299.033,-5966.45,-1006.25,
5.7526e-010,302.333,-6048.32,-1033.39,
5.7528e-010,299.306,-5982.44,-1017.72,
5.753e-010,299.853,-5991.31,-1017.52,
5.7532e-010,300.038,-5998.12,-1021.26,
5.7534e-010,299.399,-5991.13,-1024.87,
5.7536e-010,298.768,-5967.06,-1011.26,
5.7538e-010,300.453,-6007.37,-1023.63,
5.754e-010,299.321,-5978.42,-1013.46,
5.7542e-010,300.297,-6005.17,-1024.02,
5.7544e-010,300.091,-5991.29,-1013.55,
5.7546e-010,300.829,-6013.32,-1023.33,
5.7548e-010,299.812,-5988.76,-1015.64,
5.755e-010,299.869,-5993.39,-1019.33,
5.7552e-010,299.384,-5978.91,-1012.89,
5.7554e-010,300.302,-6009.38,-1028.14,
5.7556e-010,300.01,-5990.51,-1014.11,
5.7558e-010,299.123,-5974.88,-1013.19,
5.756e-010,301.392,-6026.93,-1027.61,
5.7562e-010,299.364,-5983.04,-1017.36,
5.7564e-010,299.511,-5982.88,-1014.76,
5.7566e-010,300.421,-6012.42,-1029.2,
5.7568e-010,298.934,-5970.42,-1011.87,
5.757e-010,300.922,-6018.53,-1027.01,
5.7572e-010,298.294,-5954.48,-1006.54,
5.7574e-010,301.018,-6019.89,-1026.77,
5.7576e-010,298.642,-5962.55,-1008.84,
5.7578e-010,300.018,-5998.61,-1022.07,
5.758e-010,299.675,-5980.2,-1009.36,
5.7582e-010,301.254,-6023.01,-1025.98,
5.7584e-010,299.059,-5968.88,-1008.26,
5.7586e-010,300.304,-6000.05,-1018.77,
5.7588e-010,299.162,-5973.63,-1011.3,
5.759e-010,300.029,-5996.27,-1019.55,
5.7592e-010,298.552,-5957.87,-1005.65,
5.7594e-010,301.019,-6018.15,-1025.02,
5.7596e-010,298.748,-5962.45,-1006.99,
5.7598e-010,299.99,-5999.58,-1023.52,
5.76e-010,298.532,-5958.36,-1006.48,
5.7602e-010,300.786,-6015.73,-1026.45,
5.7604e-010,299.144,-5968.48,-1006.44,
5.7606e-010,300.389,-6008.1,-1025.41,
5.7608e-010,299.626,-5979.53,-1009.5,
5.761e-010,299.906,-5994.64,-1019.96,
5.7612e-010,300.136,-5995.52,-1017.02,
5.7614e-010,298.725,-5966.24,-1011.15,
5.7616e-010,301.366,-6019.85,-1020.96,
5.7618e-010,299.877,-5996.01,-1021.82,
5.762e-010,299.931,-5983.96,-1008.86,
5.7622e-010,300.189,-6005.33,-1025.96,
5.7624e-010,300.092,-5993.72,-1015.95,
5.7626e-010,299.353,-5982.02,-1016.52,
5.7628e-010,300.506,-6006.91,-1022.28,
5.763e-010,299.64,-5984.94,-1014.67,
5.7632e-010,299.957,-5995.95,-1020.43,
5.7634e-010,299.711,-5987.64,-1016.2,
5.7636e-010,299.248,-5976.13,-1012.38,
5.7638e-010,301.317,-6023.58,-1025.5,
5.764e-010,299.846,-5989.55,-1015.87,
5.7642e-010,300.223,-5991.65,-1011.71,
5.7644e-010,299.858,-5999.91,-1026.03,
5.7646e-010,300.141,-5993.05,-1014.49,
5.7648e-010,299.383,-5981.92,-1015.92,
5.765e-010,300.752,-6010.08,-1021.38,
5.7652e-010,300.697,-6010.28,-1022.5,
5.7654e-010,300.241,-5998.74,-1018.52,
5.7656e-010,299.997,-5998.19,-1022,
5.7658e-010,299.642,-5988.08,-1017.78,
5.766e-010,300.278,-6005,-1024.15,
5.7662e-010,298.997,-5971.76,-1012.17,
5.7664e-010,300.654,-6010.73,-1023.65,
5.7666e-010,300.175,-6000.1,-1020.97,
5.7668e-010,299.47,-5978.08,-1010.64,
5.767e-010,299.352,-5989.3,-1023.82,
5.7672e-010,300.394,-6004.01,-1021.24,
5.7674e-010,298.892,-5975.73,-1017.89,
5.7676e-010,300.151,-5995.69,-1016.94,
5.7678e-010,299.309,-5990.47,-1025.71,
5.768e-010,299.774,-5991.48,-1019,
5.7682e-010,299.375,-5984.54,-1018.68,
5.7684e-010,299.641,-5986.81,-1016.53,
5.7686e-010,301.192,-6031.94,-1035.94,
5.7688e-010,299.173,-5969.27,-1006.76,
5.769e-010,301.47,-6036.82,-1036.2,
5.7692e-010,298.379,-5959.34,-1010,
5.7694e-010,301.659,-6043.21,-1039.46,
5.7696e-010,297.965,-5951,-1008.52,
5.7698e-010,302.441,-6061.98,-1045.25,
5.77e-010,297.981,-5948.94,-1006.2,
5.7702e-010,302.308,-6055.75,-1041.23,
5.7704e-010,297.911,-5951,-1009.42,
5.7706e-010,301.562,-6044.26,-1042.12,
5.7708e-010,298.498,-5957.9,-1006.58,
5.771e-010,301.074,-6022.11,-1028.07,
5.7712e-010,298.957,-5977,-1018.07,
5.7714e-010,300.79,-6016.34,-1027,
5.7716e-010,297.855,-5937.94,-997.284,
5.7718e-010,301.905,-6047.55,-1039.71,
5.772e-010,298.775,-5958.03,-1002.11,
5.7722e-010,301.502,-6030.59,-1029.44,
5.7724e-010,299.523,-5974.17,-1005.85,
5.7726e-010,300.063,-6006.73,-1029.45,
5.7728e-010,299.513,-5973.89,-1005.73,
5.773e-010,300.214,-6001.08,-1021.29,
5.7732e-010,301.166,-6014.81,-1019.23,
5.7734e-010,300.08,-6000.63,-1023.06,
5.7736e-010,299.901,-5982.55,-1007.96,
5.7738e-010,299.198,-5982.36,-1019.42,
5.774e-010,300.243,-5997.75,-1017.48,
5.7742e-010,299.345,-5976.85,-1011.48,
5.7744e-010,300.678,-6002.22,-1014.75,
5.7746e-010,300.598,-6016.55,-1030.39,
5.7748e-010,297.932,-5943.89,-1001.96,
5.775e-010,300.595,-6010.78,-1024.68,
5.7752e-010,298.491,-5964.74,-1013.54,
5.7754e-010,300.677,-6009.62,-1022.14,
5.7756e-010,298.719,-5969.18,-1014.2,
5.7758e-010,300.831,-6013.11,-1023.08,
5.776e-010,298.854,-5973.82,-1016.6,
5.7762e-010,300.792,-6011.36,-1022,
5.7764e-010,298.839,-5967.84,-1010.87,
5.7766e-010,301.249,-6028.04,-1031.08,
5.7768e-010,298.885,-5972.86,-1015.13,
5.777e-010,298.772,-5967.79,-1011.93,
5.7772e-010,299.881,-6001.33,-1027.06,
5.7774e-010,299.955,-5999.29,-1023.8,
5.7776e-010,298.955,-5964.75,-1005.85,
5.7778e-010,301.358,-6030.3,-1031.55,
5.778e-010,300.339,-5997,-1015.13,
5.7782e-010,299.536,-5988.82,-1020.28,
5.7784e-010,300.899,-6015.32,-1024.17,
5.7786e-010,298.8,-5973.76,-1017.43,
5.7788e-010,300.239,-6002.41,-1022.21,
5.779e-010,298.506,-5971.58,-1020.12,
5.7792e-010,299.207,-5980.72,-1017.64,
5.7794e-010,299.538,-6003.51,-1034.93,
5.7796e-010,299.038,-5970.79,-1010.51,
5.7798e-010,299.302,-5988.29,-1023.64,
5.78e-010,301.084,-6021.13,-1026.91,
5.7802e-010,299.711,-5987.25,-1015.8,
5.7804e-010,300.277,-6003.29,-1022.46,
5.7806e-010,299.68,-5994.4,-1023.48,
5.7808e-010,299.505,-5982.27,-1014.25,
5.781e-010,300.305,-6006.49,-1025.2,
5.7812e-010,299.608,-5988.92,-1019.19,
5.7814e-010,301.085,-6016.49,-1022.26,
5.7816e-010,300.215,-6001.52,-1021.72,
5.7818e-010,300.067,-5991.97,-1014.62,
5.782e-010,299.832,-5993.41,-1019.97,
5.7822e-010,301.303,-6019.97,-1022.13,
5.7824e-010,299.868,-5990.97,-1016.93,
5.7826e-010,301.08,-6012.87,-1018.72,
5.7828e-010,300.518,-6009.24,-1024.42,
5.783e-010,299.07,-5969.31,-1008.5,
5.7832e-010,300.271,-6010.73,-1029.99,
5.7834e-010,299.048,-5969.8,-1009.35,
5.7836e-010,301.073,-6021.62,-1027.6,
5.7838e-010,299.52,-5979.81,-1011.54,
5.784e-010,300.131,-6003.92,-1025.5,
5.7842e-010,299.775,-5985.22,-1012.72,
5.7844e-010,300.432,-6007.25,-1023.85,
5.7846e-010,299.839,-5986.27,-1012.7,
5.7848e-010,300.964,-6016.97,-1024.75,
5.785e-010,299.659,-5981.59,-1011.01,
5.7852e-010,300.727,-6013.03,-1024.73,
5.7854e-010,297.912,-5943.95,-1002.34,
5.7856e-010,301.68,-6034.87,-1030.77,
5.7858e-010,298.388,-5956.74,-1007.25,
5.786e-010,301.359,-6026.15,-1027.37,
5.7862e-010,298.551,-5962.42,-1010.21,
5.7864e-010,300.041,-5998.59,-1021.69,
5.7866e-010,298.696,-5969.21,-1014.61,
5.7868e-010,299.772,-5992.67,-1020.21,
5.787e-010,300.623,-6008.61,-1022.05,
5.7872e-010,299.083,-5976.17,-1015.14,
5.7874e-010,300.144,-5997.86,-1019.24,
5.7876e-010,298.346,-5962.38,-1013.59,
5.7878e-010,300.615,-6014,-1027.56,
5.788e-010,299.319,-5977.78,-1012.84,
5.7882e-010,300.796,-6013.43,-1023.98,
5.7884e-010,299.499,-5992.26,-1024.34,
5.7886e-010,300.612,-6006.83,-1020.45,
5.7888e-010,298.758,-5972.56,-1016.92,
5.789e-010,302.045,-6045.23,-1035.08,
5.7892e-010,298.967,-5970.05,-1010.96,
5.7894e-010,301.897,-6038.43,-1030.72,
5.7896e-010,299.078,-5973.12,-1012.18,
5.7898e-010,300.451,-6012.05,-1028.34,
5.79e-010,299.328,-5977.62,-1012.54,
5.7902e-010,299.57,-5994.67,-1025.56,
5.7904e-010,300.188,-6000.21,-1020.86,
5.7906e-010,300.099,-6003.05,-1025.18,
5.7908e-010,300.27,-5994.41,-1013.69,
5.791e-010,300.085,-6006.7,-1029.06,
5.7912e-010,301.285,-6016.65,-1019.1,
5.7914e-010,298.961,-5976.91,-1017.9,
5.7916e-010,302.08,-6037.7,-1026.96,
5.7918e-010,300.023,-6000.63,-1024.02,
5.792e-010,300.794,-6005.38,-1015.99,
5.7922e-010,301.296,-6028.45,-1030.72,
5.7924e-010,299.387,-5983.65,-1017.58,
5.7926e-010,300.45,-6008.09,-1024.39,
5.7928e-010,299.492,-5981.49,-1013.68,
5.793e-010,300.782,-6018.02,-1028.81,
5.7932e-010,299.397,-5985.38,-1019.15,
5.7934e-010,300.124,-5995.67,-1017.38,
5.7936e-010,298.516,-5966.77,-1015.15,
5.7938e-010,301.007,-6023.63,-1030.7,
5.794e-010,298.677,-5962.55,-1008.26,
5.7942e-010,300.796,-6011.42,-1021.98,
5.7944e-010,298.492,-5973.45,-1022.23,
5.7946e-010,299.719,-5988.93,-1017.35,
5.7948e-010,299.321,-5977.18,-1012.21,
5.795e-010,299.83,-5998.68,-1025.27,
5.7952e-010,301.169,-6017.97,-1022.34,
5.7954e-010,299.096,-5972.97,-1011.74,
5.7956e-010,301.079,-6019.39,-1025.26,
5.7958e-010,299.561,-5988.29,-1019.34,
5.796e-010,301.105,-6015.74,-1021.17,
5.7962e-010,299.471,-5980.75,-1013.3,
5.7964e-010,301.005,-6017.62,-1024.73,
5.7966e-010,299.576,-5986.92,-1017.72,
5.7968e-010,299.203,-5972.51,-1009.5,
5.797e-010,299.688,-5991.97,-1020.91,
5.7972e-010,300.386,-6007.39,-1024.76,
5.7974e-010,299.104,-5972.62,-1011.25,
5.7976e-010,301.337,-6025.32,-1026.9,
5.7978e-010,299.976,-5998.61,-1022.78,
5.798e-010,300.476,-6008.51,-1024.37,
5.7982e-010,299.275,-5981.26,-1017.04,
5.7984e-010,300.402,-6011.44,-1028.54,
5.7986e-010,299.618,-5990.94,-1021.04,
5.7988e-010,299.475,-5988.49,-1020.96,
5.799e-010,300.225,-6002.99,-1023.03,
5.7992e-010,299.241,-5992.73,-1029.08,
5.7994e-010,299.898,-5993.03,-1018.48,
5.7996e-010,299.62,-5995.83,-1025.89,
5.7998e-010,300.923,-6018.18,-1026.63,
5.8e-010,300.306,-6005.72,-1024.41,
5.8002e-010,299.136,-5972.83,-1010.93,
5.8004e-010,301.027,-6034.51,-1041.24,
5.8006e-010,298.843,-5967.58,-1010.54,
5.8008e-010,300.222,-6011.56,-1031.63,
5.801e-010,299.181,-5975.96,-1013.3,
5.8012e-010,301.565,-6043.21,-1041.02,
5.8014e-010,299.704,-5986.95,-1015.61,
5.8016e-010,300.89,-6029.14,-1038.15,
5.8018e-010,299.927,-5989.36,-1014.34,
5.802e-010,301.248,-6036.39,-1039.45,
5.8022e-010,299.339,-5975.58,-1010.31,
5.8024e-010,301.681,-6042.39,-1038.27,
5.8026e-010,299.128,-5975.13,-1013.37,
5.8028e-010,300.7,-6022.63,-1034.78,
5.803e-010,297.987,-5946.86,-1004.02,
5.8032e-010,303.117,-6080.62,-1052.68,
5.8034e-010,297.984,-5941.53,-998.741,
5.8036e-010,302.263,-6059.37,-1045.6,
5.8038e-010,298.169,-5957.58,-1011.73,
5.804e-010,300.338,-6015.97,-1034.13,
5.8042e-010,298.558,-5962.6,-1010.27,
5.8044e-010,300.863,-6027.92,-1037.38,
5.8046e-010,298.567,-5964.06,-1011.59,
5.8048e-010,300.847,-6029.59,-1039.31,
5.805e-010,298.32,-5957.04,-1008.67,
5.8052e-010,300.117,-6013.76,-1035.59,
5.8054e-010,300.948,-6016.27,-1024.31,
5.8056e-010,300.194,-6008.14,-1028.7,
5.8058e-010,300.583,-6009.08,-1023.18,
5.806e-010,300.399,-6014.2,-1031.34,
5.8062e-010,299.374,-5975.42,-1009.57,
5.8064e-010,300.905,-6029.4,-1038.15,
5.8066e-010,300.25,-6000.02,-1019.65,
5.8068e-010,300.476,-6008.07,-1023.93,
5.807e-010,300.369,-6007.96,-1025.6,
5.8072e-010,299.001,-5977.56,-1017.9,
5.8074e-010,300.847,-6016.64,-1026.35,
5.8076e-010,298.759,-5973.98,-1018.33,
5.8078e-010,299.487,-5984.09,-1016.36,
5.808e-010,299.857,-5997.08,-1023.21,
5.8082e-010,298.982,-5978.12,-1018.78,
5.8084e-010,299.993,-5993.77,-1017.66,
5.8086e-010,298.844,-5979.84,-1022.78,
5.8088e-010,300.255,-5999.14,-1018.68,
5.809e-010,299.554,-5991.22,-1022.38,
5.8092e-010,300.979,-6017.42,-1024.95,
5.8094e-010,300.008,-5998,-1021.63,
5.8096e-010,301.016,-6015.13,-1022.05,
5.8098e-010,300.063,-5999.21,-1021.94,
5.81e-010,300.878,-6011.61,-1020.81,
5.8102e-010,300.539,-6007.38,-1022.21,
5.8104e-010,301.577,-6024.79,-1022.4,
5.8106e-010,299.268,-5980.15,-1016.05,
5.8108e-010,300.4,-6008.31,-1025.45,
5.811e-010,300.887,-6014.19,-1023.24,
5.8112e-010,299.377,-5980.42,-1014.52,
5.8114e-010,301.475,-6028.78,-1028.08,
5.8116e-010,298.352,-5967.79,-1018.89,
5.8118e-010,300.711,-6010.78,-1022.76,
5.812e-010,298.998,-5980.99,-1021.37,
5.8122e-010,299.919,-5997.88,-1022.99,
5.8124e-010,300.047,-6003.38,-1026.36,
5.8126e-010,299.274,-5982.45,-1018.25,
5.8128e-010,300.307,-6010.72,-1029.38,
5.813e-010,299.071,-5981.67,-1020.85,
5.8132e-010,301.022,-6025.56,-1032.38,
5.8134e-010,298.54,-5969.97,-1017.95,
5.8136e-010,300.07,-6009.33,-1031.92,
5.8138e-010,299.987,-5999.95,-1023.93,
5.814e-010,300.261,-6002.78,-1022.22,
5.8142e-010,300.761,-6022.5,-1033.64,
5.8144e-010,300.148,-6000.92,-1022.22,
5.8146e-010,300.434,-6009.77,-1026.34,
5.8148e-010,300.394,-6006.82,-1024.06,
5.815e-010,300.636,-6012.97,-1026.18,
5.8152e-010,300.981,-6012.96,-1020.46,
5.8154e-010,299.599,-5989.74,-1020.15,
5.8156e-010,299.487,-5983.97,-1016.25,
5.8158e-010,299.853,-5997.53,-1023.73,
5.816e-010,299.451,-5982.52,-1015.38,
5.8162e-010,301.258,-6028.7,-1031.6,
5.8164e-010,298.994,-5974.18,-1014.62,
5.8166e-010,300.192,-6008.45,-1029.03,
5.8168e-010,297.927,-5953.32,-1011.47,
5.817e-010,300.873,-6031.75,-1041.03,
5.8172e-010,297.856,-5943.78,-1003.11,
5.8174e-010,301.223,-6036.69,-1040.17,
5.8176e-010,298.582,-5964.05,-1011.34,
5.8178e-010,300.199,-6011.56,-1032.03,
5.818e-010,299.093,-5973.18,-1012,
5.8182e-010,301.698,-6042.1,-1037.7,
5.8184e-010,299.509,-5984.36,-1016.26,
5.8186e-010,300.899,-6024.82,-1033.68,
5.8188e-010,299.799,-5990.5,-1017.6,
5.819e-010,301.799,-6045.92,-1039.85,
5.8192e-010,298.583,-5965.89,-1013.16,
5.8194e-010,301.451,-6037.61,-1037.3,
5.8196e-010,298.925,-5974.48,-1016.09,
5.8198e-010,300.786,-6022.3,-1033.03,
5.82e-010,298.23,-5958.2,-1011.32,
5.8202e-010,300.151,-6007.8,-1029.07,
5.8204e-010,299.203,-5985.73,-1022.72,
5.8206e-010,299.62,-5993.62,-1023.69,
5.8208e-010,300.27,-6006.09,-1025.38,
5.821e-010,300.67,-6016.69,-1029.34,
5.8212e-010,300.054,-6001.1,-1023.97,
5.8214e-010,298.726,-5972.21,-1017.1,
5.8216e-010,301.371,-6033.19,-1034.21,
5.8218e-010,299.311,-5980.65,-1015.84,
5.822e-010,300.826,-6019.05,-1029.12,
5.8222e-010,299.535,-5989.19,-1020.66,
5.8224e-010,300.544,-6016.26,-1031,
