step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
81,0.331979,-2936.01,-0.434594,0.39659,4.73164,0.0646107,-3323.02,387.015,94.2372,393.877,-4639.2,828.063,382.71,4.30509,0,0
82,0.344772,-2935.68,-0.106799,0.409383,5.72826,0.0646107,-3323.02,387.343,94.2387,393.877,-4639.2,828.064,383.038,4.30516,0,0
83,0.357565,-2935.98,-0.413004,0.422176,5.73203,0.0646107,-3323.02,387.036,94.2398,393.876,-4639.2,828.064,382.731,4.30521,0,0
84,0.370359,-2936.04,-0.466519,0.434969,7.46053,0.0646107,-3323.02,386.982,94.2416,393.876,-4639.2,828.064,382.677,4.3053,0,0
85,0.383152,-2935.67,-0.0961319,0.447763,7.28496,0.0646107,-3323.02,387.352,94.2435,393.876,-4639.2,828.065,383.047,4.30539,0,0
86,0.395945,-2935.56,0.00934864,0.460556,9.04008,0.0646107,-3323.02,387.458,94.2452,393.876,-4639.21,828.066,383.152,4.30547,0,0
87,0.408738,-2935.44,0.130673,0.473349,9.74536,0.0646107,-3323.02,387.579,94.2469,393.875,-4639.21,828.066,383.273,4.30555,0,0
88,0.421531,-2934.93,0.636839,0.486142,6.06023,0.0646107,-3323.02,388.085,94.2477,393.875,-4639.21,828.066,383.779,4.30559,0,0
89,0.434325,-2934.73,0.845058,0.498935,3.83505,0.0646107,-3323.02,388.293,94.2489,393.875,-4639.21,828.067,383.987,4.30565,0,0
90,0.447118,-2934.69,0.884861,0.511729,2.29518,0.0646107,-3323.02,388.332,94.2499,393.875,-4639.21,828.067,384.026,4.30569,0,0
91,0.459911,-2934.67,0.902253,0.524522,0.398407,0.0646107,-3323.02,388.349,94.2506,393.874,-4639.21,828.067,384.044,4.30573,0,0
92,0.472704,-2934.68,0.895318,0.537315,-1.43631,0.0646107,-3323.02,388.342,94.251,393.874,-4639.21,828.068,384.037,4.30575,0,0
93,0.485497,-2934.7,0.867572,0.550108,-2.78771,0.0646107,-3323.02,388.315,94.2511,393.874,-4639.21,828.068,384.009,4.30575,0,0
94,0.498291,-2935.01,0.561927,0.562901,-5.62349,0.0646107,-3323.02,388.009,94.2513,393.874,-4639.21,828.068,383.703,4.30577,0,0
95,0.511084,-2935.37,0.200917,0.575695,-7.77619,0.0646107,-3323.02,387.648,94.2514,393.874,-4639.21,828.068,383.342,4.30577,0,0
96,0.523877,-2935.46,0.10859,0.588488,-6.45479,0.0646107,-3323.02,387.556,94.2515,393.874,-4639.21,828.068,383.25,4.30577,0,0
97,0.53667,-2935.53,0.0407466,0.601281,-3.97009,0.0646107,-3323.02,387.488,94.2518,393.874,-4639.21,828.068,383.182,4.30579,0,0
98,0.549464,-2935.56,0.011096,0.614074,-0.531854,0.0646107,-3323.02,387.458,94.2525,393.874,-4639.21,828.068,383.152,4.30582,0,0
99,0.562257,-2935.04,0.534242,0.626868,-0.83594,0.0646107,-3323.02,387.981,94.2529,393.874,-4639.21,828.068,383.675,4.30583,0,0
