"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-26.600000	4411.156824	1412.731638	2998.425186	1481.135325	495.605069	-564.008756	0.000000	3084.027237	-85.602051	0.000000	0.000000
-26.400000	4409.915345	1411.587581	2998.327765	1481.135329	494.528902	-564.076650	0.000000	3083.926071	-85.598307	0.000000	0.000000
-26.200000	4408.683117	1410.450755	2998.232362	1481.135329	493.459725	-564.144299	0.000000	3083.826992	-85.594630	0.000000	0.000000
-26.000000	4407.460080	1409.321148	2998.138932	1481.135321	492.397524	-564.211697	0.000000	3083.729954	-85.591022	0.000000	0.000000
-25.800000	4406.246249	1408.198812	2998.047437	1481.135328	491.342320	-564.278837	0.000000	3083.634916	-85.587478	0.000000	0.000000
-25.600000	4405.041559	1407.083724	2997.957835	1481.135319	490.294117	-564.345712	0.000000	3083.541838	-85.584003	0.000000	0.000000
-25.400000	4403.846072	1405.975982	2997.870090	1481.135324	489.252971	-564.412313	0.000000	3083.450683	-85.580593	0.000000	0.000000
-25.200000	4402.659760	1404.875595	2997.784165	1481.135326	488.218903	-564.478633	0.000000	3083.361413	-85.577248	0.000000	0.000000
-25.000000	4401.482602	1403.782581	2997.700021	1481.135325	487.191922	-564.544666	0.000000	3083.273990	-85.573969	0.000000	0.000000
-24.800000	4400.314548	1402.696929	2997.617618	1481.135325	486.172011	-564.610406	0.000000	3083.188373	-85.570755	0.000000	0.000000
-24.600000	4399.155676	1401.618749	2997.536927	1481.135323	485.159268	-564.675843	0.000000	3083.104533	-85.567605	0.000000	0.000000
-24.400000	4398.005911	1400.548003	2997.457909	1481.135320	484.153655	-564.740972	0.000000	3083.022429	-85.564520	0.000000	0.000000
-24.200000	4396.865295	1399.484764	2997.380531	1481.135320	483.155230	-564.805786	0.000000	3082.942029	-85.561498	0.000000	0.000000
-24.000000	4395.733832	1398.429071	2997.304761	1481.135318	482.164029	-564.870276	0.000000	3082.863301	-85.558540	0.000000	0.000000
-23.800000	4394.611439	1397.380879	2997.230561	1481.135324	481.179996	-564.934441	0.000000	3082.786205	-85.555644	0.000000	0.000000
-23.600000	4393.498221	1396.340317	2997.157905	1481.135326	480.203258	-564.998267	0.000000	3082.710716	-85.552812	0.000000	0.000000
-23.400000	4392.394060	1395.307306	2997.086754	1481.135322	479.233738	-565.061755	0.000000	3082.636796	-85.550042	0.000000	0.000000
-23.200000	4391.299033	1394.281950	2997.017082	1481.135328	478.271516	-565.124893	0.000000	3082.564415	-85.547333	0.000000	0.000000
-23.000000	4390.213086	1393.264229	2996.948856	1481.135325	477.316583	-565.187679	0.000000	3082.493543	-85.544687	0.000000	0.000000
-22.800000	4389.136266	1392.254217	2996.882049	1481.135327	476.368994	-565.250103	0.000000	3082.424150	-85.542101	0.000000	0.000000
-22.600000	4388.068526	1391.251898	2996.816628	1481.135321	475.428739	-565.312162	0.000000	3082.356205	-85.539577	0.000000	0.000000
-22.400000	4387.009884	1390.257318	2996.752566	1481.135320	474.495847	-565.373849	0.000000	3082.289679	-85.537113	0.000000	0.000000
-22.200000	4385.960397	1389.270560	2996.689838	1481.135329	473.570386	-565.435155	0.000000	3082.224546	-85.534708	0.000000	0.000000
-22.000000	4384.919950	1388.291541	2996.628409	1481.135331	472.652290	-565.496081	0.000000	3082.160774	-85.532364	0.000000	0.000000
-21.800000	4383.888631	1387.320372	2996.568259	1481.135322	471.741663	-565.556614	0.000000	3082.098339	-85.530081	0.000000	0.000000
