step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
2310	4.75127	-1647.93	-1642.89	-1647.93	0	0	0	0	0	
2320	4.65932	-1647.83	-1642.89	-1647.83	0	0	0	0	0	
2330	4.56873	-1647.73	-1642.89	-1647.74	0	0	0	0	0	
2340	4.48563	-1647.65	-1642.89	-1647.65	0	0	0	0	0	
2350	4.40771	-1647.57	-1642.9	-1647.57	0	0	0	0	0	
2360	4.33416	-1647.49	-1642.9	-1647.49	0	0	0	0	0	
2370	4.26312	-1647.42	-1642.9	-1647.42	0	0	0	0	0	
2380	4.1956	-1647.35	-1642.9	-1647.36	0	0	0	0	0	
2390	4.13052	-1647.29	-1642.91	-1647.29	0	0	0	0	0	
2400	4.07011	-1647.23	-1642.92	-1647.23	0	0	0	0	0	
2410	4.01447	-1647.18	-1642.93	-1647.19	0	0	0	0	0	
2420	3.96138	-1647.14	-1642.94	-1647.14	0	0	0	0	0	
2430	3.91452	-1647.1	-1642.95	-1647.1	0	0	0	0	0	
2440	3.87275	-1647.06	-1642.95	-1647.06	0	0	0	0	0	
2450	3.83489	-1647.02	-1642.95	-1647.03	0	0	0	0	0	
2460	3.80219	-1647	-1642.96	-1647	0	0	0	0	0	
2470	3.77371	-1646.98	-1642.98	-1646.99	0	0	0	0	0	
2480	3.75103	-1646.96	-1642.99	-1646.96	0	0	0	0	0	
2490	3.73194	-1646.94	-1642.99	-1646.94	0	0	0	0	0	
2500	3.71804	-1646.93	-1642.98	-1646.93	0	0	0	0	0	
2510	3.71147	-1646.93	-1642.99	-1646.93	0	0	0	0	0	
2520	3.70945	-1646.93	-1642.99	-1646.93	0	0	0	0	0	
2530	3.71288	-1646.93	-1643	-1646.93	0	0	0	0	0	
2540	3.72068	-1646.94	-1642.99	-1646.94	0	0	0	0	0	
2550	3.73268	-1646.95	-1643	-1646.95	0	0	0	0	0	
2560	3.75129	-1646.97	-1643	-1646.97	0	0	0	0	0	
2570	3.7714	-1647	-1643	-1647	0	0	0	0	0	
2580	3.79732	-1647.02	-1643	-1647.02	0	0	0	0	0	
2590	3.82882	-1647.05	-1642.99	-1647.05	0	0	0	0	0	
2600	3.86463	-1647.09	-1642.99	-1647.09	0	0	0	0	0	
2610	3.9074	-1647.14	-1642.99	-1647.14	0	0	0	0	0	
2620	3.95155	-1647.18	-1643	-1647.18	0	0	0	0	0	
2630	4.00274	-1647.24	-1643	-1647.24	0	0	0	0	0	
2640	4.05712	-1647.3	-1642.99	-1647.3	0	0	0	0	0	
2650	4.11801	-1647.35	-1642.98	-1647.35	0	0	0	0	0	
2660	4.18078	-1647.42	-1642.98	-1647.42	0	0	0	0	0	
2670	4.24929	-1647.48	-1642.98	-1647.49	0	0	0	0	0	
2680	4.32043	-1647.56	-1642.98	-1647.56	0	0	0	0	0	
2690	4.39639	-1647.64	-1642.98	-1647.64	0	0	0	0	0	
2700	4.47593	-1647.73	-1642.98	-1647.73	0	0	0	0	0	
2710	4.56004	-1647.82	-1642.98	-1647.82	0	0	0	0	0	
2720	4.64803	-1647.91	-1642.98	-1647.91	0	0	0	0	0	
2730	4.73712	-1648.01	-1642.98	-1648.01	0	0	0	0	0	
2740	4.83293	-1648.11	-1642.99	-1648.11	0	0	0	0	0	
2750	4.93196	-1648.22	-1642.99	-1648.22	0	0	0	0	0	
2760	5.03354	-1648.33	-1643	-1648.34	0	0	0	0	0	
2770	5.13844	-1648.45	-1643	-1648.45	0	0	0	0	0	
2780	5.24858	-1648.57	-1643.01	-1648.57	0	0	0	0	0	
2790	5.35949	-1648.69	-1643.01	-1648.69	0	0	0	0	0	
2800	5.47446	-1648.81	-1643.01	-1648.81	0	0	0	0	0	
2810	5.59007	-1648.94	-1643.01	-1648.94	0	0	0	0	0	
2820	5.7073	-1649.06	-1643.01	-1649.06	0	0	0	0	0	
2830	5.82464	-1649.19	-1643.01	-1649.19	0	0	0	0	0	
2840	5.94544	-1649.32	-1643.01	-1649.32	0	0	0	0	0	
2850	6.06537	-1649.44	-1643.01	-1649.44	0	0	0	0	0	
2860	6.19477	-1649.58	-1643.02	-1649.59	0	0	0	0	0	
2870	6.31623	-1649.72	-1643.02	-1649.72	0	0	0	0	0	
2880	6.43702	-1649.85	-1643.03	-1649.85	0	0	0	0	0	
2890	6.56641	-1649.99	-1643.03	-1649.99	0	0	0	0	0	
2900	6.67983	-1650.11	-1643.03	-1650.11	0	0	0	0	0	
2910	6.80152	-1650.24	-1643.03	-1650.24	0	0	0	0	0	
2920	6.92198	-1650.37	-1643.03	-1650.37	0	0	0	0	0	
2930	7.03163	-1650.5	-1643.04	-1650.51	0	0	0	0	0	
2940	7.14829	-1650.63	-1643.06	-1650.64	0	0	0	0	0	
2950	7.26248	-1650.76	-1643.06	-1650.76	0	0	0	0	0	
2960	7.36718	-1650.87	-1643.06	-1650.87	0	0	0	0	0	
2970	7.4704	-1650.98	-1643.06	-1650.98	0	0	0	0	0	
2980	7.57155	-1651.09	-1643.06	-1651.09	0	0	0	0	0	
2990	7.66627	-1651.19	-1643.06	-1651.19	0	0	0	0	0	
3000	7.75748	-1651.29	-1643.06	-1651.28	0	0	0	0	0	
3010	7.84718	-1651.38	-1643.06	-1651.37	0	0	0	0	0	
3020	7.92665	-1651.47	-1643.06	-1651.45	0	0	0	0	0	
3030	8.00599	-1651.55	-1643.06	-1651.54	0	0	0	0	0	
3040	8.08597	-1651.63	-1643.06	-1651.62	0	0	0	0	0	
3050	8.15433	-1651.71	-1643.06	-1651.7	0	0	0	0	0	
3060	8.21778	-1651.77	-1643.06	-1651.77	0	0	0	0	0	
3070	8.28219	-1651.84	-1643.06	-1651.83	0	0	0	0	0	
3080	8.34412	-1651.91	-1643.06	-1651.9	0	0	0	0	0	
3090	8.38859	-1651.96	-1643.06	-1651.95	0	0	0	0	0	
3100	8.43835	-1652.01	-1643.06	-1652	0	0	0	0	0	
3110	8.48116	-1652.05	-1643.06	-1652.04	0	0	0	0	0	
3120	8.51548	-1652.09	-1643.06	-1652.08	0	0	0	0	0	
3130	8.54602	-1652.12	-1643.06	-1652.11	0	0	0	0	0	
3140	8.57205	-1652.15	-1643.06	-1652.14	0	0	0	-1	0	
3150	8.59071	-1652.17	-1643.06	-1652.16	0	0	0	0	0	
3160	8.60696	-1652.19	-1643.06	-1652.17	0	0	0	0	0	
3170	8.62416	-1652.21	-1643.06	-1652.19	0	0	0	0	0	
3180	8.6316	-1652.21	-1643.06	-1652.21	0	0	0	0	0	
3190	8.63369	-1652.22	-1643.06	-1652.21	0	0	0	0	0	
3200	8.63892	-1652.22	-1643.06	-1652.21	0	0	0	0	0	
3210	8.64131	-1652.22	-1643.06	-1652.22	0	0	0	0	0	
3220	8.63192	-1652.21	-1643.06	-1652.2	0	0	0	0	0	
3230	8.62523	-1652.21	-1643.06	-1652.19	0	0	0	0	0	
3240	8.61453	-1652.19	-1643.0
